t PE VE R R2
1 1.97655 0.342241 0.272852 0.147802
2 1.82018 0.362311 0.289397 0.173016
3 1.73979 0.374314 0.27788 0.183017
4 1.75352 0.378022 0.244926 0.180781
5 1.85528 0.373778 0.194188 0.169214
6 1.9922 0.363012 0.125474 0.151317
7 2.04076 0.350589 0.0354151 0.133866
8 1.86535 0.346346 -0.0806221 0.131222
9 1.52093 0.360801 -0.226179 0.164169
10 1.26249 0.405062 -0.400852 0.257725
11 1.20788 0.490041 -0.599365 0.439957
12 1.24767 0.636422 -0.8139 0.734747
13 1.19953 0.859747 -1.03471 1.1494
14 0.946358 1.14184 -1.24954 1.66143
15 0.50376 1.44864 -1.44267 2.2102
16 -0.00854714 1.72401 -1.59553 2.70086
17 -0.448194 1.90949 -1.69279 3.03549
18 -0.71141 1.96655 -1.72657 3.14934
19 -0.737366 1.88399 -1.69471 3.02139
20 -0.497063 1.67367 -1.59629 2.66469
21 -0.00577959 1.36697 -1.42877 2.12019
22 0.648676 1.01655 -1.19074 1.46852
23 1.28997 0.692864 -0.891754 0.840834
24 1.75782 0.45721 -0.558613 0.374557
25 2.04293 0.33948 -0.223166 0.138099
26 2.19881 0.33579 0.0818798 0.119853
27 2.2429 0.398325 0.324181 0.236941
28 2.18666 0.471745 0.488893 0.3796
29 2.07088 0.522743 0.58086 0.475367
30 1.9429 0.537188 0.610896 0.49925
31 1.82588 0.512127 0.587696 0.454695
32 1.7133 0.459647 0.519637 0.362733
33 1.59677 0.398117 0.419925 0.255944
34 1.50808 0.344722 0.305846 0.163904
35 1.50677 0.310689 0.191379 0.10056
36 1.61594 0.294286 0.0838912 0.0675068
37 1.78221 0.29295 -0.0132675 0.0614435
38 1.90832 0.302627 -0.0981619 0.0764139
39 1.93654 0.318175 -0.169369 0.103832
40 1.87801 0.334684 -0.227108 0.134614
41 1.77057 0.349506 -0.274645 0.163466
42 1.63584 0.362439 -0.31563 0.189227
43 1.46327 0.371726 -0.346576 0.208063
44 1.24278 0.370631 -0.352455 0.206878
45 1.00627 0.350121 -0.313122 0.170573
46 0.784076 0.312554 -0.213528 0.104237
47 0.539163 0.28342 -0.0507263 0.0527018
48 0.239969 0.305534 0.159943 0.0886738
49 -0.0164826 0.411201 0.392143 0.259761
50 -0.161702 0.604658 0.623583 0.561836
51 -0.258384 0.851986 0.833156 0.939328
52 -0.314831 1.08464 1.0025 1.3025
53 -0.264025 1.24812 1.12456 1.5806
54 -0.0620439 1.32544 1.20161 1.74576
55 0.291002 1.32747 1.2398 1.8023
56 0.766514 1.27598 1.24578 1.76996
57 1.31786 1.19162 1.22468 1.67069
58 1.8794 1.08919 1.17904 1.52183
59 2.35286 0.980504 1.11039 1.3396
60 2.62146 0.878609 1.02418 1.14805
61 2.63716 0.792801 0.931806 0.973876
62 2.48186 0.719115 0.841829 0.824228
63 2.28344 0.644224 0.750174 0.682826
64 2.11974 0.559363 0.645231 0.533222
65 2.0145 0.468372 0.519166 0.377435
66 1.95422 0.388861 0.373541 0.236445
67 1.89256 0.335135 0.219249 0.137363
68 1.78251 0.313417 0.0724017 0.0945559
69 1.63047 0.318454 -0.0528366 0.0988802
70 1.48926 0.336845 -0.150151 0.126914
71 1.39426 0.356941 -0.221593 0.158646
72 1.32437 0.372764 -0.274818 0.185864
73 1.23199 0.385512 -0.320584 0.210348
74 1.11771 0.3992 -0.369742 0.238502
75 0.995035 0.414936 -0.427411 0.277285
76 0.774145 0.435705 -0.484936 0.326489
77 0.348329 0.456422 -0.518468 0.365433
78 -0.245529 0.466037 -0.511386 0.372722
79 -0.871312 0.464345 -0.469994 0.354735
80 -1.39291 0.460415 -0.411235 0.33009
81 -1.71127 0.457259 -0.350053 0.309393
82 -1.75872 0.45451 -0.296441 0.292568
83 -1.50686 0.446514 -0.256471 0.274494
84 -0.983824 0.429906 -0.23341 0.251527
85 -0.272369 0.407105 -0.225056 0.224437
86 0.5239 0.383421 -0.222491 0.196484
87 1.30122 0.362665 -0.218901 0.170694
88 1.9333 0.346947 -0.218239 0.150851
89 2.30656 0.339253 -0.233754 0.143387
90 2.41398 0.34384 -0.278577 0.157087
91 2.34546 0.365965 -0.357191 0.202703
92 2.20088 0.413622 -0.464694 0.290859
93 2.05615 0.488264 -0.59129 0.427076
94 1.96345 0.586825 -0.726654 0.608606
95 1.93446 0.702102 -0.861357 0.82431
96 1.93837 0.821146 -0.985268 1.05181
97 1.94188 0.924237 -1.08763 1.25685
98 1.9389 0.997558 -1.16383 1.41475
99 1.95326 1.04642 -1.21924 1.53088
100 2.02746 1.08601 -1.26337 1.62762
101 2.20737 1.1315 -1.30565 1.72987
102 2.50507 1.1959 -1.35314 1.85897
103 2.83477 1.28633 -1.40493 2.01931
104 2.99353 1.38102 -1.4393 2.15529
105 2.80178 1.40808 -1.41296 2.13385
106 2.25973 1.29779 -1.29268 1.85854
107 1.52989 1.06905 -1.08769 1.39959
108 0.8089 0.821574 -0.851549 0.944749
109 0.200605 0.632102 -0.638376 0.610869
110 -0.273028 0.505039 -0.464771 0.394377
111 -0.583498 0.422529 -0.323084 0.256747
112 -0.689339 0.366925 -0.204551 0.169464
113 -0.580082 0.330105 -0.106541 0.115242
114 -0.285289 0.305831 -0.0309745 0.082243
115 0.13444 0.289992 0.0187329 0.0614982
116 0.56698 0.280631 0.0391295 0.0481082
117 0.85745 0.278991 0.0259594 0.0441567
118 0.964759 0.291584 -0.0245803 0.0603355
119 0.953841 0.332798 -0.112116 0.116799
120 0.830498 0.424404 -0.229867 0.238196
121 0.551639 0.580919 -0.358068 0.43097
122 0.127451 0.777459 -0.459592 0.648322
123 -0.309772 0.936313 -0.492356 0.79099
124 -0.636622 0.971804 -0.427717 0.777874
125 -1.00573 0.906677 -0.286213 0.667221
126 -1.40347 0.841727 -0.131393 0.583416
127 -1.54227 0.776134 0.0261593 0.528981
128 -1.29293 0.687253 0.201344 0.486537
129 -0.75675 0.600865 0.396804 0.479175
130 -0.324862 0.578528 0.587534 0.548001
131 -0.132243 0.618604 0.743423 0.675403
132 -0.012873 0.668489 0.85554 0.80895
133 0.181216 0.71319 0.922033 0.903854
134 0.520103 0.732553 0.948388 0.941894
135 1.00019 0.729799 0.94646 0.933346
136 1.55575 0.714787 0.926626 0.897136
137 2.02634 0.696334 0.892874 0.846306
138 2.22686 0.6738 0.841228 0.778871
139 2.11084 0.636844 0.765835 0.685125
140 1.77311 0.581363 0.667855 0.568504
141 1.33962 0.517487 0.555113 0.446045
142 0.911414 0.458215 0.436238 0.333628
143 0.559491 0.405759 0.317061 0.239197
144 0.33064 0.362004 0.200177 0.165279
145 0.253318 0.328197 0.0859297 0.113333
146 0.340433 0.307744 -0.0258636 0.0860918
147 0.585232 0.303992 -0.133203 0.0864933
148 0.948269 0.317426 -0.228916 0.112727
149 1.33897 0.340896 -0.301189 0.15371
150 1.61282 0.365139 -0.341221 0.194455
151 1.62344 0.388581 -0.353138 0.229249
152 1.33128 0.416655 -0.354909 0.264076
153 0.859159 0.450499 -0.366632 0.30542
154 0.403402 0.48686 -0.398485 0.354739
155 0.116586 0.523165 -0.450914 0.412209
156 0.0390216 0.559009 -0.516902 0.476427
157 0.0787404 0.587312 -0.575119 0.529386
158 0.140228 0.585666 -0.597195 0.533807
159 0.231061 0.546608 -0.576112 0.480422
160 0.4116 0.489336 -0.524468 0.39516
161 0.691119 0.430327 -0.454654 0.302434
162 1.02446 0.380337 -0.378391 0.219555
163 1.38438 0.343994 -0.312146 0.158181
164 1.70625 0.322152 -0.274317 0.12274
165 1.77791 0.315205 -0.270729 0.113215
166 1.49327 0.31883 -0.288347 0.1232
167 0.968489 0.325223 -0.299996 0.136636
168 0.404925 0.323213 -0.270292 0.129549
169 -0.0434011 0.309494 -0.180189 0.0978186
170 -0.357144 0.299948 -0.0466588 0.0736443
171 -0.609829 0.306525 0.0870388 0.0831231
172 -0.892302 0.322732 0.185731 0.113472
173 -1.26543 0.337583 0.240289 0.140838
174 -1.74249 0.347096 0.259162 0.156516
175 -2.26334 0.354132 0.258651 0.16554
176 -2.69375 0.362343 0.255979 0.175453
177 -2.89994 0.373214 0.26268 0.189947
178 -2.79834 0.387261 0.283399 0.210613
179 -2.37457 0.405868 0.316342 0.239518
180 -1.74041 0.430873 0.351948 0.277823
181 -1.08266 0.461358 0.374852 0.320921
182 -0.53749 0.49794 0.372631 0.361791
183 -0.216091 0.545461 0.344337 0.402066
184 -0.110138 0.612006 0.297974 0.450559
185 -0.075633 0.7012 0.2408 0.514617
186 -0.0853873 0.803516 0.187836 0.589591
187 -0.139958 0.867366 0.172431 0.639722
188 -0.105249 0.849701 0.21563 0.636423
189 0.0859184 0.782267 0.306886 0.608387
190 0.454854 0.721887 0.436248 0.609348
191 0.99984 0.725295 0.616774 0.706445
192 1.45226 0.791312 0.803618 0.888752
193 1.65166 0.842583 0.928766 1.02611
194 1.6917 0.861775 1.01165 1.11983
195 1.78827 0.906414 1.0964 1.25498
196 1.96398 0.984645 1.18416 1.43688
197 2.07621 1.07594 1.25498 1.61523
198 2.05894 1.14807 1.29089 1.728
199 1.93929 1.17299 1.28436 1.73666
200 1.75666 1.13837 1.23634 1.63615
201 1.55475 1.04541 1.15079 1.44173
202 1.37759 0.904047 1.03067 1.17625
203 1.24337 0.731781 0.876771 0.867379
204 1.13074 0.555404 0.690183 0.554325
205 0.997104 0.40987 0.479354 0.292537
206 0.835621 0.328387 0.265494 0.133381
207 0.708944 0.309814 0.0746075 0.0858814
208 0.675131 0.334469 -0.0786218 0.117469
209 0.714581 0.386044 -0.196616 0.193795
210 0.759726 0.46396 -0.291875 0.302021
211 0.750203 0.574772 -0.375187 0.442145
212 0.661447 0.718256 -0.449139 0.608435
213 0.489201 0.876183 -0.507567 0.776675
214 0.22082 1.00166 -0.535271 0.89601
215 -0.120107 1.03882 -0.5175 0.91405
216 -0.483676 0.974224 -0.452616 0.825148
217 -0.82834 0.849376 -0.352877 0.675649
218 -1.08941 0.713835 -0.233823 0.519356
219 -1.17254 0.593914 -0.105056 0.385999
220 -0.991079 0.496402 0.0302005 0.286238
221 -0.525695 0.427027 0.167394 0.226817
222 0.135948 0.390246 0.290048 0.20795
223 0.724902 0.375344 0.373733 0.211209
224 0.925756 0.370862 0.413396 0.220763
225 0.780742 0.382775 0.431042 0.243483
226 0.542381 0.406327 0.437609 0.275265
227 0.350222 0.423693 0.421766 0.29096
228 0.232995 0.421491 0.371947 0.272116
229 0.190428 0.397982 0.286512 0.222243
230 0.231441 0.362852 0.17003 0.160483
231 0.37161 0.331039 0.0274681 0.111244
232 0.610939 0.317473 -0.136747 0.100796
233 0.895473 0.338589 -0.315665 0.154504
234 1.07465 0.405756 -0.5004 0.290577
235 1.0591 0.522528 -0.683817 0.513149
236 0.963344 0.68131 -0.857264 0.803947
237 0.905238 0.864848 -1.00994 1.12554
238 0.926469 1.0495 -1.13285 1.43307
239 1.02157 1.20899 -1.21981 1.68319
240 1.14911 1.31889 -1.26693 1.84063
241 1.24858 1.36307 -1.27365 1.88684
242 1.28836 1.33924 -1.24488 1.82821
243 1.3247 1.25272 -1.18793 1.68387
244 1.43241 1.10939 -1.10482 1.4648
245 1.47363 0.940625 -0.999919 1.20362
246 1.18638 0.797681 -0.890517 0.966072
247 0.550612 0.687754 -0.782516 0.76832
248 -0.281118 0.589438 -0.662668 0.583728
249 -1.11388 0.492823 -0.518023 0.402477
250 -1.76752 0.405603 -0.342662 0.241435
251 -2.13394 0.347522 -0.136903 0.134443
252 -2.18605 0.337908 0.090639 0.119677
253 -1.91178 0.389206 0.320299 0.21516
254 -1.33779 0.48671 0.522754 0.39166
255 -0.609657 0.58385 0.665332 0.56767
256 0.105098 0.628598 0.724542 0.649252
257 0.713349 0.59821 0.701213 0.603216
258 1.1852 0.517928 0.616335 0.469503
259 1.48968 0.422871 0.49095 0.305887
260 1.56533 0.339008 0.335171 0.156785
261 1.40457 0.286141 0.154113 0.0606466
262 1.09401 0.283987 -0.0397325 0.0517029
263 0.756433 0.338349 -0.226191 0.137213
264 0.485405 0.433046 -0.387209 0.288749
265 0.315173 0.540433 -0.509046 0.457274
266 0.239884 0.629025 -0.578586 0.586652
267 0.251614 0.667671 -0.584232 0.629592
268 0.352721 0.641571 -0.519422 0.568898
269 0.54405 0.561874 -0.381633 0.427888
270 0.815806 0.463529 -0.16624 0.269579
271 1.15057 0.410512 0.135968 0.206327
272 1.53047 0.495816 0.516337 0.399232
273 1.90401 0.758815 0.912107 0.919874
274 2.17497 1.09833 1.24455 1.60819
275 2.30705 1.4199 1.48824 2.25967
276 2.3344 1.67996 1.65527 2.78006
277 2.26619 1.86278 1.75867 3.13553
278 2.03005 1.96172 1.80526 3.31124
279 1.58998 1.97341 1.79948 3.30613
280 1.12629 1.88956 1.74268 3.12002
281 0.875885 1.7075 1.63375 2.75985
282 0.855113 1.4492 1.47499 2.26608
283 0.8338 1.16018 1.27535 1.71461
284 0.62281 0.890908 1.05041 1.19398
285 0.322646 0.674172 0.818509 0.770278
286 0.158365 0.519194 0.595925 0.468074
287 0.110843 0.428058 0.402285 0.286368
288 -0.0711265 0.39079 0.266326 0.206205
289 -0.375109 0.379237 0.191472 0.179639
290 -0.652229 0.375219 0.154132 0.171041
291 -0.763484 0.371166 0.13482 0.165118
292 -0.663821 0.364343 0.120469 0.156357
293 -0.411211 0.355553 0.101635 0.144352
294 -0.152578 0.348115 0.0777897 0.132778
295 -0.0252079 0.344948 0.0604367 0.126041
296 -0.0238912 0.346362 0.0636548 0.125723
297 -0.0259727 0.352846 0.0897645 0.13397
298 0.0819224 0.366315 0.128569 0.154415
299 0.291181 0.388384 0.170295 0.187824
300 0.484993 0.416378 0.218673 0.229336
301 0.660236 0.440387 0.28476 0.271355
302 0.894809 0.456593 0.371338 0.315547
303 1.16984 0.472845 0.474436 0.374235
304 1.3741 0.505834 0.585514 0.460643
305 1.3873 0.560255 0.683835 0.566557
306 1.19967 0.599717 0.730334 0.630898
307 0.934016 0.556537 0.660936 0.540534
308 0.74732 0.40845 0.397894 0.264064
309 0.831516 0.32095 0.0357248 0.101707
310 1.14342 0.348873 -0.263474 0.162177
311 1.46968 0.455857 -0.517243 0.357314
312 1.67881 0.618078 -0.743346 0.645389
313 1.71319 0.804899 -0.939334 0.983023
314 1.51377 1.0207 -1.11676 1.36713
315 0.979067 1.29424 -1.28781 1.82316
316 0.195556 1.57037 -1.42079 2.24696
317 -0.538774 1.74299 -1.48391 2.48579
318 -1.06085 1.76291 -1.4733 2.48506
319 -1.32364 1.62705 -1.39221 2.2526
320 -1.30289 1.36044 -1.24311 1.82883
321 -1.01202 1.02522 -1.03464 1.30074
322 -0.531746 0.711745 -0.79127 0.796602
323 0.017025 0.49313 -0.55231 0.423394
324 0.521875 0.369502 -0.355608 0.205671
325 0.903279 0.310006 -0.218851 0.101651
326 1.13006 0.28752 -0.135362 0.0631631
327 1.18303 0.291551 -0.084182 0.063348
328 1.08594 0.310219 -0.0413389 0.0836188
329 0.975862 0.330175 0.00737197 0.106585
330 0.941309 0.34424 0.0624883 0.125097
331 0.956891 0.352413 0.117922 0.139516
332 0.968205 0.356581 0.165903 0.150204
333 0.962485 0.355884 0.199448 0.154321
334 0.958004 0.348532 0.213618 0.147886
335 0.941697 0.336259 0.205562 0.131413
336 0.835318 0.327589 0.177214 0.115365
337 0.567062 0.334101 0.141314 0.116334
338 0.200279 0.360138 0.115523 0.139399
339 -0.114825 0.397348 0.104816 0.174222
340 -0.27571 0.432848 0.100118 0.208365
341 -0.259028 0.457351 0.0893108 0.23353
342 -0.11491 0.46751 0.0643537 0.246404
343 0.0350656 0.465414 0.0240998 0.249361
344 0.0338204 0.45814 -0.0249254 0.249136
345 -0.215716 0.453456 -0.0703254 0.251761
346 -0.667134 0.453434 -0.0974059 0.256556
347 -1.17478 0.453664 -0.0938796 0.256807
348 -1.60419 0.449729 -0.0529677 0.248595
349 -1.85466 0.442083 0.027902 0.237453
350 -1.80679 0.436387 0.151278 0.239184
351 -1.32484 0.445469 0.321046 0.282957
352 -0.491342 0.497363 0.525103 0.407834
353 0.215613 0.585645 0.70854 0.595391
354 0.48103 0.661971 0.827122 0.759703
355 0.402144 0.721932 0.898031 0.881623
356 0.248129 0.777024 0.951401 0.986413
357 0.234486 0.828754 0.999372 1.08306
358 0.432117 0.873886 1.04246 1.16825
359 0.806497 0.9082 1.07686 1.23463
360 1.23643 0.923921 1.09314 1.26517
361 1.51866 0.913159 1.0795 1.23924
362 1.46963 0.879099 1.03752 1.1634
363 1.12775 0.827212 0.978418 1.05783
364 0.591028 0.75695 0.901991 0.923569
365 -0.173164 0.670179 0.800709 0.758998
366 -1.10718 0.574357 0.670829 0.57597
367 -1.92103 0.486321 0.521175 0.403904
368 -2.41283 0.424168 0.381552 0.280135
369 -2.60463 0.392893 0.289517 0.217709
370 -2.58531 0.386149 0.251855 0.198824
371 -2.41156 0.394277 0.240448 0.203116
372 -2.12467 0.408485 0.22546 0.215471
373 -1.73534 0.418987 0.193909 0.222685
374 -1.21897 0.418342 0.148243 0.217207
375 -0.582677 0.404891 0.0978522 0.198921
376 0.0960736 0.382903 0.051366 0.172354
377 0.683855 0.360333 0.0132094 0.144964
378 1.0606 0.344407 -0.0157302 0.124544
379 1.19557 0.337683 -0.0362189 0.11496
380 1.13067 0.338576 -0.0508008 0.115702
