n t PE VE R R2 BS
9000 0 0.442144 0.472836 -0.0364318 0.455694 0.474638
19000 1e+06 0.569654 0.657585 0.00461592 0.665983 0.543491
29000 1.01e+06 0.395056 0.430619 -0.168525 0.412104 0.488863
39000 1.01e+06 0.433944 0.51661 -0.160449 0.479371 0.528663
49000 1.01e+06 0.524362 0.575031 -0.0527711 0.547385 0.545136
59000 1.01e+06 0.462485 0.413944 0.0150706 0.406646 0.471027
69000 1e+06 0.559348 0.492983 0.120382 0.530548 0.484739
79000 1.01e+06 0.486925 0.538616 0.065684 0.523929 0.516897
89000 1.01e+06 0.476624 0.462061 0.0367126 0.435141 0.495766
99000 1.01e+06 0.484968 0.432859 -0.0994376 0.428406 0.474999
109000 1e+06 0.530586 0.513413 0.0433536 0.484678 0.517504
119000 1.01e+06 0.53197 0.488781 -0.0136481 0.500843 0.491183
129000 1.01e+06 0.404568 0.428088 0.0420045 0.411169 0.46734
139000 1.01e+06 0.658477 0.650631 -0.0182398 0.687322 0.549189
149000 1e+06 0.520002 0.520272 0.00138145 0.491008 0.522809
159000 1.01e+06 0.450311 0.488477 -0.105109 0.46276 0.500489
169000 1.01e+06 0.490632 0.398225 -0.0975772 0.407087 0.449874
179000 1.01e+06 0.553501 0.536698 0.0517427 0.523062 0.522073
189000 1.01e+06 0.404421 0.453533 -0.0154755 0.438599 0.484157
199000 1e+06 0.492803 0.453597 -0.222176 0.452329 0.482693
209000 1.01e+06 0.560295 0.601502 -0.240212 0.61381 0.542027
219000 1.01e+06 0.526285 0.479021 0.0314912 0.506357 0.483524
229000 1.01e+06 0.482917 0.461112 0.102357 0.453018 0.474651
239000 1e+06 0.37651 0.405963 0.0379732 0.382638 0.469539
249000 1.01e+06 0.472715 0.446644 -0.0714116 0.440409 0.487986
259000 1.01e+06 0.438853 0.459707 -0.152876 0.480957 0.469142
269000 1e+06 0.456718 0.532234 0.068924 0.502107 0.517405
279000 1.01e+06 0.649387 0.618162 -0.141963 0.645439 0.542601
289000 1.01e+06 0.483326 0.401684 -0.185194 0.404444 0.456587
299000 1e+06 0.474342 0.440384 -0.0580922 0.438847 0.469394
309000 1.01e+06 0.496271 0.51586 0.0170033 0.53063 0.493682
319000 1.01e+06 0.438892 0.453995 -0.0760792 0.425694 0.504319
329000 1.01e+06 0.410388 0.463722 0.14275 0.43432 0.484206
339000 1e+06 0.427054 0.438069 -0.11287 0.455397 0.448816
349000 1.01e+06 0.524695 0.552147 -0.0367208 0.501437 0.538623
359000 1.01e+06 0.458549 0.439882 0.211043 0.432044 0.476232
369000 1e+06 0.467712 0.4141 -0.176592 0.414959 0.457955
379000 1.01e+06 0.509879 0.470964 0.0185578 0.475079 0.484414
389000 1.01e+06 0.573543 0.595144 -0.219293 0.593569 0.526428
399000 1.01e+06 0.406208 0.507742 0.0672491 0.460665 0.522135
409000 1e+06 0.688046 0.614406 -0.0735878 0.638675 0.549673
419000 1.01e+06 0.521 0.458343 0.0654179 0.446794 0.493122
429000 1.01e+06 0.487404 0.511141 -0.153931 0.491988 0.511725
439000 1e+06 0.495827 0.489487 0.0580051 0.489392 0.50082
449000 1.01e+06 0.450032 0.532321 -0.0889019 0.524888 0.517439
459000 1.01e+06 0.513222 0.558636 -0.115033 0.541656 0.524535
469000 1.01e+06 0.530945 0.447656 -0.113839 0.462489 0.470076
479000 1e+06 0.563127 0.429718 0.00988192 0.418998 0.469111
489000 1.01e+06 0.472199 0.35209 0.0781632 0.338512 0.445765
499000 1.01e+06 0.561682 0.605956 -0.0524246 0.644002 0.503617
509000 1.01e+06 0.53064 0.462363 -0.165915 0.554669 0.435272
519000 1e+06 0.478135 0.41276 -0.164683 0.417394 0.454732
529000 1.01e+06 0.437345 0.438746 0.0637876 0.400562 0.486248
539000 1.01e+06 0.468487 0.449915 0.158011 0.457663 0.48663
549000 1.01e+06 0.45613 0.400127 -0.0597267 0.37741 0.455973
559000 1.01e+06 0.501157 0.489968 0.0532676 0.455327 0.509361
569000 1e+06 0.516064 0.380248 -0.148559 0.393749 0.440088
579000 1.01e+06 0.396912 0.431563 0.0339474 0.420138 0.475426
589000 1.01e+06 0.442674 0.440299 0.0479762 0.419919 0.49042
599000 1.01e+06 0.466634 0.51454 -0.0754211 0.530802 0.499552
609000 1e+06 0.437344 0.479576 -0.0590456 0.443742 0.506872
619000 1.01e+06 0.400995 0.384514 0.00255848 0.373534 0.449512
629000 1.01e+06 0.470256 0.432805 0.105284 0.456892 0.448665
639000 1.01e+06 0.446943 0.411606 -0.0831709 0.426761 0.45484
649000 1e+06 0.417481 0.506294 -0.155245 0.522269 0.497047
659000 1.01e+06 0.572558 0.501227 -0.0767057 0.521438 0.490431
669000 1.01e+06 0.486139 0.500513 -0.0363098 0.449634 0.517732
679000 1.01e+06 0.410651 0.422271 0.11811 0.417938 0.453594
689000 1e+06 0.463796 0.42928 -0.0135245 0.402668 0.482441
699000 1.01e+06 0.494485 0.479923 0.147884 0.504138 0.477286
709000 1.01e+06 0.632537 0.577449 -0.129788 0.634923 0.502731
719000 1.01e+06 0.450284 0.411996 -0.121455 0.404222 0.46472
729000 1e+06 0.44646 0.44037 0.00867097 0.414254 0.487617
739000 1.01e+06 0.465267 0.472335 0.0910424 0.438477 0.508839
749000 1.01e+06 0.520852 0.520254 -0.0557548 0.497968 0.504866
759000 1.01e+06 0.450308 0.404367 -0.0731527 0.385544 0.46365
769000 1.01e+06 0.448643 0.370216 -0.0869181 0.379962 0.440083
779000 1e+06 0.443218 0.459862 -0.104714 0.424994 0.502551
789000 1.01e+06 0.497692 0.527545 0.0358874 0.511987 0.520688
799000 1.01e+06 0.462109 0.41205 0.132521 0.423578 0.457763
809000 1.01e+06 0.460134 0.410204 -0.0430526 0.404043 0.462682
819000 1.01e+06 0.50172 0.618459 0.140786 0.578605 0.555971
829000 1e+06 0.537166 0.444542 -0.0616149 0.448299 0.481607
839000 1.01e+06 0.556315 0.496679 0.141216 0.528153 0.479192
849000 1.01e+06 0.489426 0.557677 -0.0615504 0.549808 0.514488
859000 1e+06 0.552071 0.506633 0.0546882 0.547876 0.47838
869000 1.01e+06 0.497309 0.519573 0.0302886 0.530293 0.50474
879000 1.01e+06 0.493033 0.460593 -0.249268 0.504553 0.459652
889000 1.01e+06 0.506772 0.501347 -0.0324736 0.498688 0.498043
899000 1.01e+06 0.475213 0.504491 -0.0175599 0.490779 0.50324
909000 1e+06 0.50955 0.603524 -0.0464066 0.598725 0.52482
919000 1.01e+06 0.387967 0.48487 0.0282147 0.443713 0.503913
929000 1.01e+06 0.535448 0.520261 -0.0309148 0.54381 0.508118
939000 1.01e+06 0.487569 0.565797 -0.130802 0.519189 0.534103
949000 1e+06 0.451091 0.461333 -0.0371332 0.431298 0.494064
959000 1.01e+06 0.588483 0.582073 -0.0825132 0.557413 0.558217
969000 1.01e+06 0.394465 0.469629 -0.118898 0.44422 0.492743
979000 1e+06 0.482995 0.457533 -0.0932859 0.422561 0.501273
989000 1.01e+06 0.498765 0.579514 -0.119226 0.599448 0.505685
999000 1.01e+06 0.483916 0.442832 0.0573705 0.442986 0.476238
