n t PE VE R R2 BS
9000 0 6.49145 5.92312 0.0853133 2.89417 0.193061
19000 1.61e+06 7.08111 6.93713 0.000267231 3.14416 0.248364
29000 1.6e+06 7.14202 6.85972 -0.0124901 3.17419 0.233246
39000 1.61e+06 7.0598 6.6875 -0.00319021 3.15667 0.224991
49000 1.6e+06 7.27069 6.83172 -0.00529519 3.20347 0.223488
59000 1.61e+06 6.92442 7.07171 0.0356804 3.13649 0.262081
69000 1.61e+06 6.85158 7.07869 0.00765431 3.11587 0.271157
79000 1.6e+06 7.15088 6.67385 0.000709599 3.16254 0.228566
89000 1.61e+06 7.14971 6.3472 0.00788352 3.15169 0.201513
99000 1.61e+06 6.87706 6.57841 0.00296547 3.11225 0.238809
109000 1.6e+06 7.08798 6.67485 -0.0147908 3.17094 0.222209
119000 1.61e+06 7.01285 7.00232 0.034817 3.14724 0.258354
129000 1.61e+06 6.79232 6.43343 0.00836831 3.08041 0.233108
139000 1.6e+06 7.18498 6.96572 0.00195956 3.1796 0.240941
149000 1.61e+06 6.66425 6.49146 -0.000806218 3.06845 0.239593
159000 1.61e+06 7.13105 6.91466 0.0049979 3.16928 0.239939
169000 1.6e+06 7.29362 6.57075 -0.0109589 3.18301 0.20697
179000 1.61e+06 6.93307 6.50667 0.0115795 3.14503 0.221222
189000 1.61e+06 6.9006 6.78163 -0.0190026 3.14151 0.246725
199000 1.6e+06 7.15289 6.91342 -0.0466148 3.17233 0.23303
209000 1.61e+06 7.30915 6.87662 -0.0139065 3.19497 0.222927
219000 1.61e+06 7.41378 6.91708 0.0163131 3.23867 0.216884
229000 1.6e+06 7.0051 6.7621 0.00141003 3.13834 0.243043
239000 1.61e+06 7.33258 6.94822 0.00654454 3.21003 0.229242
249000 1.61e+06 7.10086 6.79617 0.0281389 3.15113 0.235122
259000 1.6e+06 6.67886 7.4402 0.0313152 3.101 0.303399
269000 1.61e+06 7.06027 7.30666 -0.00253774 3.1693 0.270065
279000 1.61e+06 7.01636 6.77053 -0.011283 3.14407 0.239175
289000 1.6e+06 7.16664 7.23473 -0.00325092 3.19389 0.258651
299000 1.61e+06 7.24169 6.90177 -0.0179356 3.18157 0.23075
309000 1.61e+06 7.04324 7.04134 -0.000300468 3.17729 0.262086
319000 1.61e+06 7.05966 6.86744 0.0222855 3.15935 0.245376
329000 1.6e+06 6.869 6.63723 0.00508347 3.11294 0.241172
339000 1.61e+06 7.27122 6.93696 -0.0194053 3.20201 0.225237
349000 1.6e+06 7.09771 6.70875 0.00959096 3.1674 0.220775
359000 1.61e+06 7.02755 6.82657 -0.0171337 3.15026 0.24198
369000 1.61e+06 6.6033 6.86034 -0.00365411 3.07255 0.268272
379000 1.6e+06 7.23843 6.90326 -0.0220792 3.19016 0.235779
389000 1.61e+06 7.37298 6.92185 -0.00368258 3.21272 0.223221
399000 1.61e+06 7.04807 7.42232 -0.0176413 3.16406 0.283793
409000 1.6e+06 7.31951 7.04353 -0.0190347 3.20709 0.237715
419000 1.61e+06 6.82356 6.85373 -0.0244192 3.11332 0.258791
429000 1.61e+06 7.29332 6.86937 -0.029588 3.20556 0.227187
439000 1.6e+06 6.94663 7.10847 -0.0036442 3.12959 0.263011
449000 1.61e+06 7.06829 6.79559 -0.00298949 3.15261 0.228166
459000 1.61e+06 7.4429 6.99697 -0.0147876 3.22164 0.219236
469000 1.61e+06 6.41023 6.72882 -0.0133518 3.07474 0.267455
479000 1.6e+06 7.26256 6.80061 -0.00830602 3.18912 0.224256
489000 1.61e+06 7.5799 6.85937 0.0081574 3.26629 0.203277
499000 1.61e+06 7.07246 6.97477 -0.00365027 3.15797 0.249289
509000 1.6e+06 6.83385 7.11666 0.0463934 3.13218 0.272818
519000 1.61e+06 7.01933 6.60983 -0.0521536 3.14826 0.226882
529000 1.6e+06 6.93906 6.70184 0.0425662 3.14226 0.241817
539000 1.61e+06 7.35587 6.7557 0.00614815 3.21083 0.218738
549000 1.61e+06 6.98683 7.53235 -0.00392385 3.16377 0.289034
559000 1.6e+06 7.33129 6.98049 -0.010766 3.20851 0.238845
569000 1.61e+06 6.9888 6.81882 -0.015162 3.12875 0.245825
579000 1.61e+06 7.24219 6.91152 -0.00155881 3.193 0.225075
589000 1.61e+06 7.09755 6.55269 -0.0151525 3.16741 0.217972
599000 1.6e+06 6.99539 6.43682 0.000960035 3.13967 0.221412
609000 1.61e+06 7.47579 7.04367 -0.0178765 3.23151 0.22517
619000 1.61e+06 7.19659 6.70418 -0.0243618 3.1818 0.219466
