t PE VE R R2 BS
45 6.05073 2.95629 0.0133115 2.85483 0.021345
46 6.01352 2.91873 0.0132941 2.81732 0.0209331
47 5.9746 2.87949 0.0132786 2.77812 0.0205729
48 5.93393 2.8385 0.0132653 2.73717 0.0202721
49 5.89144 2.79573 0.0132548 2.69443 0.019955
50 5.84706 2.75112 0.0132475 2.64985 0.0196125
51 5.80073 2.70461 0.013244 2.60338 0.0193149
52 5.75239 2.65615 0.013245 2.55494 0.0190551
53 5.70196 2.60569 0.0132511 2.50448 0.0188596
54 5.64938 2.55314 0.0132631 2.45194 0.0186768
55 5.59457 2.49847 0.0132819 2.39726 0.0186156
56 5.53749 2.44159 0.0133083 2.34036 0.0186654
57 5.47806 2.38246 0.0133433 2.2812 0.0187864
58 5.41625 2.32101 0.0133879 2.21972 0.0189398
59 5.352 2.25721 0.0134432 2.15586 0.0193101
60 5.2853 2.191 0.0135103 2.08959 0.0198512
61 5.21612 2.12237 0.0135903 2.02088 0.0204452
62 5.14446 2.0513 0.0136844 1.94971 0.0210451
63 5.07035 1.9778 0.0137936 1.8761 0.0217344
64 4.99384 1.90191 0.0139189 1.80007 0.0225021
65 4.915 1.82368 0.0140612 1.72169 0.0233501
66 4.83394 1.74323 0.0142214 1.64105 0.0242007
67 4.75083 1.66069 0.0143997 1.5583 0.0250497
68 4.66584 1.57626 0.0145965 1.47362 0.0260438
69 4.57922 1.49017 0.0148113 1.38725 0.0271196
70 4.49127 1.40273 0.0150434 1.29948 0.02819
71 4.40233 1.3143 0.0152915 1.21067 0.0292645
72 4.31283 1.22531 0.0155533 1.12124 0.0303413
73 4.22322 1.13625 0.0158262 1.03166 0.0314564
74 4.13402 1.04765 0.0161063 0.942491 0.0325742
75 4.04583 0.960082 0.0163893 0.854313 0.0336449
76 3.95927 0.874153 0.01667 0.767775 0.0346583
77 3.87501 0.790423 0.0169424 0.683562 0.0356113
78 3.79379 0.70935 0.0172006 0.602396 0.0365484
79 3.71638 0.631148 0.0174383 0.525047 0.0372884
80 3.64366 0.557051 0.0176497 0.452352 0.037732
81 3.57668 0.493087 0.01783 0.385284 0.0377216
82 3.51681 0.442628 0.017976 0.325079 0.0370205
83 3.46597 0.408506 0.018087 0.27346 0.0348917
84 3.42681 0.379907 0.0181656 0.232921 0.0308901
85 3.40234 0.350649 0.0182189 0.206727 0.025122
86 3.39458 0.340919 0.0182577 0.197933 0.0217682
87 3.40366 0.356049 0.0182942 0.207487 0.0239911
88 3.428 0.378066 0.0183394 0.233203 0.0295306
89 3.46459 0.40082 0.0184005 0.27096 0.0329322
90 3.50974 0.431045 0.0184806 0.316695 0.0343725
91 3.56021 0.473656 0.0185795 0.367277 0.0345796
92 3.61356 0.523627 0.0186952 0.420471 0.0340935
93 3.66805 0.578743 0.0188245 0.474691 0.0332582
94 3.72246 0.633754 0.0189639 0.528801 0.032424
95 3.77593 0.687121 0.0191101 0.58198 0.0315648
96 3.82783 0.738656 0.01926 0.633638 0.0307012
97 3.87774 0.788135 0.0194111 0.683354 0.0298844
98 3.92536 0.835358 0.0195612 0.730839 0.0291825
99 3.97051 0.880174 0.0197086 0.775903 0.0285557
100 4.01308 0.922483 0.0198519 0.818431 0.0280565
101 4.05303 0.962231 0.0199901 0.858365 0.0275954
102 4.09034 0.999399 0.0201225 0.895687 0.02719
103 4.12503 1.034 0.0202485 0.930411 0.0268361
104 4.15717 1.06606 0.0203677 0.962573 0.0265039
105 4.18679 1.09562 0.02048 0.99222 0.0262181
106 4.21396 1.12275 0.0205851 1.01941 0.0260922
107 4.23876 1.14749 0.0206831 1.0442 0.026068
108 4.26124 1.16991 0.0207738 1.06666 0.026093
109 4.28147 1.19006 0.0208573 1.08684 0.0261747
110 4.29951 1.208 0.0209336 1.10481 0.026252
111 4.31541 1.22378 0.0210027 1.12061 0.0263198
112 4.32922 1.23745 0.0210646 1.1343 0.0264783
113 4.34096 1.24905 0.0211192 1.1459 0.0266336
114 4.35068 1.2586 0.0211666 1.15546 0.026769
115 4.35838 1.26613 0.0212066 1.16299 0.0268942
116 4.36408 1.27165 0.0212392 1.16851 0.0270017
117 4.36777 1.27518 0.0212642 1.17203 0.027087
118 4.36945 1.2767 0.0212814 1.17355 0.0271712
119 4.3691 1.27622 0.0212907 1.17305 0.0272937
120 4.36669 1.27369 0.0212917 1.17051 0.0274838
121 4.36216 1.26911 0.0212841 1.1659 0.0276526
122 4.35549 1.26241 0.0212676 1.15917 0.0277987
123 4.3466 1.25355 0.0212417 1.15028 0.0279203
124 4.33542 1.24247 0.0212059 1.13915 0.0280158
125 4.32187 1.22909 0.0211596 1.1257 0.0280831
126 4.30585 1.21332 0.0211024 1.10987 0.0281199
127 4.28727 1.19507 0.0210333 1.09153 0.0281351
128 4.26602 1.17423 0.0209518 1.0706 0.0282407
129 4.24197 1.15069 0.0208571 1.04694 0.0284972
130 4.21499 1.12433 0.0207482 1.02044 0.0288727
131 4.18498 1.09503 0.0206244 0.99098 0.0292283
132 4.15179 1.06267 0.0204848 0.958424 0.0296129
133 4.11531 1.02714 0.0203286 0.922659 0.0300535
134 4.07545 0.988334 0.0201552 0.883581 0.0305208
135 4.03213 0.946192 0.0199642 0.841117 0.0310813
136 3.98533 0.900679 0.0197555 0.795233 0.0316247
137 3.93508 0.851817 0.0195294 0.745955 0.03217
138 3.88151 0.799695 0.0192869 0.693397 0.03301
139 3.82486 0.744471 0.0190299 0.637789 0.0341478
140 3.76556 0.686357 0.0187612 0.579515 0.0353125
141 3.70424 0.62554 0.0184849 0.519168 0.0365923
142 3.64186 0.562054 0.0182064 0.457612 0.0377654
143 3.57979 0.502373 0.0179318 0.396081 0.0386786
144 3.52005 0.451877 0.0176678 0.33632 0.0390718
145 3.46558 0.421151 0.0174195 0.280841 0.0385545
146 3.42056 0.409682 0.0171873 0.233322 0.0361091
147 3.39003 0.394219 0.0169612 0.199042 0.0304315
148 3.37766 0.369011 0.0167185 0.184249 0.0244329
149 3.38457 0.37703 0.0164315 0.192988 0.0285403
150 3.41172 0.40523 0.016085 0.224346 0.0358096
151 3.45824 0.421241 0.0156826 0.273847 0.0404135
152 3.52011 0.454155 0.0152379 0.337041 0.0428494
153 3.59347 0.519022 0.014767 0.410901 0.0440079
154 3.67571 0.601634 0.0142863 0.493409 0.0444953
155 3.76502 0.693694 0.0138111 0.582999 0.0446697
156 3.85991 0.789517 0.0133558 0.678268 0.0447439
157 3.95906 0.888908 0.0129323 0.77785 0.0446161
158 4.06116 0.991006 0.0125501 0.880397 0.0444712
159 4.16497 1.0947 0.012216 0.984598 0.0445351
160 4.26931 1.19882 0.0119339 1.08922 0.0446246
161 4.3731 1.30228 0.0117054 1.19314 0.0445717
162 4.47537 1.40411 0.0115299 1.29539 0.0444155
163 4.57529 1.50347 0.0114051 1.39514 0.0444336
164 4.67218 1.5997 0.0113278 1.49174 0.0443637
165 4.7655 1.6923 0.0112937 1.58467 0.0441417
166 4.85487 1.78089 0.0112982 1.67358 0.0437788
167 4.94 1.86525 0.0113365 1.75824 0.0432874
168 5.02075 1.94523 0.0114042 1.8385 0.04268
169 5.09703 2.02077 0.0114967 1.91432 0.0419687
170 5.16887 2.09191 0.0116101 1.98571 0.0411646
171 5.23631 2.15869 0.0117407 2.05273 0.0403315
172 5.29947 2.22122 0.0118853 2.11549 0.0394966
173 5.35848 2.27963 0.0120411 2.17412 0.0386984
174 5.41348 2.33405 0.0122057 2.22876 0.0379658
175 5.46464 2.38464 0.012377 2.27955 0.0375119
176 5.51212 2.43155 0.0125534 2.32665 0.0370672
177 5.55609 2.47493 0.0127334 2.37021 0.0366213
178 5.59671 2.51492 0.0129159 2.41038 0.0361119
179 5.63411 2.55167 0.0130999 2.4473 0.035688
180 5.66844 2.58531 0.0132847 2.48111 0.0352971
181 5.69983 2.61597 0.0134698 2.51192 0.0348316
182 5.72839 2.64375 0.0136546 2.53986 0.0342935
183 5.75422 2.66877 0.0138389 2.56502 0.0337066
184 5.7774 2.69111 0.0140225 2.5875 0.0331167
185 5.79801 2.71086 0.0142051 2.60738 0.0325439
186 5.81612 2.7281 0.0143868 2.62474 0.0320402
187 5.83176 2.74289 0.0145674 2.63964 0.0316005
188 5.84498 2.75528 0.014747 2.65212 0.0312133
189 5.8558 2.76531 0.0149256 2.66224 0.0308249
190 5.86423 2.77301 0.0151033 2.67001 0.0306363
191 5.87028 2.77841 0.0152802 2.67547 0.0305882
192 5.87393 2.78151 0.0154563 2.67861 0.0305761
193 5.87517 2.78231 0.0156317 2.67943 0.0305502
194 5.87396 2.7808 0.0158065 2.67792 0.0304989
195 5.87026 2.77695 0.0159808 2.67405 0.0305038
196 5.86401 2.77071 0.0161545 2.66776 0.0305861
197 5.85515 2.76204 0.0163276 2.65902 0.0308101
198 5.84358 2.75086 0.0165002 2.64774 0.0311911
199 5.82922 2.73708 0.0166722 2.63383 0.031595
200 5.81195 2.7206 0.0168433 2.6172 0.0319637
201 5.79164 2.7013 0.0170133 2.59771 0.0324752
202 5.76814 2.67904 0.017182 2.57522 0.0333351
203 5.74129 2.65365 0.0173487 2.54956 0.0342553
204 5.71091 2.62496 0.0175129 2.52056 0.0354149
205 5.67677 2.59275 0.0176738 2.488 0.0368526
206 5.63867 2.5568 0.0178305 2.45164 0.038455
207 5.59635 2.51686 0.0179815 2.41125 0.040144
208 5.54955 2.47267 0.0181255 2.36654 0.041987
209 5.49798 2.42394 0.0182606 2.31723 0.0439499
210 5.44137 2.37039 0.0183846 2.26301 0.0460591
211 5.37941 2.31171 0.0184949 2.20359 0.0482473
212 5.31183 2.24763 0.0185886 2.13866 0.0504742
213 5.23837 2.17788 0.0186623 2.06795 0.0528174
214 5.15882 2.10225 0.0187124 1.99123 0.0552091
215 5.07304 2.02058 0.0187349 1.90833 0.0578219
216 4.98097 1.93281 0.0187258 1.81917 0.0605196
217 4.8827 1.83903 0.018681 1.72379 0.0632037
218 4.77849 1.73948 0.0185971 1.62241 0.0658802
219 4.66878 1.63459 0.0184713 1.51543 0.0689361
220 4.55428 1.52503 0.0183022 1.4035 0.0718867
221 4.43596 1.41173 0.0180901 1.28751 0.0746508
222 4.31507 1.29587 0.017838 1.16863 0.0771487
223 4.19313 1.17883 0.0175514 1.04828 0.079588
224 4.07192 1.06208 0.0172391 0.928128 0.0816053
225 3.95338 0.946947 0.016913 0.810006 0.0831113
226 3.83956 0.834056 0.0165873 0.695848 0.0839299
227 3.73249 0.722247 0.0162778 0.587609 0.0839735
228 3.63419 0.617351 0.0159996 0.487204 0.0831439
229 3.54669 0.553111 0.0157661 0.396545 0.0812627
230 3.47242 0.543573 0.0155855 0.317746 0.0778884
231 3.41469 0.600043 0.0154594 0.253652 0.0721019
232 3.37745 0.627052 0.0153804 0.20849 0.0636555
233 3.36257 0.636576 0.0153345 0.187015 0.0553341
234 3.36882 0.662958 0.0153067 0.191427 0.0553857
235 3.39528 0.635239 0.0152856 0.21945 0.0589357
236 3.43976 0.552271 0.0152628 0.264735 0.060845
237 3.49638 0.49748 0.0152316 0.320267 0.0602116
238 3.55894 0.50837 0.0151889 0.380805 0.0581895
239 3.62317 0.553541 0.0151342 0.442881 0.0554922
240 3.68637 0.614836 0.0150692 0.504208 0.0526633
241 3.74694 0.675687 0.0149963 0.563284 0.0500892
242 3.80391 0.731412 0.0149185 0.619157 0.0477698
243 3.85677 0.782801 0.0148387 0.671265 0.0457411
244 3.90533 0.830062 0.0147593 0.719326 0.0440512
245 3.94956 0.87327 0.0146819 0.763257 0.0426769
246 3.98959 0.91251 0.0146079 0.803104 0.0415067
247 4.0256 0.947904 0.0145379 0.838996 0.0405736
248 4.05782 0.979612 0.0144721 0.871112 0.0397159
249 4.08648 1.00781 0.0144104 0.899651 0.0389165
250 4.11182 1.03269 0.0143524 0.92482 0.0381915
251 4.13404 1.05444 0.0142976 0.946818 0.0375193
252 4.15335 1.07323 0.0142452 0.965837 0.0369817
253 4.16991 1.08923 0.0141946 0.982047 0.0365595
254 4.18389 1.1026 0.014145 0.995607 0.0360958
255 4.1954 1.11345 0.0140956 1.00665 0.0357032
256 4.20455 1.12192 0.0140457 1.01531 0.0353117
257 4.21145 1.12811 0.0139947 1.02168 0.0348874
258 4.21615 1.13211 0.0139418 1.02585 0.0344338
259 4.21873 1.13399 0.0138864 1.0279 0.0339782
260 4.21923 1.13382 0.0138278 1.0279 0.0335254
261 4.21769 1.13165 0.0137654 1.02588 0.0330561
262 4.21414 1.12752 0.0136985 1.0219 0.0325949
263 4.2086 1.12146 0.0136263 1.01599 0.0321799
264 4.20108 1.11349 0.0135481 1.00815 0.0317472
265 4.19159 1.10364 0.0134632 0.998417 0.0313646
266 4.18014 1.0919 0.0133707 0.986786 0.0309864
267 4.16673 1.07828 0.0132696 0.973256 0.0306381
268 4.15135 1.06278 0.0131591 0.957821 0.030276
269 4.13399 1.04537 0.0130379 0.940468 0.0299906
270 4.11463 1.02604 0.0129049 0.921177 0.0297907
271 4.09328 1.00477 0.0127588 0.899926 0.0296587
272 4.06991 0.981543 0.0125979 0.876689 0.0296391
273 4.04449 0.956321 0.0124207 0.851436 0.0296428
274 4.01701 0.929077 0.0122252 0.824137 0.0297313
275 3.98744 0.899782 0.0120092 0.794761 0.0299424
276 3.95577 0.868412 0.01177 0.763283 0.0302528
277 3.92197 0.834942 0.0115044 0.729681 0.0306602
278 3.88602 0.799359 0.0112089 0.693947 0.0311284
279 3.84793 0.761657 0.0108787 0.656089 0.0317402
280 3.80771 0.721842 0.0105085 0.616148 0.0324044
281 3.76539 0.679917 0.0100915 0.574208 0.0331789
282 3.72107 0.635854 0.00962023 0.530424 0.0340953
283 3.67488 0.589483 0.00908606 0.485057 0.0350442
284 3.62711 0.543302 0.00848043 0.438533 0.0358896
285 3.57824 0.501375 0.00779605 0.391524 0.0368643
286 3.52916 0.468802 0.00702894 0.345082 0.0372872
287 3.48154 0.456382 0.00618017 0.30083 0.036565
288 3.43825 0.464964 0.00525478 0.261208 0.0351878
289 3.40286 0.460848 0.00425331 0.229613 0.0347647
290 3.37757 0.436637 0.00315555 0.21002 0.0350104
291 3.36316 0.42535 0.00191291 0.206022 0.0369242
292 3.36073 0.434231 0.000465222 0.219797 0.0456626
293 3.37184 0.450186 -0.00122892 0.251329 0.055277
294 3.39787 0.477634 -0.00317444 0.299021 0.0648904
295 3.43909 0.518567 -0.00534013 0.361281 0.0733712
296 3.49514 0.580028 -0.00766306 0.437405 0.080611
297 3.56557 0.669879 -0.010051 0.527495 0.0867675
298 3.64981 0.783896 -0.0123859 0.63203 0.0922547
299 3.74718 0.907994 -0.0145313 0.751432 0.0974856
300 3.85698 1.04406 -0.0163441 0.8857 0.102003
301 3.97873 1.19283 -0.0176899 1.03414 0.106577
302 4.11217 1.35347 -0.0184595 1.19521 0.110555
303 4.25715 1.52384 -0.018583 1.3665 0.114742
304 4.41325 1.70088 -0.0180399 1.54489 0.11743
305 4.57932 1.88101 -0.0168629 1.72679 0.118837
306 4.75329 2.06053 -0.0151339 1.9085 0.120012
307 4.93218 2.236 -0.0129722 2.08653 0.119691
308 5.11242 2.40448 -0.0105185 2.25786 0.117577
309 5.29037 2.56371 -0.00791584 2.42011 0.114546
310 5.46272 2.71214 -0.00529396 2.57161 0.11009
311 5.62679 2.84889 -0.0027583 2.71137 0.104901
312 5.78062 2.97368 -0.000385467 2.83902 0.0996556
313 5.92295 3.08668 0.00177601 2.95467 0.0942416
314 6.05314 3.18842 0.00370181 3.05882 0.0887521
315 6.17104 3.27961 0.00538696 3.15216 0.0847617
316 6.27691 3.3611 0.00684123 3.23555 0.0809984
317 6.37129 3.43379 0.0080851 3.30988 0.0785946
318 6.4549 3.49854 0.00914587 3.37604 0.0768592
319 6.52854 3.55619 0.0100537 3.43489 0.0755541
320 6.59304 3.60748 0.0108385 3.48717 0.0749044
321 6.64917 3.65308 0.0115269 3.53357 0.0746098
322 6.69764 3.69356 0.0121419 3.57468 0.0745728
323 6.7391 3.7294 0.0127019 3.61099 0.0746584
324 6.77414 3.761 0.0132214 3.64292 0.0747554
325 6.80327 3.78871 0.0137114 3.6708 0.0748468
326 6.82698 3.81278 0.0141803 3.69492 0.074912
327 6.84572 3.83344 0.0146342 3.7155 0.074831
328 6.85989 3.85085 0.0150776 3.73273 0.0749514
329 6.86988 3.86514 0.0155138 3.74676 0.075543
330 6.87604 3.87642 0.0159452 3.75769 0.0761566
331 6.8787 3.88475 0.0163737 3.76562 0.0769513
332 6.87815 3.89019 0.0168006 3.7706 0.0775374
333 6.87466 3.89275 0.0172272 3.77269 0.0779124
334 6.86846 3.89246 0.0176545 3.7719 0.0789278
335 6.85974 3.8893 0.0180837 3.76825 0.0800874
336 6.84865 3.88327 0.0185156 3.76173 0.0810574
337 6.83531 3.87434 0.0189514 3.75234 0.0820288
338 6.81977 3.86247 0.0193923 3.74003 0.0831114
339 6.80205 3.84763 0.0198393 3.72478 0.0839
340 6.78211 3.82975 0.0202939 3.70654 0.0844233
341 6.75989 3.80879 0.0207573 3.68524 0.0847471
342 6.73523 3.78467 0.0212308 3.66082 0.0847488
343 6.70797 3.75731 0.0217156 3.63319 0.0845578
344 6.67788 3.72665 0.0222131 3.60227 0.0840938
345 6.6447 3.69257 0.0227243 3.56794 0.0833104
346 6.60813 3.65499 0.0232497 3.5301 0.0826343
347 6.56783 3.61379 0.0237896 3.48862 0.0827248
348 6.52344 3.56884 0.0243432 3.44334 0.083255
349 6.4746 3.52 0.0249084 3.39411 0.0840485
350 6.42092 3.46711 0.0254815 3.34076 0.0849004
351 6.36201 3.40999 0.0260557 3.28307 0.085512
352 6.29749 3.34844 0.0266213 3.22085 0.085951
353 6.22696 3.28224 0.0271646 3.15384 0.0865399
354 6.15004 3.21116 0.0276679 3.08182 0.0873245
355 6.0663 3.13497 0.0281105 3.00452 0.0882254
356 5.97531 3.05348 0.0284702 2.92173 0.0903181
357 5.87653 2.96653 0.0287257 2.83326 0.0925785
358 5.76939 2.87408 0.0288592 2.739 0.0954345
359 5.6533 2.77621 0.028859 2.63891 0.0990944
360 5.52771 2.67311 0.0287221 2.53309 0.103267
361 5.39236 2.56518 0.0284566 2.42179 0.107481
362 5.24745 2.45294 0.0280842 2.30541 0.111453
363 5.09393 2.33711 0.0276404 2.1845 0.115601
364 4.93375 2.21851 0.0271736 2.05977 0.11994
365 4.7698 2.09806 0.0267396 1.93206 0.125587
366 4.60579 1.97669 0.0263945 1.80232 0.130941
367 4.44569 1.85522 0.0261866 1.67156 0.136652
368 4.29318 1.73433 0.0261507 1.54082 0.14239
369 4.15112 1.6144 0.0263045 1.41122 0.147915
370 4.02126 1.49547 0.0266486 1.28384 0.152275
371 3.90417 1.37716 0.027168 1.1598 0.155362
372 3.79951 1.25843 0.0278339 1.04016 0.157216
373 3.70636 1.137 0.0286038 0.925965 0.158495
374 3.62372 1.03678 0.0294226 0.81817 0.158153
375 3.55101 0.96976 0.0302239 0.717668 0.157587
376 3.48838 0.936323 0.0309354 0.625281 0.155776
377 3.43696 0.925431 0.0314881 0.541801 0.152482
378 3.39774 0.905914 0.03183 0.46805 0.147032
379 3.36992 0.905406 0.03194 0.404923 0.140579
380 3.35242 0.958799 0.0318448 0.353496 0.132914
381 3.34516 0.938555 0.0316318 0.315065 0.123615
382 3.34171 0.872287 0.0314291 0.290485 0.111953
383 3.33542 0.852107 0.0313537 0.279578 0.102037
384 3.32984 0.821722 0.0314792 0.281149 0.0949335
385 3.33186 0.748997 0.0318309 0.293055 0.0887541
386 3.34455 0.659952 0.0323941 0.31266 0.0820819
387 3.36625 0.595008 0.0331285 0.337423 0.0809805
388 3.39372 0.598753 0.0339847 0.365285 0.0836764
389 3.42589 0.65031 0.0349174 0.394818 0.0858216
390 3.46214 0.693064 0.0358903 0.425082 0.0893951
391 3.49948 0.729543 0.0368735 0.455389 0.0930844
392 3.53454 0.7834 0.0378396 0.485232 0.0951428
393 3.56614 0.832135 0.0387623 0.514267 0.0958543
394 3.59482 0.837102 0.0396187 0.542226 0.0955192
395 3.62113 0.811939 0.0403915 0.56885 0.0947963
396 3.64507 0.788899 0.0410713 0.593899 0.093705
397 3.66636 0.780703 0.0416561 0.617187 0.0928152
398 3.68483 0.785162 0.0421505 0.638587 0.0918109
399 3.7005 0.79721 0.0425625 0.658026 0.0909831
400 3.71357 0.817309 0.0429016 0.675466 0.0911129
401 3.72433 0.834432 0.0431771 0.690896 0.0912396
402 3.73313 0.84873 0.0433974 0.704316 0.0916567
403 3.74029 0.860808 0.0435701 0.71574 0.0922303
404 3.74617 0.870932 0.0437028 0.725182 0.0934302
405 3.75104 0.879202 0.0438029 0.732659 0.0948079
406 3.75515 0.885645 0.0438783 0.738187 0.095882
407 3.75868 0.890254 0.0439372 0.741781 0.0968966
408 3.76175 0.893008 0.0439876 0.743455 0.0981096
409 3.76439 0.893884 0.0440369 0.74322 0.0993257
410 3.76658 0.892853 0.0440917 0.741086 0.100954
411 3.7682 0.889883 0.0441572 0.737062 0.10277
412 3.76905 0.884938 0.0442376 0.731157 0.104213
413 3.76888 0.877971 0.0443353 0.723381 0.105805
414 3.76734 0.86892 0.0444517 0.713748 0.107806
415 3.76403 0.8577 0.0445869 0.702277 0.109872
416 3.7585 0.844197 0.0447398 0.688994 0.112161
417 3.75024 0.828257 0.0449083 0.673934 0.114803
418 3.73873 0.811105 0.0450893 0.657149 0.117312
419 3.72342 0.795915 0.0452786 0.638705 0.119452
420 3.7038 0.781219 0.0454715 0.618694 0.121562
421 3.67942 0.76631 0.0456623 0.597238 0.123778
422 3.64994 0.752662 0.045845 0.574493 0.126184
423 3.61523 0.742839 0.0460134 0.550666 0.127999
424 3.5755 0.735338 0.0461614 0.526017 0.12897
425 3.53148 0.73343 0.0462841 0.500878 0.129236
426 3.48466 0.735761 0.0463781 0.475663 0.129843
427 3.4375 0.74347 0.0464438 0.450883 0.129192
428 3.39344 0.752308 0.0464872 0.42715 0.128613
429 3.35625 0.749695 0.046523 0.405161 0.128408
430 3.32875 0.731243 0.0465771 0.385643 0.126345
431 3.31242 0.747255 0.0466863 0.369314 0.124698
432 3.30823 0.806827 0.0468977 0.356939 0.123605
433 3.31369 0.844487 0.0472679 0.349295 0.124522
434 3.31793 0.856696 0.0478601 0.34697 0.125197
435 3.30664 0.931112 0.0487331 0.350315 0.127529
436 3.2744 1.0972 0.0499227 0.359691 0.132241
437 3.23079 1.24033 0.0514258 0.375594 0.137349
438 3.19288 1.27101 0.0532002 0.398412 0.14083
439 3.17376 1.1986 0.0551822 0.428179 0.143584
440 3.17655 1.04211 0.0573024 0.46459 0.147185
441 3.1938 0.906788 0.059491 0.507198 0.153481
442 3.21563 0.920577 0.0616809 0.555712 0.161802
443 3.23726 1.27285 0.0638112 0.610129 0.169647
444 3.26365 1.85629 0.0658379 0.670768 0.176972
445 3.30297 1.96039 0.0677426 0.737945 0.182672
446 3.35501 1.83946 0.0695173 0.811403 0.186972
447 3.4189 1.54483 0.0711429 0.890617 0.191787
448 3.49101 1.3667 0.0725831 0.974903 0.195493
449 3.56777 1.35664 0.0737918 1.0636 0.197876
450 3.6476 1.42256 0.0747295 1.1561 0.199459
451 3.73043 1.53241 0.0753745 1.25182 0.202049
452 3.81703 1.63354 0.0757278 1.35019 0.20429
453 3.90854 1.73244 0.0758105 1.45072 0.206078
454 4.00607 1.83107 0.0756585 1.55296 0.2076
455 4.11037 1.92996 0.075315 1.65656 0.207945
456 4.22156 2.02926 0.0748231 1.76124 0.207311
457 4.33907 2.1291 0.07422 1.86677 0.206087
458 4.46165 2.2296 0.0735333 1.97297 0.204027
459 4.58757 2.3309 0.0727791 2.07967 0.202319
460 4.7149 2.43308 0.071962 2.18666 0.201116
461 4.84173 2.53612 0.0710773 2.29374 0.19983
462 4.96638 2.6399 0.070114 2.40063 0.198512
463 5.08741 2.74422 0.0690595 2.50709 0.196972
464 5.20369 2.84878 0.0679027 2.61281 0.195753
465 5.31431 2.95326 0.066638 2.71752 0.194801
466 5.41859 3.05733 0.0652667 2.82097 0.193929
467 5.51601 3.16065 0.0637977 2.9229 0.192803
468 5.60628 3.26289 0.0622462 3.0231 0.193009
469 5.68927 3.36378 0.0606325 3.12138 0.193696
470 5.7651 3.46303 0.0589791 3.21758 0.194507
471 5.83406 3.56043 0.057309 3.31156 0.195634
472 5.89664 3.65578 0.0556437 3.40324 0.196388
473 5.95349 3.74893 0.0540023 3.49255 0.197457
474 6.0054 3.83979 0.052401 3.57944 0.199823
475 6.05326 3.92828 0.0508533 3.66392 0.203592
476 6.09805 4.01436 0.0493705 3.746 0.207375
477 6.14083 4.09803 0.0479627 3.82568 0.211164
478 6.18267 4.17929 0.0466394 3.90303 0.215335
479 6.22464 4.25815 0.0454108 3.97807 0.218775
480 6.26779 4.33464 0.0442878 4.05087 0.221515
481 6.31302 4.40878 0.043283 4.12147 0.22361
482 6.36113 4.48063 0.0424107 4.18996 0.224954
483 6.41267 4.55024 0.0416867 4.25639 0.225524
484 6.46797 4.61771 0.0411289 4.32086 0.225402
485 6.52708 4.68314 0.0407566 4.38346 0.224726
486 6.58973 4.74668 0.0405907 4.4443 0.22426
487 6.65533 4.80854 0.0406534 4.5035 0.224847
488 6.72294 4.86893 0.040967 4.56119 0.224768
