n t PE VE R R2 BS
9000 0 8.01314 7.4567 -0.00113494 3.11285 0.222115
19000 3.73e+06 8.61901 8.40271 0.0010239 3.40755 0.275681
29000 3.72e+06 8.88033 8.61449 0.00118078 3.49487 0.267404
39000 3.72e+06 8.79611 8.4772 -0.000340824 3.45651 0.267252
49000 3.73e+06 8.56897 8.53697 0.00167698 3.41194 0.279651
59000 3.72e+06 8.65366 8.62246 0.0012464 3.43079 0.286322
69000 3.73e+06 8.74142 8.85613 0.00160049 3.46318 0.291175
79000 3.72e+06 8.65248 8.4752 -0.00389714 3.40785 0.273967
89000 3.73e+06 8.90588 8.48419 -0.00246859 3.47361 0.262532
99000 3.72e+06 8.8004 8.40172 -0.000584419 3.45742 0.264362
109000 3.72e+06 8.89633 8.33489 0.00199181 3.477 0.255679
119000 3.73e+06 8.40698 8.68247 0.00304814 3.39821 0.296493
129000 3.72e+06 8.7503 8.36957 -0.0022863 3.44542 0.267752
139000 3.73e+06 8.47525 8.69359 -0.000102572 3.40195 0.292599
149000 3.72e+06 8.51017 8.45076 -0.000642981 3.39778 0.281237
159000 3.73e+06 8.69433 8.67851 0.00359765 3.43918 0.285392
169000 3.72e+06 8.81772 8.70691 0.00412708 3.46857 0.27968
179000 3.73e+06 8.5885 8.61307 0.00101487 3.41255 0.285529
189000 3.72e+06 8.7396 8.62184 -0.00164378 3.4473 0.279843
199000 3.73e+06 8.62879 8.69277 0.000493289 3.44134 0.287608
209000 3.72e+06 8.67447 8.45585 0.00171865 3.43438 0.270771
219000 3.73e+06 8.69264 8.6978 -0.00405429 3.45369 0.281894
229000 3.72e+06 8.7868 8.68353 -0.0014619 3.46096 0.280941
239000 3.73e+06 8.58713 8.85545 0.0052072 3.40901 0.303043
249000 3.72e+06 8.70373 8.65087 -0.000121314 3.44845 0.283139
259000 3.73e+06 8.80399 8.4894 -0.000440063 3.46324 0.266843
269000 3.72e+06 8.77577 8.53849 -0.0022752 3.44937 0.273746
279000 3.73e+06 8.72599 8.60943 -0.000352297 3.44191 0.28258
289000 3.72e+06 8.60447 8.63324 -0.000734533 3.43834 0.285716
299000 3.73e+06 8.75296 8.81058 -0.00117182 3.45133 0.291477
309000 3.72e+06 8.82935 8.53699 -0.0028802 3.47132 0.271659
319000 3.73e+06 8.99005 8.53177 0.00391758 3.49567 0.261455
329000 3.72e+06 9.07133 8.66785 0.000947703 3.51931 0.261864
339000 3.73e+06 8.89604 8.903 -0.00176181 3.49503 0.282187
349000 3.72e+06 8.60205 8.77682 -0.00124503 3.43504 0.292508
359000 3.73e+06 8.66888 8.37107 -0.00126321 3.42282 0.267283
369000 3.72e+06 8.73178 8.68586 0.00399963 3.45369 0.282941
379000 3.73e+06 8.59353 8.95701 0.000742299 3.45257 0.299474
389000 3.72e+06 8.83087 8.54098 0.00356493 3.47305 0.268732
399000 3.73e+06 8.93744 8.58465 -0.00198418 3.49432 0.262476
409000 3.72e+06 8.56081 8.23965 -0.00549174 3.4064 0.269757
419000 3.73e+06 8.74125 8.55478 0.0014549 3.43392 0.276695
429000 3.73e+06 8.76317 8.53336 0.00227409 3.44141 0.27495
439000 3.72e+06 8.79124 8.58315 0.00268811 3.43816 0.280149
449000 3.73e+06 8.81879 8.33915 0.000371009 3.4557 0.263346
459000 3.72e+06 8.913 8.71654 -0.00082888 3.48661 0.274102
469000 3.73e+06 8.95684 8.31104 -0.000647006 3.4696 0.248735
479000 3.72e+06 8.84316 8.605 -0.000261225 3.46594 0.274344
489000 3.73e+06 8.71378 8.25208 -0.000725584 3.43586 0.257946
499000 3.72e+06 8.78907 8.49572 0.00157595 3.44703 0.265504
509000 3.73e+06 8.45907 8.43339 0.000768512 3.37409 0.282476
519000 3.72e+06 8.76041 8.5158 0.00178256 3.44487 0.274295
529000 3.73e+06 8.55608 8.51943 0.00120886 3.40882 0.284974
539000 3.72e+06 8.57334 8.79333 0.00335175 3.43415 0.298069
549000 3.73e+06 8.57137 8.72015 -0.00167168 3.42762 0.286961
559000 3.73e+06 8.74564 8.8277 -0.000206857 3.46584 0.283648
569000 3.72e+06 8.7669 8.63826 0.000526789 3.45674 0.280495
579000 3.73e+06 8.64954 8.73792 -0.000510494 3.43393 0.284914
589000 3.72e+06 8.75604 9.00536 0.000254146 3.48478 0.295092
599000 3.73e+06 8.88213 8.61169 0.00243997 3.46408 0.267934
609000 3.72e+06 8.87111 8.57704 -0.00217102 3.46025 0.270986
619000 3.73e+06 8.6934 8.63321 0.00124645 3.45224 0.282404
629000 3.73e+06 8.74346 8.37238 -0.00187158 3.44226 0.266123
639000 3.72e+06 8.94123 8.60305 -0.000406829 3.49774 0.265696
649000 3.72e+06 8.78912 8.56064 -0.0053516 3.46289 0.271168
659000 3.73e+06 8.51131 8.76199 0.000404702 3.41423 0.300127
669000 3.72e+06 8.64937 8.79296 -0.00289848 3.44377 0.290797
679000 3.73e+06 8.58531 8.83639 0.00474318 3.43443 0.297027
689000 3.72e+06 8.43506 8.28168 -0.00134579 3.36813 0.282046
699000 3.73e+06 8.56038 8.68734 -0.000154786 3.42355 0.28839
709000 3.72e+06 8.77545 8.63422 -0.00257453 3.44278 0.277399
719000 3.73e+06 8.83766 8.75551 0.000130074 3.47207 0.278029
729000 3.72e+06 8.9854 8.55832 0.000438244 3.50369 0.256519
739000 3.72e+06 8.82725 8.39681 -0.0023484 3.45317 0.264102
749000 3.73e+06 8.64793 8.55321 -0.000819649 3.42652 0.277782
759000 3.72e+06 8.52515 8.55734 -0.0019326 3.40539 0.287256
769000 3.73e+06 8.47185 8.56456 -0.0027871 3.38025 0.291056
779000 3.72e+06 8.64902 8.64177 0.00188938 3.44127 0.28618
789000 3.73e+06 8.72483 8.6008 0.000332303 3.43791 0.278051
799000 3.72e+06 8.9472 9.0157 0.000144008 3.51553 0.286686
809000 3.73e+06 8.91148 8.58822 0.00073715 3.4894 0.274057
819000 3.72e+06 8.82354 8.46734 0.00229565 3.46555 0.265046
829000 3.73e+06 8.92216 8.60302 -0.00574996 3.48008 0.273899
839000 3.72e+06 8.80268 8.4363 -0.000223129 3.46031 0.264213
849000 3.73e+06 8.27035 8.6504 0.00244282 3.36053 0.30758
859000 3.72e+06 8.65293 8.72024 0.000571639 3.4426 0.289556
869000 3.73e+06 8.50145 8.49742 0.00269726 3.40502 0.280369
879000 3.72e+06 8.49734 8.43426 7.98584e-05 3.38856 0.284022
889000 3.73e+06 8.82233 8.63875 0.000654326 3.46941 0.274086
899000 3.72e+06 8.80933 8.51719 0.00198124 3.46238 0.271505
909000 3.73e+06 8.63867 8.85654 -0.00172222 3.44221 0.300719
919000 3.72e+06 8.52006 8.40557 -0.000660264 3.39661 0.281981
929000 3.73e+06 9.02223 8.4618 0.00108355 3.49726 0.253416
939000 3.72e+06 8.80598 8.42048 -0.00141044 3.44732 0.259628
949000 3.73e+06 8.74425 8.66394 -0.000679684 3.45649 0.276462
959000 3.72e+06 8.7365 8.76784 3.33471e-05 3.44805 0.284299
969000 3.72e+06 8.96789 8.7041 0.000525063 3.49736 0.273045
979000 3.72e+06 8.79431 8.51671 0.0019337 3.45384 0.266445
989000 3.72e+06 8.48603 8.61275 -0.000921402 3.38545 0.29406
999000 3.73e+06 8.6919 8.39713 -0.000337501 3.43115 0.266916
