n t PE VE R R2 BS
9999 0 0.480157 0.480938 0.00645587 0.47816 0.494944
19999 1.451e+07 0.534914 0.539435 0.00939934 0.536938 0.518636
29999 1.45e+07 0.49374 0.473225 0.00498398 0.480289 0.483919
39999 1.451e+07 0.485821 0.484468 0.0052253 0.478694 0.498381
49999 1.45e+07 0.510089 0.521952 -0.0147104 0.517655 0.514083
59999 1.451e+07 0.468854 0.475579 0.0122964 0.468424 0.495267
69999 1.452e+07 0.496912 0.498435 0.00813175 0.494447 0.503385
79999 1.451e+07 0.520831 0.484592 0.00109616 0.496013 0.489428
89999 1.451e+07 0.526011 0.498021 0.0013641 0.499915 0.498677
99999 1.451e+07 0.507259 0.518134 0.00885535 0.514515 0.512638
109999 1.452e+07 0.471472 0.474517 -0.00925083 0.467925 0.494531
119999 1.451e+07 0.487406 0.473971 0.00313153 0.477681 0.490729
129999 1.451e+07 0.506964 0.523379 -0.00930862 0.528791 0.504513
139999 1.451e+07 0.502887 0.492312 -0.0122926 0.489399 0.503184
149999 1.451e+07 0.513113 0.51272 0.0106978 0.514377 0.509084
159999 1.451e+07 0.470368 0.499667 0.00138397 0.49504 0.505222
169999 1.452e+07 0.504739 0.494677 -0.000319715 0.497742 0.499186
179999 1.451e+07 0.492331 0.496289 -0.00331545 0.506302 0.495095
189999 1.451e+07 0.509393 0.493677 0.00209112 0.499922 0.497087
199999 1.451e+07 0.528928 0.504381 -0.000368492 0.522 0.502175
209999 1.451e+07 0.490534 0.501805 0.000207892 0.501519 0.500614
219999 1.452e+07 0.503497 0.503651 0.00272437 0.50085 0.505444
229999 1.451e+07 0.512968 0.486111 -0.00212043 0.481015 0.498336
239999 1.451e+07 0.500417 0.488235 0.0064973 0.49352 0.496031
249999 1.451e+07 0.502741 0.480623 -0.00291761 0.480976 0.493028
259999 1.452e+07 0.49224 0.4801 0.00647308 0.484833 0.491867
269999 1.451e+07 0.553782 0.519552 0.00722641 0.533406 0.506048
279999 1.451e+07 0.478116 0.50846 0.00308308 0.499982 0.512788
289999 1.451e+07 0.562811 0.524481 -0.0039349 0.539378 0.50731
299999 1.451e+07 0.464812 0.496005 -0.00815996 0.493414 0.501032
309999 1.451e+07 0.48928 0.496671 -0.00362437 0.497547 0.501255
319999 1.451e+07 0.485264 0.508679 0.016572 0.504978 0.505401
329999 1.451e+07 0.507364 0.495706 0.00242263 0.489564 0.502498
339999 1.451e+07 0.466354 0.488905 -0.00258225 0.485189 0.502293
349999 1.451e+07 0.50299 0.494836 0.000209277 0.502737 0.496077
359999 1.451e+07 0.476611 0.479148 0.00197018 0.479945 0.495672
369999 1.451e+07 0.503901 0.525362 -0.00498464 0.514242 0.518084
379999 1.451e+07 0.437931 0.501971 0.00452312 0.488421 0.506065
389999 1.451e+07 0.509438 0.527026 0.00365022 0.522609 0.51298
399999 1.451e+07 0.483259 0.481194 -0.00792816 0.484581 0.493924
409999 1.451e+07 0.472752 0.491709 -0.000751611 0.490551 0.498487
419999 1.451e+07 0.475374 0.471711 -0.00979857 0.480931 0.486782
429999 1.451e+07 0.496802 0.513353 0.00666872 0.502929 0.510525
439999 1.451e+07 0.494438 0.49068 -0.00130931 0.486768 0.49906
449999 1.451e+07 0.487298 0.484283 -0.00222723 0.475973 0.501416
459999 1.451e+07 0.488163 0.494042 0.000154723 0.497353 0.500099
469999 1.451e+07 0.489772 0.50777 -0.00696833 0.493038 0.512315
479999 1.451e+07 0.50267 0.504391 0.00401556 0.501352 0.501744
489999 1.451e+07 0.461238 0.489267 -0.00382577 0.484596 0.504321
499999 1.451e+07 0.482802 0.489113 0.00930869 0.487671 0.496273
509999 1.451e+07 0.474841 0.499872 0.00598144 0.492832 0.503656
519999 1.451e+07 0.500063 0.520695 -0.00237486 0.514082 0.512698
529999 1.451e+07 0.497956 0.49628 -0.0013671 0.487192 0.505418
539999 1.451e+07 0.522302 0.51631 -0.00652408 0.510711 0.510939
549999 1.451e+07 0.525447 0.50483 -0.00981435 0.509193 0.501908
559999 1.451e+07 0.494161 0.517283 -0.00574451 0.513387 0.511401
569999 1.451e+07 0.473696 0.496464 -0.00876008 0.485671 0.505571
579999 1.451e+07 0.496796 0.529593 -0.00729371 0.523998 0.519317
589999 1.451e+07 0.504605 0.501554 0.0218029 0.506931 0.50059
599999 1.452e+07 0.50356 0.488683 -3.1214e-05 0.505782 0.486689
609999 1.451e+07 0.517206 0.510752 -0.00812702 0.501191 0.51195
619999 1.451e+07 0.479426 0.491624 -0.0139364 0.487797 0.503903
629999 1.451e+07 0.504357 0.486293 -0.00480977 0.49392 0.495475
639999 1.451e+07 0.500104 0.514144 0.0170287 0.508757 0.510369
649999 1.452e+07 0.508402 0.526897 0.00140417 0.522744 0.515018
659999 1.451e+07 0.473015 0.50465 0.00908196 0.504135 0.507054
669999 1.451e+07 0.496756 0.501799 0.00616603 0.509433 0.500931
