n t PE VE R R2 BS
9000 0 0.456477 0.424326 -0.000765517 0.420685 0.438814
19000 2.575e+07 0.454154 0.532904 -0.00536042 0.510152 0.528505
29000 2.578e+07 0.455625 0.526556 -0.014951 0.51782 0.518123
39000 2.577e+07 0.49088 0.557994 -0.0117682 0.575855 0.513243
49000 2.577e+07 0.499198 0.452091 -0.0112655 0.457115 0.485905
59000 2.577e+07 0.416847 0.471717 0.0440621 0.459493 0.501502
69000 2.576e+07 0.519597 0.48848 -0.0264296 0.528429 0.476683
79000 2.577e+07 0.561494 0.534233 0.0259328 0.538026 0.512581
89000 2.576e+07 0.479481 0.460712 -0.013973 0.451314 0.493294
99000 2.577e+07 0.452025 0.51262 0.00292193 0.482691 0.519399
109000 2.575e+07 0.475765 0.491556 0.0228093 0.495783 0.497342
119000 2.575e+07 0.566299 0.61619 0.0295408 0.582213 0.55994
129000 2.578e+07 0.411649 0.461475 0.00685741 0.445602 0.492667
139000 2.575e+07 0.44814 0.478861 0.00277875 0.489888 0.490063
149000 2.575e+07 0.376559 0.398609 -0.0395568 0.392063 0.456821
159000 2.576e+07 0.372916 0.447651 0.0102287 0.446769 0.48443
169000 2.577e+07 0.511871 0.52523 0.0118537 0.540149 0.499684
179000 2.574e+07 0.453377 0.509134 -0.00116334 0.488647 0.521461
189000 2.576e+07 0.453009 0.462322 0.000705325 0.447088 0.492141
199000 2.575e+07 0.445523 0.447103 0.00235488 0.445012 0.489721
209000 2.575e+07 0.351671 0.452075 0.00483327 0.457123 0.47291
219000 2.574e+07 0.389706 0.46298 -0.0260104 0.46419 0.481506
229000 2.575e+07 0.452253 0.440491 -0.0246864 0.449782 0.47548
239000 2.576e+07 0.53499 0.589967 0.0585717 0.629228 0.520712
249000 2.576e+07 0.554134 0.477233 -0.0196956 0.472995 0.503241
259000 2.576e+07 0.484242 0.498805 0.0241113 0.484554 0.516149
269000 2.575e+07 0.404829 0.494137 -0.0442419 0.485432 0.494568
279000 2.574e+07 0.494134 0.600472 -0.0042399 0.573125 0.557935
289000 2.577e+07 0.560191 0.491792 -0.0377073 0.514698 0.492052
299000 2.575e+07 0.524893 0.535333 -0.0535199 0.522699 0.517223
309000 2.576e+07 0.521725 0.521402 0.0411497 0.52203 0.512305
319000 2.574e+07 0.455146 0.508783 0.0170962 0.498404 0.502639
329000 2.575e+07 0.520687 0.561791 -0.0387123 0.547357 0.542715
339000 2.577e+07 0.440462 0.47106 -0.0325424 0.465352 0.504021
349000 2.579e+07 0.513521 0.458671 -0.000208453 0.494299 0.464589
359000 2.576e+07 0.462396 0.513825 -0.0468797 0.509405 0.494842
369000 2.576e+07 0.503702 0.53093 0.0579431 0.49964 0.52
379000 2.576e+07 0.513718 0.550911 -0.0378346 0.52163 0.536603
389000 2.575e+07 0.461682 0.515049 -0.00355649 0.498079 0.512625
399000 2.575e+07 0.550294 0.59453 -0.026635 0.558191 0.55439
409000 2.577e+07 0.50036 0.464614 -0.0128506 0.468057 0.483917
419000 2.575e+07 0.425132 0.44386 0.00064232 0.432306 0.487183
429000 2.574e+07 0.477789 0.508223 0.0117968 0.484521 0.512755
439000 2.576e+07 0.504752 0.497436 0.0143983 0.512993 0.488569
449000 2.575e+07 0.481751 0.420622 -0.0203355 0.421771 0.474214
459000 2.576e+07 0.459474 0.47248 0.0267316 0.462698 0.494647
469000 2.575e+07 0.524589 0.407543 -0.00398115 0.422385 0.450905
479000 2.576e+07 0.447342 0.391609 -0.0328263 0.397728 0.45764
489000 2.576e+07 0.464537 0.486586 0.00499639 0.472395 0.510493
499000 2.577e+07 0.521401 0.481481 -0.00592912 0.476439 0.492963
509000 2.576e+07 0.517387 0.601391 -0.0260739 0.585444 0.543964
519000 2.576e+07 0.397882 0.485063 0.0284674 0.459298 0.507996
529000 2.577e+07 0.448847 0.40839 -0.0142374 0.410135 0.455089
539000 2.574e+07 0.546411 0.491295 -0.0175345 0.538484 0.479481
549000 2.576e+07 0.503645 0.421278 -0.0222342 0.447709 0.46293
559000 2.577e+07 0.463215 0.45916 -0.0449731 0.45343 0.498283
569000 2.575e+07 0.452846 0.577389 0.00223148 0.589716 0.529107
579000 2.576e+07 0.511556 0.583101 0.0187402 0.578442 0.540942
589000 2.575e+07 0.48016 0.434653 0.0118198 0.447538 0.462703
599000 2.578e+07 0.473903 0.482416 0.0370575 0.507425 0.486039
609000 2.578e+07 0.417706 0.41945 -0.0325303 0.443504 0.461474
619000 2.577e+07 0.354095 0.49841 -0.00378819 0.477452 0.50096
629000 2.577e+07 0.50207 0.466033 -0.0104567 0.460804 0.488564
639000 2.577e+07 0.575226 0.513142 -0.0198563 0.517312 0.5092
649000 2.578e+07 0.580474 0.576117 -0.037837 0.547576 0.532732
659000 2.576e+07 0.531391 0.515723 -0.0287705 0.496301 0.521198
669000 2.576e+07 0.315326 0.403048 0.0314721 0.38751 0.467859
679000 2.579e+07 0.351178 0.448775 0.00684638 0.43575 0.483307
689000 2.576e+07 0.511253 0.481072 -0.0303876 0.459155 0.507318
699000 2.577e+07 0.437116 0.563796 0.0520974 0.54773 0.545285
709000 2.577e+07 0.547258 0.515804 -0.0212271 0.52228 0.508761
719000 2.576e+07 0.474289 0.426755 0.0271019 0.437036 0.458228
729000 2.578e+07 0.48073 0.510581 -0.000572849 0.496776 0.515483
739000 2.579e+07 0.422277 0.508899 -0.0056182 0.49019 0.510459
749000 2.58e+07 0.378189 0.448079 0.0277154 0.435356 0.485846
759000 2.579e+07 0.482857 0.438819 0.0174218 0.45045 0.467397
769000 2.579e+07 0.484328 0.524537 0.0115476 0.496309 0.530894
779000 2.58e+07 0.601022 0.536183 -0.00929918 0.541013 0.521648
789000 2.58e+07 0.592667 0.543792 0.00880783 0.543062 0.522085
799000 2.579e+07 0.457873 0.55102 -0.0276183 0.528423 0.533318
809000 2.58e+07 0.563913 0.493241 -0.00352644 0.49884 0.495185
819000 2.578e+07 0.551882 0.489823 0.0191184 0.480407 0.503163
829000 2.579e+07 0.488677 0.492775 -0.0291289 0.473103 0.507878
839000 2.579e+07 0.470191 0.471622 -0.0321733 0.473286 0.492087
849000 2.578e+07 0.564461 0.52137 0.0191693 0.513501 0.507165
859000 2.579e+07 0.698393 0.651416 -0.0180903 0.604601 0.575364
869000 2.579e+07 0.507814 0.483549 0.0397911 0.466136 0.502263
879000 2.578e+07 0.543778 0.54404 -0.0510909 0.561106 0.499622
889000 2.579e+07 0.447271 0.587761 0.0221492 0.605599 0.519844
899000 2.579e+07 0.598987 0.565218 0.0374211 0.56767 0.525613
909000 2.578e+07 0.583427 0.546794 0.0144633 0.562957 0.50703
919000 2.579e+07 0.482588 0.457292 -0.023073 0.476434 0.465067
929000 2.578e+07 0.534197 0.559955 -0.0101058 0.552249 0.531816
939000 2.579e+07 0.496378 0.491762 -0.0184429 0.477743 0.502668
949000 2.58e+07 0.531093 0.458297 0.00345142 0.444199 0.491529
959000 2.579e+07 0.393493 0.444915 -0.0119696 0.451259 0.472478
969000 2.577e+07 0.490125 0.501076 -0.00262671 0.483157 0.506668
979000 2.578e+07 0.362209 0.424708 0.00950392 0.418396 0.475226
989000 2.577e+07 0.458299 0.553849 0.00117635 0.554537 0.528504
999000 2.578e+07 0.543797 0.4356 0.0158002 0.455505 0.462968
