t PE VE R R2
1 -2.12371 0.765285 0.415657 0.641117
2 -1.48994 0.786172 0.514526 0.726922
3 -0.619947 0.788386 0.589028 0.784958
4 0.264717 0.773993 0.629229 0.798688
5 0.977475 0.736975 0.622949 0.748696
6 1.43996 0.659898 0.559205 0.6217
7 1.60331 0.54292 0.426193 0.427433
8 1.41271 0.418042 0.206882 0.227143
9 1.04522 0.357992 -0.108878 0.148428
10 0.78676 0.450215 -0.504033 0.354287
11 0.735769 0.735398 -0.909185 0.902603
12 0.798992 1.11203 -1.24596 1.6254
13 0.886955 1.49655 -1.49551 2.33617
14 0.891441 1.86224 -1.67217 2.95602
15 0.705794 2.19345 -1.78758 3.44425
16 0.375045 2.4516 -1.84312 3.74644
17 0.0208457 2.58374 -1.83443 3.8073
18 -0.287189 2.5559 -1.7608 3.61472
19 -0.543577 2.37285 -1.62949 3.21397
20 -0.796024 2.06353 -1.44953 2.6716
21 -1.07083 1.66384 -1.22553 2.04722
22 -1.25582 1.25281 -0.962357 1.41107
23 -1.1896 0.8853 -0.669138 0.847859
24 -0.923032 0.613962 -0.362645 0.445197
25 -0.669873 0.484454 -0.0746647 0.258466
26 -0.477736 0.464359 0.160328 0.249502
27 -0.23037 0.488422 0.324915 0.318216
28 0.145202 0.510246 0.420041 0.383809
29 0.604022 0.517745 0.458541 0.415458
30 1.03241 0.512309 0.457374 0.416276
31 1.34597 0.498709 0.427266 0.393149
32 1.52668 0.476067 0.366881 0.345178
33 1.59955 0.444414 0.27011 0.276289
34 1.59396 0.410877 0.140127 0.208586
35 1.51543 0.388103 -0.00309091 0.171487
36 1.39485 0.38149 -0.136236 0.172096
37 1.29735 0.387011 -0.253418 0.198654
38 1.26714 0.400631 -0.356611 0.241493
39 1.32843 0.419422 -0.444803 0.292551
40 1.48818 0.439274 -0.51474 0.342676
41 1.69518 0.45897 -0.564081 0.385108
42 1.82075 0.478254 -0.593688 0.41956
43 1.76308 0.496481 -0.607489 0.449801
44 1.56535 0.516239 -0.609247 0.476834
45 1.34797 0.538497 -0.599326 0.497212
46 1.18612 0.558692 -0.574476 0.506049
47 1.07103 0.573376 -0.528654 0.499101
48 0.892062 0.583079 -0.453627 0.474698
49 0.451493 0.594374 -0.34504 0.441978
50 -0.363877 0.625876 -0.214423 0.425543
51 -1.35505 0.675468 -0.0828695 0.437646
52 -2.14752 0.718905 0.0410145 0.462822
53 -2.48927 0.733856 0.162111 0.484186
54 -2.31783 0.717778 0.287413 0.501019
55 -1.6962 0.686275 0.422672 0.527793
56 -0.753062 0.667864 0.575987 0.59475
57 0.323647 0.718287 0.758133 0.755174
58 1.31657 0.861821 0.97465 1.07436
59 2.06767 1.08289 1.1968 1.53559
60 2.48167 1.27193 1.34345 1.90907
61 2.55008 1.31666 1.37018 1.98868
62 2.40708 1.24332 1.31265 1.8397
63 2.21636 1.11998 1.21753 1.59983
64 2.07801 0.985622 1.11014 1.34514
65 2.01116 0.857024 1.00144 1.10641
66 1.96229 0.742496 0.896036 0.896341
67 1.86516 0.646291 0.794911 0.718944
68 1.73025 0.569138 0.697918 0.573062
69 1.62244 0.509999 0.606466 0.456962
70 1.56879 0.468655 0.523135 0.36994
71 1.52595 0.443625 0.449524 0.31066
72 1.40949 0.434226 0.384827 0.275015
73 1.20851 0.436089 0.326091 0.25475
74 1.05587 0.438354 0.271272 0.24215
75 1.06208 0.440033 0.222256 0.238416
76 1.1521 0.451293 0.182478 0.255006
77 1.08052 0.489158 0.146067 0.302495
78 0.731485 0.55638 0.099437 0.371299
79 0.248222 0.633646 0.0492295 0.43962
80 -0.203293 0.69624 0.0194295 0.488342
81 -0.52174 0.723814 0.0283194 0.502733
82 -0.692028 0.710264 0.0807841 0.482106
83 -0.783479 0.670544 0.169563 0.446523
84 -0.88552 0.632075 0.276971 0.426393
85 -1.00315 0.611766 0.380633 0.436405
86 -1.04891 0.603911 0.463085 0.463964
87 -0.927583 0.588735 0.512739 0.481784
88 -0.585509 0.550434 0.516505 0.458405
89 -0.0641083 0.482974 0.460249 0.374623
90 0.450663 0.409471 0.345135 0.257082
91 0.78153 0.363272 0.192739 0.164837
92 0.901013 0.352776 0.0222808 0.13253
93 0.831373 0.372968 -0.156391 0.166806
94 0.594739 0.420658 -0.334864 0.262565
95 0.218345 0.495764 -0.507657 0.41076
96 -0.262851 0.597784 -0.667976 0.600124
97 -0.668967 0.704113 -0.80267 0.800175
98 -0.761774 0.805785 -0.91272 0.987562
99 -0.490109 0.910182 -1.01839 1.18389
100 0.0676206 1.03429 -1.13692 1.42505
