t PE VE R R2
1 -0.171099 1.65586 0.00742653 0.634641
2 -0.167888 1.61201 0.00540603 0.621177
3 -0.135737 1.53538 0.0116505 0.598815
4 -0.0898155 1.43976 0.00389623 0.567952
5 -0.0286363 1.32193 -0.00949843 0.528609
6 0.00760493 1.21455 -0.021556 0.494648
7 0.0480556 1.1334 -0.0318509 0.46897
8 0.0940331 1.08339 -0.0476734 0.452062
9 0.101677 1.04616 -0.0605111 0.441557
10 0.105251 0.99411 -0.0776553 0.428336
11 0.153605 0.909557 -0.103611 0.404977
12 0.207246 0.855988 -0.121942 0.393041
13 0.264572 0.835952 -0.139666 0.397052
14 0.298101 0.846642 -0.157097 0.412185
15 0.366912 0.890876 -0.166142 0.441661
16 0.44089 0.919382 -0.169589 0.455911
17 0.483664 0.989661 -0.162675 0.488505
18 0.525353 1.08853 -0.151469 0.530916
19 0.570394 1.19354 -0.14626 0.573116
20 0.628213 1.29079 -0.152266 0.611838
21 0.684141 1.37101 -0.142622 0.636178
22 0.705248 1.45488 -0.123373 0.658148
23 0.749768 1.50186 -0.115751 0.668142
24 0.747801 1.53083 -0.109458 0.669641
25 0.73676 1.54135 -0.109706 0.665878
26 0.719893 1.55972 -0.125917 0.670023
27 0.68897 1.56694 -0.148401 0.674162
28 0.667929 1.57078 -0.172309 0.680166
29 0.660723 1.58678 -0.194877 0.69004
30 0.667278 1.54288 -0.205687 0.676181
31 0.664007 1.53726 -0.220129 0.677163
32 0.675151 1.51235 -0.21497 0.668342
33 0.698522 1.43127 -0.195391 0.637392
34 0.710343 1.34181 -0.179783 0.606394
35 0.681887 1.18945 -0.134587 0.544375
36 0.651254 1.026 -0.0800574 0.473346
37 0.585737 0.87645 -0.0212316 0.410748
38 0.553591 0.755319 0.0302491 0.366347
39 0.54693 0.672228 0.0658587 0.338792
40 0.561715 0.637792 0.0952981 0.335366
41 0.590184 0.62737 0.125017 0.343084
42 0.650145 0.64732 0.148174 0.365842
43 0.706932 0.680275 0.174992 0.396853
44 0.749169 0.729415 0.198853 0.435752
45 0.784595 0.779991 0.221634 0.477731
46 0.833958 0.839995 0.257338 0.531127
47 0.892882 0.891409 0.291787 0.575794
48 0.958575 0.959541 0.332448 0.632194
49 0.98827 1.01681 0.374434 0.672545
50 0.999932 1.04587 0.409235 0.694473
51 1.03819 1.06603 0.430799 0.709248
52 1.08034 1.06567 0.441882 0.699216
53 1.10599 1.06435 0.436651 0.686644
54 1.12538 1.07464 0.435264 0.683496
55 1.14051 1.09045 0.441514 0.691617
56 1.16013 1.10038 0.449203 0.701088
57 1.19601 1.08852 0.444809 0.696086
58 1.22163 1.08085 0.438463 0.691584
59 1.23668 1.06146 0.426662 0.673673
60 1.22013 1.01681 0.41043 0.636798
61 1.24214 0.960618 0.398646 0.603328
62 1.23894 0.902553 0.371284 0.555974
63 1.19597 0.877156 0.344022 0.530544
64 1.15547 0.84395 0.329339 0.505944
65 1.11302 0.818346 0.33926 0.493996
66 1.08939 0.830262 0.352764 0.499146
67 1.07736 0.846944 0.366645 0.506759
68 1.07871 0.866118 0.381102 0.515537
69 1.05406 0.857372 0.385793 0.506285
70 1.03718 0.840317 0.385664 0.491272
71 1.01655 0.816023 0.377858 0.470989
72 1.00176 0.795113 0.357247 0.448251
73 0.99505 0.794682 0.328495 0.431038
74 0.966232 0.821936 0.2948 0.427357
75 0.954764 0.840838 0.254733 0.421684
76 0.955906 0.834634 0.19923 0.404351
77 0.950148 0.821878 0.136206 0.386132
78 0.964725 0.839668 0.0709454 0.384635
79 0.993035 0.896872 0.0299416 0.407208
80 1.00666 0.959459 -0.000641795 0.434171
81 1.02325 1.04157 -0.0344777 0.47179
82 1.05571 1.08859 -0.055549 0.494853
83 1.08076 1.14176 -0.0752451 0.522271
84 1.10191 1.19748 -0.0937128 0.545982
85 1.11875 1.24661 -0.10859 0.568841
86 1.11259 1.28403 -0.135572 0.587012
87 1.11291 1.31347 -0.158975 0.605755
88 1.1206 1.33521 -0.18394 0.62496
89 1.13525 1.33293 -0.185103 0.627428
90 1.12988 1.31997 -0.181208 0.620851
91 1.0932 1.27523 -0.184498 0.602241
92 1.06214 1.22756 -0.175487 0.576433
93 1.0306 1.16572 -0.159176 0.54233
94 1.00902 1.09255 -0.139178 0.50658
95 0.990565 1.00398 -0.107112 0.461581
96 0.987097 0.905762 -0.0721836 0.41482
97 0.935985 0.832116 -0.0340991 0.378815
98 0.906768 0.775455 0.00343929 0.353897
99 0.880179 0.718447 0.0537796 0.333376
100 0.874967 0.672075 0.0982402 0.318724
101 0.861074 0.64947 0.128172 0.314228
102 0.856588 0.635879 0.155314 0.313273
103 0.855326 0.645304 0.166604 0.322427
104 0.866664 0.690071 0.152447 0.345223
105 0.894636 0.744369 0.131148 0.368658
106 0.937811 0.811544 0.115044 0.396277
107 1.00575 0.849952 0.0831712 0.412002
108 1.0719 0.911912 0.0408869 0.443422
109 1.13217 0.992865 0.00668977 0.48829
110 1.17488 1.0508 -0.0343713 0.524401
111 1.22771 1.09973 -0.0763504 0.559103
112 1.29262 1.14582 -0.113919 0.589588
113 1.33849 1.18409 -0.142508 0.610129
114 1.41581 1.21691 -0.158138 0.627135
115 1.52044 1.24814 -0.170899 0.640939
116 1.59113 1.28629 -0.180264 0.666433
117 1.63576 1.28234 -0.179368 0.674491
118 1.65559 1.24407 -0.172174 0.665492
119 1.64843 1.25648 -0.144671 0.669712
120 1.63873 1.25144 -0.111865 0.663987
121 1.62118 1.22516 -0.0825392 0.646221
122 1.59996 1.16404 -0.0535564 0.613366
123 1.57238 1.13976 -0.0178346 0.593662
124 1.55732 1.0849 0.0165185 0.56606
125 1.53816 1.04772 0.0448996 0.54661
126 1.53357 1.03294 0.0829372 0.540663
127 1.51847 1.00463 0.106777 0.531741
128 1.53537 0.940275 0.116871 0.51083
129 1.57632 0.875197 0.112733 0.493753
130 1.636 0.813645 0.100244 0.477522
131 1.67648 0.778709 0.0916453 0.472177
132 1.72463 0.778382 0.0893816 0.484418
133 1.77637 0.806645 0.0880992 0.512359
134 1.80474 0.844038 0.0878006 0.547547
135 1.81952 0.866299 0.0922268 0.567313
136 1.82697 0.876488 0.110048 0.580945
137 1.83154 0.893118 0.136874 0.591764
138 1.83752 0.933116 0.156801 0.616026
139 1.86503 0.990466 0.191578 0.650485
140 1.86956 1.03368 0.227551 0.673575
141 1.83792 1.09341 0.250185 0.697946
142 1.80534 1.18895 0.270819 0.741864
143 1.73964 1.27282 0.272469 0.76759
144 1.68625 1.35492 0.27676 0.794368
145 1.58227 1.41742 0.273933 0.803857
146 1.48554 1.4546 0.290463 0.803308
147 1.39874 1.47935 0.304 0.795434
148 1.33128 1.44525 0.307186 0.767083
149 1.28904 1.41301 0.319962 0.750003
150 1.24975 1.36338 0.331802 0.721044
151 1.19617 1.30857 0.344241 0.680403
152 1.15656 1.296 0.363613 0.665623
153 1.11587 1.27142 0.372076 0.647352
154 1.08901 1.24096 0.393006 0.636032
155 1.0695 1.18458 0.421225 0.61988
156 1.06314 1.10925 0.444047 0.596231
157 1.04368 1.06101 0.460632 0.582458
158 1.02246 1.02365 0.481164 0.578015
159 0.989741 0.977305 0.514117 0.580156
160 0.930116 0.925875 0.531648 0.571469
161 0.908278 0.91315 0.563179 0.587245
162 0.925239 0.943402 0.60359 0.628445
163 0.926964 0.982047 0.631303 0.6655
164 0.931417 1.02532 0.650872 0.69749
165 0.954635 1.03766 0.652797 0.703612
166 0.988448 1.02896 0.645081 0.693843
167 1.02241 1.04516 0.648331 0.703226
168 1.06043 1.07801 0.662788 0.729129
169 1.10127 1.1027 0.674021 0.750756
170 1.10312 1.07745 0.651687 0.726423
171 1.15622 1.05818 0.635411 0.708635
172 1.17707 1.03759 0.607713 0.682508
173 1.16825 0.9888 0.567886 0.637682
174 1.18624 0.954718 0.533723 0.603156
175 1.18126 0.90655 0.48147 0.554715
176 1.18431 0.871372 0.439227 0.518724
