n t PE VE R R2 BS
9000 0 18.5276 16.6678 0.487753 5.18817 0.22671
19000 1.29e+07 19.9302 17.6193 0.460482 5.35329 0.249871
29000 1.29e+07 19.5665 17.2523 0.209749 5.36738 0.245653
39000 1.29e+07 20.233 17.8322 0.235232 5.64271 0.239345
49000 1.29e+07 19.5781 17.2742 -0.0851474 5.18508 0.248685
59000 1.29e+07 19.5918 17.1789 -0.0707313 5.3244 0.240104
69000 1.291e+07 18.8443 16.9319 0.107981 5.26531 0.239121
79000 1.289e+07 18.7283 17.3873 -0.107846 5.26885 0.260154
89000 1.29e+07 19.241 16.6473 -0.132791 5.19809 0.237382
99000 1.29e+07 19.6029 17.629 -0.143788 5.51844 0.244439
109000 1.29e+07 19.3215 17.4695 -0.206854 5.33847 0.25077
119000 1.29e+07 19.7232 17.1325 -0.25063 5.30908 0.236228
129000 1.29e+07 20.0283 17.6362 -0.353221 5.54926 0.24191
139000 1.29e+07 20.0942 17.2688 -0.0558955 5.49794 0.232872
149000 1.291e+07 19.9588 17.3469 0.199659 5.48396 0.242729
159000 1.29e+07 19.4787 17.7373 -0.0905045 5.5593 0.243346
169000 1.29e+07 19.557 16.5115 0.273546 5.02908 0.233561
179000 1.29e+07 19.8275 17.1823 0.192114 5.43826 0.243294
189000 1.291e+07 19.3302 16.8932 0.300929 5.09029 0.232688
199000 1.29e+07 19.4686 17.2424 0.144658 5.10364 0.248142
209000 1.29e+07 20.3536 17.2673 0.00587426 5.3378 0.23649
219000 1.29e+07 19.4159 16.5134 0.250405 5.00473 0.229576
229000 1.29e+07 19.4302 16.9095 0.01822 5.22932 0.241848
239000 1.29e+07 19.1661 17.0742 -0.0072678 5.38722 0.241715
249000 1.29e+07 19.6044 17.7749 0.425759 5.56014 0.239017
259000 1.29e+07 20.8241 18.334 0.263739 5.76872 0.248018
269000 1.29e+07 19.1136 16.735 0.152525 5.07713 0.244431
279000 1.29e+07 19.5196 16.6789 -0.222533 5.02023 0.239812
289000 1.291e+07 19.614 17.6606 -0.315014 5.63975 0.246562
299000 1.29e+07 19.5263 17.669 0.0379024 5.28848 0.25104
309000 1.29e+07 19.6818 17.2265 -0.147712 5.37382 0.241945
319000 1.29e+07 20.6226 18.4168 -0.4514 5.88592 0.249798
329000 1.29e+07 19.7707 18.8593 -0.115169 5.87377 0.268019
339000 1.289e+07 20.2145 17.4436 -0.46535 5.38324 0.239629
349000 1.29e+07 19.5462 18.2551 0.207664 5.62207 0.260343
359000 1.29e+07 19.5926 17.502 0.0630928 5.44339 0.244599
369000 1.29e+07 19.1666 17.5807 0.0935735 5.17144 0.270365
379000 1.291e+07 19.4362 17.318 0.21454 5.4606 0.246381
389000 1.29e+07 19.0816 16.9285 0.0366049 5.14205 0.236887
399000 1.29e+07 19.2975 18.0231 -0.0920659 5.57535 0.260782
409000 1.29e+07 19.5326 17.4255 -0.489232 5.22219 0.24401
419000 1.29e+07 20.7041 18.0261 0.0147973 5.71515 0.242994
429000 1.29e+07 20.5131 16.597 0.339351 5.14361 0.224313
439000 1.29e+07 20.1904 18.0392 0.525516 5.65688 0.245944
449000 1.29e+07 19.6301 18.1907 0.152766 5.56464 0.25623
459000 1.29e+07 18.8874 17.5398 0.308102 5.40811 0.248083
469000 1.29e+07 20.2056 19.1976 0.366042 6.00258 0.273682
479000 1.291e+07 19.5938 17.51 0.0691099 5.5326 0.238172
489000 1.29e+07 19.5507 17.2687 -0.0885942 5.35573 0.245074
499000 1.29e+07 19.4498 16.83 0.0424049 4.99329 0.234702
509000 1.29e+07 20.107 17.1568 0.0870077 5.26576 0.241854
519000 1.29e+07 19.7651 17.1183 -0.163028 5.43257 0.234822
529000 1.291e+07 20.1579 17.6657 -0.0168804 5.64768 0.246042
539000 1.29e+07 20.5164 18.8203 0.00383661 5.83756 0.261186
549000 1.29e+07 19.867 17.8533 -0.238528 5.65783 0.250687
559000 1.29e+07 19.7171 17.5104 -0.122753 5.2788 0.253254
569000 1.29e+07 19.7637 16.8141 -0.132255 5.26088 0.235844
579000 1.29e+07 19.7142 16.7808 -0.200712 5.09448 0.237163
589000 1.29e+07 20.1641 17.1639 -0.080618 5.25579 0.246548
