t PE VE R R2 BS
125 1.50935e+09 2.90086e+14 -0.0690635 4.53135e+09 40507.6
126 9.89697e+08 2.29865e+14 -0.0747632 3.75902e+09 36412.6
127 5.36606e+08 1.78763e+14 -0.078974 3.06754e+09 32372.5
128 1.52364e+08 1.36406e+14 -0.0794383 2.46142e+09 28738.4
129 -1.63306e+08 1.02096e+14 -0.0830213 1.94164e+09 25190.2
130 -4.12829e+08 7.49285e+13 -0.1003 1.50623e+09 21756
131 -6.00351e+08 5.38971e+13 -0.106778 1.1508e+09 18690.7
132 -7.31317e+08 3.80186e+13 -0.110979 8.69156e+08 15980
133 -8.12067e+08 2.6624e+13 -0.117238 6.53796e+08 14172
134 -8.49472e+08 1.86528e+13 -0.119054 4.96435e+08 13469.5
135 -8.50609e+08 1.32875e+13 -0.116681 3.88432e+08 13508
136 -8.22483e+08 9.82646e+12 -0.114404 3.21159e+08 13624.4
137 -7.71795e+08 7.77618e+12 -0.13289 2.86314e+08 13848.5
138 -7.04771e+08 6.69242e+12 -0.1479 2.76156e+08 14223.6
139 -6.27027e+08 6.24708e+12 -0.157293 2.83683e+08 14769.3
140 -5.43484e+08 6.19915e+12 -0.173052 3.0275e+08 15240.5
141 -4.58321e+08 6.35782e+12 -0.186116 3.28126e+08 15559.7
142 -3.74968e+08 6.58227e+12 -0.203893 3.55518e+08 15734.7
143 -2.96117e+08 6.76179e+12 -0.226429 3.81544e+08 15798.2
144 -2.2377e+08 6.85108e+12 -0.241466 4.03682e+08 15996
145 -1.59292e+08 6.82275e+12 -0.23804 4.20198e+08 16067.5
146 -1.03486e+08 6.6656e+12 -0.232082 4.30047e+08 16030.6
147 -5.6669e+07 6.38254e+12 -0.222369 4.32783e+08 15849
148 -1.87543e+07 5.99699e+12 -0.213083 4.28446e+08 15536.8
149 1.06666e+07 5.51776e+12 -0.210436 4.17464e+08 15108.4
150 3.22472e+07 4.96944e+12 -0.209718 4.0055e+08 14577.9
151 4.68119e+07 4.38381e+12 -0.214618 3.78614e+08 13959.4
152 5.52924e+07 3.79173e+12 -0.228601 3.5268e+08 13266.7
153 5.86701e+07 3.21212e+12 -0.223094 3.2382e+08 12513
154 5.793e+07 2.66443e+12 -0.224731 2.93092e+08 11711.1
155 5.40195e+07 2.16311e+12 -0.231503 2.61493e+08 10872.9
156 4.78207e+07 1.71768e+12 -0.24999 2.2993e+08 10010
157 4.01268e+07 1.33298e+12 -0.249408 1.99189e+08 9132.91
158 3.16301e+07 1.01128e+12 -0.234003 1.69926e+08 8276.99
159 2.29124e+07 7.50424e+11 -0.217489 1.42656e+08 7434.57
160 1.44458e+07 5.43792e+11 -0.211248 1.17761e+08 6601.61
161 6.59432e+06 3.90304e+11 -0.219031 9.54875e+07 5785.51
162 -379304 2.74828e+11 -0.223861 7.59664e+07 4992.86
163 -6.30417e+06 1.85492e+11 -0.235691 5.92208e+07 4229.33
164 -1.10897e+07 1.18979e+11 -0.249487 4.51851e+07 3501.38
165 -1.4714e+07 7.1618e+10 -0.263419 3.37198e+07 2859.75
166 -1.72111e+07 4.09335e+10 -0.269832 2.46294e+07 2255.16
167 -1.86583e+07 2.23989e+10 -0.267747 1.76784e+07 1698.32
168 -1.91648e+07 1.27226e+10 -0.255294 1.26059e+07 1484.97
169 -1.88605e+07 9.13082e+09 -0.245618 9.13946e+06 1405.93
170 -1.78872e+07 9.37133e+09 -0.238005 7.0059e+06 1474.79
171 -1.63894e+07 1.23498e+10 -0.243454 5.94165e+06 1583.2
172 -1.45087e+07 1.66076e+10 -0.25081 5.69971e+06 1759.33
173 -1.23778e+07 2.13347e+10 -0.257923 6.05558e+06 1935.28
174 -1.01167e+07 2.59525e+10 -0.270104 6.81101e+06 2171.12
175 -7.83049e+06 3.01593e+10 -0.287732 7.79601e+06 2366.97
176 -5.60721e+06 3.37106e+10 -0.295844 8.86954e+06 2535.52
177 -3.51762e+06 3.63964e+10 -0.29821 9.91911e+06 2666.24
178 -1.61541e+06 3.80722e+10 -0.296279 1.08592e+07 2757.77
179 62177.6 3.86772e+10 -0.295008 1.16296e+07 2812.87
180 1.49246e+06 3.82332e+10 -0.290165 1.21918e+07 2834.43
181 2.66578e+06 3.68325e+10 -0.277053 1.25265e+07 2825.38
182 3.58378e+06 3.46245e+10 -0.279799 1.26304e+07 2788.72
183 4.25713e+06 3.17996e+10 -0.279124 1.25131e+07 2727.46
184 4.70363e+06 2.85844e+10 -0.276556 1.21937e+07 2644.56
185 4.94615e+06 2.51322e+10 -0.284039 1.16981e+07 2542.93
186 5.011e+06 2.1621e+10 -0.282184 1.10565e+07 2425.4
187 4.92633e+06 1.82033e+10 -0.283436 1.03015e+07 2294.7
188 4.72059e+06 1.49997e+10 -0.282819 9.4655e+06 2153.44
189 4.4217e+06 1.20967e+10 -0.294259 8.58008e+06 2004.1
190 4.05584e+06 9.54688e+09 -0.305724 7.67417e+06 1849
191 3.64683e+06 7.37317e+09 -0.310027 6.77338e+06 1690.29
192 3.21571e+06 5.5856e+09 -0.314329 5.89959e+06 1529.96
193 2.78053e+06 4.16026e+09 -0.319767 5.07064e+06 1369.82
194 2.35618e+06 3.0375e+09 -0.329571 4.30026e+06 1211.54
195 1.9544e+06 2.17719e+09 -0.342629 3.59824e+06 1059.43
196 1.58394e+06 1.53633e+09 -0.359226 2.97063e+06 930.275
197 1.25082e+06 1.08586e+09 -0.379091 2.42026e+06 805.617
198 958449 7.59689e+08 -0.364474 1.94689e+06 712.214
199 708298 5.38492e+08 -0.355828 1.5481e+06 630.9
200 500002 3.82013e+08 -0.349504 1.21959e+06 554.119
201 331738 2.58325e+08 -0.337519 955543 481.438
202 200657 1.82701e+08 -0.330993 749293 417.529
203 103078 1.43128e+08 -0.325688 593551 370.031
204 34856.7 1.37484e+08 -0.297737 480830 332.874
205 -8388.49 1.52057e+08 -0.264921 403760 351.545
206 -31087.1 1.79381e+08 -0.213747 355292 375.34
207 -37489.8 2.15168e+08 -0.170126 328917 398.292
208 -31578.9 2.52065e+08 -0.143929 318782 419.059
209 -16986.8 2.85404e+08 -0.128621 319743 434.041
210 3127.83 3.12083e+08 -0.1106 327450 443.543
211 26080.5 3.29898e+08 -0.071832 338349 451.39
212 49657.8 3.37909e+08 -0.0339894 349622 455.405
213 72124.1 3.36198e+08 -0.0144195 359168 455.023
214 92195.5 3.25569e+08 -0.00417081 365524 452.778
215 108983 3.073e+08 0.000860513 367748 447.117
216 121963 2.83219e+08 0.0161527 365418 438.529
217 130904 2.55e+08 0.0390375 358471 425.883
218 135836 2.24375e+08 0.0549801 347152 411.68
219 136978 1.93168e+08 0.0655998 331936 394.193
220 134690 1.62739e+08 0.0794009 313449 373.939
221 129449 1.34003e+08 0.0953718 292397 351.403
222 121777 1.07797e+08 0.116985 269524 327.723
223 112209 8.47042e+07 0.127027 245539 303.839
224 101297 6.5141e+07 0.138492 221148 278.922
225 89545.8 4.8814e+07 0.144553 196958 253.351
226 77427.5 3.56016e+07 0.157877 173513 227.48
227 65347.5 3.22488e+07 0.160501 151246 201.626
228 53451.9 1.7681e+07 0.152379 130396 178.193
229 42234.9 1.20751e+07 0.130045 111283 155.568
230 31914.1 8.07554e+06 0.107741 94070.7 133.55
231 22654.6 5.41836e+06 0.0712522 78852.8 116.662
232 14541.7 3.69235e+06 0.0365289 65628.4 102.776
233 7615.88 2.64538e+06 -0.00591619 54344 93.7151
234 1870.91 2.02742e+06 -0.0446103 44896.8 87.9033
235 -2733.99 1.61664e+06 -0.0749422 37144.6 82.3528
236 -6273.6 1.31865e+06 -0.0873764 30920.9 79.4248
237 -8848.09 1.11206e+06 -0.101647 26036.6 79.9879
238 -10564.2 1.12252e+06 -0.114743 22302.9 80.7754
239 -11543.5 1.16125e+06 -0.115537 19531.6 82.5522
240 -11895.4 1.30071e+06 -0.128072 17548.2 85.0104
241 -11742.3 1.48243e+06 -0.13568 16181.7 89.1721
242 -11194.3 1.67383e+06 -0.142042 15280 94.7027
243 -10358 1.85022e+06 -0.132193 14707.8 99.01
244 -9326.16 1.99314e+06 -0.126513 14350.6 102.011
245 -8176.08 2.09276e+06 -0.124474 14119.9 103.809
246 -6976.63 2.1409e+06 -0.120361 13936.8 104.476
247 -5784.26 2.13509e+06 -0.109762 13743 104.111
248 -4642.07 2.07846e+06 -0.0975889 13501.3 102.846
249 -3583.75 1.9771e+06 -0.0758641 13186.6 100.711
250 -2631.74 1.83917e+06 -0.0581816 12784.1 97.7972
251 -1802.5 1.67418e+06 -0.0416638 12289.2 94.2221
252 -1096.78 1.49303e+06 -0.0253495 11712.4 90.1035
253 -519.192 1.30446e+06 -0.0205869 11056.5 85.529
254 -63.4268 1.11708e+06 -0.0262012 10336.4 80.5831
255 280.921 937758 -0.0314286 9571.94 75.3521
256 526.123 771384 -0.0372533 8780.42 69.9004
257 683.292 3.5106e+06 -0.0186823 7978.25 64.3011
258 722.524 652783 0.0006685 7507.81 66.472
259 781.65 672756 0.00715338 7169.89 68.2594
260 850.327 688201 -0.00610521 6917.49 69.3034
261 912.307 694298 -0.000222214 6708.33 69.5114
262 961.705 689978 0.00825074 6515.67 68.966
263 990.907 674702 0.0123011 6318.73 67.7385
264 996.319 648801 0.0108776 6104.59 66.0132
265 977.729 613434 0.0173372 5865.91 63.9795
266 935.375 570459 0.0151483 5600.52 61.4542
267 870.933 521946 0.0103644 5308.9 58.4864
268 785.261 469870 0.00717806 4992.74 55.3454
269 683.451 416680 0.0105728 4659.49 52.0282
270 568.686 364179 0.0214703 4314.19 48.4904
271 445.538 314160 0.0285846 3965.16 45.0852
272 319.008 267792 0.0361398 3618.43 41.5242
273 192.472 225778 0.0538705 3280.72 38.2147
274 69.1165 5.14759e+07 0.0736852 2957.17 34.8588
275 466307 4.02027e+08 0.0889868 704751 529.41
276 1.65646e+06 2.82656e+09 0.108324 2.52493e+06 1025.24
277 3.31104e+06 8.14586e+09 0.134821 5.07078e+06 1462.98
278 5.20557e+06 1.62766e+10 0.150953 8.00473e+06 1843.53
279 7.15292e+06 2.65374e+10 0.155796 1.10463e+07 2168.28
280 9.00334e+06 3.79375e+10 0.140529 1.39714e+07 2439.11
281 1.06434e+07 4.94145e+10 0.132262 1.66095e+07 2658.26
282 1.19936e+07 5.99953e+10 0.129217 1.88398e+07 2828.33
283 1.30047e+07 6.89e+10 0.127919 2.05863e+07 2952.2
284 1.3654e+07 7.559e+10 0.117967 2.18113e+07 3032.93
285 1.39414e+07 7.9781e+10 0.114831 2.25099e+07 3073.8
286 1.38848e+07 8.14238e+10 0.100522 2.27033e+07 3078.16
287 1.35158e+07 8.06639e+10 0.0874112 2.2433e+07 3049.47
288 1.2876e+07 7.78006e+10 0.084898 2.17548e+07 2991.17
289 1.20127e+07 7.32254e+10 0.0953438 2.07335e+07 2906.73
290 1.09765e+07 6.73728e+10 0.103333 1.94389e+07 2799.55
291 9.81803e+06 6.06802e+10 0.107773 1.79413e+07 2672.93
292 8.58609e+06 5.35487e+10 0.106269 1.63088e+07 2530.07
293 7.32551e+06 4.63424e+10 0.106265 1.46046e+07 2375.11
294 6.07615e+06 3.93862e+10 0.0996195 1.28853e+07 2216.57
295 4.87198e+06 3.28984e+10 0.0818953 1.11996e+07 2052.72
296 3.74075e+06 2.70619e+10 0.0524116 9.58778e+06 1883.82
297 2.70379e+06 2.1855e+10 0.0273182 8.08156e+06 1712.16
298 1.77622e+06 1.7325e+10 0.00915167 6.70399e+06 1539.77
299 967314 1.34786e+10 -0.00346557 5.47033e+06 1370.19
300 281253 1.02887e+10 -0.00853776 4.38878e+06 1216.19
301 -282424 7.70347e+09 -0.0233753 3.46117e+06 1066.59
302 -728105 5.65538e+09 -0.0354824 2.68399e+06 921.759
303 -1.06316e+06 4.06902e+09 -0.0413778 2.04948e+06 791.634
304 -1.29727e+06 2.87133e+09 -0.0502118 1.54662e+06 677.248
305 -1.44175e+06 2.01079e+09 -0.0663738 1.16207e+06 597.003
306 -1.50887e+06 1.40808e+09 -0.0763793 881084 565.942
307 -1.51124e+06 1.00151e+09 -0.0986621 688220 567.96
308 -1.46137e+06 7.38732e+08 -0.114617 568108 572.779
309 -1.37121e+06 5.82497e+08 -0.120997 505931 582.3
310 -1.25187e+06 4.99422e+08 -0.129504 487869 597.402
311 -1.11339e+06 4.64751e+08 -0.125016 501432 620.287
312 -964545 4.6036e+08 -0.114872 535649 640.329
313 -812793 4.71894e+08 -0.101853 581192 653.978
314 -664295 4.88717e+08 -0.0858472 630361 661.539
315 -523825 5.02402e+08 -0.0621913 677128 663.949
316 -394978 5.09491e+08 -0.0411488 716963 672.533
317 -280179 5.07911e+08 -0.0275853 746775 675.652
318 -180828 4.96778e+08 -0.00298936 764718 674.36
319 -97491.9 4.76247e+08 0.0265995 769985 666.961
320 -30040.8 4.48072e+08 0.0384165 762631 654.056
321 22249.6 4.12786e+08 0.0368964 743399 636.242
322 60528.8 3.72216e+08 0.0259054 713521 614.1
323 86293.9 3.28797e+08 0.00597789 674644 588.227
324 101203 2.84736e+08 -0.0268929 628608 559.209
325 107023 2.41524e+08 -0.0585168 577323 527.607
326 105501 2.00627e+08 -0.0928333 522675 493.967
327 98318.8 1.63123e+08 -0.108499 466433 458.78
328 87067 1.29749e+08 -0.118138 410232 422.541
329 73158.3 1.00876e+08 -0.110249 355475 385.692
330 57823.8 7.6649e+07 -0.0922054 303314 349.746
331 42099.6 5.69798e+07 -0.0584376 254680 314.302
332 26838.5 4.13611e+07 -0.0277343 210271 279.241
333 12677.5 2.97211e+07 0.0153139 170520 244.873
334 90.7635 2.09776e+07 0.0617823 135661 211.473
335 -10606.2 1.4204e+07 0.111965 105753 179.293
336 -19252.6 9.15027e+06 0.136004 80675.5 148.796
337 -25820.4 5.54046e+06 0.15727 60172.7 121.598
338 -30368.6 3.18105e+06 0.164765 43906.2 96.076
339 -33032 1.74943e+06 0.16881 31460.3 72.5487
340 -34008.2 991386 0.168424 22374.4 62.935
341 -33524.2 697588 0.176079 16161.9 59.4248
342 -31833.6 700287 0.186123 12334.8 62.0079
343 -29194.2 913590 0.199156 10421.8 66.4976
344 -25860.7 1.22715e+06 0.215078 9983.02 73.7834
345 -22073.7 1.57834e+06 0.222448 10616.3 81.0622
346 -18048.3 1.92276e+06 0.220555 11965.6 90.8856
347 -13974.1 2.23744e+06 0.226997 13727.4 99.1831
348 -10010 2.50407e+06 0.233345 15649 106.348
349 -6284.19 2.70727e+06 0.240009 17530.3 111.906
350 -2891 2.83618e+06 0.251161 19219.3 115.813
351 101.239 2.88454e+06 0.251116 20602.5 118.169
352 2653.84 2.8546e+06 0.260792 21614.8 119.109
353 4748.24 2.75298e+06 0.278546 22221.5 118.756
354 6390.62 2.59111e+06 0.285267 22420.6 117.24
355 7593.78 2.38907e+06 0.288411 22222.9 114.686
356 8395.49 2.14471e+06 0.282037 21667 111.213
357 8832.57 1.88819e+06 0.274093 20796.8 106.95
358 8952.56 1.62679e+06 0.259832 19665.2 102.016
359 8805.46 1.37184e+06 0.244112 18331.2 96.5261
360 8438.3 1.13279e+06 0.229475 16849.7 90.5997
361 7905.57 915798 0.210748 15279.3 84.3335
362 7254.28 724941 0.177651 13672.2 77.8265
363 6526.21 561775 0.134711 12073 71.1569
364 5758.56 427675 0.10711 10521.1 64.4209
365 4982.57 319665 0.0892519 9047.09 57.6988
366 4224.64 234590 0.0715321 7675.3 51.0487
367 3507.77 169290 0.0528692 6426.54 44.6504
368 2845.35 1.04194e+06 0.0410301 5307.21 39.2233
369 2467.33 9.46327e+10 0.0510326 4465.15 32.4211
370 1.39021e+11 7.21284e+16 0.0351199 2.13838e+11 305068
371 4.98595e+11 4.91053e+17 0.0310634 7.67753e+11 577888
372 9.99825e+11 1.39956e+18 0.0278439 1.54227e+12 818607
373 1.57445e+12 2.78006e+18 0.0152671 2.4347e+12 1.02773e+06
374 2.16553e+12 4.51514e+18 0.0197023 3.35974e+12 1.20603e+06
375 2.7275e+12 6.43742e+18 0.043443 4.24919e+12 1.35456e+06
376 3.22582e+12 8.368e+18 0.050779 5.05124e+12 1.47457e+06
377 3.63625e+12 1.01437e+19 0.0567348 5.72922e+12 1.56751e+06
378 3.94379e+12 1.1634e+19 0.0613199 6.25998e+12 1.63496e+06
379 4.14157e+12 1.27496e+19 0.082434 6.63216e+12 1.67865e+06
380 4.22947e+12 1.34436e+19 0.0787633 6.84429e+12 1.70037e+06
381 4.21289e+12 1.37089e+19 0.0855524 6.90285e+12 1.70199e+06
382 4.10141e+12 1.35706e+19 0.0869049 6.82044e+12 1.68541e+06
383 3.90759e+12 1.30787e+19 0.0796107 6.61401e+12 1.65254e+06
384 3.64586e+12 1.2299e+19 0.074552 6.30335e+12 1.60529e+06
385 3.33156e+12 1.13085e+19 0.0634676 5.90963e+12 1.54554e+06
386 2.98008e+12 1.01799e+19 0.0523519 5.45426e+12 1.47512e+06
387 2.60619e+12 8.97912e+18 0.0362964 4.95793e+12 1.3958e+06
388 2.22353e+12 7.76672e+18 0.0304321 4.43986e+12 1.30927e+06
389 1.84422e+12 6.59861e+18 0.0227668 3.91723e+12 1.22192e+06
390 1.47859e+12 5.513e+18 0.025904 3.40486e+12 1.13122e+06
391 1.13508e+12 4.53357e+18 0.0300849 2.91499e+12 1.03777e+06
392 8.20163e+11 3.65976e+18 0.0441232 2.45723e+12 942835
393 5.38456e+11 2.89998e+18 0.0547192 2.03863e+12 847543
394 2.92794e+11 2.25525e+18 0.0739212 1.6638e+12 753560
395 8.44235e+10 1.72086e+18 0.081363 1.33521e+12 668988
396 -8.68001e+10 1.288e+18 0.10351 1.0534e+12 586415
397 -2.22185e+11 9.45253e+17 0.1207 8.17288e+11 506495
398 -3.23971e+11 6.79925e+17 0.129006 6.2452e+11 435127
399 -3.95105e+11 4.79615e+17 0.139854 4.71735e+11 372041
400 -4.39019e+11 3.35861e+17 0.143513 3.54877e+11 330201
401 -4.59433e+11 2.35307e+17 0.145325 2.6946e+11 313820
402 -4.6018e+11 1.67629e+17 0.137336 2.10802e+11 314683
403 -4.45054e+11 1.23963e+17 0.143946 1.74231e+11 317316
404 -4.17687e+11 9.80885e+16 0.120227 1.55247e+11 322501
405 -3.81454e+11 8.44021e+16 0.0874089 1.49658e+11 331159
406 -3.39397e+11 7.87645e+16 0.0539038 1.53669e+11 343763
407 -2.94184e+11 7.81377e+16 0.0015526 1.63948e+11 354711
408 -2.48081e+11 8.0117e+16 -0.049409 1.77661e+11 362124
409 -2.02949e+11 8.29281e+16 -0.106215 1.92479e+11 366181
410 -1.60247e+11 8.51755e+16 -0.153611 2.06568e+11 367630
411 -1.21062e+11 8.62886e+16 -0.199256 2.18561e+11 372224
412 -8.61343e+10 8.59224e+16 -0.234029 2.27514e+11 373820
413 -5.59013e+10 8.3936e+16 -0.267762 2.32862e+11 372958
414 -3.05359e+10 8.03662e+16 -0.294881 2.3436e+11 368729
415 -9.99226e+09 7.55082e+16 -0.318283 2.32029e+11 361462
416 5.95001e+09 6.94711e+16 -0.339413 2.26099e+11 351491
417 1.76439e+10 6.25651e+16 -0.368339 2.16955e+11 339146
418 2.55358e+10 5.51931e+16 -0.377682 2.05089e+11 324755
419 3.013e+10 4.77378e+16 -0.376901 1.91057e+11 308637
420 3.19583e+10 4.04401e+16 -0.393708 1.75437e+11 291100
421 3.15537e+10 3.35447e+16 -0.396982 1.58803e+11 272440
422 2.94298e+10 2.72333e+16 -0.376912 1.41695e+11 252939
423 2.60643e+10 2.16256e+16 -0.355835 1.24603e+11 232862
424 2.18874e+10 1.67826e+16 -0.332034 1.07955e+11 212455
425 1.72741e+10 1.27337e+16 -0.321664 9.21042e+10 192534
426 1.25404e+10 9.44963e+15 -0.317254 7.73322e+10 172936
427 7.94225e+09 6.84912e+15 -0.312988 6.38445e+10 153557
428 3.67704e+09 4.91943e+15 -0.295892 5.17764e+10 134572
429 -1.12566e+08 3.46407e+15 -0.274324 4.11981e+10 116131
