n t PE VE R R2 BS
9000 0 4.89773 4.73622 -0.000949905 2.60726 0.196466
19000 1.64e+06 5.48771 5.31045 0.00373111 2.88859 0.221172
29000 1.64e+06 5.33855 5.82032 0.00099538 2.88433 0.272663
39000 1.63e+06 5.72642 5.89487 -0.000756497 2.95289 0.248671
49000 1.64e+06 5.80226 5.30498 0.00281872 2.94645 0.192387
59000 1.64e+06 5.63524 5.49832 -0.00119911 2.92892 0.221304
69000 1.63e+06 5.57146 5.16659 0.00215672 2.89414 0.19744
79000 1.64e+06 5.70019 5.70161 -0.00262997 2.94936 0.229895
89000 1.64e+06 5.55492 5.64692 -0.00373937 2.91602 0.24422
99000 1.63e+06 5.54906 5.24252 0.00179614 2.90107 0.206264
109000 1.64e+06 5.45276 5.48384 -0.00247217 2.89764 0.236026
119000 1.64e+06 5.64424 5.56988 -0.000648327 2.93621 0.231633
129000 1.63e+06 5.80639 5.09659 -0.0023256 2.94743 0.173648
139000 1.64e+06 5.6176 5.4658 -0.000353092 2.91392 0.219542
149000 1.64e+06 5.5966 6.04759 -0.00097513 2.93043 0.274118
159000 1.63e+06 5.58962 5.45714 -0.00181853 2.91583 0.22584
169000 1.64e+06 5.50018 5.4403 -0.00148215 2.91696 0.222146
179000 1.64e+06 5.39628 5.14835 0.00228583 2.8776 0.211789
189000 1.64e+06 5.51709 5.71889 -0.0113052 2.91894 0.243654
199000 1.63e+06 5.62094 5.44666 0.0011959 2.92393 0.21953
209000 1.64e+06 5.47634 5.24688 0.00387372 2.89564 0.219008
219000 1.63e+06 5.57954 5.60189 0.000234781 2.93352 0.235945
229000 1.64e+06 5.50371 5.32444 0.0010404 2.88137 0.218002
239000 1.64e+06 5.40618 5.74331 -0.00784955 2.89444 0.253431
249000 1.63e+06 5.36481 5.96289 0.00569684 2.89428 0.275092
259000 1.64e+06 5.4763 5.65477 -0.00179854 2.91082 0.250505
269000 1.64e+06 5.37059 5.30533 -0.00304368 2.86529 0.225621
279000 1.63e+06 5.44242 5.00079 0.00159578 2.86892 0.19268
289000 1.64e+06 5.28183 5.59112 -0.00346862 2.88039 0.261484
299000 1.64e+06 5.40165 5.55975 0.000457397 2.89309 0.239125
309000 1.63e+06 5.61293 5.2865 -0.000335876 2.91588 0.205733
319000 1.64e+06 5.69832 5.57741 0.00231085 2.94674 0.219515
329000 1.64e+06 5.47343 5.80444 0.00362128 2.90746 0.257475
339000 1.63e+06 5.68299 5.4675 0.000643995 2.94171 0.214929
349000 1.64e+06 5.74748 5.39618 0.00420073 2.94431 0.206466
359000 1.64e+06 5.71026 5.42513 0.00214692 2.94638 0.209236
369000 1.63e+06 5.62011 5.48542 0.0055133 2.9278 0.220082
379000 1.64e+06 5.63037 5.36938 -0.00503707 2.92005 0.215441
389000 1.63e+06 5.61465 5.45735 0.00158392 2.92891 0.220301
399000 1.64e+06 5.743 5.42804 -0.00044392 2.93793 0.211162
409000 1.64e+06 5.48331 5.29021 -0.000309894 2.89209 0.219275
419000 1.63e+06 5.64774 5.49805 -0.00193256 2.93197 0.218309
429000 1.64e+06 5.39012 5.66356 -0.00405761 2.89349 0.250215
439000 1.64e+06 5.51314 5.29233 -5.90445e-05 2.90382 0.217527
449000 1.63e+06 5.53016 5.38437 0.00357383 2.92217 0.222542
459000 1.64e+06 5.5656 5.42914 0.00140898 2.91112 0.22167
469000 1.64e+06 5.3967 5.5044 -0.00334235 2.88488 0.239319
479000 1.63e+06 5.68814 5.48702 -0.00180686 2.94317 0.215576
489000 1.64e+06 5.76621 5.47711 0.00210579 2.94331 0.21148
499000 1.64e+06 5.334 5.57275 -0.0014843 2.88639 0.251192
509000 1.63e+06 5.45364 5.38141 -0.00417743 2.89418 0.229666
519000 1.64e+06 5.51721 5.70277 -0.0033965 2.9148 0.240476
529000 1.63e+06 5.5201 5.611 0.00527891 2.90069 0.241297
539000 1.64e+06 5.87778 5.54616 0.00374169 2.97638 0.204829
549000 1.64e+06 5.55564 5.80925 0.00158722 2.92391 0.254352
559000 1.64e+06 5.65168 5.35141 0.00180725 2.91817 0.205471
569000 1.63e+06 5.50593 5.57961 -0.000282357 2.90799 0.236154
579000 1.64e+06 5.63821 5.38878 0.000516899 2.92322 0.211688
589000 1.63e+06 5.26867 5.4119 -0.00576862 2.87404 0.239834
599000 1.64e+06 5.54738 5.24566 -0.0041937 2.907 0.206992
609000 1.64e+06 5.51446 5.44435 0.00426036 2.89847 0.224596
