r r 
-0.181761 -0.181761 
-0.366943 -0.366943 
0.462889 0.462889 
0.274963 0.274963 
-0.533409 -0.533409 
-0.177516 -0.177516 
0.116952 0.116952 
-0.128481 -0.128481 
-0.271751 -0.271751 
-0.123591 -0.123591 
-0.362848 -0.362848 
0.449641 0.449641 
0.263405 0.263405 
-0.504391 -0.504391 
-0.135575 -0.135575 
0.175115 0.175115 
-0.102287 -0.102287 
-0.25672 -0.25672 
-0.0776711 -0.0776711 
-0.39065 -0.39065 
0.424185 0.424185 
0.239456 0.239456 
-0.443387 -0.443387 
-0.0818313 -0.0818313 
0.220246 0.220246 
-0.11147 -0.11147 
-0.236744 -0.236744 
-0.0398443 -0.0398443 
-0.382534 -0.382534 
0.380338 0.380338 
0.237551 0.237551 
-0.383897 -0.383897 
-0.0430834 -0.0430834 
0.255262 0.255262 
-0.106512 -0.106512 
-0.232399 -0.232399 
-0.00243258 -0.00243258 
-0.385627 -0.385627 
0.336414 0.336414 
0.230661 0.230661 
-0.323291 -0.323291 
-0.0084798 -0.0084798 
0.273897 0.273897 
-0.10488 -0.10488 
-0.213387 -0.213387 
0.0412821 0.0412821 
-0.398798 -0.398798 
0.312396 0.312396 
0.204342 0.204342 
-0.268323 -0.268323 
0.0364803 0.0364803 
0.27511 0.27511 
-0.110423 -0.110423 
-0.183811 -0.183811 
0.085059 0.085059 
-0.417156 -0.417156 
0.271383 0.271383 
0.195095 0.195095 
-0.206158 -0.206158 
0.0850639 0.0850639 
0.278712 0.278712 
-0.117009 -0.117009 
-0.140687 -0.140687 
0.114942 0.114942 
-0.413476 -0.413476 
0.256339 0.256339 
0.173496 0.173496 
-0.165641 -0.165641 
0.13217 0.13217 
0.266699 0.266699 
-0.112412 -0.112412 
-0.117785 -0.117785 
0.138301 0.138301 
-0.424384 -0.424384 
0.269013 0.269013 
0.134175 0.134175 
-0.157887 -0.157887 
0.166877 0.166877 
0.242417 0.242417 
-0.0804272 -0.0804272 
-0.0848328 -0.0848328 
0.161407 0.161407 
-0.42467 -0.42467 
0.286195 0.286195 
0.114581 0.114581 
-0.141389 -0.141389 
0.190659 0.190659 
0.217092 0.217092 
-0.0325058 -0.0325058 
-0.0583052 -0.0583052 
0.157068 0.157068 
-0.453816 -0.453816 
0.269966 0.269966 
0.0878439 0.0878439 
-0.12304 -0.12304 
0.197209 0.197209 
0.196104 0.196104 
0.0244765 0.0244765 
-0.0218601 -0.0218601 
0.149543 0.149543 
-0.469788 -0.469788 
0.267828 0.267828 
0.0749675 0.0749675 
-0.100482 -0.100482 
0.199826 0.199826 
0.187021 0.187021 
0.0682171 0.0682171 
0.00349829 0.00349829 
0.119818 0.119818 
-0.506952 -0.506952 
0.266033 0.266033 
0.0608361 0.0608361 
-0.0831042 -0.0831042 
0.187987 0.187987 
0.166432 0.166432 
0.117436 0.117436 
0.0191476 0.0191476 
0.106291 0.106291 
-0.521127 -0.521127 
0.296003 0.296003 
0.0553158 0.0553158 
-0.084475 -0.084475 
0.186763 0.186763 
0.155594 0.155594 
0.17046 0.17046 
0.0432791 0.0432791 
0.115162 0.115162 
-0.550969 -0.550969 
0.316004 0.316004 
0.0573385 0.0573385 
-0.0616419 -0.0616419 
0.164258 0.164258 
0.146433 0.146433 
0.19894 0.19894 
0.0463881 0.0463881 
0.139756 0.139756 
-0.585436 -0.585436 
0.321247 0.321247 
0.0698881 0.0698881 
-0.00813627 -0.00813627 
0.136434 0.136434 
0.127449 0.127449 
0.225733 0.225733 
0.0338959 0.0338959 
0.169735 0.169735 
-0.624308 -0.624308 
0.318597 0.318597 
0.085488 0.085488 
0.0303465 0.0303465 
0.12088 0.12088 
0.112368 0.112368 
0.222224 0.222224 
0.0263018 0.0263018 
0.209819 0.209819 
-0.636861 -0.636861 
0.289819 0.289819 
0.107806 0.107806 
0.0822147 0.0822147 
0.102141 0.102141 
0.101549 0.101549 
0.220378 0.220378 
0.0314198 0.0314198 
0.236653 0.236653 
-0.638465 -0.638465 
0.236813 0.236813 
0.11972 0.11972 
0.142347 0.142347 
0.0827015 0.0827015 
0.0871233 0.0871233 
0.230778 0.230778 
0.0439865 0.0439865 
0.263987 0.263987 
-0.602417 -0.602417 
0.206814 0.206814 
0.115971 0.115971 
0.182147 0.182147 
0.0696124 0.0696124 
0.0668686 0.0668686 
0.22676 0.22676 
0.0326989 0.0326989 
0.293622 0.293622 
-0.562779 -0.562779 
0.177182 0.177182 
0.114458 0.114458 
0.207154 0.207154 
0.0530344 0.0530344 
0.0322085 0.0322085 
0.237099 0.237099 
0.00842803 0.00842803 
0.294883 0.294883 
-0.520622 -0.520622 
0.150867 0.150867 
0.113547 0.113547 
0.225289 0.225289 
0.0301646 0.0301646 
-0.00950081 -0.00950081 
0.251203 0.251203 
-0.0202069 -0.0202069 
0.287486 0.287486 
-0.495381 -0.495381 
0.11987 0.11987 
0.112752 0.112752 
0.22954 0.22954 
0.0114549 0.0114549 
-0.0736322 -0.0736322 
0.250166 0.250166 
-0.0459851 -0.0459851 
0.290252 0.290252 
-0.462875 -0.462875 
0.0966553 0.0966553 
0.120771 0.120771 
0.258456 0.258456 
-0.0067674 -0.0067674 
-0.14512 -0.14512 
0.243733 0.243733 
-0.0497168 -0.0497168 
0.293652 0.293652 
-0.449284 -0.449284 
0.0510482 0.0510482 
0.129503 0.129503 
0.25172 0.25172 
-0.0365042 -0.0365042 
-0.219379 -0.219379 
0.236662 0.236662 
-0.0570505 -0.0570505 
0.326655 0.326655 
-0.430701 -0.430701 
0.0256924 0.0256924 
0.146754 0.146754 
0.247892 0.247892 
-0.0689379 -0.0689379 
-0.31858 -0.31858 
0.232841 0.232841 
-0.0525978 -0.0525978 
0.33662 0.33662 
-0.412243 -0.412243 
0.0214057 0.0214057 
0.16287 0.16287 
0.25116 0.25116 
-0.0966153 -0.0966153 
-0.422639 -0.422639 
0.203093 0.203093 
-0.027767 -0.027767 
0.341207 0.341207 
-0.367956 -0.367956 
0.00125915 0.00125915 
0.158873 0.158873 
0.249188 0.249188 
-0.112395 -0.112395 
-0.520065 -0.520065 
0.165469 0.165469 
0.00350911 0.00350911 
0.354997 0.354997 
-0.330951 -0.330951 
-0.0264436 -0.0264436 
0.150034 0.150034 
0.240976 0.240976 
-0.134112 -0.134112 
-0.587241 -0.587241 
0.135167 0.135167 
0.0224231 0.0224231 
0.357174 0.357174 
-0.307961 -0.307961 
-0.028467 -0.028467 
0.125252 0.125252 
0.239335 0.239335 
-0.171793 -0.171793 
-0.636232 -0.636232 
0.105862 0.105862 
0.0477958 0.0477958 
0.372969 0.372969 
-0.278137 -0.278137 
-0.045286 -0.045286 
0.120041 0.120041 
0.227141 0.227141 
-0.201557 -0.201557 
-0.694416 -0.694416 
0.0926409 0.0926409 
0.0861081 0.0861081 
0.403565 0.403565 
-0.248445 -0.248445 
-0.0470704 -0.0470704 
0.122029 0.122029 
0.222035 0.222035 
-0.220002 -0.220002 
-0.758202 -0.758202 
0.0761329 0.0761329 
0.119478 0.119478 
0.442763 0.442763 
-0.209258 -0.209258 
-0.0282619 -0.0282619 
0.11031 0.11031 
0.211623 0.211623 
-0.221021 -0.221021 
-0.816057 -0.816057 
0.0602461 0.0602461 
0.155219 0.155219 
0.465066 0.465066 
-0.189332 -0.189332 
-0.0237457 -0.0237457 
0.109274 0.109274 
0.183323 0.183323 
-0.205546 -0.205546 
-0.86991 -0.86991 
0.0238098 0.0238098 
0.204174 0.204174 
0.464277 0.464277 
-0.174733 -0.174733 
-0.00822724 -0.00822724 
0.0734548 0.0734548 
0.158644 0.158644 
-0.19293 -0.19293 
-0.900432 -0.900432 
-0.0185457 -0.0185457 
0.256837 0.256837 
0.438041 0.438041 
-0.168783 -0.168783 
0.015998 0.015998 
0.0452535 0.0452535 
0.136868 0.136868 
-0.188153 -0.188153 
-0.92914 -0.92914 
-0.0676169 -0.0676169 
0.312453 0.312453 
0.422076 0.422076 
-0.147178 -0.147178 
0.0331224 0.0331224 
0.0113775 0.0113775 
0.0932933 0.0932933 
-0.188524 -0.188524 
-0.950933 -0.950933 
-0.109182 -0.109182 
0.34445 0.34445 
0.415209 0.415209 
-0.121829 -0.121829 
0.0344808 0.0344808 
-0.00897998 -0.00897998 
0.0540027 0.0540027 
-0.207514 -0.207514 
-0.965295 -0.965295 
-0.119613 -0.119613 
0.384491 0.384491 
0.380949 0.380949 
-0.100487 -0.100487 
0.0332261 0.0332261 
-0.0383829 -0.0383829 
0.0197297 0.0197297 
-0.214202 -0.214202 
-0.958466 -0.958466 
-0.126764 -0.126764 
0.421136 0.421136 
0.372504 0.372504 
-0.0882251 -0.0882251 
0.0571058 0.0571058 
-0.0705185 -0.0705185 
-0.0178684 -0.0178684 
-0.201759 -0.201759 
-0.928847 -0.928847 
-0.149723 -0.149723 
0.460733 0.460733 
0.3889 0.3889 
-0.0611079 -0.0611079 
0.0863769 0.0863769 
-0.111283 -0.111283 
-0.0532614 -0.0532614 
-0.178502 -0.178502 
-0.887242 -0.887242 
-0.165695 -0.165695 
0.470911 0.470911 
0.394269 0.394269 
-0.00484345 -0.00484345 
0.0951997 0.0951997 
-0.16362 -0.16362 
-0.0767519 -0.0767519 
-0.17089 -0.17089 
-0.846372 -0.846372 
-0.169008 -0.169008 
0.484862 0.484862 
0.403648 0.403648 
0.0393575 0.0393575 
0.0942159 0.0942159 
-0.20126 -0.20126 
-0.107044 -0.107044 
-0.163374 -0.163374 
-0.805042 -0.805042 
-0.144436 -0.144436 
0.469505 0.469505 
0.406216 0.406216 
0.0900988 0.0900988 
0.064796 0.064796 
-0.219391 -0.219391 
-0.100843 -0.100843 
-0.170645 -0.170645 
-0.745424 -0.745424 
-0.112116 -0.112116 
0.46539 0.46539 
0.414281 0.414281 
0.145008 0.145008 
0.0413838 0.0413838 
-0.224557 -0.224557 
-0.0861338 -0.0861338 
-0.176998 -0.176998 
-0.68735 -0.68735 
-0.108802 -0.108802 
0.458983 0.458983 
0.405411 0.405411 
0.18879 0.18879 
0.0181678 0.0181678 
-0.222406 -0.222406 
-0.0478348 -0.0478348 
-0.192401 -0.192401 
-0.622791 -0.622791 
-0.104096 -0.104096 
0.428103 0.428103 
0.405714 0.405714 
0.223408 0.223408 
0.00389836 0.00389836 
-0.229784 -0.229784 
-0.0149538 -0.0149538 
-0.205948 -0.205948 
-0.550186 -0.550186 
-0.0836036 -0.0836036 
0.385812 0.385812 
0.372232 0.372232 
0.25399 0.25399 
-0.00343344 -0.00343344 
-0.253073 -0.253073 
0.00653128 0.00653128 
-0.223304 -0.223304 
-0.481669 -0.481669 
-0.043999 -0.043999 
0.339203 0.339203 
0.341664 0.341664 
0.279011 0.279011 
-0.00837174 -0.00837174 
-0.274515 -0.274515 
0.0243193 0.0243193 
-0.254416 -0.254416 
-0.409509 -0.409509 
0.00831173 0.00831173 
0.270183 0.270183 
0.284475 0.284475 
0.304343 0.304343 
-0.0151919 -0.0151919 
-0.31199 -0.31199 
0.0372532 0.0372532 
-0.28793 -0.28793 
-0.343084 -0.343084 
0.0424578 0.0424578 
0.161305 0.161305 
0.232682 0.232682 
0.325702 0.325702 
-0.0290694 -0.0290694 
-0.347634 -0.347634 
0.0178438 0.0178438 
-0.326572 -0.326572 
-0.285223 -0.285223 
0.087979 0.087979 
0.0584093 0.0584093 
0.181313 0.181313 
0.344509 0.344509 
-0.0388408 -0.0388408 
-0.382696 -0.382696 
0.0212474 0.0212474 
-0.382977 -0.382977 
-0.232783 -0.232783 
0.103435 0.103435 
-0.00906805 -0.00906805 
0.142355 0.142355 
0.340957 0.340957 
-0.0382695 -0.0382695 
-0.429224 -0.429224 
0.0314751 0.0314751 
-0.433641 -0.433641 
-0.186833 -0.186833 
0.10309 0.10309 
-0.0626122 -0.0626122 
0.129143 0.129143 
0.339926 0.339926 
-0.0521781 -0.0521781 
-0.468907 -0.468907 
0.0642584 0.0642584 
-0.474486 -0.474486 
-0.140528 -0.140528 
0.107132 0.107132 
-0.121759 -0.121759 
0.126987 0.126987 
0.336755 0.336755 
-0.0728022 -0.0728022 
-0.482479 -0.482479 
0.099817 0.099817 
-0.506899 -0.506899 
-0.119425 -0.119425 
0.111487 0.111487 
-0.156673 -0.156673 
0.125626 0.125626 
0.347598 0.347598 
-0.124965 -0.124965 
-0.498171 -0.498171 
0.114671 0.114671 
-0.52668 -0.52668 
-0.0991202 -0.0991202 
0.111717 0.111717 
-0.173987 -0.173987 
0.123425 0.123425 
0.331291 0.331291 
-0.164066 -0.164066 
-0.511654 -0.511654 
0.112586 0.112586 
-0.571201 -0.571201 
-0.0723967 -0.0723967 
0.0769953 0.0769953 
-0.207619 -0.207619 
0.109595 0.109595 
0.302459 0.302459 
-0.175228 -0.175228 
-0.525555 -0.525555 
0.0954842 0.0954842 
-0.603926 -0.603926 
-0.0531016 -0.0531016 
0.0349186 0.0349186 
-0.238945 -0.238945 
0.10595 0.10595 
0.27992 0.27992 
-0.17667 -0.17667 
-0.502068 -0.502068 
0.10922 0.10922 
-0.623691 -0.623691 
-0.0563876 -0.0563876 
-0.000447516 -0.000447516 
-0.256694 -0.256694 
0.0946246 0.0946246 
0.25366 0.25366 
-0.183379 -0.183379 
-0.456781 -0.456781 
0.112282 0.112282 
-0.635825 -0.635825 
-0.0455229 -0.0455229 
-0.014041 -0.014041 
-0.249784 -0.249784 
0.0789071 0.0789071 
0.234195 0.234195 
-0.202663 -0.202663 
-0.413636 -0.413636 
0.107387 0.107387 
-0.658315 -0.658315 
-0.0407233 -0.0407233 
-0.0305034 -0.0305034 
-0.227282 -0.227282 
0.0668817 0.0668817 
0.20636 0.20636 
-0.223959 -0.223959 
-0.39447 -0.39447 
0.105397 0.105397 
-0.664739 -0.664739 
-0.0572944 -0.0572944 
-0.0469725 -0.0469725 
-0.182238 -0.182238 
0.0345919 0.0345919 
0.185775 0.185775 
-0.262974 -0.262974 
-0.364707 -0.364707 
0.115612 0.115612 
-0.668246 -0.668246 
-0.0530902 -0.0530902 
-0.0743612 -0.0743612 
-0.160425 -0.160425 
-0.0042987 -0.0042987 
0.16715 0.16715 
-0.317235 -0.317235 
-0.332746 -0.332746 
0.141944 0.141944 
-0.684166 -0.684166 
-0.042339 -0.042339 
-0.0971715 -0.0971715 
-0.145207 -0.145207 
-0.0493497 -0.0493497 
0.133376 0.133376 
-0.354426 -0.354426 
-0.312319 -0.312319 
0.155654 0.155654 
-0.681145 -0.681145 
-0.0366971 -0.0366971 
-0.110723 -0.110723 
-0.128701 -0.128701 
-0.0949725 -0.0949725 
0.108665 0.108665 
-0.415482 -0.415482 
-0.277915 -0.277915 
0.178632 0.178632 
-0.671718 -0.671718 
-0.0325466 -0.0325466 
-0.121506 -0.121506 
-0.100268 -0.100268 
-0.131844 -0.131844 
0.0994743 0.0994743 
-0.467398 -0.467398 
-0.239115 -0.239115 
0.195489 0.195489 
-0.651175 -0.651175 
-0.059277 -0.059277 
-0.144284 -0.144284 
-0.0698613 -0.0698613 
-0.176133 -0.176133 
0.0788021 0.0788021 
-0.489046 -0.489046 
-0.205824 -0.205824 
0.2218 0.2218 
-0.627436 -0.627436 
-0.0892824 -0.0892824 
-0.179064 -0.179064 
-0.022015 -0.022015 
-0.218352 -0.218352 
0.0657244 0.0657244 
-0.496138 -0.496138 
-0.184747 -0.184747 
0.247387 0.247387 
-0.601134 -0.601134 
-0.119507 -0.119507 
-0.198967 -0.198967 
0.0289966 0.0289966 
-0.244192 -0.244192 
0.028479 0.028479 
-0.504467 -0.504467 
-0.170341 -0.170341 
0.27468 0.27468 
-0.573072 -0.573072 
-0.134115 -0.134115 
-0.232839 -0.232839 
0.0664643 0.0664643 
-0.27819 -0.27819 
0.00731338 0.00731338 
-0.481334 -0.481334 
-0.1611 -0.1611 
0.274857 0.274857 
-0.558028 -0.558028 
-0.154018 -0.154018 
-0.268227 -0.268227 
0.0869313 0.0869313 
-0.290794 -0.290794 
-0.0268821 -0.0268821 
-0.466042 -0.466042 
-0.150358 -0.150358 
0.284544 0.284544 
-0.541159 -0.541159 
-0.162826 -0.162826 
-0.285278 -0.285278 
0.1023 0.1023 
-0.29205 -0.29205 
-0.043625 -0.043625 
-0.436443 -0.436443 
-0.160419 -0.160419 
0.277141 0.277141 
-0.528937 -0.528937 
-0.162104 -0.162104 
-0.28454 -0.28454 
0.113205 0.113205 
-0.29752 -0.29752 
-0.0437375 -0.0437375 
-0.412548 -0.412548 
-0.131531 -0.131531 
0.275967 0.275967 
-0.519106 -0.519106 
-0.160181 -0.160181 
-0.262611 -0.262611 
0.126971 0.126971 
-0.296992 -0.296992 
-0.0465939 -0.0465939 
-0.38923 -0.38923 
-0.114653 -0.114653 
0.286224 0.286224 
-0.510342 -0.510342 
-0.165996 -0.165996 
-0.210494 -0.210494 
0.136428 0.136428 
-0.300171 -0.300171 
-0.0105322 -0.0105322 
-0.356777 -0.356777 
-0.124743 -0.124743 
0.318132 0.318132 
-0.502356 -0.502356 
-0.158288 -0.158288 
-0.156105 -0.156105 
0.141412 0.141412 
-0.300339 -0.300339 
0.0150008 0.0150008 
-0.319177 -0.319177 
-0.126017 -0.126017 
0.351252 0.351252 
-0.472373 -0.472373 
-0.134888 -0.134888 
-0.0928515 -0.0928515 
0.139117 0.139117 
-0.289035 -0.289035 
0.0141439 0.0141439 
-0.289465 -0.289465 
-0.119625 -0.119625 
0.376029 0.376029 
-0.438733 -0.438733 
-0.114091 -0.114091 
-0.0304032 -0.0304032 
0.111491 0.111491 
-0.291932 -0.291932 
-0.00342 -0.00342 
-0.249877 -0.249877 
-0.103901 -0.103901 
0.3839 0.3839 
-0.439004 -0.439004 
-0.0787653 -0.0787653 
0.0252369 0.0252369 
0.0942348 0.0942348 
-0.291363 -0.291363 
-0.0304413 -0.0304413 
-0.20685 -0.20685 
-0.0849003 -0.0849003 
0.389318 0.389318 
-0.416516 -0.416516 
-0.0238721 -0.0238721 
0.0610312 0.0610312 
0.0720501 0.0720501 
-0.280206 -0.280206 
-0.0571595 -0.0571595 
-0.181737 -0.181737 
-0.0506757 -0.0506757 
0.379785 0.379785 
-0.378065 -0.378065 
0.0189648 0.0189648 
0.0837361 0.0837361 
0.0357961 0.0357961 
-0.262973 -0.262973 
-0.0870862 -0.0870862 
-0.16337 -0.16337 
-0.0201628 -0.0201628 
0.36701 0.36701 
-0.342111 -0.342111 
0.0456143 0.0456143 
0.0795453 0.0795453 
-0.0158408 -0.0158408 
-0.238659 -0.238659 
-0.113805 -0.113805 
-0.128929 -0.128929 
0.0150768 0.0150768 
0.358194 0.358194 
-0.330197 -0.330197 
0.0744857 0.0744857 
0.0899236 0.0899236 
-0.0510539 -0.0510539 
-0.216281 -0.216281 
-0.11663 -0.11663 
-0.103479 -0.103479 
0.0321854 0.0321854 
0.346508 0.346508 
-0.312279 -0.312279 
0.0879964 0.0879964 
0.0848898 0.0848898 
-0.0591711 -0.0591711 
-0.183571 -0.183571 
-0.137766 -0.137766 
-0.0933659 -0.0933659 
0.0306918 0.0306918 
0.31161 0.31161 
-0.286441 -0.286441 
0.108685 0.108685 
0.0761541 0.0761541 
-0.0785868 -0.0785868 
-0.144832 -0.144832 
-0.139449 -0.139449 
-0.0915913 -0.0915913 
0.0275347 0.0275347 
0.284361 0.284361 
-0.291735 -0.291735 
0.135984 0.135984 
0.0541715 0.0541715 
-0.0909395 -0.0909395 
-0.0954093 -0.0954093 
-0.128263 -0.128263 
-0.0874855 -0.0874855 
0.0420283 0.0420283 
0.25508 0.25508 
-0.30282 -0.30282 
0.129955 0.129955 
0.0297616 0.0297616 
-0.0977439 -0.0977439 
-0.023613 -0.023613 
-0.150449 -0.150449 
-0.0603009 -0.0603009 
0.0714162 0.0714162 
0.219277 0.219277 
-0.310371 -0.310371 
0.108134 0.108134 
0.0139581 0.0139581 
-0.0934628 -0.0934628 
0.0400389 0.0400389 
-0.170412 -0.170412 
-0.0291303 -0.0291303 
0.103916 0.103916 
0.201681 0.201681 
-0.310969 -0.310969 
0.091966 0.091966 
0.0130281 0.0130281 
-0.0804781 -0.0804781 
0.0961292 0.0961292 
-0.206112 -0.206112 
0.00783546 0.00783546 
0.134697 0.134697 
0.200087 0.200087 
-0.292742 -0.292742 
0.0879004 0.0879004 
-0.0186634 -0.0186634 
-0.0656467 -0.0656467 
0.157435 0.157435 
-0.244001 -0.244001 
0.0510192 0.0510192 
0.153714 0.153714 
0.168901 0.168901 
-0.269653 -0.269653 
0.0979276 0.0979276 
-0.03762 -0.03762 
-0.0433287 -0.0433287 
0.225305 0.225305 
-0.295875 -0.295875 
0.0882499 0.0882499 
0.158516 0.158516 
0.137029 0.137029 
-0.245738 -0.245738 
0.106995 0.106995 
-0.0755563 -0.0755563 
-0.0209701 -0.0209701 
0.277657 0.277657 
-0.341359 -0.341359 
0.135076 0.135076 
0.157211 0.157211 
0.104933 0.104933 
-0.223627 -0.223627 
0.112698 0.112698 
-0.104067 -0.104067 
0.0337218 0.0337218 
0.33624 0.33624 
-0.386006 -0.386006 
0.17949 0.17949 
0.157425 0.157425 
0.0499902 0.0499902 
-0.204711 -0.204711 
0.0855205 0.0855205 
-0.158419 -0.158419 
0.0820664 0.0820664 
0.379362 0.379362 
-0.426375 -0.426375 
0.224146 0.224146 
0.170411 0.170411 
0.00519691 0.00519691 
-0.183108 -0.183108 
0.0671722 0.0671722 
-0.216377 -0.216377 
0.11494 0.11494 
0.402203 0.402203 
-0.462078 -0.462078 
0.255607 0.255607 
0.172613 0.172613 
-0.0219337 -0.0219337 
-0.172566 -0.172566 
0.0696169 0.0696169 
-0.237852 -0.237852 
0.171601 0.171601 
0.405346 0.405346 
-0.504877 -0.504877 
0.285386 0.285386 
0.165307 0.165307 
-0.0309415 -0.0309415 
-0.14658 -0.14658 
0.0748593 0.0748593 
-0.270968 -0.270968 
0.257719 0.257719 
0.399276 0.399276 
-0.52803 -0.52803 
0.318952 0.318952 
0.147272 0.147272 
-0.0451537 -0.0451537 
-0.100681 -0.100681 
0.0743789 0.0743789 
-0.283392 -0.283392 
0.334894 0.334894 
0.394422 0.394422 
-0.546508 -0.546508 
0.327862 0.327862 
0.159033 0.159033 
-0.0552966 -0.0552966 
-0.0520983 -0.0520983 
0.0730284 0.0730284 
-0.292341 -0.292341 
0.387338 0.387338 
0.366403 0.366403 
-0.578849 -0.578849 
0.355004 0.355004 
0.180705 0.180705 
-0.0650002 -0.0650002 
-0.00157878 -0.00157878 
0.061421 0.061421 
-0.298412 -0.298412 
0.408884 0.408884 
0.344642 0.344642 
-0.576809 -0.576809 
0.364062 0.364062 
0.204209 0.204209 
-0.0792209 -0.0792209 
0.0487036 0.0487036 
0.0497604 0.0497604 
-0.298999 -0.298999 
0.464147 0.464147 
0.334439 0.334439 
-0.561239 -0.561239 
0.38232 0.38232 
0.220193 0.220193 
-0.0683674 -0.0683674 
0.0855054 0.0855054 
0.0650459 0.0650459 
-0.283769 -0.283769 
0.510243 0.510243 
0.318454 0.318454 
-0.547113 -0.547113 
0.381151 0.381151 
0.242811 0.242811 
-0.0562716 -0.0562716 
0.12811 0.12811 
0.0691955 0.0691955 
-0.271775 -0.271775 
0.54371 0.54371 
0.298038 0.298038 
-0.536535 -0.536535 
0.35912 0.35912 
0.248567 0.248567 
-0.0305147 -0.0305147 
0.156975 0.156975 
0.0785337 0.0785337 
-0.281031 -0.281031 
0.579619 0.579619 
0.304085 0.304085 
-0.517039 -0.517039 
0.333014 0.333014 
0.260443 0.260443 
-0.0292218 -0.0292218 
0.178534 0.178534 
0.0968498 0.0968498 
-0.287006 -0.287006 
0.588897 0.588897 
0.314938 0.314938 
-0.471333 -0.471333 
0.3031 0.3031 
0.261408 0.261408 
-0.0194956 -0.0194956 
0.168341 0.168341 
0.110505 0.110505 
-0.302988 -0.302988 
0.58416 0.58416 
0.329583 0.329583 
-0.445484 -0.445484 
0.285759 0.285759 
0.253889 0.253889 
-0.0344812 -0.0344812 
0.149988 0.149988 
0.143639 0.143639 
-0.330649 -0.330649 
0.590805 0.590805 
0.3596 0.3596 
-0.440283 -0.440283 
0.259279 0.259279 
0.25649 0.25649 
-0.0235582 -0.0235582 
0.123165 0.123165 
0.17719 0.17719 
-0.348329 -0.348329 
0.595887 0.595887 
0.38931 0.38931 
-0.40494 -0.40494 
0.240503 0.240503 
0.251526 0.251526 
-0.0479794 -0.0479794 
0.0809047 0.0809047 
0.194829 0.194829 
-0.366258 -0.366258 
0.578028 0.578028 
0.404142 0.404142 
-0.362406 -0.362406 
0.239694 0.239694 
0.249626 0.249626 
-0.0737678 -0.0737678 
0.0342649 0.0342649 
0.232964 0.232964 
-0.370225 -0.370225 
0.567365 0.567365 
0.418727 0.418727 
-0.319292 -0.319292 
0.228388 0.228388 
0.228643 0.228643 
-0.0763043 -0.0763043 
-0.00434809 -0.00434809 
0.256111 0.256111 
-0.355777 -0.355777 
0.541089 0.541089 
0.427465 0.427465 
-0.279506 -0.279506 
0.196662 0.196662 
0.212164 0.212164 
-0.077949 -0.077949 
-0.0417062 -0.0417062 
0.28385 0.28385 
-0.341713 -0.341713 
0.539068 0.539068 
0.425838 0.425838 
-0.245915 -0.245915 
0.165615 0.165615 
0.210108 0.210108 
-0.0754171 -0.0754171 
-0.0880962 -0.0880962 
0.276747 0.276747 
-0.335566 -0.335566 
0.546699 0.546699 
0.410353 0.410353 
-0.216783 -0.216783 
0.143227 0.143227 
0.190824 0.190824 
-0.0755063 -0.0755063 
-0.118605 -0.118605 
0.26391 0.26391 
-0.324517 -0.324517 
0.546706 0.546706 
0.400043 0.400043 
-0.170678 -0.170678 
0.122241 0.122241 
0.171362 0.171362 
-0.06099 -0.06099 
-0.154408 -0.154408 
0.259632 0.259632 
-0.306535 -0.306535 
0.530542 0.530542 
0.389566 0.389566 
-0.139504 -0.139504 
0.0816729 0.0816729 
0.177203 0.177203 
-0.0428973 -0.0428973 
-0.215967 -0.215967 
0.272618 0.272618 
-0.283502 -0.283502 
0.50426 0.50426 
0.358752 0.358752 
-0.12135 -0.12135 
0.0363582 0.0363582 
0.165955 0.165955 
0.00718996 0.00718996 
-0.270212 -0.270212 
0.277912 0.277912 
-0.267492 -0.267492 
0.494365 0.494365 
0.331417 0.331417 
-0.101449 -0.101449 
-0.00462186 -0.00462186 
0.14738 0.14738 
0.0593805 0.0593805 
-0.3158 -0.3158 
0.288489 0.288489 
-0.228344 -0.228344 
0.468339 0.468339 
0.306349 0.306349 
-0.072101 -0.072101 
-0.0529857 -0.0529857 
0.114609 0.114609 
0.101962 0.101962 
-0.332279 -0.332279 
0.299589 0.299589 
-0.198657 -0.198657 
0.453188 0.453188 
0.30174 0.30174 
-0.0287201 -0.0287201 
-0.113906 -0.113906 
0.0980383 0.0980383 
0.10771 0.10771 
-0.365857 -0.365857 
0.322339 0.322339 
-0.157134 -0.157134 
0.408795 0.408795 
0.307932 0.307932 
0.0161387 0.0161387 
-0.17492 -0.17492 
0.0903713 0.0903713 
0.114575 0.114575 
-0.416871 -0.416871 
0.335391 0.335391 
-0.121481 -0.121481 
0.369374 0.369374 
0.327572 0.327572 
0.0688621 0.0688621 
-0.226397 -0.226397 
0.0840369 0.0840369 
0.134256 0.134256 
-0.441127 -0.441127 
0.332296 0.332296 
-0.0950234 -0.0950234 
0.334892 0.334892 
0.334013 0.334013 
0.136744 0.136744 
-0.271512 -0.271512 
0.0782108 0.0782108 
0.150675 0.150675 
-0.441484 -0.441484 
0.325609 0.325609 
-0.0517145 -0.0517145 
0.304246 0.304246 
0.330142 0.330142 
0.189276 0.189276 
-0.308634 -0.308634 
0.0612129 0.0612129 
0.172605 0.172605 
-0.43441 -0.43441 
0.318921 0.318921 
-0.00034325 -0.00034325 
0.246255 0.246255 
0.337827 0.337827 
0.210776 0.210776 
-0.344554 -0.344554 
0.049498 0.049498 
0.211277 0.211277 
