n t PE VE R R2 BS
0 0 0.00197448 9.88578e-05 -1.97778e-05 5.46633e-05 0.000191847
1000 510000 1.62432 0.287719 -0.0200734 0.299509 0.345345
2000 520000 0.929205 0.392518 0.0664961 0.398205 0.460512
3000 510000 0.441072 0.548963 -0.193378 0.550954 0.481623
4000 510000 0.576207 0.475791 0.14753 0.496415 0.482622
5000 520000 0.541033 0.462028 0.02952 0.445317 0.468254
6000 510000 0.396827 0.585791 0.142895 0.56449 0.50842
7000 510000 0.214234 0.424785 -0.050909 0.446559 0.465002
8000 520000 0.683018 0.434804 -0.138054 0.457866 0.462224
9000 510000 0.299463 0.626627 0.174206 0.644845 0.538282
10000 510000 0.281695 0.441656 -0.04783 0.424552 0.463574
11000 510000 0.297296 0.511275 -0.114477 0.564883 0.48224
12000 520000 0.745136 0.482247 0.0467183 0.489624 0.474292
13000 510000 0.717571 0.459343 -0.156568 0.488135 0.486003
14000 510000 0.549176 0.51424 0.058785 0.504184 0.497301
15000 520000 0.551695 0.488453 -0.051711 0.487555 0.495003
16000 510000 0.658774 0.465904 0.0337071 0.466929 0.486876
17000 510000 0.691364 0.460169 -0.183378 0.496236 0.460807
18000 510000 0.469185 0.437568 0.0437901 0.421486 0.461166
19000 520000 0.606376 0.427684 -0.0125875 0.384858 0.436084
20000 510000 0.688189 0.381219 0.210618 0.395267 0.44086
21000 510000 0.398238 0.445173 -0.0276708 0.418591 0.486826
22000 520000 0.0336659 0.463073 0.100523 0.456078 0.470424
23000 510000 0.474142 0.489622 0.0147006 0.465101 0.500293
24000 510000 0.599131 0.4729 0.159173 0.447691 0.471895
25000 520000 0.558128 0.663949 -0.254538 0.731512 0.498764
26000 510000 0.453513 0.482317 0.0322215 0.490035 0.469075
27000 510000 0.551899 0.504884 0.107897 0.523823 0.48948
28000 510000 0.472804 0.407393 -0.0597902 0.419709 0.449665
29000 520000 0.47585 0.488227 -0.0949153 0.476494 0.488128
30000 510000 0.589029 0.495659 -0.00812237 0.470112 0.503391
31000 510000 0.5921 0.465752 -0.160841 0.441621 0.502937
