n t PE VE R R2 BS
9000 0 17.3562 17.3171 0.406343 5.22442 0.314256
19000 2.576e+07 18.3983 18.1081 -0.174885 5.21082 0.345107
29000 2.575e+07 17.8364 16.4766 -0.0444902 5.10154 0.304444
39000 2.575e+07 18.1338 16.404 0.192403 4.92496 0.296752
49000 2.575e+07 17.9906 16.4963 0.00809968 5.01673 0.300111
59000 2.575e+07 17.9449 16.1014 0.0513169 4.89651 0.289097
69000 2.576e+07 18.2285 16.5055 0.250019 5.10019 0.296212
79000 2.575e+07 17.8715 16.9599 0.235351 5.08007 0.317917
89000 2.575e+07 17.7334 16.4048 0.0803216 4.86848 0.305347
99000 2.575e+07 18.1336 16.9713 0.0106915 5.07863 0.303148
109000 2.575e+07 18.1227 17.3772 -0.0883901 5.14916 0.330099
119000 2.576e+07 18.0635 17.5628 -0.0417633 5.08997 0.340281
129000 2.575e+07 17.5586 17.3009 0.174197 4.95351 0.342561
139000 2.575e+07 18.2554 16.9467 0.0794116 5.08485 0.308205
149000 2.575e+07 18.511 17.4996 0.103086 5.3269 0.323937
159000 2.575e+07 17.9591 16.8486 0.193499 4.99499 0.324509
169000 2.576e+07 17.939 18.2962 0.235343 5.12898 0.367734
179000 2.575e+07 18.2071 16.696 -0.0126192 5.24688 0.303699
189000 2.575e+07 17.7697 17.3995 -0.0466659 5.00039 0.33755
199000 2.576e+07 18.1109 16.6622 0.00277682 4.95145 0.300093
209000 2.575e+07 18.0328 16.74 0.196022 5.09759 0.306082
219000 2.576e+07 17.868 16.037 0.0899911 4.90387 0.295348
229000 2.575e+07 18.375 16.7758 -0.137959 5.17045 0.298145
239000 2.575e+07 17.98 16.6951 -0.0460491 5.13008 0.302154
249000 2.575e+07 17.957 17.8139 0.0381012 5.13844 0.341374
259000 2.575e+07 18.1394 17.0783 0.287571 5.0486 0.327202
269000 2.576e+07 17.8793 16.5666 -0.0330825 4.97081 0.309592
279000 2.575e+07 18.1776 17.5171 0.0116597 5.19855 0.327304
289000 2.575e+07 18.0359 17.8196 -0.0418412 4.93096 0.356636
299000 2.575e+07 18.001 17.5369 0.0156219 5.10111 0.333292
309000 2.575e+07 18.1777 16.7793 -0.000593959 5.15703 0.300026
