n t PE VE R R2 BS
9000 0 28.9176 27.1109 -0.0238019 6.71159 0.0928904
19000 260000 32.6769 31.052 -0.0283747 7.59016 0.112203
29000 270000 32.4243 30.8863 0.0334951 7.55025 0.113307
39000 270000 32.0366 30.6812 0.0773125 7.51178 0.117844
49000 270000 32.0537 30.67 -0.0347838 7.50617 0.116725
59000 270000 32.0448 30.532 -0.0265951 7.47563 0.113398
69000 260000 32.1175 30.4651 0.0437135 7.48384 0.112391
79000 270000 31.5181 29.9326 0.0792508 7.37074 0.113437
89000 270000 32.0762 30.3336 0.0331631 7.46715 0.10957
99000 270000 32.1373 30.7325 -0.0200116 7.50356 0.117315
109000 260000 31.9676 30.3818 0.0536087 7.45756 0.114122
119000 270000 31.9069 30.5263 0.0290564 7.48296 0.118823
129000 270000 32.8019 31.3088 0.0151154 7.63144 0.115381
139000 270000 31.9261 30.1721 0.0849678 7.44124 0.109774
149000 270000 31.4841 29.5937 0.0308836 7.3423 0.105853
159000 270000 31.7125 30.1835 0.0239843 7.41603 0.116209
169000 260000 32.8485 31.6016 0.0382475 7.67464 0.120111
179000 270000 32.5063 31.2188 -0.107288 7.59284 0.122333
189000 270000 32.2201 30.8746 -0.0426963 7.57449 0.116824
199000 260000 32.1121 30.1469 0.081332 7.45573 0.103966
209000 270000 31.9236 30.2675 -0.0195889 7.44486 0.111511
219000 270000 32.4493 30.5888 -0.0687333 7.51705 0.106186
229000 270000 32.6778 31.2279 0.0464026 7.62679 0.115588
239000 260000 32.7098 31.0444 -0.0146761 7.59456 0.111577
249000 270000 31.5102 29.6265 0.0235882 7.33747 0.106788
259000 270000 32.5533 31.1195 0.00584002 7.61843 0.116729
269000 270000 32.2232 31.1406 0.0660784 7.57495 0.125227
279000 260000 32.7074 31.0377 -0.00737972 7.6077 0.110431
289000 270000 31.8163 30.265 -0.00847967 7.43175 0.113398
299000 270000 32.232 30.5617 -0.0769704 7.5022 0.109275
309000 270000 32.2733 30.7671 -0.00729222 7.54802 0.11467
319000 270000 32.4318 31.0472 -0.0581827 7.58697 0.117549
329000 270000 32.4273 31.0152 -0.056285 7.58003 0.115204
339000 260000 32.1102 30.7844 0.120531 7.52659 0.12099
349000 270000 32.3512 30.611 -0.0136944 7.52315 0.108403
359000 270000 32.2007 30.8354 -0.0261021 7.551 0.118645
369000 260000 32.469 31.1314 0.0620466 7.60536 0.119794
379000 270000 31.5226 30.1009 -0.0164895 7.40406 0.117911
389000 270000 31.7306 30.2952 0.00772665 7.43259 0.117483
399000 270000 32.3705 30.4073 -0.0278506 7.49405 0.1039
409000 270000 31.5149 29.824 -0.0600274 7.35338 0.111176
419000 260000 32.4101 31.0169 0.0226186 7.58336 0.118671
429000 270000 32.4073 30.8587 0.0515446 7.56184 0.114832
439000 270000 32.4004 30.7997 -0.0424254 7.54722 0.113817
449000 270000 31.5965 29.7971 -0.00550117 7.36361 0.108493
459000 260000 31.9788 30.3347 0.0258408 7.45161 0.112295
469000 270000 32.33 30.7108 0.0260385 7.51928 0.111088
479000 270000 32.286 30.4547 -0.0387932 7.49867 0.107098
489000 270000 32.3467 30.9409 -0.0337372 7.54156 0.117734
499000 260000 31.8492 30.5339 -0.0627279 7.45017 0.115315
509000 270000 32.2901 30.5384 0.0851407 7.53145 0.109056
519000 270000 31.9914 30.3381 -0.0467365 7.46036 0.111838
529000 270000 32.4668 30.683 0.0214731 7.54687 0.109228
539000 270000 32.2366 30.5287 -0.0792984 7.49717 0.109887
549000 260000 32.195 30.9154 -0.0516918 7.55106 0.120813
559000 270000 32.5113 30.9823 -0.0494905 7.55726 0.11408
569000 270000 32.5791 30.8038 -0.0115468 7.55221 0.108271
579000 270000 32.2942 30.8067 0.035416 7.53269 0.116423
589000 270000 32.0645 30.4313 0.0241932 7.47076 0.112997
599000 270000 32.3113 31.0195 -0.014019 7.55622 0.120025
609000 270000 32.2894 31.1431 0.0565951 7.58758 0.125018
619000 270000 31.9632 30.8886 -0.0326812 7.52848 0.12393
629000 260000 32.4008 31.1103 0.0382158 7.57069 0.118928
639000 270000 32.0217 30.5651 -0.0673328 7.49179 0.116057
649000 270000 32.9489 31.3216 0.0592902 7.66802 0.112872
659000 270000 31.8052 30.1783 -0.0604996 7.41878 0.112223
669000 270000 32.3858 30.5608 -0.0310294 7.52653 0.108105
679000 270000 31.8803 29.9926 -0.0148068 7.42634 0.107298
689000 270000 31.9059 30.3398 -0.0891862 7.45361 0.115866
699000 270000 32.0019 30.2402 -0.00722085 7.46309 0.107951
709000 270000 32.3167 30.8572 0.0652004 7.53419 0.116259
719000 260000 32.7272 31.3545 0.0573304 7.63404 0.115906
729000 270000 32.7472 31.2465 0.0564213 7.66484 0.114879
739000 270000 31.8688 30.4345 0.0156028 7.44407 0.117167
749000 270000 32.175 30.3349 -0.0659305 7.48412 0.106789
759000 270000 32.0542 30.3448 0.0153785 7.45772 0.110291
769000 260000 32.1127 30.3634 -0.0144043 7.4673 0.110352
779000 270000 31.7451 30.6954 -0.0044685 7.47322 0.125069
789000 270000 32.5285 30.8705 -0.0128753 7.5709 0.111968
799000 270000 32.0345 30.5548 -0.00980442 7.49303 0.118451
809000 260000 31.7008 30.015 0.01093 7.40671 0.110973
819000 270000 31.6068 30.2277 0.101831 7.41418 0.117916
829000 270000 32.3932 30.565 -0.00721024 7.52633 0.107925
839000 270000 32.2939 30.4969 -0.0632991 7.52507 0.108374
849000 260000 31.555 29.7472 -0.0210387 7.35522 0.107187
859000 270000 32.3026 30.7636 0.00901884 7.53395 0.115358
869000 270000 32.6622 31.1003 0.0583966 7.59003 0.114317
879000 270000 31.6577 30.3403 -0.0945002 7.4062 0.118686
889000 270000 31.8493 30.4226 -0.068213 7.47537 0.115693
899000 260000 31.797 30.0891 -0.0789074 7.41803 0.109723
909000 270000 31.7899 30.0545 -0.0549617 7.40553 0.107739
919000 270000 32.4838 30.8274 -0.0169589 7.55918 0.112453
929000 270000 33.082 31.7758 0.0125457 7.72275 0.119064
939000 260000 32.1262 30.6607 -0.0669785 7.51669 0.113947
949000 270000 32.0043 30.375 -0.0174396 7.45329 0.112745
959000 270000 32.2017 30.3566 -0.00889529 7.48103 0.106526
969000 270000 32.2928 30.723 0.0926234 7.52299 0.114025
979000 270000 32.0256 30.6331 0.00639837 7.50625 0.119765
989000 260000 32.6839 31.1798 0.0691321 7.62988 0.113312
999000 270000 32.265 30.7773 0.0483695 7.53635 0.115597
