t PE VE R R2 BS
185 2.74097 0.810909 0.505028 0.563745 0.183584
186 2.73995 0.811393 0.505034 0.563754 0.183703
187 2.73894 0.811884 0.505041 0.563762 0.183821
188 2.73794 0.812372 0.50505 0.563772 0.183937
189 2.73691 0.812881 0.505058 0.563783 0.184055
190 2.73587 0.81338 0.505065 0.563792 0.184172
191 2.73484 0.813892 0.50507 0.563803 0.184292
192 2.73377 0.814398 0.505078 0.563815 0.184415
193 2.7327 0.814909 0.505087 0.56383 0.184538
194 2.73163 0.815401 0.505091 0.563837 0.184661
195 2.73053 0.815906 0.505095 0.563847 0.184787
196 2.72941 0.816397 0.505096 0.563852 0.184912
197 2.72827 0.816905 0.505096 0.563857 0.185039
198 2.72712 0.817405 0.505097 0.563865 0.185165
199 2.72596 0.8179 0.505098 0.563871 0.185292
200 2.72477 0.818398 0.505097 0.563879 0.185422
201 2.72359 0.818904 0.505099 0.563888 0.185552
202 2.72239 0.819421 0.505102 0.563897 0.185685
203 2.72119 0.819936 0.505107 0.563911 0.18582
204 2.71999 0.820425 0.50511 0.563921 0.185953
205 2.71878 0.820904 0.505112 0.563931 0.186088
206 2.71757 0.821379 0.505115 0.563945 0.186223
207 2.71634 0.821852 0.505118 0.56396 0.186358
208 2.7151 0.82233 0.505119 0.563977 0.186497
209 2.71387 0.822812 0.505119 0.563991 0.186634
210 2.71264 0.82329 0.50512 0.564007 0.186771
211 2.71139 0.823773 0.505123 0.564024 0.18691
212 2.71013 0.824253 0.505124 0.564037 0.187051
213 2.70883 0.824753 0.505124 0.56405 0.18719
214 2.70752 0.825275 0.505123 0.564065 0.187332
215 2.70618 0.82581 0.50512 0.564078 0.187477
216 2.70482 0.826378 0.505118 0.564093 0.187625
217 2.70348 0.826943 0.505114 0.564104 0.18777
218 2.70213 0.827515 0.505112 0.56412 0.187917
219 2.70075 0.828077 0.50511 0.564138 0.188063
220 2.69937 0.828683 0.505111 0.564161 0.18821
221 2.69801 0.829346 0.505111 0.564185 0.188355
222 2.69665 0.830016 0.505113 0.564211 0.1885
223 2.69531 0.830715 0.505118 0.564238 0.188645
224 2.69396 0.83142 0.505127 0.564268 0.188788
225 2.69262 0.832125 0.505136 0.564298 0.188935
226 2.69129 0.832863 0.505147 0.564326 0.189081
227 2.68996 0.833606 0.505157 0.564355 0.189228
228 2.68862 0.834363 0.505167 0.564384 0.189375
229 2.68729 0.835142 0.505176 0.564413 0.189525
230 2.686 0.835885 0.505184 0.564438 0.189673
231 2.6847 0.836635 0.505192 0.564463 0.189819
232 2.68342 0.837391 0.505199 0.564489 0.189966
233 2.68214 0.838156 0.505204 0.564511 0.19011
234 2.68086 0.838946 0.505209 0.564534 0.190256
235 2.67958 0.839766 0.505213 0.564556 0.190401
236 2.67828 0.840616 0.505216 0.564581 0.190548
237 2.677 0.84148 0.505216 0.564603 0.190695
238 2.67571 0.842368 0.505217 0.564626 0.190844
239 2.67443 0.843274 0.505218 0.564645 0.190993
240 2.67315 0.844188 0.505222 0.564668 0.191141
241 2.67186 0.845112 0.505225 0.564694 0.191291
242 2.67057 0.846038 0.505231 0.564722 0.191442
243 2.66933 0.846935 0.505237 0.564748 0.19159
244 2.66806 0.847833 0.505241 0.564773 0.191739
245 2.6668 0.848749 0.505245 0.564798 0.191889
246 2.66553 0.849696 0.505248 0.564821 0.192037
247 2.66425 0.850652 0.505252 0.56484 0.192184
248 2.66295 0.851634 0.505254 0.564857 0.192332
249 2.66165 0.852596 0.505254 0.564872 0.19248
250 2.66033 0.853549 0.505251 0.564885 0.19263
251 2.65897 0.854542 0.505244 0.564894 0.192781
252 2.65761 0.855542 0.505241 0.564906 0.19293
253 2.65628 0.856558 0.505234 0.564914 0.193078
254 2.65493 0.857589 0.505227 0.564922 0.193226
255 2.65358 0.858639 0.505219 0.564933 0.193379
256 2.65224 0.85971 0.505212 0.564941 0.193535
257 2.65091 0.860785 0.505204 0.564951 0.193691
258 2.64958 0.861865 0.505196 0.56496 0.193845
259 2.64822 0.862972 0.505187 0.56497 0.194002
260 2.64682 0.864099 0.505178 0.56498 0.194162
261 2.6454 0.86528 0.505167 0.56499 0.194322
262 2.64395 0.866463 0.505155 0.564997 0.194484
263 2.64249 0.867662 0.505143 0.565003 0.194646
264 2.64105 0.868823 0.505131 0.565006 0.194806
265 2.63962 0.869998 0.505119 0.565012 0.194964
266 2.63818 0.87119 0.505113 0.565021 0.195123
267 2.63674 0.872389 0.505108 0.565031 0.195282
268 2.63527 0.873624 0.505103 0.565041 0.195444
269 2.63379 0.874918 0.505096 0.565048 0.195607
270 2.63228 0.876257 0.505091 0.565058 0.195768
271 2.63078 0.87762 0.505087 0.565066 0.195931
272 2.62927 0.879005 0.50508 0.565068 0.196105
273 2.62778 0.880418 0.505072 0.565066 0.196277
274 2.62628 0.881846 0.505064 0.565064 0.196447
275 2.62475 0.883306 0.505056 0.565063 0.196621
276 2.62323 0.884801 0.505047 0.565064 0.196795
277 2.62171 0.886315 0.505035 0.565059 0.196967
278 2.62019 0.887859 0.505025 0.565054 0.197136
279 2.61869 0.889389 0.505013 0.565049 0.197303
280 2.61717 0.890973 0.505 0.565044 0.197472
281 2.61564 0.892638 0.504988 0.565044 0.197643
282 2.61408 0.894338 0.504978 0.565046 0.197816
283 2.61252 0.89606 0.504967 0.565047 0.197987
284 2.61101 0.897776 0.504957 0.565049 0.198155
285 2.60947 0.899538 0.504947 0.565054 0.198322
286 2.60793 0.901307 0.504935 0.565057 0.198491
287 2.6064 0.90311 0.504923 0.565061 0.198658
288 2.6049 0.90497 0.504912 0.565063 0.198822
289 2.6034 0.906845 0.504903 0.565068 0.198984
290 2.60189 0.908772 0.504892 0.565072 0.199147
291 2.60039 0.910782 0.504883 0.565073 0.199309
292 2.59886 0.912882 0.504873 0.565073 0.199472
293 2.59733 0.915003 0.504859 0.565069 0.199634
294 2.5958 0.917148 0.504845 0.565063 0.199795
295 2.59429 0.919275 0.50483 0.565055 0.199956
296 2.59278 0.921444 0.504816 0.565046 0.200117
297 2.59131 0.923643 0.504805 0.565039 0.200273
298 2.58985 0.925878 0.504792 0.565026 0.200429
299 2.58837 0.928176 0.504778 0.565015 0.200584
300 2.58691 0.930573 0.504765 0.565005 0.200736
301 2.58547 0.932997 0.504758 0.565002 0.200889
302 2.58405 0.935436 0.504749 0.564998 0.201041
303 2.58262 0.93789 0.504742 0.564994 0.201191
304 2.58117 0.940387 0.504737 0.564993 0.201343
305 2.57971 0.942921 0.504733 0.56499 0.201497
306 2.57825 0.945505 0.504727 0.564987 0.201652
307 2.57679 0.948191 0.504721 0.564983 0.201805
308 2.5753 0.950928 0.504715 0.564976 0.201958
309 2.5738 0.953737 0.50471 0.564971 0.202113
310 2.57232 0.956584 0.504706 0.564966 0.202267
311 2.57084 0.959457 0.504704 0.564962 0.202421
312 2.56937 0.962383 0.504703 0.564959 0.202577
313 2.56791 0.965421 0.504697 0.564951 0.202731
314 2.56646 0.968513 0.504689 0.56494 0.202883
315 2.56503 0.971659 0.504684 0.56493 0.203031
316 2.56361 0.974981 0.504681 0.564921 0.203177
317 2.56218 0.978403 0.504677 0.56491 0.203322
318 2.56076 0.981861 0.504672 0.564896 0.203467
319 2.55938 0.985412 0.504667 0.56488 0.20361
320 2.55799 0.989044 0.504662 0.564865 0.203754
321 2.55659 0.992838 0.504657 0.564849 0.203897
322 2.55515 0.996738 0.504652 0.564833 0.204042
323 2.55371 1.00083 0.504651 0.564822 0.204189
324 2.55227 1.00498 0.50465 0.564811 0.204336
325 2.55082 1.00941 0.50465 0.564802 0.204484
326 2.54935 1.01386 0.50465 0.564793 0.204632
327 2.5479 1.0183 0.504649 0.56478 0.204778
328 2.54646 1.02281 0.504648 0.564765 0.204924
329 2.54503 1.02737 0.504645 0.56475 0.205072
330 2.54362 1.03197 0.504644 0.564739 0.205219
331 2.54219 1.03672 0.504645 0.564727 0.205368
332 2.54076 1.0416 0.504645 0.564713 0.205516
333 2.5393 1.04662 0.504644 0.564701 0.205685
334 2.53783 1.05164 0.504641 0.564685 0.205852
335 2.53641 1.0568 0.504635 0.564665 0.206018
336 2.53499 1.062 0.504628 0.56464 0.20618
337 2.5336 1.06719 0.50462 0.564613 0.206343
338 2.53221 1.07249 0.504613 0.564587 0.206502
339 2.53081 1.07793 0.504605 0.564561 0.206663
340 2.52943 1.08356 0.504597 0.564531 0.20682
341 2.52807 1.08916 0.504588 0.564497 0.206975
342 2.52673 1.09489 0.504582 0.564465 0.207129
343 2.52539 1.10072 0.504579 0.564434 0.207281
344 2.52407 1.10653 0.504574 0.564405 0.207431
345 2.52271 1.11253 0.504573 0.564384 0.207583
346 2.52133 1.11863 0.504571 0.564362 0.207738
347 2.51992 1.12498 0.504567 0.564341 0.207892
348 2.51852 1.13133 0.504562 0.564317 0.208047
349 2.51714 1.13787 0.504555 0.56429 0.208201
350 2.51579 1.14449 0.50455 0.564263 0.208352
351 2.51445 1.15124 0.504548 0.564241 0.208501
352 2.51309 1.15821 0.504545 0.564221 0.208652
353 2.51173 1.16547 0.504544 0.564203 0.208802
354 2.51039 1.17304 0.504543 0.564185 0.208954
355 2.50905 1.18066 0.504542 0.564164 0.209105
356 2.50769 1.18835 0.504541 0.564145 0.209255
357 2.50633 1.19613 0.504541 0.564128 0.209405
358 2.50494 1.204 0.50454 0.56411 0.209554
359 2.50354 1.21198 0.504541 0.564096 0.209705
360 2.50213 1.22052 0.504543 0.564085 0.209856
361 2.50073 1.22929 0.504544 0.564074 0.210008
362 2.49931 1.23816 0.504544 0.564059 0.210159
363 2.49786 1.2474 0.504547 0.564049 0.21031
364 2.49639 1.25695 0.50455 0.564044 0.210463
365 2.49494 1.26673 0.504554 0.564037 0.210613
366 2.49349 1.27678 0.504556 0.564028 0.210763
367 2.49205 1.28689 0.504561 0.564023 0.210912
368 2.4906 1.29779 0.504569 0.56402 0.211062
369 2.48912 1.30904 0.504576 0.564016 0.211214
370 2.48765 1.32083 0.504584 0.564012 0.211366
371 2.4862 1.33278 0.504589 0.564004 0.211514
372 2.48473 1.3452 0.504594 0.563996 0.211663
373 2.48326 1.3584 0.504599 0.563991 0.211814
374 2.48177 1.37214 0.504603 0.563984 0.211964
375 2.48029 1.38665 0.504605 0.563977 0.212114
376 2.47882 1.40162 0.504608 0.563972 0.212265
377 2.47737 1.41705 0.50461 0.563966 0.212416
378 2.47586 1.43349 0.504611 0.563965 0.212572
379 2.47436 1.45066 0.504612 0.563964 0.21273
380 2.4729 1.46856 0.504609 0.563963 0.212887
381 2.47143 1.48734 0.504607 0.563963 0.213042
382 2.46996 1.50601 0.504606 0.563961 0.213198
383 2.4685 1.52576 0.504604 0.563959 0.213352
384 2.46704 1.54696 0.504604 0.56396 0.213506
385 2.46556 1.56917 0.504605 0.563963 0.213663
386 2.46412 1.59325 0.504609 0.563969 0.213818
387 2.46271 1.61875 0.504611 0.563973 0.21397
388 2.46131 1.64551 0.504611 0.563976 0.214121
389 2.45988 1.67448 0.50461 0.563979 0.214273
390 2.45846 1.70495 0.504611 0.563983 0.214425
391 2.45707 1.73635 0.504613 0.563991 0.214574
392 2.45568 1.76924 0.504616 0.563996 0.214721
393 2.45427 1.80442 0.50462 0.564001 0.21487
394 2.45286 1.84149 0.504623 0.564007 0.215018
395 2.45146 1.88094 0.504629 0.564012 0.215167
396 2.45006 1.92235 0.504634 0.564016 0.215316
397 2.44863 1.9675 0.50464 0.564024 0.215467
398 2.44721 2.01483 0.504645 0.56403 0.21562
399 2.44578 2.06594 0.504651 0.564039 0.215773
400 2.44433 2.12139 0.504658 0.564048 0.215929
401 2.44288 2.17969 0.504668 0.564063 0.216089
402 2.44141 2.24112 0.504676 0.564077 0.21625
403 2.43995 2.30686 0.504683 0.564087 0.216408
404 2.43847 2.37801 0.504686 0.564097 0.216567
405 2.43696 2.45341 0.504692 0.564111 0.216729
406 2.43543 2.53587 0.504698 0.564126 0.216891
407 2.43388 2.62565 0.504706 0.564137 0.217052
408 2.43236 2.72486 0.504714 0.564149 0.217212
409 2.43085 2.83514 0.504723 0.56416 0.217372
410 2.42934 2.95736 0.504735 0.564174 0.217531
411 2.42779 3.09335 0.504747 0.56419 0.217689
412 2.42625 3.24524 0.504756 0.564203 0.217847
413 2.42468 3.41603 0.504768 0.564224 0.218007
414 2.42308 3.60809 0.504779 0.564243 0.218167
415 2.42145 3.82249 0.50479 0.564262 0.218327
416 2.41987 4.06876 0.5048 0.564276 0.218485
417 2.41827 4.34809 0.504808 0.564288 0.218643
418 2.41666 4.6708 0.504815 0.564298 0.218804
419 2.41501 5.05161 0.504821 0.564307 0.218968
420 2.41337 5.49431 0.504829 0.564321 0.219134
421 2.4117 6.01921 0.504838 0.564332 0.219299
422 2.41002 6.64008 0.504849 0.564345 0.21947
423 2.40835 7.39824 0.504861 0.564359 0.219643
424 2.40666 8.32928 0.504871 0.564372 0.219816
425 2.40499 9.50075 0.504881 0.564385 0.21999
426 2.4033 11.0223 0.504891 0.564396 0.220163
427 2.4016 13.0263 0.5049 0.564406 0.220337
428 2.39988 15.8337 0.504906 0.564414 0.22051
429 2.39814 19.9317 0.504912 0.564421 0.220682
430 2.3964 26.3402 0.504919 0.564431 0.220855
431 2.3946 37.5478 0.504923 0.56444 0.221032
432 2.39276 61.4894 0.504925 0.564444 0.221211
433 2.39085 135.257 0.504927 0.564447 0.221397
434 2.3887 994.918 0.504928 0.564446 0.2216
435 2.38494 75.9913 0.504927 0.56445 0.221931
436 2.38123 16.5769 0.504927 0.564458 0.222251
437 2.37749 7.60412 0.504923 0.564466 0.222568
438 2.37369 4.62503 0.504918 0.564475 0.222884
439 2.36987 3.27336 0.504915 0.564484 0.223199
440 2.36599 2.54468 0.504913 0.5645 0.223516
441 2.3621 2.10557 0.504911 0.564517 0.223828
442 2.35821 1.82026 0.504909 0.564538 0.224149
443 2.35426 1.62381 0.504907 0.564563 0.22447
444 2.35026 1.48212 0.504903 0.564591 0.224791
445 2.34621 1.37676 0.504898 0.564618 0.22511
446 2.34212 1.29597 0.504891 0.564647 0.225431
447 2.33804 1.23261 0.504886 0.564678 0.225751
448 2.3339 1.18207 0.504883 0.564712 0.226068
449 2.32974 1.14101 0.504882 0.564749 0.226383
450 2.32554 1.10716 0.504879 0.564789 0.226696
451 2.3213 1.07888 0.504878 0.56483 0.227007
452 2.31704 1.05504 0.504875 0.56487 0.227316
453 2.31275 1.0348 0.504872 0.56491 0.227624
454 2.30844 1.0174 0.504869 0.564949 0.227932
455 2.30409 1.00235 0.504866 0.564987 0.228239
456 2.29973 0.989256 0.504865 0.565031 0.228545
457 2.29534 0.977813 0.504863 0.565076 0.228849
458 2.2909 0.967758 0.504863 0.565124 0.229153
459 2.28643 0.958872 0.504864 0.565177 0.229459
460 2.28193 0.950959 0.504868 0.565233 0.229763
461 2.27742 0.943913 0.504874 0.565295 0.230064
462 2.27293 0.937625 0.504879 0.565353 0.230359
463 2.2684 0.931964 0.504883 0.565411 0.230654
464 2.26383 0.926856 0.504885 0.565472 0.230949
465 2.25926 0.92226 0.50489 0.565533 0.231241
466 2.25466 0.918088 0.504891 0.565594 0.231532
467 2.25002 0.914277 0.504894 0.56566 0.231823
468 2.24533 0.910814 0.504901 0.565733 0.232117
469 2.24061 0.907658 0.504906 0.565808 0.232411
470 2.23586 0.904776 0.504911 0.565882 0.232705
471 2.23108 0.902139 0.504915 0.565959 0.232998
472 2.22632 0.899722 0.504921 0.566036 0.233288
473 2.22153 0.897512 0.504927 0.566114 0.233577
474 2.21671 0.895495 0.504934 0.566196 0.233864
475 2.21185 0.893647 0.504944 0.566279 0.234149
476 2.20699 0.891951 0.504957 0.566364 0.234431
477 2.20212 0.890405 0.50497 0.56645 0.234711
478 2.19719 0.888996 0.504981 0.566538 0.234992
479 2.19227 0.887702 0.504992 0.566625 0.23527
480 2.18731 0.88652 0.505002 0.566715 0.235549
481 2.18231 0.885434 0.505012 0.566805 0.235826
482 2.17727 0.884455 0.505022 0.566897 0.236102
483 2.17218 0.883557 0.50503 0.566989 0.236378
484 2.16704 0.882753 0.505038 0.567083 0.236655
485 2.16189 0.88203 0.505043 0.567178 0.236933
486 2.15667 0.881388 0.505048 0.567277 0.237212
487 2.15141 0.880812 0.505052 0.567373 0.23749
488 2.14611 0.880306 0.505057 0.567475 0.237768
489 2.14073 0.879855 0.505062 0.567581 0.238047
490 2.13529 0.879462 0.50507 0.567697 0.238327
491 2.12982 0.879119 0.505082 0.567819 0.238605
492 2.12432 0.878824 0.505095 0.567943 0.238885
493 2.11877 0.878582 0.505108 0.56807 0.239165
494 2.11323 0.878379 0.505121 0.568195 0.239447
495 2.10761 0.87822 0.505132 0.568321 0.239729
496 2.10196 0.87811 0.505145 0.568449 0.24001
497 2.0963 0.878042 0.505158 0.56858 0.240292
498 2.09059 0.878013 0.505171 0.56871 0.240575
499 2.08487 0.878021 0.505184 0.56884 0.240857
500 2.07912 0.878078 0.505197 0.568976 0.241142
501 2.07337 0.878163 0.50521 0.569108 0.241426
502 2.06759 0.878292 0.505223 0.569243 0.241707
503 2.06179 0.878455 0.505235 0.569378 0.241987
504 2.05598 0.87863 0.505247 0.569511 0.242265
505 2.05019 0.878828 0.505259 0.569646 0.242541
506 2.04437 0.879054 0.505271 0.569783 0.24282
507 2.03853 0.879303 0.505284 0.569921 0.243097
508 2.03266 0.879572 0.50529 0.570058 0.243373
509 2.02677 0.879863 0.505297 0.570195 0.243651
510 2.02081 0.880175 0.505302 0.570331 0.24393
511 2.0148 0.88051 0.505312 0.570474 0.244209
512 2.00877 0.880858 0.50532 0.570615 0.244486
513 2.00274 0.881219 0.50533 0.570758 0.24476
514 1.99668 0.881602 0.505341 0.570902 0.245033
515 1.99055 0.882012 0.505352 0.57105 0.245309
516 1.98437 0.882445 0.505365 0.571203 0.245584
517 1.97813 0.882906 0.505378 0.57136 0.245861
