n t PE VE R R2 BS
9000 0 49.2902 43.144 0.00731076 9.18223 0.188658
19000 3.62e+06 55.4491 48.5477 0.0528272 10.318 0.212709
29000 3.61e+06 55.1861 48.6256 0.0849064 10.3003 0.21442
39000 3.61e+06 54.8847 48.2005 0.0875698 10.2108 0.214503
49000 3.62e+06 55.0369 48.7956 -0.0531164 10.2636 0.216532
59000 3.61e+06 54.3815 48.6534 0.0123092 10.2097 0.218071
69000 3.62e+06 55.6313 48.5746 -0.0168022 10.2849 0.211976
79000 3.61e+06 54.9378 47.862 -0.0493359 10.1911 0.211836
89000 3.61e+06 55.6358 49.1713 -0.0208159 10.3664 0.2179
99000 3.62e+06 55.386 47.9679 -0.0160238 10.1265 0.214684
109000 3.61e+06 55.4765 47.6397 0.0444445 10.1094 0.210748
119000 3.61e+06 55.6982 48.1422 0.0192894 10.205 0.212329
129000 3.62e+06 55.3975 47.7463 -0.0170341 10.1757 0.209317
139000 3.61e+06 55.3378 48.1902 -0.0523482 10.228 0.210701
149000 3.61e+06 55.6617 47.9037 -0.0170284 10.1548 0.211482
159000 3.62e+06 55.6058 48.1688 -0.0112056 10.2167 0.212196
169000 3.61e+06 55.8274 48.9662 -0.00718038 10.3437 0.213765
179000 3.61e+06 56.293 48.025 -0.00166471 10.1689 0.213175
189000 3.62e+06 54.9716 47.9083 0.00220771 10.1444 0.211419
199000 3.61e+06 54.8383 48.2482 -0.0306654 10.235 0.211549
209000 3.61e+06 55.3529 48.2572 0.030449 10.2469 0.209925
219000 3.62e+06 55.4035 47.6478 -0.0351884 10.1498 0.208224
229000 3.61e+06 55.5767 48.2988 0.0524592 10.249 0.211509
239000 3.62e+06 55.4738 48.0433 0.045058 10.2021 0.212253
249000 3.61e+06 54.9614 48.1099 0.00213927 10.1513 0.212301
259000 3.61e+06 54.7877 48.5901 -0.00578597 10.2477 0.214544
269000 3.62e+06 54.3651 48.0787 0.071561 10.1497 0.21665
279000 3.61e+06 55.1197 48.0479 0.0171155 10.1997 0.210988
289000 3.62e+06 55.539 47.7021 -0.00658412 10.1586 0.20962
299000 3.61e+06 55.4935 48.2543 0.0302058 10.2396 0.212855
309000 3.61e+06 55.1279 48.5224 0.0615415 10.2943 0.21174
319000 3.62e+06 54.8132 48.1481 0.00381055 10.225 0.208597
329000 3.61e+06 55.1045 47.5647 0.000228899 10.1212 0.208379
339000 3.61e+06 55.5788 47.971 0.0281169 10.1815 0.2086
349000 3.62e+06 54.8964 47.9346 -0.0124198 10.2093 0.209605
359000 3.61e+06 55.0151 48.2854 -0.00792209 10.1725 0.214605
369000 3.61e+06 55.3968 48.9323 -0.0337762 10.3033 0.218195
379000 3.62e+06 54.8375 49.0145 -0.0082863 10.3506 0.218007
389000 3.61e+06 54.3716 48.6868 -0.0367945 10.3458 0.211428
399000 3.62e+06 54.3739 48.3786 -0.00297377 10.2286 0.215236
409000 3.61e+06 55.4066 48.6207 0.0455171 10.3114 0.212079
419000 3.61e+06 55.0669 47.8578 0.0266743 10.1601 0.211139
429000 3.62e+06 54.8815 47.5268 -0.00804016 10.0925 0.210649
439000 3.61e+06 54.7075 47.8749 0.034247 10.1926 0.209248
449000 3.61e+06 56.2458 48.4254 -0.0440478 10.3194 0.210472
459000 3.62e+06 55.2332 48.3955 0.000611857 10.2728 0.210473
469000 3.61e+06 55.2244 48.0936 0.0198488 10.2347 0.208712
479000 3.61e+06 55.1391 48.5568 -0.05221 10.3178 0.211235
489000 3.62e+06 55.7989 47.9598 0.0437242 10.2095 0.20922
499000 3.61e+06 54.3396 47.959 0.0287756 10.1509 0.212373
509000 3.61e+06 54.8662 48.0464 -0.0254476 10.2152 0.211272
519000 3.62e+06 55.5319 47.7537 -0.0111616 10.1718 0.20741
529000 3.61e+06 55.5519 47.9125 -0.00531528 10.2065 0.209467
539000 3.62e+06 55.831 48.6204 0.0372544 10.3221 0.20996
549000 3.61e+06 55.6737 48.5917 0.0904481 10.3383 0.209177
559000 3.61e+06 55.5476 47.6352 0.0421439 10.1321 0.209274
569000 3.62e+06 55.6552 48.0509 0.0832162 10.1414 0.212608
579000 3.61e+06 55.4048 48.006 -0.00680709 10.193 0.212881
589000 3.61e+06 55.579 48.3117 -0.0739366 10.2292 0.210863
599000 3.62e+06 54.5604 48.4385 0.0296712 10.2527 0.21271
609000 3.61e+06 54.6906 48.0771 0.0231665 10.2368 0.209893
619000 3.61e+06 55.5694 48.196 0.0140696 10.2187 0.211312
629000 3.62e+06 55.1085 48.2585 0.00288916 10.2414 0.210785
