t PE VE R R2
1 0.0922076 0.568825 -0.446667 0.46785
2 0.075176 0.510501 -0.341879 0.370484
3 0.10989 0.460952 -0.235543 0.289247
4 0.208036 0.417582 -0.126803 0.223639
5 0.372019 0.382116 -0.0159516 0.176287
6 0.589585 0.3582 0.0951847 0.151404
7 0.831524 0.349243 0.202994 0.152253
8 1.06245 0.356122 0.302564 0.177783
9 1.258 0.376285 0.389154 0.221103
10 1.4116 0.400244 0.459538 0.271683
11 1.52791 0.422752 0.512078 0.318907
12 1.61396 0.43961 0.545812 0.353926
13 1.67476 0.447084 0.559451 0.369706
14 1.7127 0.441976 0.550668 0.360676
15 1.72849 0.421963 0.515632 0.323068
16 1.72272 0.386694 0.448837 0.256827
17 1.69844 0.341129 0.343883 0.170041
18 1.6645 0.298304 0.196026 0.0850917
19 1.63683 0.276367 0.00608403 0.0407112
20 1.63372 0.297491 -0.216891 0.0819316
21 1.6657 0.378308 -0.457026 0.239639
22 1.72846 0.51872 -0.696884 0.515667
23 1.80543 0.707763 -0.922647 0.885629
24 1.87651 0.929043 -1.12576 1.31234
25 1.92546 1.16452 -1.30155 1.75626
26 1.94235 1.39556 -1.4472 2.17949
27 1.92217 1.6031 -1.56052 2.54677
28 1.86178 1.76828 -1.63938 2.82647
29 1.75728 1.87393 -1.68156 2.99198
30 1.60288 1.90636 -1.68474 3.02373
31 1.3921 1.85762 -1.64684 2.9121
32 1.12056 1.72829 -1.56674 2.66152
33 0.789214 1.53027 -1.44536 2.29473
34 0.407494 1.28731 -1.28693 1.85352
35 -0.00392481 1.03081 -1.09914 1.39191
36 -0.415474 0.791894 -0.891886 0.962713
37 -0.7987 0.59494 -0.675696 0.606922
38 -1.13302 0.459541 -0.461661 0.349752
39 -1.39805 0.383091 -0.261531 0.197638
40 -1.56602 0.35146 -0.0853851 0.136504
41 -1.61674 0.35254 0.061458 0.139507
42 -1.56023 0.374902 0.178418 0.179909
43 -1.43522 0.409436 0.266992 0.236957
44 -1.28141 0.447097 0.328997 0.294446
45 -1.11296 0.478706 0.366793 0.339452
46 -0.917154 0.497113 0.383662 0.36353
47 -0.674222 0.498899 0.383288 0.363692
48 -0.378832 0.484727 0.368888 0.341756
