n t PE VE R R2 BS
9000 0 3.60531 4.10708 0.00370066 2.42599 0.229333
19000 830000 4.33176 4.32304 -0.000340657 2.72586 0.199234
29000 830000 4.38415 4.49102 0.00134611 2.74485 0.212852
39000 830000 4.21964 4.3352 -0.00391898 2.70532 0.208727
49000 830000 4.37711 4.54771 0.00234393 2.73608 0.211309
59000 830000 4.5301 4.36903 0.00172102 2.75747 0.182047
69000 830000 4.38708 4.35146 0.00413879 2.72057 0.191292
79000 830000 4.55243 4.19289 -0.0050863 2.75405 0.152911
89000 830000 4.18415 4.08429 0.00454722 2.69171 0.191265
99000 820000 4.46828 4.17633 -0.00324039 2.74006 0.161182
109000 830000 4.29946 4.35109 0.000772855 2.71629 0.197234
119000 830000 4.2592 4.22631 0.00267485 2.69908 0.193471
129000 830000 4.20556 4.2618 0.00186856 2.71798 0.208249
139000 830000 4.31766 4.69001 -0.00679105 2.75622 0.232069
149000 830000 4.29743 4.49878 0.00863864 2.73322 0.22048
159000 830000 4.51932 4.28477 -0.000632656 2.75836 0.175876
169000 830000 4.28042 4.46736 0.00420985 2.72668 0.217481
179000 830000 4.54446 4.19225 0.000861729 2.75456 0.153442
189000 830000 4.43334 4.21265 -0.00177514 2.7431 0.171408
199000 830000 4.27844 4.27097 0.000196535 2.70213 0.194221
209000 830000 4.37424 4.34204 -0.00660126 2.72773 0.1953
219000 830000 4.34788 4.30051 0.00361516 2.72159 0.183906
229000 830000 4.51417 4.2649 -0.00626758 2.76262 0.169967
239000 820000 4.60564 4.10201 0.000976234 2.75897 0.135477
249000 830000 4.73419 4.71993 -0.00126617 2.80344 0.181939
259000 830000 4.49889 4.15564 -0.00281926 2.74168 0.159685
269000 830000 4.61183 4.35339 -0.00085981 2.77928 0.162269
279000 830000 4.38973 4.11428 -0.00156216 2.72302 0.171846
289000 830000 4.21804 4.28865 0.0037275 2.70065 0.204237
299000 830000 4.3889 4.41727 -0.00337388 2.73656 0.201217
309000 830000 4.26401 4.60206 0.00176572 2.72457 0.222922
319000 830000 4.34966 4.26725 0.000136963 2.71477 0.185934
329000 830000 4.61273 4.09819 0.00076366 2.75496 0.134276
339000 830000 4.34167 4.14504 -0.00119416 2.71638 0.176187
349000 830000 4.32311 4.29562 0.00446208 2.73099 0.191402
359000 820000 4.18552 4.4269 -0.00287947 2.71446 0.219289
369000 830000 4.08027 4.50697 0.00351648 2.71025 0.243064
379000 830000 4.45697 4.70896 0.00155562 2.76746 0.219378
389000 830000 4.39126 4.07114 -0.00394265 2.72592 0.1644
399000 830000 4.47137 4.32877 -0.00504529 2.743 0.182474
409000 830000 4.4802 4.12456 -0.00238658 2.7432 0.157287
419000 830000 4.64324 4.45219 0.0049861 2.78255 0.172887
429000 830000 4.34319 4.17814 -0.00315928 2.71826 0.179634
439000 830000 4.53981 4.05777 -0.00382023 2.75316 0.143395
449000 830000 4.66386 4.1727 0.00162081 2.77119 0.137874
459000 830000 4.36905 3.95374 0.00543 2.71841 0.152763
469000 830000 4.2345 4.49938 -0.000666652 2.71933 0.228917
479000 820000 4.53012 4.06462 -0.00393244 2.74402 0.141462
489000 830000 4.29758 4.13078 -0.000900584 2.71842 0.186579
499000 830000 4.59688 4.28226 0.00167413 2.77425 0.164883
509000 830000 4.44413 4.18803 -0.000883012 2.7432 0.165307
519000 830000 4.31715 4.2412 0.000123428 2.72195 0.19129
529000 830000 4.30937 4.57891 0.00173714 2.72794 0.225821
539000 830000 4.28577 4.47993 -0.000316213 2.70788 0.213535
549000 830000 4.28103 4.28789 -6.99555e-05 2.72231 0.200577
559000 830000 4.19151 4.42349 -0.00232088 2.70628 0.230979
569000 830000 4.25445 4.34632 0.000803282 2.71606 0.209569
579000 830000 4.38885 4.302 -0.00576682 2.74241 0.188422
589000 830000 4.39989 4.09422 0.00200267 2.73326 0.157445
599000 830000 4.3917 4.50056 -0.00201678 2.73711 0.208604
609000 830000 4.38047 4.22672 -0.00450868 2.73367 0.181221
619000 830000 4.42529 4.49658 0.0045359 2.7452 0.199552
629000 830000 4.30906 4.32076 0.00560782 2.72876 0.188784
639000 820000 4.49059 4.37318 -0.00159312 2.75792 0.179871
649000 830000 4.16302 4.51361 0.00436636 2.70397 0.22692
659000 830000 4.1637 4.50625 -0.00407392 2.7143 0.238989
669000 830000 4.40096 4.33481 -0.00463673 2.72926 0.188604
679000 830000 4.37937 4.28721 -0.00309747 2.72088 0.18362
689000 830000 4.39647 4.4494 0.00221734 2.74583 0.199698
699000 830000 4.38058 4.59104 -0.00413586 2.74133 0.224085
709000 830000 4.3586 4.13629 0.00355538 2.71434 0.166985
719000 830000 4.4359 4.32621 -0.0039402 2.74822 0.184704
729000 830000 4.3525 4.368 0.00494074 2.7355 0.20011
739000 820000 4.34138 4.14231 -0.00261319 2.71332 0.171665
749000 830000 4.34207 4.07979 0.00239449 2.71631 0.168468
759000 830000 4.45974 4.2571 0.000924199 2.75672 0.18057
769000 830000 4.30238 4.45719 0.00067149 2.73183 0.210477
779000 830000 4.26536 4.45473 0.000887152 2.70959 0.215625
789000 830000 4.58395 4.34645 0.00271819 2.76614 0.169248
799000 830000 4.33327 4.00238 -0.00626766 2.72557 0.163615
809000 830000 4.33851 4.27476 0.00192299 2.74221 0.194631
819000 830000 4.4858 4.38786 0.00398007 2.76026 0.189539
829000 830000 4.42733 4.45697 -0.00305489 2.74824 0.198964
839000 830000 4.42069 4.27086 -0.000956375 2.73596 0.179655
849000 820000 4.20395 4.61221 -0.00151564 2.72084 0.24402
859000 830000 4.31522 4.13921 0.00131272 2.72268 0.170498
869000 830000 4.4264 4.44702 -0.00165194 2.74902 0.193614
879000 830000 4.47372 4.2466 0.00379016 2.75161 0.169216
889000 830000 4.38312 4.17135 -0.00181356 2.72862 0.175612
899000 830000 4.51338 4.53282 0.00545331 2.76777 0.191778
909000 830000 4.46338 4.35607 -0.00604275 2.74936 0.183479
919000 830000 4.32637 4.49709 0.00432347 2.72611 0.211391
929000 830000 4.17448 4.56338 -0.00108668 2.70887 0.239689
939000 830000 4.33789 4.26943 0.00415801 2.71701 0.184286
949000 830000 4.51959 4.38083 0.00115057 2.75387 0.178627
959000 830000 4.39778 4.00378 0.00294284 2.72206 0.150453
969000 830000 4.46697 4.20302 -0.0021361 2.75105 0.170109
979000 830000 4.39961 4.24006 0.00304132 2.73749 0.18255
989000 830000 4.5177 4.25443 3.11077e-05 2.7473 0.165377
999000 830000 4.36596 4.2032 8.35936e-05 2.71613 0.178909
