t PE VE R R2 BS
194 24.3857 1486.4 0.0490598 107.405 6.69019
195 28.1859 508.908 0.0202696 101.651 6.21292
196 30.4417 458.69 0.00368754 95.3364 5.74182
197 31.1235 373.393 0.00531204 88.2667 5.26982
198 30.6188 310.485 -0.00117169 80.7153 4.79119
199 29.0784 251.599 0.0121767 72.8598 4.31036
200 27.0083 344.094 0.0392963 65.0862 3.82954
201 24.6394 151.715 0.0568577 57.6915 3.33752
202 22.1756 120.604 0.0613812 50.7856 2.88572
203 19.63 94.4107 0.0613995 44.2553 2.47174
204 16.7705 72.8349 0.0572302 38.0603 2.09892
205 13.9782 55.9681 0.0501466 32.4861 1.76448
206 11.4684 42.9655 0.0383673 27.5334 1.46742
207 9.16648 33.0374 0.0165419 23.1595 1.27079
208 7.06637 28.1161 0.0135833 19.317 1.14966
209 5.27575 24.0632 -0.00145967 16.0777 1.0552
210 3.77078 17.7649 -0.00214067 13.3374 1.02055
211 2.55848 16.0948 0.0167685 11.1209 1.03132
212 1.52959 14.8742 0.0311566 9.22711 1.08525
213 0.739778 14.6079 0.0583441 7.7271 1.16526
214 0.153279 25.386 0.0725751 6.53262 1.25321
215 -0.244748 44.7837 0.0826419 5.60645 1.35373
216 -0.476039 14.5829 0.0913876 4.84608 1.36888
217 -0.645516 12.8101 0.104426 4.23254 1.40408
218 -0.694314 18.3053 0.107418 3.79126 1.42944
219 -0.667708 15.1793 0.122915 3.4594 1.44567
220 -0.601389 76.9889 0.139073 3.1811 1.43626
221 3.51153 50.7018 0.146549 11.5917 2.5922
222 20.1867 256.935 0.160919 38.8106 4.43848
223 45.2462 686.586 0.153413 78.604 6.17987
224 74.8554 1282.91 0.149104 125.064 7.68052
225 105.925 3.09758e+06 0.134669 173.776 8.98109
226 328201 2.51275e+08 0.119212 500213 459.879
227 1.17126e+06 1.72689e+09 0.111951 1.79387e+06 875.976
228 2.34485e+06 4.93762e+09 0.102532 3.60227e+06 1243.17
229 3.6895e+06 9.82434e+09 0.0752649 5.68582e+06 1562.22
230 5.07217e+06 1.59725e+10 0.0409374 7.84541e+06 1834.32
231 6.38642e+06 2.27895e+10 0.011445 9.92191e+06 2061.05
232 7.55161e+06 2.96408e+10 -0.0120445 1.17944e+07 2244.31
233 8.51105e+06 3.59467e+10 -0.0412794 1.33772e+07 2386.3
234 9.22983e+06 4.12435e+10 -0.0725998 1.46164e+07 2489.44
235 9.69188e+06 4.52137e+10 -0.0893455 1.54854e+07 2556.35
236 9.89697e+06 4.76901e+10 -0.101259 1.59808e+07 2589.78
237 9.85783e+06 4.86458e+10 -0.0959092 1.61179e+07 2592.56
238 9.59673e+06 4.81686e+10 -0.092551 1.59258e+07 2567.57
239 9.14317e+06 4.64361e+10 -0.0979725 1.54442e+07 2517.75
240 8.53087e+06 4.36896e+10 -0.101379 1.47193e+07 2446
241 7.79575e+06 4.01892e+10 -0.101769 1.38005e+07 2355.18
242 6.97364e+06 3.61885e+10 -0.0935929 1.27377e+07 2248.07
243 6.09914e+06 3.19295e+10 -0.0891697 1.15792e+07 2127.39
244 5.20414e+06 2.76312e+10 -0.0933845 1.03698e+07 1995.7
245 4.317e+06 2.34852e+10 -0.106553 9.14975e+06 1863.2
246 3.46187e+06 1.96365e+10 -0.117475 7.95355e+06 1725.1
247 2.65842e+06 1.61517e+10 -0.143292 6.80977e+06 1582.8
248 1.92186e+06 1.30419e+10 -0.166637 5.74086e+06 1438.19
249 1.26288e+06 1.03371e+10 -0.202885 4.76323e+06 1293.02
250 688169 8.04151e+09 -0.237919 3.88778e+06 1150.14
251 200671 6.13819e+09 -0.254398 3.12021e+06 1021.27
252 -199976 4.59598e+09 -0.272884 2.46182e+06 895.426
253 -516838 3.37443e+09 -0.284604 1.91012e+06 773.614
254 -755119 2.42842e+09 -0.286849 1.45963e+06 664.932
255 -921693 1.71388e+09 -0.266375 1.10251e+06 568.748
256 -1.02464e+06 1.20083e+09 -0.23266 829273 504.196
257 -1.07264e+06 8.41703e+08 -0.201696 629472 479.018
258 -1.07464e+06 5.99746e+08 -0.159025 492196 480.596
259 -1.03949e+06 4.43406e+08 -0.125617 406542 484.661
260 -975698 3.50546e+08 -0.100943 362016 492.529
261 -891137 3.01209e+08 -0.0775854 348815 505.415
262 -792929 2.80635e+08 -0.0706209 358081 524.535
263 -687320 2.78006e+08 -0.0753386 382033 541.218
264 -579600 2.84753e+08 -0.0810158 414039 552.512
265 -474118 2.9456e+08 -0.0867606 448665 558.687
266 -374305 3.02416e+08 -0.0929509 481613 560.486
267 -282692 3.06291e+08 -0.0963884 509688 567.499
268 -201012 3.04955e+08 -0.0904176 530690 569.861
269 -130301 2.97889e+08 -0.0825227 543267 568.559
270 -70958.8 2.85244e+08 -0.0889023 546877 562.138
271 -22887.4 2.68049e+08 -0.102315 541549 551.088
272 14407 2.46692e+08 -0.114374 527811 535.92
273 41770 2.22228e+08 -0.122208 506555 517.119
274 60242.8 1.9615e+08 -0.122496 478937 495.202
275 70994.8 1.69721e+08 -0.111986 446253 470.652
276 75266.7 1.43836e+08 -0.118842 409834 443.936
277 74336.7 1.19381e+08 -0.112998 371056 415.52
278 69370.6 9.69891e+07 -0.116982 331157 385.826
279 61496.4 7.70795e+07 -0.106626 291282 355.248
280 51722.4 5.98682e+07 -0.109362 252420 324.152
281 40916.2 4.54737e+07 -0.0997609 215408 293.754
282 29825.3 3.37848e+07 -0.106699 180907 263.891
283 19046.3 2.45324e+07 -0.11881 149394 234.37
284 9031.93 1.76753e+07 -0.13594 121183 205.441
285 133.638 1.24622e+07 -0.136076 96453.2 177.344
286 -7437.2 8.42719e+06 -0.14889 75230.4 150.283
287 -13559.1 5.42073e+06 -0.143252 57436.6 124.526
288 -18206 3.27803e+06 -0.140645 42893.6 101.794
289 -21428.1 1.88216e+06 -0.140062 31349.6 80.3703
290 -23316.8 1.03682e+06 -0.134715 22512.1 60.7035
291 -24009.5 591494 -0.120939 16052.6 52.9806
292 -23677.3 421742 -0.112252 11625.2 50.0373
293 -22490.2 426074 -0.10562 8889.41 52.2953
294 -20636 555475 -0.109137 7508.97 56.0679
295 -18291.2 744065 -0.119948 7173.76 62.2907
296 -15625 954846 -0.147921 7599.72 68.4701
297 -12793.6 1.16113e+06 -0.167267 8534.61 76.7234
298 -9927.78 1.34949e+06 -0.178753 9765.68 83.679
299 -7136.05 1.5091e+06 -0.183072 11114.3 89.6394
300 -4507.51 1.6299e+06 -0.174456 12435.7 94.2878
301 -2110.38 1.70579e+06 -0.162655 13623.1 97.5474
302 4.31512 1.73386e+06 -0.150634 14599 99.5136
303 1810.37 1.71499e+06 -0.125436 15313.8 100.288
304 3293.53 1.65327e+06 -0.108197 15742.9 99.9774
305 4458.71 1.55537e+06 -0.0956239 15884 98.6871
306 5316.7 1.43014e+06 -0.0880717 15746.7 96.5256
307 5889.18 1.28682e+06 -0.0593525 15353.6 93.5913
308 6204.74 1.13245e+06 -0.041098 14736.6 89.9881
309 6294.1 975230 -0.0295634 13933.3 85.8178
310 6193.91 821867 -0.0157921 12985.6 81.1744
311 5942.73 678273 -0.00372271 11938.3 76.1664
312 5572.57 548043 0.00969916 10826.8 70.8724
313 5116.02 433457 0.0125152 9687.45 65.3727
314 4604.26 335664 0.0169783 8554.42 59.7499
315 4067.92 255776 0.0155793 7459.42 54.094
316 3520.61 191465 0.0242631 6415.86 48.4423
317 2985.39 140620 0.0347368 5443.84 42.8571
318 2478.22 101473 0.0317701 4557.26 37.5007
319 2008.67 72676.2 0.0154175 3761.72 32.9175
320 1587.4 51351.5 -0.0101601 3064.37 28.5182
321 1217.53 36232.4 -0.0373116 2463.59 25.1654
322 900.841 29761.1 -0.0743152 1957.7 22.2606
323 638.598 18391.7 -0.0941727 1541.6 19.5033
324 426.702 12518.8 -0.107164 1207.42 16.8989
325 262.339 8876.93 -0.121587 947.635 14.6476
326 140.227 6948.85 -0.149688 752.134 12.962
327 54.8857 6599.48 -0.183582 610.746 11.7308
328 0.323793 7185.53 -0.219849 513.527 12.5119
329 -28.9409 8382.47 -0.252698 451.704 13.3402
330 -37.4969 9958.14 -0.287403 418.172 14.1663
331 -30.7194 11620.7 -0.302163 405.02 14.8969
332 -12.7493 13127.2 -0.317593 405.888 15.4234
333 11.9661 14322 -0.32807 414.804 15.7577
334 40.354 15106.8 -0.352092 427.594 16.0356
335 69.9702 15485.7 -0.375269 441.574 16.1826
336 98.3126 15434.5 -0.387354 453.56 16.2142
337 123.256 14962.5 -0.419232 461.091 16.1512
338 144.318 14468.8 -0.441247 463.503 15.957
339 160.629 13092.7 -0.477846 460.328 15.6816
340 171.394 11853.5 -0.527433 451.19 15.2717
341 176.903 10510 -0.563403 436.323 14.7645
342 177.611 9095.81 -0.598526 416.399 14.1664
343 174.467 7727.43 -0.630482 392.93 13.4747
344 167.518 6424.8 -0.651576 366.027 12.6969
345 158.295 5232.65 -0.652857 337.633 11.8869
346 146.381 4207.23 -0.652009 307.576 11.0378
347 132.709 3922.24 -0.64134 277.008 10.1542
348 118.503 2447.7 -0.624608 246.68 9.19575
349 103.743 1805.96 -0.60682 217.428 8.24039
350 89.2223 1354.2 -0.582762 189.976 7.29187
351 75.3432 924.623 -0.569111 164.534 6.3934
352 62.2907 645.299 -0.55385 141.578 5.54632
353 50.1928 491.747 -0.527548 121.097 4.76115
354 39.117 318.325 -0.50086 102.921 4.153
355 29.5191 260.895 -0.469523 87.3191 3.69443
356 21.2388 229.522 -0.424837 73.9872 3.4015
357 14.1675 151.659 -0.396503 62.7186 3.17463
358 8.48316 129.706 -0.372857 53.4874 3.02347
359 3.77626 112.471 -0.35649 45.8146 3.02428
360 0.0670608 102.72 -0.345898 39.5739 3.05423
361 -2.54954 99.1901 -0.343517 34.8447 3.11276
362 -4.54893 137.824 -0.329453 31.0139 3.18228
363 -5.74061 100.721 -0.314332 28.191 3.3095
364 -6.26252 109.835 -0.303504 26.0607 3.45489
365 -6.30073 117.544 -0.27344 24.4873 3.66108
366 -6.02198 128.203 -0.253937 23.2005 3.80588
367 -5.46101 130.158 -0.233861 22.1691 3.90131
368 -4.79796 132.738 -0.214216 21.2394 3.94314
369 -4.04061 133.732 -0.189904 20.4663 3.95374
370 -3.17373 132.71 -0.168863 19.8222 3.93615
371 -2.25633 129.292 -0.160086 19.1727 3.88858
372 -1.45735 122.375 -0.139166 18.3295 3.79213
373 -0.531189 114.065 -0.1274 17.6077 3.67939
374 0.38074 105.044 -0.114526 16.8962 3.55104
375 1.19876 95.2063 -0.0795113 16.1367 3.40295
376 1.94555 167.416 -0.0540757 15.3436 3.23548
377 1.2862 72.5973 -0.015816 13.6213 3.0219
378 0.735372 73.6158 0.0402025 12.1636 2.85072
379 0.467331 63.1048 0.0834789 11.0496 2.68739
380 0.326095 216.246 0.115867 10.1669 2.53544
381 2.34658 96.2098 0.13446 11.6176 2.45968
382 6.02002 67.8795 0.141736 15.5331 2.73694
383 10.1678 67.1204 0.140037 20.5108 2.9833
384 14.4951 94.834 0.142248 26.0562 3.23048
385 18.812 121.553 0.135862 31.8146 3.48091
386 22.801 154.036 0.131625 37.3583 3.69757
387 26.0848 191.762 0.129079 42.1436 3.89159
388 28.6081 250.808 0.127028 45.9927 4.05152
389 30.29 644.372 0.12632 48.7991 4.16552
390 30.2199 282.795 0.121314 50.0357 4.33746
391 29.5202 301.089 0.122159 50.312 4.44302
392 28.4736 316.428 0.125387 49.9735 4.51235
393 26.9573 412.614 0.126699 48.78 4.52149
394 25.1386 390.354 0.122997 46.7767 4.45742
395 22.8625 298.822 0.104367 44.0924 4.38985
396 20.3588 280.173 0.0798398 40.9338 4.28153
397 17.6275 415.245 0.0557236 37.2336 4.13024
398 14.3955 228.981 0.0422598 33.1147 4.00791
399 11.5229 216.518 0.0401602 29.283 3.88147
400 9.04468 180.777 0.0345228 25.6999 3.7328
401 6.87502 158.67 0.0273763 22.4457 3.57303
402 4.9451 146.369 0.0162625 19.3351 3.38315
403 3.3207 137.854 0.0214958 16.4332 3.15692
404 2.19615 88.8171 0.0219274 13.9998 2.93347
405 1.24912 70.7178 0.0143398 11.8383 2.72782
406 0.46976 56.1521 0.013813 9.94487 2.52661
407 -0.159803 74.7742 0.00362009 8.33639 2.33605
408 -1.03204 34.8576 0.00959423 7.13447 2.24504
409 -0.479764 44.2063 0.0166849 7.87098 2.39966
410 1.18931 96.5701 0.0297921 9.94047 2.53227
411 4.28234 66.877 0.0357236 13.3919 2.48401
412 8.55975 102.476 0.0517657 18.0586 2.43144
413 13.4286 60.3366 0.0724462 23.3357 2.37273
414 18.645 111.772 0.0740427 28.9901 2.32618
415 23.4476 75.4934 0.0592413 34.296 2.27509
416 27.5858 81.97 0.0531718 38.8826 2.21428
417 31.0584 86.6536 0.0387116 42.7313 2.14932
418 33.7976 89.9776 0.017606 45.7504 2.09437
419 35.5345 91.5978 -0.000739718 47.6908 2.03963
420 36.2577 91.9306 -0.0311441 48.5579 1.99607
421 36.0924 90.9099 -0.0663057 48.4946 1.94859
422 35.232 88.7972 -0.0835576 47.6023 1.90629
423 33.8355 86.0229 -0.104521 46.1412 1.8772
424 31.7619 82.425 -0.121966 43.9928 1.85502
425 29.2137 77.7387 -0.13736 41.1924 1.82167
426 26.3252 72.4432 -0.155007 37.9753 1.78859
427 23.3663 66.7648 -0.162233 34.5844 1.74561
428 20.3507 60.928 -0.163473 31.0938 1.6963
429 17.4155 54.9987 -0.156065 27.5916 1.63898
430 14.6049 49.2962 -0.147053 24.1953 1.58024
431 11.8484 43.5383 -0.127579 20.8648 1.5198
432 9.48849 37.9247 -0.0960918 17.8353 1.45651
433 7.47175 32.8368 -0.0860264 15.173 1.39795
434 5.69268 28.1982 -0.0619826 12.7664 1.34091
435 4.15236 23.879 -0.0422038 10.5921 1.29581
436 2.96766 20.2431 -0.00858263 8.72256 1.24927
437 2.07505 24.4174 0.000469185 7.20515 1.21224
438 1.41956 37.9975 0.0147632 5.94778 1.17062
439 1.07596 20.6549 0.0230451 4.98563 1.1042
440 0.840932 14.361 0.0319727 4.18989 1.03199
441 0.660474 14.0494 0.0211448 3.50527 0.961838
442 0.538093 17.9553 0.0157582 2.94467 0.901528
443 0.356474 146.044 0.0197213 2.45247 0.855538
444 -0.136981 12.9847 0.0346416 3.37817 1.48873
445 3.10439 314.177 0.0398938 9.60895 2.4186
446 11.8357 189.004 0.0468125 21.9525 2.73735
447 27.6907 155.718 0.0593748 42.7298 3.32321
448 47.7803 233.888 0.0847797 68.5377 3.92826
449 69.6 334.732 0.101905 96.4607 4.51787
450 91.5256 444.855 0.112078 124.418 5.05594
451 111.679 554.73 0.120525 150.309 5.4921
452 128.604 656.339 0.119948 172.562 5.83607
453 142.027 743.846 0.120559 190.613 6.09738
454 151.554 813.077 0.0984398 204.027 6.28012
455 157.032 860.331 0.0886488 212.551 6.39048
456 159.231 887.207 0.0821422 216.983 6.43469
457 157.947 891.09 0.0775273 217.07 6.40499
458 153.688 875.816 0.068876 213.434 6.31857
459 146.457 842.534 0.0753801 206.209 6.17564
460 136.773 792.831 0.0738423 195.778 5.97624
461 125.513 735.694 0.0836001 183.46 5.74891
462 112.91 671.802 0.0850153 169.399 5.49265
463 99.3474 602.885 0.0765727 153.997 5.20271
464 85.4127 531.987 0.0584337 137.853 4.88556
465 71.7943 463.925 0.0412746 121.908 4.56576
466 58.7123 400.677 0.0227709 106.487 4.26566
467 46.2147 341.307 0.00775467 91.6145 3.98672
468 34.6284 286.3 -0.00283971 77.5444 3.70882
469 24.231 236.108 -0.00522402 64.513 3.43742
470 15.1349 192.604 -0.015642 52.8264 3.18437
471 7.48535 155.868 -0.0212257 42.7038 2.94795
472 1.07781 124.29 -0.0383989 33.9092 2.71944
473 -4.16944 97.1921 -0.0390962 26.3102 2.50647
474 -8.38439 74.6154 -0.0396928 19.9772 2.30306
475 -11.3802 59.9557 -0.0397244 14.9127 2.10623
476 -13.5033 47.092 -0.0359734 10.9316 1.92436
477 -14.7605 33.1229 -0.0444798 7.91396 1.75344
478 -15.113 28.9143 -0.055322 5.90699 1.60386
479 -14.8319 1376.8 -0.0633046 4.6822 1.49886
480 1933.27 273148 -0.065298 3022.08 35.9424
481 7127.74 824828 -0.0776806 10922.8 67.5335
482 14418.3 2.31906e+06 -0.0952993 21999.4 95.4013
483 22807.6 4.57697e+06 -0.110958 34783.7 119.612
484 31458.8 7.40643e+06 -0.128051 48049.6 140.253
485 39706 1.05351e+07 -0.135132 60819.7 157.437
486 47036.6 1.36747e+07 -0.15282 72346.6 171.314
487 53090.2 1.65625e+07 -0.154098 82099.9 182.056
488 57646.1 1.8989e+07 -0.148269 89749.7 189.846
489 60598.6 2.08057e+07 -0.137836 95124.7 194.864
490 61954.1 2.19397e+07 -0.123756 98212.9 197.335
491 61781.4 2.24403e+07 -0.106392 99101 197.494
492 60214.5 2.21854e+07 -0.0922953 97966.2 195.565
493 57443.3 2.14143e+07 -0.0819081 95053.5 191.745
494 53673.1 2.01712e+07 -0.0556675 90637.4 186.249
495 49131.8 1.85744e+07 -0.0295499 85026.7 179.299
496 44045.9 1.67483e+07 -0.0143126 78531.3 171.113
497 38627.5 1.48089e+07 -0.00442311 71445.5 162.041
498 33071.1 1.29138e+07 0.0086981 64039.8 152.292
499 27547 1.09704e+07 0.0214154 56557.4 142.235
