n t PE VE R R2 BS
0 0 -0.000145246 0.000354863 -2.22403e-05 0.00031955 0.000469117
1000 100000 0.39852 0.516219 -0.171952 0.566763 0.514936
2000 110000 0.73887 0.516614 0.119635 0.594362 0.476792
3000 100000 0.445885 0.454335 0.175126 0.45627 0.488944
4000 110000 0.577878 0.495171 0.0851215 0.458699 0.521155
5000 100000 0.440124 0.569486 0.0719314 0.50776 0.556162
6000 100000 0.621885 0.687985 0.104618 0.652873 0.591387
7000 110000 0.445618 0.386289 -0.0966187 0.369636 0.448244
8000 100000 0.745487 0.565947 -0.0331741 0.544228 0.535652
9000 110000 0.800518 0.507396 -0.0856431 0.497713 0.510619
10000 100000 0.114775 0.357809 -0.00696172 0.34334 0.453225
11000 100000 0.191573 0.405548 -0.0680205 0.392651 0.482855
12000 110000 0.282531 0.532457 -0.143241 0.511246 0.520858
13000 100000 0.513085 0.268162 0.0313959 0.24366 0.389913
14000 100000 0.453222 0.465838 -0.00734813 0.472711 0.510706
15000 110000 0.56315 0.565918 -0.0355164 0.526158 0.562976
16000 100000 0.418436 0.611218 -0.0577003 0.554685 0.542798
17000 110000 0.787654 0.441247 -0.0318565 0.492315 0.44652
18000 100000 0.426313 0.348891 0.0333026 0.390653 0.389013
19000 100000 0.236173 0.419132 -0.0441514 0.405397 0.489361
20000 110000 0.515213 0.430448 -0.0914612 0.398272 0.474863
21000 100000 0.497049 0.420294 -0.0795486 0.432859 0.477985
22000 110000 0.49815 0.441333 0.109588 0.491426 0.448888
23000 100000 0.520427 0.603804 -0.0433466 0.627867 0.531537
24000 100000 0.561338 0.587937 0.00857506 0.583027 0.513531
25000 110000 0.541991 0.463454 -0.109869 0.486858 0.486949
26000 100000 0.362231 0.388526 -0.0538962 0.391725 0.442128
27000 110000 0.559214 0.444503 0.0233912 0.4541 0.489525
28000 100000 0.57667 0.457363 -0.0181939 0.439035 0.483034
29000 110000 0.728839 0.604037 -0.189556 0.617022 0.523025
30000 100000 0.285976 0.361559 0.0161837 0.335549 0.466312
31000 100000 0.401445 0.393088 0.0301585 0.38332 0.460188
32000 110000 0.718149 0.47845 -0.0337452 0.523383 0.447983
33000 100000 0.558694 0.916546 0.320052 0.933174 0.643072
34000 110000 0.41442 0.520478 0.0239838 0.459491 0.512907
35000 100000 0.335247 0.509168 -0.0149161 0.465819 0.528209
36000 100000 0.327779 0.533041 0.0663174 0.560377 0.522907
37000 110000 0.642287 0.665514 -0.0311151 0.593584 0.59016
38000 100000 0.680344 0.46606 -0.0754819 0.484389 0.482041
39000 110000 0.45242 0.39997 -0.0863157 0.375255 0.46274
40000 100000 0.664814 0.694221 0.145509 0.660026 0.606167
41000 110000 0.342988 0.560234 0.0618954 0.502391 0.544125
42000 100000 0.401729 0.367245 0.00878357 0.346512 0.454273
43000 100000 0.340414 0.294927 0.00994017 0.290651 0.396759
44000 110000 0.628085 0.429159 -0.0163911 0.52947 0.424513
45000 100000 0.689327 0.43232 -0.0484417 0.481448 0.432019
46000 110000 0.43737 0.529527 -0.0811967 0.535192 0.503568
47000 100000 0.657519 0.562561 -0.126166 0.595769 0.519545
48000 100000 0.450271 0.446675 0.0285535 0.419516 0.519726
49000 110000 0.465932 0.57262 -0.0131281 0.518103 0.521106
50000 100000 0.554712 0.37211 -0.0666331 0.404102 0.39853
51000 110000 0.444815 0.352328 0.00137512 0.365656 0.421639
52000 100000 0.206968 0.408461 0.0200904 0.395749 0.448267
53000 100000 0.334809 0.484407 -0.156726 0.468535 0.498541
54000 110000 0.280171 0.419118 -0.0610008 0.434285 0.472356
55000 100000 0.616647 0.368836 0.00316698 0.389134 0.422458
56000 110000 0.531647 0.399878 0.0506295 0.403191 0.456762
57000 100000 0.672259 0.346478 -0.158075 0.366731 0.426764
58000 110000 0.2623 0.376408 -0.052211 0.381288 0.438188
59000 100000 0.312081 0.377315 0.11054 0.343827 0.443165
60000 100000 0.537484 0.494508 0.058476 0.445589 0.51758
61000 110000 0.347203 0.43507 0.0834188 0.402582 0.48047
62000 100000 0.308192 0.431982 0.0140621 0.406729 0.474775
63000 110000 0.526574 0.489329 0.00504821 0.458753 0.506218
64000 100000 0.467417 0.451777 0.0814621 0.434049 0.502734
65000 100000 0.654053 0.428338 0.0623098 0.452122 0.459585
66000 110000 0.197219 0.422184 0.0066442 0.383854 0.48981
