t PE VE R R2
1 2.51506 0.354959 -0.169326 0.232651
2 1.4876 0.32966 -0.181249 0.213666
3 0.0711667 0.306899 -0.14522 0.182064
4 -1.48845 0.296131 -0.0731962 0.160728
5 -2.8333 0.30878 0.0137956 0.176734
6 -3.45609 0.353848 0.116072 0.235352
7 -3.13052 0.434863 0.235908 0.333743
8 -2.23284 0.531219 0.35532 0.451313
9 -1.55844 0.596475 0.420011 0.531997
10 -1.11445 0.591959 0.381733 0.519424
11 -0.898615 0.516298 0.261626 0.421439
12 -1.14795 0.411239 0.123455 0.296196
13 -1.61729 0.338202 0.017762 0.20747
14 -1.59354 0.318195 -0.0410507 0.186318
15 -0.638389 0.3335 -0.045865 0.201953
16 0.79974 0.376584 -0.0145589 0.238448
17 1.9481 0.449712 0.0174746 0.300009
18 2.45108 0.539968 0.0442253 0.375572
19 2.30071 0.615854 0.0794092 0.440493
20 1.70195 0.647546 0.123995 0.475194
21 1.10439 0.634465 0.181875 0.484599
22 0.72483 0.6049 0.291079 0.505087
23 0.562698 0.596571 0.489449 0.594876
24 0.527246 0.706072 0.770705 0.866773
25 0.397836 1.00934 1.10601 1.43669
26 0.0457654 1.44461 1.4505 2.27906
27 -0.0972708 1.80477 1.70577 3.04301
28 0.0541225 1.85103 1.76021 3.19761
29 0.294964 1.65111 1.60759 2.72099
30 0.637096 1.3926 1.30164 1.99281
31 1.21991 1.20423 0.973456 1.46899
32 1.38713 1.11481 0.696373 1.15818
33 0.83979 1.00195 0.495155 0.928124
34 -0.183977 0.841802 0.393462 0.736942
35 -1.3408 0.681744 0.393043 0.603055
36 -2.09241 0.563154 0.484814 0.548926
37 -2.29223 0.555557 0.670642 0.646422
38 -1.94449 0.713102 0.911093 0.986533
39 -1.25137 1.0008 1.12372 1.48481
40 -0.335961 1.25518 1.22519 1.83394
41 0.800777 1.30342 1.1956 1.82959
42 1.89552 1.15123 1.07455 1.54645
43 2.45769 0.890394 0.90068 1.13622
44 2.52277 0.63197 0.712979 0.743042
45 2.51871 0.456017 0.554294 0.467702
46 2.29911 0.378955 0.439242 0.332265
47 1.92556 0.366586 0.353966 0.289337
48 1.68469 0.390559 0.281754 0.291338
49 1.69676 0.438827 0.203305 0.321295
