n t PE VE R R2 BS
99000 0 1.19112 1.06862 -0.00616517 1.07612 0.223206
199000 2.35e+06 1.18564 1.06102 0.0613484 1.05085 0.227582
299000 2.35e+06 1.217 1.10212 0.0797282 1.13192 0.225307
399000 2.36e+06 1.13781 1.09913 -0.0176487 1.12587 0.227595
499000 2.35e+06 0.95221 1.0952 0.00965426 1.11553 0.228752
599000 2.35e+06 0.96962 1.0927 0.0678052 1.1122 0.226211
699000 2.36e+06 1.30222 1.10052 -0.0619993 1.1255 0.230007
799000 2.36e+06 1.27528 1.08206 -0.0777514 1.09166 0.22711
899000 2.35e+06 1.07275 1.02348 -0.0275227 0.979885 0.224499
999000 2.35e+06 1.01457 1.07304 -0.00882385 1.07273 0.230146
1099000 2.36e+06 0.891681 1.05703 -0.00613133 1.04168 0.229292
1199000 2.35e+06 1.03873 1.04145 -0.0140975 1.01376 0.224339
1299000 2.36e+06 1.0726 1.07771 -0.0763731 1.08138 0.231182
1399000 2.35e+06 0.822234 1.06536 -0.0672949 1.05843 0.228335
1499000 2.36e+06 1.01927 1.0876 -0.0527379 1.09921 0.231857
1599000 2.35e+06 0.888335 1.05864 -0.00584038 1.04382 0.230121
1699000 2.36e+06 1.12256 1.08203 0.039382 1.08943 0.228826
1799000 2.35e+06 1.04386 1.07782 -0.0323205 1.08269 0.227988
1899000 2.36e+06 1.10825 1.08113 -0.0729717 1.0889 0.228255
1999000 2.35e+06 1.01219 1.04994 0.0167479 1.02846 0.227851
2099000 2.36e+06 0.867656 1.02079 -0.0157839 0.970606 0.229809
2199000 2.35e+06 1.14023 1.10515 -0.0389536 1.13779 0.226178
2299000 2.36e+06 0.972019 1.06014 0.0920789 1.0477 0.228863
2399000 2.35e+06 0.885933 1.1079 -0.025032 1.13942 0.229719
2499000 2.35e+06 1.00866 1.02124 -0.020354 0.973354 0.227902
2599000 2.36e+06 0.995515 1.08794 0.0205745 1.10312 0.225766
2699000 2.35e+06 1.14156 1.06615 -0.0343816 1.06335 0.223985
2799000 2.36e+06 1.07775 1.08496 0.0112445 1.09665 0.228471
2899000 2.35e+06 1.0407 1.06695 0.0167217 1.05975 0.231037
2999000 2.36e+06 1.01254 1.05737 0.0489817 1.04359 0.226355
3099000 2.35e+06 1.03369 1.09619 -0.0640774 1.12047 0.226742
3199000 2.36e+06 0.927851 1.03473 -0.00777647 0.998119 0.228735
3299000 2.35e+06 1.2093 1.06953 -0.0327363 1.06797 0.226528
3399000 2.36e+06 1.00784 1.0364 -0.0236952 1.00387 0.225322
3499000 2.35e+06 1.08572 1.00746 -0.0293916 0.943597 0.229805
3599000 2.36e+06 0.961635 1.07201 0.0768373 1.07088 0.226607
