t PE VE R R2
1 0.744968 0.585706 0.505241 0.561704
2 1.26283 0.626895 0.550068 0.637957
3 1.6087 0.635556 0.548434 0.658155
4 1.79111 0.603742 0.49605 0.606243
5 1.88529 0.536284 0.39809 0.495228
6 1.94164 0.455208 0.2682 0.365175
7 1.95891 0.384927 0.123354 0.260082
8 1.93529 0.338106 -0.0233245 0.204052
9 1.87936 0.318846 -0.165297 0.199612
10 1.78097 0.326816 -0.299563 0.239628
11 1.62713 0.357495 -0.423613 0.314744
12 1.42705 0.407622 -0.534825 0.415972
13 1.23261 0.476086 -0.630227 0.532892
14 1.12822 0.547173 -0.704176 0.646862
15 1.16577 0.604715 -0.748471 0.731282
16 1.32679 0.634941 -0.757301 0.764322
17 1.54496 0.634344 -0.734263 0.745682
18 1.76539 0.614226 -0.695241 0.699462
19 1.97801 0.589062 -0.660649 0.654264
20 2.17031 0.569208 -0.644123 0.626488
21 2.27777 0.55849 -0.65004 0.624509
22 2.21988 0.567838 -0.680756 0.660618
23 1.95178 0.612832 -0.73962 0.753353
24 1.46752 0.69723 -0.813528 0.898244
25 0.800342 0.801204 -0.870658 1.04609
26 0.0438848 0.90262 -0.898913 1.15883
27 -0.629871 0.989081 -0.915135 1.24359
28 -1.06622 1.05215 -0.932771 1.31075
29 -1.21895 1.08817 -0.953378 1.36092
30 -1.14013 1.10137 -0.976012 1.39669
31 -0.945049 1.1035 -1.00153 1.42762
32 -0.763503 1.11559 -1.03183 1.4671
33 -0.684888 1.14985 -1.06867 1.52836
34 -0.75048 1.19153 -1.10605 1.60665
35 -0.859885 1.2045 -1.1216 1.64634
36 -0.821638 1.16719 -1.10288 1.60523
37 -0.667604 1.09068 -1.05141 1.48925
38 -0.521838 0.980692 -0.964572 1.30626
39 -0.378534 0.849773 -0.83878 1.06758
40 -0.146886 0.711243 -0.680804 0.809266
41 0.165289 0.594827 -0.51143 0.584886
42 0.4534 0.511902 -0.360446 0.432043
43 0.680717 0.457478 -0.25513 0.348878
44 0.863943 0.421801 -0.210739 0.310649
45 0.998615 0.400435 -0.229298 0.299382
46 1.07562 0.395776 -0.300483 0.315651
47 1.13277 0.413885 -0.406624 0.369879
48 1.25088 0.456742 -0.532163 0.468942
49 1.49321 0.525654 -0.666342 0.612644
50 1.86342 0.614114 -0.798372 0.790592
51 2.30548 0.710817 -0.914663 0.976161
52 2.7222 0.78961 -1.00125 1.12755
53 2.99632 0.824369 -1.04821 1.2047
54 2.99663 0.801932 -1.0477 1.18348
55 2.63478 0.723854 -0.987638 1.04951
56 1.95703 0.60488 -0.858776 0.814741
57 1.10847 0.477266 -0.668292 0.544325
