n t PE VE R R2 BS
9000 0 1.12449e+89 1.12449e+89 1.12602e+25 2.81122e+88 2.11576e+13
19000 370000 5.40386e+142 5.40386e+142 7.80586e+51 1.35097e+142 0
29000 370000 2.5969e+196 2.5969e+196 5.41123e+78 6.49224e+195 0
39000 360000 1.24797e+250 1.24797e+250 3.75121e+105 3.11993e+249 0
49000 360000 5.99729e+303 5.99729e+303 2.60043e+132 1.49932e+303 0
59000 270000 -nan -nan 1.80269e+159 inf 0
69000 240000 -nan -nan 1.24967e+186 inf 0
79000 250000 -nan -nan 8.66306e+212 inf 0
89000 250000 -nan -nan 6.00546e+239 inf 0
99000 250000 -nan -nan 4.16314e+266 inf 0
109000 250000 -nan -nan -nan -nan -nan
119000 260000 -nan -nan -nan -nan -nan
129000 260000 -nan -nan -nan -nan -nan
139000 270000 -nan -nan -nan -nan -nan
149000 260000 -nan -nan -nan -nan -nan
159000 260000 -nan -nan -nan -nan -nan
169000 260000 -nan -nan -nan -nan -nan
179000 270000 -nan -nan -nan -nan -nan
189000 260000 -nan -nan -nan -nan -nan
199000 260000 -nan -nan -nan -nan -nan
209000 260000 -nan -nan -nan -nan -nan
219000 270000 -nan -nan -nan -nan -nan
229000 260000 -nan -nan -nan -nan -nan
239000 260000 -nan -nan -nan -nan -nan
249000 260000 -nan -nan -nan -nan -nan
259000 270000 -nan -nan -nan -nan -nan
269000 260000 -nan -nan -nan -nan -nan
279000 260000 -nan -nan -nan -nan -nan
289000 260000 -nan -nan -nan -nan -nan
299000 270000 -nan -nan -nan -nan -nan
309000 260000 -nan -nan -nan -nan -nan
319000 260000 -nan -nan -nan -nan -nan
329000 260000 -nan -nan -nan -nan -nan
339000 260000 -nan -nan -nan -nan -nan
349000 270000 -nan -nan -nan -nan -nan
359000 260000 -nan -nan -nan -nan -nan
369000 260000 -nan -nan -nan -nan -nan
379000 260000 -nan -nan -nan -nan -nan
389000 260000 -nan -nan -nan -nan -nan
399000 270000 -nan -nan -nan -nan -nan
409000 260000 -nan -nan -nan -nan -nan
419000 260000 -nan -nan -nan -nan -nan
429000 260000 -nan -nan -nan -nan -nan
439000 260000 -nan -nan -nan -nan -nan
449000 260000 -nan -nan -nan -nan -nan
459000 260000 -nan -nan -nan -nan -nan
469000 270000 -nan -nan -nan -nan -nan
479000 260000 -nan -nan -nan -nan -nan
489000 260000 -nan -nan -nan -nan -nan
499000 260000 -nan -nan -nan -nan -nan
509000 260000 -nan -nan -nan -nan -nan
519000 260000 -nan -nan -nan -nan -nan
529000 260000 -nan -nan -nan -nan -nan
539000 260000 -nan -nan -nan -nan -nan
549000 270000 -nan -nan -nan -nan -nan
559000 260000 -nan -nan -nan -nan -nan
569000 260000 -nan -nan -nan -nan -nan
579000 260000 -nan -nan -nan -nan -nan
589000 260000 -nan -nan -nan -nan -nan
599000 260000 -nan -nan -nan -nan -nan
609000 270000 -nan -nan -nan -nan -nan
619000 260000 -nan -nan -nan -nan -nan
629000 260000 -nan -nan -nan -nan -nan
639000 260000 -nan -nan -nan -nan -nan
649000 260000 -nan -nan -nan -nan -nan
659000 260000 -nan -nan -nan -nan -nan
669000 260000 -nan -nan -nan -nan -nan
679000 260000 -nan -nan -nan -nan -nan
689000 270000 -nan -nan -nan -nan -nan
699000 260000 -nan -nan -nan -nan -nan
709000 260000 -nan -nan -nan -nan -nan
719000 260000 -nan -nan -nan -nan -nan
729000 260000 -nan -nan -nan -nan -nan
739000 260000 -nan -nan -nan -nan -nan
749000 260000 -nan -nan -nan -nan -nan
759000 260000 -nan -nan -nan -nan -nan
769000 270000 -nan -nan -nan -nan -nan
779000 260000 -nan -nan -nan -nan -nan
789000 260000 -nan -nan -nan -nan -nan
799000 260000 -nan -nan -nan -nan -nan
809000 260000 -nan -nan -nan -nan -nan
819000 260000 -nan -nan -nan -nan -nan
829000 260000 -nan -nan -nan -nan -nan
839000 260000 -nan -nan -nan -nan -nan
849000 270000 -nan -nan -nan -nan -nan
859000 260000 -nan -nan -nan -nan -nan
869000 260000 -nan -nan -nan -nan -nan
879000 260000 -nan -nan -nan -nan -nan
889000 260000 -nan -nan -nan -nan -nan
899000 270000 -nan -nan -nan -nan -nan
909000 260000 -nan -nan -nan -nan -nan
919000 260000 -nan -nan -nan -nan -nan
929000 260000 -nan -nan -nan -nan -nan
939000 270000 -nan -nan -nan -nan -nan
949000 260000 -nan -nan -nan -nan -nan
959000 260000 -nan -nan -nan -nan -nan
969000 260000 -nan -nan -nan -nan -nan
979000 260000 -nan -nan -nan -nan -nan
989000 270000 -nan -nan -nan -nan -nan
999000 260000 -nan -nan -nan -nan -nan
