t PE VE R R2
1 1.5633 0.0522034 -0.0226079 0.00409291
2 1.51803 0.0551418 -0.0339397 0.00921773
3 1.4563 0.0594274 -0.0452017 0.0163295
4 1.38003 0.0651063 -0.0563364 0.0253138
5 1.2917 0.072183 -0.0672976 0.0360105
6 1.1942 0.0806208 -0.0780538 0.0482228
7 1.09069 0.0903449 -0.0885897 0.0617261
8 0.984501 0.101244 -0.0989068 0.0762772
9 0.879032 0.113174 -0.109023 0.0916206
10 0.777655 0.125964 -0.118968 0.107496
11 0.683635 0.139408 -0.128788 0.123644
12 0.600027 0.15328 -0.138533 0.139818
13 0.529532 0.167352 -0.14826 0.155794
14 0.474345 0.181372 -0.158027 0.171382
15 0.435983 0.19511 -0.167889 0.186445
16 0.415146 0.208375 -0.177892 0.2009
17 0.411633 0.221028 -0.188068 0.214728
18 0.424355 0.232992 -0.198431 0.227965
19 0.451443 0.244254 -0.208976 0.240689
20 0.490468 0.25485 -0.219675 0.252997
21 0.53869 0.264848 -0.230484 0.26499
22 0.593313 0.274318 -0.241345 0.276755
23 0.651658 0.283414 -0.252199 0.288359
24 0.711234 0.29219 -0.262993 0.299852
25 0.769732 0.300751 -0.273683 0.311279
26 0.824962 0.30912 -0.284248 0.322696
27 0.874802 0.317227 -0.294686 0.334173
28 0.917163 0.325162 -0.305015 0.345804
29 0.95 0.333016 -0.315271 0.357711
30 0.971338 0.340958 -0.325508 0.370034
31 0.979308 0.349184 -0.335786 0.382933
32 0.972191 0.357914 -0.346164 0.396581
33 0.948493 0.36737 -0.356692 0.41115
34 0.907069 0.377767 -0.367401 0.426794
35 0.847329 0.389283 -0.378294 0.443625
36 0.769493 0.402235 -0.389343 0.461687
37 0.674838 0.416667 -0.400493 0.480929
38 0.565837 0.432522 -0.411668 0.501197
39 0.446122 0.449573 -0.422789 0.522246
40 0.320239 0.467429 -0.433777 0.543758
41 0.193244 0.485784 -0.444573 0.565386
42 0.0702454 0.504137 -0.455135 0.586785
43 -0.0440139 0.521915 -0.465444 0.607642
44 -0.145482 0.538694 -0.475499 0.627699
45 -0.230992 0.554291 -0.48531 0.646751
46 -0.298337 0.568855 -0.494896 0.664652
47 -0.346252 0.581681 -0.504275 0.681302
48 -0.374322 0.592742 -0.513462 0.696637
49 -0.38285 0.601911 -0.522466 0.710621
50 -0.372699 0.609283 -0.531286 0.723231
51 -0.345155 0.61502 -0.539912 0.734457
52 -0.301805 0.619039 -0.548332 0.744297
53 -0.244477 0.621479 -0.556528 0.752767
54 -0.17525 0.622544 -0.564482 0.759907
55 -0.0965142 0.62249 -0.572182 0.765796
56 -0.0110815 0.621631 -0.579615 0.770567
57 0.0777189 0.62034 -0.586776 0.774416
58 0.166016 0.619027 -0.593656 0.777602
59 0.249524 0.618106 -0.600244 0.780431
60 0.323888 0.617942 -0.606521 0.78323
61 0.385221 0.618942 -0.612458 0.78629
62 0.430744 0.621626 -0.618018 0.789825
63 0.459307 0.624897 -0.623167 0.793922
64 0.471602 0.628973 -0.627882 0.798533
65 0.469975 0.633678 -0.632157 0.803492
66 0.457917 0.638198 -0.636014 0.808551
67 0.439416 0.642269 -0.639492 0.813431
68 0.418345 0.646126 -0.64265 0.817867
69 0.398005 0.649086 -0.645549 0.821643
70 0.380839 0.651298 -0.64825 0.824608
71 0.368314 0.652549 -0.650797 0.826699
72 0.360961 0.653334 -0.653214 0.82793
73 0.358554 0.653548 -0.655491 0.82839
74 0.360433 0.653183 -0.657588 0.828208
75 0.365908 0.65253 -0.659431 0.827519
76 0.374648 0.652062 -0.660922 0.826418
77 0.386889 0.652 -0.661953 0.824929
78 0.403372 0.652057 -0.662426 0.823003
79 0.425018 0.652146 -0.662261 0.820534
80 0.452468 0.652172 -0.661401 0.817402
81 0.485666 0.652671 -0.659818 0.813513
82 0.523631 0.652845 -0.657498 0.808828
83 0.564462 0.652735 -0.654441 0.803374
84 0.605591 0.652507 -0.650655 0.797244
85 0.644206 0.652288 -0.646153 0.790579
86 0.677785 0.652401 -0.640961 0.783544
87 0.704597 0.653251 -0.635122 0.776302
88 0.724062 0.654309 -0.6287 0.768989
89 0.736855 0.654833 -0.621777 0.761691
90 0.744706 0.654722 -0.614449 0.754438
91 0.749966 0.654375 -0.606815 0.747209
92 0.75506 0.653488 -0.598966 0.739946
93 0.761992 0.651914 -0.590984 0.732581
94 0.772006 0.650219 -0.582931 0.725053
95 0.785442 0.648101 -0.574853 0.717322
96 0.801783 0.645487 -0.566784 0.709377
97 0.819809 0.64237 -0.55874 0.701224
98 0.83782 0.638865 -0.550731 0.692881
99 0.853853 0.635118 -0.542753 0.684363
100 0.865868 0.631028 -0.534792 0.675674
101 0.871896 0.626343 -0.526827 0.666805
102 0.870133 0.620836 -0.518826 0.657736
103 0.85904 0.614737 -0.510753 0.648446
104 0.837434 0.607826 -0.50257 0.638923
105 0.804621 0.600011 -0.494239 0.629173
106 0.760537 0.591435 -0.485731 0.619216
107 0.705898 0.582245 -0.47702 0.609086
108 0.642296 0.572555 -0.468089 0.598809
109 0.572194 0.562585 -0.458924 0.588389
110 0.498792 0.552348 -0.449512 0.57779
111 0.425771 0.541816 -0.43984 0.566938
112 0.35696 0.530795 -0.429891 0.555721
113 0.295983 0.519163 -0.419645 0.544013
114 0.245954 0.506804 -0.409084 0.531696
115 0.209234 0.493689 -0.398196 0.518679
116 0.187281 0.479934 -0.386976 0.504923
117 0.180558 0.465511 -0.375428 0.490447
118 0.188509 0.450573 -0.363573 0.47534
119 0.209583 0.435287 -0.351445 0.459758
120 0.241306 0.420125 -0.339094 0.443925
121 0.280436 0.405174 -0.326592 0.428123
122 0.323191 0.390753 -0.314029 0.412674
123 0.365578 0.377248 -0.301516 0.397918
124 0.403776 0.365032 -0.28918 0.384178
125 0.434496 0.354357 -0.277159 0.371729
126 0.455262 0.345441 -0.265585 0.360768
127 0.464533 0.338237 -0.254577 0.351402
128 0.461694 0.332734 -0.244229 0.343643
129 0.446943 0.328709 -0.234601 0.337429
130 0.42116 0.325972 -0.225724 0.332633
131 0.385783 0.324326 -0.217594 0.329086
132 0.342718 0.323525 -0.210187 0.326585
133 0.294252 0.323273 -0.203462 0.324913
134 0.242956 0.323325 -0.197373 0.323836
135 0.191565 0.323518 -0.191867 0.323116
136 0.142832 0.323528 -0.186897 0.322515
137 0.0993743 0.323162 -0.182423 0.321805
138 0.0635148 0.32226 -0.178412 0.320778
139 0.0371396 0.320655 -0.174841 0.319248
140 0.0215766 0.318248 -0.171695 0.31707
141 0.0175033 0.314975 -0.168965 0.314141
142 0.0248849 0.310805 -0.166646 0.310407
143 0.0429454 0.305791 -0.164728 0.305872
144 0.0701778 0.299968 -0.163193 0.300597
145 0.104404 0.293512 -0.162006 0.294703
146 0.142897 0.286668 -0.161112 0.288358
147 0.182577 0.27972 -0.160428 0.281774
148 0.220279 0.272897 -0.159845 0.275182
149 0.253065 0.266479 -0.159227 0.26881
150 0.278532 0.260715 -0.15842 0.262863
151 0.29505 0.255753 -0.157265 0.257498
152 0.301883 0.25164 -0.155605 0.252822
153 0.299163 0.248346 -0.153308 0.248885
154 0.28775 0.24585 -0.150273 0.24569
155 0.269042 0.244065 -0.146448 0.243203
156 0.244794 0.243001 -0.141826 0.241357
157 0.217004 0.242591 -0.136453 0.240041
158 0.187832 0.242731 -0.130412 0.239103
159 0.1595 0.243304 -0.123816 0.238346
160 0.134154 0.244133 -0.116791 0.237548
161 0.113668 0.245024 -0.109466 0.236486
162 0.0994776 0.245773 -0.101964 0.234974
163 0.0924914 0.246172 -0.0944012 0.23289
164 0.093114 0.24606 -0.0868853 0.230187
165 0.10135 0.245336 -0.0795122 0.226895
166 0.116924 0.244013 -0.0723601 0.223111
167 0.139362 0.242247 -0.0654785 0.218988
168 0.168011 0.240217 -0.0588754 0.214716
169 0.202046 0.238101 -0.0525063 0.210507
170 0.240529 0.236077 -0.0462716 0.206558
171 0.282554 0.234235 -0.0400239 0.203026
172 0.327422 0.232553 -0.0335878 0.199993
173 0.374743 0.23092 -0.0267876 0.197466
174 0.424363 0.229288 -0.0194742 0.195398
175 0.47614 0.227702 -0.0115474 0.193728
176 0.529693 0.22618 -0.00296651 0.192424
177 0.584253 0.22473 0.00624829 0.191501
178 0.638687 0.223378 0.0160221 0.191019
179 0.691687 0.222241 0.0262373 0.19106
180 0.742025 0.221469 0.0367486 0.191696
181 0.78876 0.221196 0.0474003 0.192975
182 0.831316 0.221518 0.0580417 0.194914
183 0.869429 0.222474 0.0685401 0.197506
184 0.903011 0.224059 0.0787875 0.200743
185 0.93203 0.226235 0.0887023 0.204626
186 0.956427 0.228935 0.0982277 0.209172
187 0.97612 0.23213 0.107327 0.214413
188 0.99104 0.235855 0.115979 0.220386
189 1.00121 0.240173 0.124172 0.227121
190 1.00679 0.245137 0.131897 0.234633
191 1.00819 0.250779 0.139147 0.242907
192 1.00601 0.257103 0.145913 0.251898
193 1.0011 0.264084 0.152182 0.261527
194 0.994443 0.271667 0.157941 0.271687
195 0.987065 0.279778 0.163176 0.282261
196 0.979885 0.288337 0.167879 0.293133
197 0.973578 0.297276 0.17205 0.304208
198 0.968452 0.306563 0.175695 0.315426
199 0.964389 0.316185 0.178833 0.326769
200 0.960836 0.326212 0.181492 0.338267
201 0.956866 0.336728 0.183708 0.349991
202 0.951295 0.347875 0.185528 0.362038
203 0.942838 0.359827 0.187004 0.374523
204 0.930278 0.372767 0.188199 0.387555
205 0.912636 0.386862 0.189178 0.401219
206 0.88931 0.402241 0.190014 0.415563
207 0.860171 0.418974 0.190779 0.430585
208 0.825614 0.437051 0.191544 0.446228
209 0.786544 0.456381 0.192375 0.462384
210 0.74433 0.47679 0.193334 0.478896
211 0.700709 0.498037 0.194472 0.495577
212 0.657677 0.519818 0.195834 0.512219
213 0.617354 0.541793 0.197459 0.528607
214 0.58185 0.563607 0.199378 0.544535
215 0.553136 0.584911 0.201619 0.559816
216 0.532919 0.605377 0.204202 0.574294
217 0.522537 0.624714 0.207148 0.587848
218 0.522862 0.642715 0.21047 0.600403
219 0.534218 0.659343 0.214181 0.611932
220 0.556324 0.674511 0.218286 0.62246
221 0.588255 0.688186 0.222783 0.63207
222 0.628461 0.700468 0.227657 0.640899
223 0.674838 0.711421 0.232874 0.649137
224 0.724874 0.721223 0.238383 0.657007
225 0.775859 0.730104 0.244108 0.664749
226 0.82514 0.738252 0.249957 0.672593
227 0.870378 0.745903 0.255821 0.680731
228 0.909742 0.75308 0.261587 0.689294
229 0.942037 0.760065 0.267143 0.698343
230 0.966719 0.76711 0.272387 0.707866
231 0.983825 0.774392 0.277234 0.717782
232 0.993846 0.781992 0.281616 0.72796
233 0.997565 0.789864 0.285484 0.738229
234 0.995912 0.798042 0.288806 0.748393
235 0.989847 0.806487 0.291561 0.758239
236 0.980271 0.815095 0.293736 0.767549
237 0.967985 0.823688 0.295318 0.776099
238 0.95365 0.832004 0.296297 0.783673
239 0.937763 0.839768 0.296661 0.790071
240 0.920636 0.8467 0.296397 0.79512
241 0.902385 0.852543 0.295496 0.798699
242 0.882969 0.857088 0.293961 0.800748
243 0.862282 0.860269 0.291808 0.801277
244 0.840313 0.862095 0.289073 0.800359
245 0.817314 0.862359 0.285813 0.79811
246 0.793923 0.861028 0.2821 0.794659
247 0.771147 0.858109 0.278014 0.790124
248 0.750205 0.853615 0.273636 0.784595
249 0.732254 0.847582 0.269042 0.778142
250 0.718114 0.840088 0.264299 0.770821
251 0.708067 0.831259 0.259464 0.762699
252 0.701798 0.821267 0.254589 0.753864
253 0.69847 0.810325 0.24972 0.744434
254 0.696896 0.798672 0.244902 0.734549
255 0.695758 0.786402 0.240175 0.724364
256 0.693804 0.773813 0.235581 0.714036
257 0.689996 0.761071 0.231155 0.70371
258 0.683575 0.748413 0.22693 0.693522
259 0.674053 0.736068 0.222935 0.683587
260 0.661157 0.724212 0.21919 0.674008
261 0.644768 0.713054 0.21571 0.664873
262 0.624882 0.702825 0.212499 0.656252
263 0.601624 0.693659 0.209548 0.648191
264 0.575303 0.685661 0.206833 0.640699
265 0.546497 0.678858 0.204315 0.633739
266 0.516116 0.673173 0.201938 0.627221
267 0.485401 0.668421 0.199633 0.621004
268 0.455852 0.664309 0.197328 0.614908
269 0.429084 0.660471 0.194943 0.608729
270 0.406649 0.656504 0.192404 0.602262
271 0.389864 0.651994 0.189643 0.595319
272 0.379691 0.646547 0.186597 0.58774
273 0.376669 0.639854 0.183215 0.5794
274 0.380915 0.631754 0.179452 0.570209
275 0.392181 0.622056 0.175273 0.560111
276 0.409936 0.610663 0.17065 0.549076
