n t PE VE R R2 BS
9000 0 6.90742 6.90742 -0.0127403 2.99321 0
19000 70000 7.65049 7.65049 -0.000927224 3.30974 0
29000 80000 7.66534 7.66534 -0.0380955 3.32388 0
39000 70000 7.68719 7.68719 0.0372399 3.32536 0
49000 80000 6.84278 6.84278 -0.0498349 3.06528 0
59000 80000 7.75421 7.75421 0.111007 3.35917 0
69000 70000 7.13743 7.13743 0.110702 3.18596 0
79000 80000 7.70846 7.70846 -0.0738833 3.31229 0
89000 70000 7.2132 7.2132 0.0216357 3.18293 0
99000 80000 7.51348 7.51348 -0.0742952 3.25427 0
109000 80000 7.13996 7.13996 0.0634114 3.15655 0
119000 70000 7.53902 7.53902 0.128241 3.27867 0
129000 80000 7.10591 7.10591 -0.0223868 3.17283 0
139000 70000 7.66016 7.66016 -0.00534393 3.31303 0
149000 80000 7.527 7.527 -0.0336741 3.28784 0
159000 80000 7.20328 7.20328 -0.00452995 3.19549 0
169000 70000 7.16599 7.16599 -0.0823476 3.21087 0
179000 80000 7.36701 7.36701 -0.0521012 3.23823 0
189000 70000 7.18993 7.18993 0.0377209 3.17373 0
199000 80000 7.54359 7.54359 -0.0143798 3.29775 0
209000 80000 7.19848 7.19848 0.0590352 3.19457 0
219000 70000 7.21532 7.21532 0.0274373 3.17254 0
229000 80000 7.36446 7.36446 0.0222216 3.23318 0
239000 70000 7.07402 7.07402 0.0802425 3.16467 0
249000 80000 7.39355 7.39355 -0.0133553 3.21435 0
259000 80000 7.56756 7.56756 -0.0823349 3.2979 0
269000 70000 7.93045 7.93045 0.00249928 3.40221 0
279000 80000 7.77243 7.77243 -0.0527901 3.3468 0
289000 70000 7.92599 7.92599 0.0264533 3.38016 0
299000 80000 7.66709 7.66709 -0.0535775 3.31388 0
309000 70000 7.12396 7.12396 -0.0336873 3.1621 0
319000 80000 7.82451 7.82451 0.135028 3.35544 0
329000 80000 7.87125 7.87125 -0.00230004 3.3932 0
339000 70000 7.65844 7.65844 -0.0433453 3.31208 0
349000 80000 7.30676 7.30676 -0.0647845 3.20901 0
359000 70000 7.02944 7.02944 0.0156604 3.13388 0
369000 80000 7.6019 7.6019 -0.0192036 3.29062 0
379000 80000 7.55953 7.55953 0.00200425 3.2866 0
389000 70000 7.49346 7.49346 -0.0848231 3.29291 0
399000 80000 7.48216 7.48216 0.112633 3.25833 0
409000 70000 7.72721 7.72721 -0.0722978 3.35051 0
419000 80000 7.79318 7.79318 0.0607727 3.36013 0
429000 70000 7.47246 7.47246 0.122591 3.24246 0
439000 80000 7.35584 7.35584 0.0900895 3.22265 0
449000 80000 7.19809 7.19809 -0.0222655 3.21319 0
459000 70000 7.55206 7.55206 0.0444652 3.28968 0
469000 80000 7.43798 7.43798 -0.0126232 3.25688 0
479000 70000 7.3838 7.3838 0.0418589 3.20798 0
489000 80000 7.65473 7.65473 -0.0402072 3.31847 0
499000 80000 7.412 7.412 -0.0656133 3.27154 0
509000 70000 7.4961 7.4961 0.0217773 3.29127 0
519000 80000 7.49769 7.49769 0.0542653 3.30612 0
529000 70000 7.13138 7.13138 0.0669304 3.15345 0
539000 80000 7.53071 7.53071 0.0384782 3.28956 0
549000 80000 7.39929 7.39929 0.0192364 3.24851 0
559000 70000 7.68476 7.68476 -0.0372701 3.32171 0
569000 80000 7.32134 7.32134 0.0290985 3.21482 0
579000 70000 7.62113 7.62113 -0.025764 3.29832 0
589000 80000 7.71325 7.71325 0.0118266 3.32934 0
599000 80000 7.2948 7.2948 0.0964303 3.20866 0
609000 70000 7.58974 7.58974 -0.0317709 3.288 0
619000 80000 7.26978 7.26978 0.0187249 3.21959 0
629000 70000 7.38661 7.38661 0.0352498 3.22757 0
639000 80000 7.27812 7.27812 0.0823808 3.21007 0
649000 80000 7.507 7.507 -0.00172074 3.27498 0
