n t PE VE R R2 BS
9000 0 2.92987 2.92987 0.0232129 2.3281 0
19000 70000 3.12483 3.12483 0.0583063 2.54793 0
29000 70000 3.27925 3.27925 0.0382217 2.59429 0
39000 80000 3.14584 3.14584 -0.0151818 2.55126 0
49000 70000 3.20374 3.20374 -0.0316196 2.57678 0
59000 70000 3.12518 3.12518 0.0657035 2.55066 0
69000 80000 3.22602 3.22602 0.0677151 2.58153 0
79000 70000 3.19027 3.19027 0.0155677 2.56935 0
89000 70000 3.20957 3.20957 0.00202542 2.56995 0
99000 80000 3.23357 3.23357 -0.00545148 2.57135 0
109000 70000 3.2154 3.2154 0.0509997 2.58162 0
119000 70000 3.21825 3.21825 0.0503317 2.56969 0
129000 80000 3.22353 3.22353 -0.0435847 2.57373 0
139000 70000 3.22171 3.22171 0.046275 2.57216 0
149000 70000 3.20457 3.20457 0.00299563 2.57827 0
159000 80000 3.13013 3.13013 -0.0282927 2.55044 0
169000 70000 3.1865 3.1865 0.0225685 2.57146 0
179000 70000 3.28391 3.28391 0.0208004 2.5837 0
189000 80000 3.20304 3.20304 -0.0155686 2.56586 0
199000 70000 3.36188 3.36188 0.00357699 2.62055 0
209000 70000 3.17086 3.17086 -0.0970403 2.57779 0
219000 80000 3.21632 3.21632 0.0275639 2.57271 0
229000 70000 3.24801 3.24801 -0.0114584 2.59091 0
239000 70000 3.22218 3.22218 -0.0349074 2.58158 0
249000 80000 3.26813 3.26813 -0.054858 2.59259 0
259000 70000 3.09534 3.09534 0.0144307 2.54307 0
269000 70000 3.2149 3.2149 0.0672959 2.56968 0
279000 80000 3.19534 3.19534 0.0461862 2.56428 0
289000 70000 3.32857 3.32857 -0.0145047 2.6018 0
299000 70000 3.2138 3.2138 0.059413 2.56819 0
309000 80000 3.19975 3.19975 -0.0129064 2.57202 0
319000 70000 3.23357 3.23357 0.00975869 2.57997 0
329000 70000 3.26491 3.26491 -0.0393163 2.58129 0
339000 80000 3.20674 3.20674 -0.0748423 2.58528 0
349000 70000 3.23126 3.23126 -0.00405178 2.57742 0
359000 70000 3.17839 3.17839 0.0195211 2.56376 0
369000 80000 3.18692 3.18692 0.0342038 2.57017 0
379000 70000 3.27758 3.27758 -0.0196975 2.58668 0
389000 70000 3.13411 3.13411 0.0413005 2.55955 0
399000 80000 3.21311 3.21311 -0.0241989 2.57404 0
409000 70000 3.32749 3.32749 -0.0231027 2.60453 0
419000 70000 3.14782 3.14782 0.015922 2.56235 0
429000 80000 3.22379 3.22379 0.0418524 2.58685 0
439000 70000 3.2184 3.2184 -0.0118804 2.58352 0
449000 70000 3.40602 3.40602 0.0532888 2.62971 0
459000 80000 3.13916 3.13916 0.033377 2.55525 0
469000 70000 3.11668 3.11668 -0.034205 2.54561 0
479000 70000 3.13075 3.13075 0.0402317 2.55413 0
489000 80000 3.1335 3.1335 0.0151097 2.55296 0
499000 70000 3.21827 3.21827 -0.0131544 2.57137 0
509000 70000 3.26024 3.26024 0.015758 2.5924 0
519000 80000 3.14517 3.14517 -0.00133579 2.55541 0
529000 70000 3.35239 3.35239 -0.0413249 2.60694 0
539000 70000 3.24909 3.24909 0.031729 2.58941 0
549000 80000 3.27548 3.27548 -0.0331063 2.57845 0
559000 70000 3.19965 3.19965 0.0446863 2.57912 0
569000 70000 3.20804 3.20804 -0.0304062 2.57033 0
579000 80000 3.21659 3.21659 -0.0484171 2.57636 0
589000 70000 3.117 3.117 -0.0556613 2.54445 0
599000 70000 3.23234 3.23234 -0.0194429 2.57998 0
609000 80000 3.24201 3.24201 0.0555927 2.58346 0
619000 70000 3.28136 3.28136 -0.0622502 2.58815 0
629000 70000 3.17045 3.17045 -0.00662004 2.56338 0
639000 80000 3.21173 3.21173 -0.0810852 2.57232 0
649000 70000 3.34084 3.34084 -0.049559 2.62096 0
659000 70000 3.21551 3.21551 -0.0285391 2.5722 0
669000 80000 3.45365 3.45365 0.0375693 2.63737 0
679000 70000 3.21402 3.21402 -0.00678036 2.57724 0
689000 70000 3.23524 3.23524 0.00710301 2.59532 0
