t PE VE R R2 BS
58 36221.1 314690 -1.74174 41926.5 31.6556
59 36536.9 318744 -1.75082 42293.3 31.7957
60 36853.5 322826 -1.75987 42661 31.9356
61 37170.9 326938 -1.76891 43029.7 32.0753
62 37488.9 331080 -1.7779 43399.1 32.2148
63 37807.7 335250 -1.78687 43769.5 32.3541
64 38127.2 339450 -1.7958 44140.8 32.4932
65 38447.4 343679 -1.80473 44512.9 32.6321
66 38768.3 347937 -1.81365 44885.9 32.7707
67 39089.8 352224 -1.82258 45259.6 32.9092
68 39412.1 356541 -1.83149 45634.3 33.0475
69 39735 360887 -1.84035 46009.7 33.1855
70 40058.6 365262 -1.84917 46386 33.3233
71 40382.8 369666 -1.858 46763.1 33.461
72 40707.7 374100 -1.86683 47140.9 33.5984
73 41033.2 378563 -1.87564 47519.6 33.7356
74 41359.3 383055 -1.88442 47899 33.8726
75 41686 387576 -1.89318 48279.1 34.0095
76 42013.3 392126 -1.90193 48660 34.146
77 42341.2 396706 -1.91067 49041.7 34.2824
78 42669.7 401315 -1.91935 49424 34.4186
79 42998.8 405953 -1.928 49807.1 34.5546
80 43328.4 410620 -1.93664 50191 34.6903
81 43658.6 415316 -1.94529 50575.5 34.8258
82 43989.4 420042 -1.95391 50960.7 34.9612
83 44320.7 424797 -1.96248 51346.7 35.0963
84 44652.6 429582 -1.9711 51733.3 35.2312
85 44985.1 434396 -1.97969 52120.6 35.3659
86 45318 439239 -1.98826 52508.6 35.5004
87 45651.5 444111 -1.99683 52897.2 35.6347
88 45985.4 449012 -2.0054 53286.5 35.7688
89 46319.9 453943 -2.01395 53676.4 35.9027
90 46654.8 458903 -2.02254 54066.9 36.0364
91 46990.2 463893 -2.03111 54458.1 36.1699
92 47326.1 468912 -2.03964 54849.8 36.3032
93 47662.5 473960 -2.04817 55242.2 36.4363
94 47999.4 479037 -2.05668 55635.2 36.5692
95 48336.6 484144 -2.06514 56028.7 36.7019
96 48674.4 489280 -2.07358 56422.8 36.8343
97 49012.5 494446 -2.08198 56817.5 36.9666
98 49351.1 499640 -2.09038 57212.8 37.0987
99 49690.1 504864 -2.09877 57608.5 37.2306
100 50029.5 510117 -2.10718 58004.8 37.3622
101 50369.3 515399 -2.11557 58401.6 37.4937
102 50709.4 520710 -2.12395 58799 37.6249
103 51050 526050 -2.13235 59196.8 37.7559
104 51390.9 531420 -2.14073 59595.2 37.8868
105 51732.2 536818 -2.14908 59994 38.0174
106 52073.9 542246 -2.15745 60393.3 38.1478
107 52415.9 547703 -2.1658 60793.1 38.278
108 52758.2 553188 -2.17412 61193.4 38.408
109 53100.8 558703 -2.18242 61594.1 38.5377
110 53443.8 564248 -2.19074 61995.2 38.6673
111 53787.1 569821 -2.19908 62396.8 38.7967
112 54130.8 575423 -2.2074 62798.8 38.9259
113 54474.7 581053 -2.21567 63201.2 39.0548
114 54818.8 586712 -2.22391 63604.1 39.1836
115 55163.3 592401 -2.23214 64007.3 39.3121
116 55508.1 598118 -2.24031 64410.9 39.4404
117 55853.1 603864 -2.24848 64814.9 39.5685
118 56198.3 609639 -2.25665 65219.3 39.6964
119 56543.9 615442 -2.26484 65624 39.8241
120 56889.6 621274 -2.27297 66029.1 39.9516
121 57235.6 627135 -2.28109 66434.5 40.0789
122 57581.7 633025 -2.28916 66840.2 40.2059
123 57928.1 638944 -2.29718 67246.3 40.3328
124 58274.7 644891 -2.3052 67652.7 40.4594
125 58621.6 650867 -2.31318 68059.4 40.5859
126 58968.6 656871 -2.32114 68466.4 40.7121
127 59315.8 662904 -2.32909 68873.7 40.8381
128 59663.1 668966 -2.33703 69281.3 40.9639
129 60010.7 675056 -2.34497 69689.2 41.0895
130 60358.4 681175 -2.35291 70097.4 41.2149
131 60706.3 687322 -2.36083 70505.8 41.3401
132 61054.3 693498 -2.36875 70914.5 41.4651
133 61402.5 699702 -2.37664 71323.4 41.5899
134 61750.8 705934 -2.3845 71732.6 41.7144
135 62099.3 712195 -2.39234 72142 41.8392
136 62447.8 718484 -2.40017 72551.6 41.9644
137 62796.5 724802 -2.408 72961.4 42.0895
138 63145.3 731148 -2.41579 73371.5 42.2144
139 63494.1 737522 -2.42355 73781.7 42.3391
140 63843.1 743925 -2.4313 74192.1 42.4636
141 64192 750355 -2.43904 74602.6 42.5879
142 64541.1 756814 -2.44676 75013.3 42.712
143 64890.2 763301 -2.45445 75424.2 42.8358
144 65239.4 769816 -2.46213 75835.3 42.9595
145 65588.6 776358 -2.46979 76246.4 43.083
146 65937.8 782929 -2.47744 76657.7 43.2063
147 66287.1 789528 -2.48505 77069.2 43.3293
148 66636.4 796154 -2.49262 77480.7 43.4522
149 66985.8 802808 -2.50021 77892.4 43.5749
150 67335.1 809490 -2.5078 78304.1 43.6973
151 67684.4 816199 -2.51536 78716 43.8196
152 68033.7 822937 -2.52287 79127.9 43.9417
153 68383 829702 -2.53036 79539.8 44.0635
154 68732.3 836495 -2.53785 79951.9 44.1852
155 69081.5 843316 -2.54533 80364 44.3067
156 69430.7 850165 -2.55277 80776.2 44.428
157 69779.9 857041 -2.5602 81188.4 44.5491
158 70129 863945 -2.56762 81600.6 44.6699
159 70478.1 870876 -2.57501 82012.9 44.7906
160 70827.1 877835 -2.58237 82425.1 44.9111
161 71175.9 884820 -2.58973 82837.4 45.0314
162 71524.8 891834 -2.59707 83249.7 45.1514
163 71873.5 898875 -2.60436 83662 45.2713
164 72222.1 905943 -2.61164 84074.2 45.391
165 72570.6 913039 -2.61889 84486.4 45.5104
166 72919 920163 -2.62611 84898.6 45.6297
167 73267.2 927313 -2.63333 85310.8 45.7495
168 73615.3 934491 -2.64056 85722.8 45.8696
169 73963.3 941697 -2.64778 86134.8 45.9896
170 74311.2 948929 -2.65499 86546.8 46.1093
171 74658.8 956189 -2.66217 86958.7 46.2289
172 75006.4 963475 -2.66937 87370.5 46.3482
173 75353.7 970789 -2.67653 87782.2 46.4674
174 75700.9 978129 -2.68369 88193.9 46.5864
175 76048 985497 -2.69083 88605.4 46.7052
176 76394.8 992893 -2.69795 89016.8 46.8238
177 76741.5 1.00031e+06 -2.70502 89428.1 46.9423
178 77087.9 1.00776e+06 -2.71207 89839.3 47.0605
179 77434.2 1.01524e+06 -2.71912 90250.4 47.1786
180 77780.3 1.02274e+06 -2.72615 90661.3 47.2965
181 78126.1 1.03027e+06 -2.73317 91072.1 47.4142
182 78471.7 1.03783e+06 -2.74015 91482.7 47.5317
183 78817.1 1.04541e+06 -2.7471 91893.1 47.649
184 79162.2 1.05302e+06 -2.75402 92303.4 47.7662
185 79507 1.06066e+06 -2.76095 92713.5 47.8832
186 79851.6 1.06832e+06 -2.76784 93123.4 47.9999
187 80195.9 1.07601e+06 -2.77471 93533 48.1165
188 80540 1.08373e+06 -2.78158 93942.5 48.2329
189 80883.7 1.09147e+06 -2.78845 94351.7 48.3491
190 81227.2 1.09924e+06 -2.79528 94760.8 48.4651
191 81570.4 1.10703e+06 -2.80211 95169.6 48.5809
192 81913.3 1.11485e+06 -2.8089 95578.2 48.6965
193 82256 1.1227e+06 -2.81565 95986.5 48.8119
194 82598.2 1.13057e+06 -2.82244 96394.6 48.9272
195 82940.2 1.13847e+06 -2.8292 96802.5 49.0422
196 83281.9 1.14639e+06 -2.83597 97210.1 49.157
197 83623.2 1.15435e+06 -2.84271 97617.3 49.2717
198 83964.1 1.16232e+06 -2.84945 98024.4 49.3862
199 84304.7 1.17033e+06 -2.85616 98431.1 49.5005
200 84645 1.17836e+06 -2.86288 98837.5 49.6145
201 84984.9 1.18641e+06 -2.86955 99243.7 49.7285
202 85324.4 1.1945e+06 -2.87619 99649.5 49.8422
203 85663.6 1.2026e+06 -2.88279 100055 49.9557
204 86002.4 1.21074e+06 -2.8894 100460 50.0691
205 86340.8 1.2189e+06 -2.89598 100865 50.1823
206 86678.8 1.22709e+06 -2.90252 101270 50.2952
207 87016.5 1.2353e+06 -2.90906 101674 50.408
208 87353.7 1.24354e+06 -2.91559 102078 50.5207
209 87690.5 1.2518e+06 -2.92211 102481 50.6331
210 88027 1.26009e+06 -2.92861 102884 50.7453
211 88363 1.2684e+06 -2.93506 103287 50.8574
212 88698.5 1.27674e+06 -2.94152 103690 50.9693
213 89033.6 1.28511e+06 -2.94795 104092 51.081
214 89368.3 1.2935e+06 -2.95441 104493 51.1925
215 89702.5 1.30192e+06 -2.96083 104894 51.3038
216 90036.3 1.31036e+06 -2.96722 105295 51.4149
217 90369.5 1.31883e+06 -2.97361 105696 51.5259
218 90702.4 1.32733e+06 -2.97996 106096 51.6366
219 91034.7 1.33584e+06 -2.9863 106495 51.7472
220 91366.6 1.34439e+06 -2.9926 106894 51.8576
221 91698 1.35296e+06 -2.99888 107293 51.9678
222 92028.9 1.36155e+06 -3.00513 107691 52.0778
223 92359.3 1.37017e+06 -3.01132 108089 52.1876
224 92689.2 1.37882e+06 -3.01747 108486 52.2972
225 93018.6 1.38749e+06 -3.02359 108883 52.4067
226 93347.4 1.39618e+06 -3.0297 109280 52.5159
227 93675.7 1.4049e+06 -3.03578 109676 52.6249
228 94003.5 1.41365e+06 -3.04182 110071 52.7338
229 94330.8 1.42242e+06 -3.04785 110466 52.8424
230 94657.5 1.43121e+06 -3.05386 110860 52.9509
231 94983.7 1.44003e+06 -3.05986 111254 53.0592
232 95309.3 1.44887e+06 -3.06584 111648 53.1675
233 95634.4 1.45774e+06 -3.07182 112041 53.2772
234 95958.9 1.46663e+06 -3.07775 112433 53.3868
235 96282.8 1.47555e+06 -3.08366 112825 53.4962
236 96606.1 1.4845e+06 -3.08958 113216 53.6055
237 96928.9 1.49346e+06 -3.0955 113607 53.7146
238 97251 1.50246e+06 -3.10139 113997 53.8235
239 97572.6 1.51147e+06 -3.10724 114387 53.9322
240 97893.6 1.52051e+06 -3.11306 114776 54.0407
241 98214 1.52958e+06 -3.11885 115164 54.1491
242 98533.8 1.53867e+06 -3.12462 115552 54.2572
243 98852.9 1.54778e+06 -3.13037 115940 54.3652
244 99171.5 1.55692e+06 -3.13611 116326 54.473
245 99489.4 1.56609e+06 -3.14182 116712 54.5807
246 99806.6 1.57527e+06 -3.14751 117098 54.6882
247 100123 1.58448e+06 -3.15318 117483 54.7955
248 100439 1.59372e+06 -3.15885 117867 54.9026
249 100754 1.60298e+06 -3.1645 118251 55.0095
250 101069 1.61226e+06 -3.17015 118634 55.1163
251 101383 1.62157e+06 -3.1758 119016 55.2228
252 101696 1.6309e+06 -3.1814 119398 55.3292
253 102009 1.64026e+06 -3.187 119779 55.4354
254 102321 1.64964e+06 -3.19259 120160 55.5415
255 102632 1.65904e+06 -3.19817 120539 55.6474
256 102942 1.66847e+06 -3.20371 120919 55.7531
257 103252 1.67792e+06 -3.20922 121297 55.8586
258 103561 1.68739e+06 -3.21473 121675 55.9639
259 103870 1.69689e+06 -3.22023 122052 56.0691
260 104177 1.70642e+06 -3.22571 122429 56.174
261 104484 1.71596e+06 -3.23119 122804 56.2788
262 104791 1.72553e+06 -3.23663 123179 56.3834
263 105096 1.73512e+06 -3.24206 123554 56.4879
264 105401 1.74474e+06 -3.24749 123927 56.5921
265 105705 1.75438e+06 -3.25288 124300 56.6962
266 106008 1.76404e+06 -3.2582 124672 56.8001
267 106311 1.77373e+06 -3.26347 125044 56.9038
268 106613 1.78344e+06 -3.26873 125415 57.0073
269 106914 1.79317e+06 -3.27397 125785 57.1107
270 107214 1.80293e+06 -3.27915 126154 57.2138
271 107514 1.81271e+06 -3.28432 126522 57.3168
272 107812 1.82251e+06 -3.28951 126890 57.4196
273 108110 1.83234e+06 -3.2947 127257 57.5223
274 108407 1.84219e+06 -3.29987 127623 57.6247
275 108704 1.85206e+06 -3.30502 127988 57.727
276 108999 1.86196e+06 -3.31015 128353 57.8298
277 109294 1.87188e+06 -3.31531 128717 57.9339
278 109588 1.88182e+06 -3.32045 129080 58.0378
279 109881 1.89179e+06 -3.32558 129442 58.1416
280 110173 1.90178e+06 -3.33071 129804 58.2452
281 110465 1.9118e+06 -3.3358 130164 58.3487
282 110755 1.92183e+06 -3.34085 130524 58.452
283 111045 1.93189e+06 -3.34588 130883 58.5551
284 111334 1.94198e+06 -3.35087 131242 58.6581
285 111622 1.95209e+06 -3.35585 131599 58.7609
286 111910 1.96222e+06 -3.36082 131956 58.8636
287 112196 1.97237e+06 -3.36577 132311 58.9661
288 112482 1.98255e+06 -3.3707 132666 59.0685
289 112766 1.99275e+06 -3.3756 133020 59.1707
290 113050 2.00297e+06 -3.38046 133374 59.2727
291 113333 2.01322e+06 -3.38528 133726 59.3746
292 113615 2.02349e+06 -3.3901 134077 59.4763
293 113897 2.03378e+06 -3.39495 134428 59.5779
294 114177 2.0441e+06 -3.39979 134778 59.6793
295 114456 2.05444e+06 -3.40462 135127 59.7805
296 114735 2.0648e+06 -3.40943 135474 59.8816
297 115013 2.07518e+06 -3.4142 135822 59.9825
298 115289 2.08559e+06 -3.41895 136168 60.0832
299 115565 2.09602e+06 -3.42371 136513 60.1838
300 115840 2.10647e+06 -3.42841 136857 60.2842
301 116114 2.11695e+06 -3.43305 137201 60.3845
302 116387 2.12745e+06 -3.43769 137543 60.4846
303 116660 2.13797e+06 -3.4423 137885 60.5845
304 116931 2.14852e+06 -3.44687 138226 60.6843
305 117201 2.15908e+06 -3.45141 138566 60.784
306 117471 2.16967e+06 -3.45593 138905 60.8835
307 117739 2.18029e+06 -3.46044 139243 60.9828
308 118007 2.19092e+06 -3.46495 139580 61.082
309 118273 2.20158e+06 -3.46944 139916 61.181
310 118539 2.21226e+06 -3.47389 140251 61.2798
311 118804 2.22297e+06 -3.47832 140585 61.3785
312 119067 2.2337e+06 -3.48274 140918 61.4771
313 119330 2.24445e+06 -3.48719 141250 61.5754
314 119592 2.25522e+06 -3.49163 141582 61.6737
315 119853 2.26601e+06 -3.49602 141912 61.7717
316 120113 2.27683e+06 -3.50039 142241 61.8696
317 120371 2.28767e+06 -3.50473 142570 61.9673
318 120629 2.29853e+06 -3.50905 142897 62.0649
319 120886 2.30941e+06 -3.51336 143224 62.1623
320 121142 2.32032e+06 -3.51762 143549 62.2596
321 121397 2.33125e+06 -3.52187 143874 62.3567
322 121651 2.3422e+06 -3.5261 144197 62.4536
323 121904 2.35318e+06 -3.53027 144519 62.5504
324 122156 2.36417e+06 -3.53443 144841 62.6494
325 122407 2.37519e+06 -3.53857 145161 62.7485
326 122657 2.38624e+06 -3.54269 145481 62.8474
327 122906 2.3973e+06 -3.54679 145799 62.9462
328 123154 2.40839e+06 -3.55086 146117 63.0449
329 123400 2.4195e+06 -3.55493 146433 63.1434
330 123646 2.43063e+06 -3.55894 146748 63.2418
331 123891 2.44178e+06 -3.56291 147063 63.34
332 124135 2.45296e+06 -3.56687 147376 63.4381
333 124378 2.46415e+06 -3.57086 147688 63.536
334 124619 2.47537e+06 -3.57485 147999 63.6337
335 124860 2.48662e+06 -3.57884 148310 63.7313
336 125100 2.49788e+06 -3.58284 148619 63.8288
337 125338 2.50917e+06 -3.58684 148927 63.9261
338 125576 2.52048e+06 -3.59081 149234 64.0233
339 125812 2.53181e+06 -3.59478 149539 64.1204
340 126047 2.54316e+06 -3.59874 149844 64.2173
341 126282 2.55454e+06 -3.60267 150148 64.314
342 126515 2.56594e+06 -3.60655 150451 64.4106
343 126747 2.57736e+06 -3.61039 150752 64.5071
344 126978 2.5888e+06 -3.61421 151053 64.6034
345 127208 2.60027e+06 -3.61796 151352 64.6997
346 127437 2.61176e+06 -3.6217 151651 64.7957
347 127665 2.62327e+06 -3.62542 151948 64.8916
348 127892 2.6348e+06 -3.62913 152244 64.9874
349 128118 2.64636e+06 -3.63282 152539 65.083
350 128342 2.65793e+06 -3.63648 152833 65.1785
351 128566 2.66953e+06 -3.64009 153126 65.2739
352 128788 2.68116e+06 -3.64368 153418 65.3691
353 129010 2.6928e+06 -3.64725 153709 65.4641
354 129230 2.70447e+06 -3.65078 153998 65.559
355 129449 2.71616e+06 -3.65427 154287 65.6538
356 129667 2.72787e+06 -3.65773 154574 65.7484
357 129884 2.7396e+06 -3.66118 154860 65.8429
358 130100 2.75136e+06 -3.6646 155145 65.9373
359 130315 2.76314e+06 -3.66799 155429 66.0315
360 130528 2.77494e+06 -3.67134 155712 66.1256
361 130741 2.78677e+06 -3.67468 155994 66.2195
362 130952 2.79861e+06 -3.67802 156274 66.3133
363 131162 2.81048e+06 -3.68132 156554 66.4069
364 131371 2.82237e+06 -3.6846 156832 66.5004
365 131579 2.83429e+06 -3.68785 157109 66.5937
366 131786 2.84622e+06 -3.69108 157385 66.6869
367 131992 2.85818e+06 -3.69428 157660 66.78
368 132196 2.87016e+06 -3.69742 157934 66.8729
369 132400 2.88217e+06 -3.70055 158206 66.9657
370 132602 2.89419e+06 -3.70364 158478 67.0583
371 132803 2.90624e+06 -3.70673 158748 67.1508
372 133003 2.91831e+06 -3.70979 159017 67.2431
373 133202 2.9304e+06 -3.71283 159285 67.3354
374 133400 2.94252e+06 -3.71587 159552 67.4274
375 133596 2.95465e+06 -3.7189 159817 67.5215
376 133792 2.96682e+06 -3.72191 160081 67.6162
377 133986 2.979e+06 -3.72491 160345 67.7108
378 134179 2.99121e+06 -3.7279 160607 67.8053
379 134371 3.00344e+06 -3.73087 160867 67.8997
380 134561 3.01569e+06 -3.73381 161127 67.994
381 134751 3.02796e+06 -3.73675 161386 68.0881
382 134939 3.04026e+06 -3.73966 161643 68.1821
383 135127 3.05258e+06 -3.74258 161899 68.276
384 135313 3.06492e+06 -3.74546 162154 68.3697
385 135498 3.07728e+06 -3.7483 162408 68.4633
386 135681 3.08967e+06 -3.75111 162660 68.5568
387 135864 3.10208e+06 -3.75392 162912 68.6501
388 136045 3.11451e+06 -3.75671 163162 68.7433
389 136226 3.12697e+06 -3.75954 163411 68.8364
390 136405 3.13945e+06 -3.76234 163658 68.9294
391 136582 3.15195e+06 -3.7651 163905 69.0223
392 136759 3.16447e+06 -3.76785 164150 69.115
393 136934 3.17701e+06 -3.77054 164394 69.2076
394 137109 3.18958e+06 -3.77321 164637 69.3
395 137282 3.20217e+06 -3.77585 164879 69.3923
396 137453 3.21479e+06 -3.77847 165119 69.4845
397 137624 3.22742e+06 -3.78108 165358 69.5766
398 137793 3.24008e+06 -3.78369 165596 69.6685
399 137961 3.25276e+06 -3.78628 165833 69.7603
400 138128 3.26546e+06 -3.78885 166068 69.852
401 138294 3.27819e+06 -3.79137 166302 69.9449
402 138459 3.29094e+06 -3.79389 166536 70.0395
403 138622 3.30371e+06 -3.79641 166767 70.134
404 138784 3.3165e+06 -3.79892 166998 70.2285
405 138945 3.32932e+06 -3.80142 167227 70.3228
406 139105 3.34216e+06 -3.8039 167455 70.417
407 139263 3.35503e+06 -3.80635 167682 70.5111
408 139421 3.36791e+06 -3.80879 167907 70.605
409 139577 3.38082e+06 -3.8112 168132 70.6988
410 139731 3.39375e+06 -3.81357 168355 70.7925
411 139885 3.4067e+06 -3.81592 168577 70.8861
412 140037 3.41968e+06 -3.81826 168797 70.9796
413 140188 3.43267e+06 -3.82055 169016 71.073
414 140338 3.4457e+06 -3.82284 169234 71.1662
415 140487 3.45874e+06 -3.82512 169451 71.2594
416 140634 3.47181e+06 -3.8274 169667 71.3524
417 140781 3.4849e+06 -3.82968 169881 71.4453
418 140925 3.49802e+06 -3.83194 170094 71.5382
419 141069 3.51116e+06 -3.83418 170305 71.6308
420 141212 3.52432e+06 -3.83638 170516 71.7234
421 141353 3.5375e+06 -3.83856 170725 71.8159
422 141493 3.55071e+06 -3.8407 170933 71.9082
423 141631 3.56394e+06 -3.8428 171139 72.0005
424 141769 3.57719e+06 -3.84489 171345 72.0926
425 141905 3.59047e+06 -3.84698 171549 72.1846
426 142040 3.60377e+06 -3.84905 171751 72.2765
427 142174 3.6171e+06 -3.85111 171953 72.3683
428 142306 3.63045e+06 -3.85316 172153 72.46
429 142437 3.64382e+06 -3.8552 172352 72.5516
430 142568 3.65721e+06 -3.85721 172550 72.6431
431 142696 3.67063e+06 -3.85923 172746 72.7344
432 142824 3.68407e+06 -3.86124 172941 72.8257
433 142950 3.69754e+06 -3.86326 173135 72.9168
434 143075 3.71102e+06 -3.86529 173327 73.0078
435 143199 3.72453e+06 -3.86732 173519 73.0986
436 143321 3.73807e+06 -3.86932 173708 73.1894
437 143442 3.75163e+06 -3.87135 173897 73.2801
438 143562 3.76521e+06 -3.87338 174084 73.3707
439 143681 3.77881e+06 -3.8754 174271 73.4611
440 143799 3.79244e+06 -3.87741 174455 73.5514
441 143915 3.80609e+06 -3.87939 174639 73.6417
442 144030 3.81977e+06 -3.88134 174821 73.7318
443 144143 3.83347e+06 -3.88326 175002 73.8218
444 144256 3.84719e+06 -3.88518 175182 73.9117
445 144367 3.86094e+06 -3.8871 175360 74.0015
446 144477 3.87471e+06 -3.88901 175537 74.0912
447 144585 3.8885e+06 -3.8909 175713 74.1807
448 144693 3.90232e+06 -3.89273 175887 74.2702
449 144799 3.91616e+06 -3.89455 176060 74.3595
450 144904 3.93003e+06 -3.89636 176232 74.4488
451 145007 3.94392e+06 -3.89814 176402 74.5379
452 145109 3.95783e+06 -3.8999 176571 74.6269
453 145210 3.97177e+06 -3.90164 176739 74.7158
454 145310 3.98573e+06 -3.90334 176906 74.8045
455 145408 3.99971e+06 -3.90501 177071 74.8932
456 145506 4.01372e+06 -3.90668 177235 74.9817
457 145601 4.02775e+06 -3.90834 177398 75.0702
458 145696 4.04181e+06 -3.90997 177559 75.1585
459 145789 4.05589e+06 -3.91158 177719 75.2468
460 145881 4.07e+06 -3.91315 177878 75.3349
461 145972 4.08413e+06 -3.9147 178035 75.4229
462 146062 4.09829e+06 -3.91623 178191 75.5108
463 146150 4.11247e+06 -3.91776 178346 75.5986
464 146237 4.12667e+06 -3.91928 178499 75.6863
465 146322 4.1409e+06 -3.92074 178651 75.7739
466 146407 4.15515e+06 -3.92219 178802 75.8614
467 146490 4.16943e+06 -3.92362 178952 75.9501
468 146572 4.18373e+06 -3.92502 179100 76.041
469 146652 4.19806e+06 -3.92641 179247 76.1318
470 146732 4.21241e+06 -3.92781 179392 76.2225
471 146809 4.22679e+06 -3.92918 179536 76.313
472 146886 4.24119e+06 -3.93051 179679 76.4035
473 146962 4.25561e+06 -3.9318 179821 76.4939
474 147036 4.27006e+06 -3.93306 179961 76.5841
475 147109 4.28453e+06 -3.9343 180100 76.6743
476 147180 4.29902e+06 -3.93549 180238 76.7643
477 147251 4.31354e+06 -3.93667 180374 76.8542
478 147320 4.32808e+06 -3.93786 180509 76.9441
479 147387 4.34265e+06 -3.93903 180643 77.0338
480 147454 4.35724e+06 -3.9402 180775 77.1235
481 147519 4.37186e+06 -3.94133 180906 77.213
482 147583 4.3865e+06 -3.94244 181036 77.3025
483 147646 4.40117e+06 -3.94354 181164 77.3918
484 147707 4.41586e+06 -3.94462 181291 77.4811
485 147767 4.43058e+06 -3.94569 181417 77.5702
486 147826 4.44532e+06 -3.94675 181542 77.6593
487 147884 4.46009e+06 -3.9478 181665 77.7514
488 147940 4.47488e+06 -3.94883 181787 77.8441
489 147995 4.4897e+06 -3.94985 181908 77.9367
490 148049 4.50454e+06 -3.95083 182027 78.0292
491 148102 4.5194e+06 -3.95176 182145 78.1216
492 148153 4.53429e+06 -3.95267 182261 78.214
493 148203 4.54921e+06 -3.95353 182377 78.3062
494 148252 4.56414e+06 -3.95438 182491 78.3983
495 148299 4.57911e+06 -3.95522 182604 78.4904
496 148345 4.59409e+06 -3.95603 182715 78.5823
497 148390 4.60911e+06 -3.95684 182825 78.6742
498 148434 4.62415e+06 -3.95761 182934 78.766
499 148476 4.63921e+06 -3.95838 183041 78.8577
500 148517 4.6543e+06 -3.95914 183147 78.9493
501 148557 4.66941e+06 -3.95987 183252 79.0408
502 148595 4.68455e+06 -3.96058 183356 79.1323
503 148633 4.69972e+06 -3.96126 183458 79.2236
504 148669 4.71491e+06 -3.96192 183559 79.3149
505 148704 4.73012e+06 -3.96259 183659 79.4061
506 148737 4.74536e+06 -3.96324 183757 79.4971
507 148769 4.76063e+06 -3.96386 183854 79.5881
508 148800 4.77592e+06 -3.96452 183950 79.6791
509 148830 4.79123e+06 -3.96517 184044 79.7699
510 148858 4.80657e+06 -3.96581 184137 79.8606
511 148885 4.82194e+06 -3.96639 184229 79.9513
512 148911 4.83733e+06 -3.96698 184319 80.0418
513 148936 4.85275e+06 -3.96752 184408 80.1323
514 148959 4.8682e+06 -3.96804 184496 80.2227
515 148981 4.88367e+06 -3.96854 184583 80.313
516 149002 4.89916e+06 -3.969 184668 80.4033
517 149022 4.91469e+06 -3.96943 184752 80.4934
518 149040 4.93023e+06 -3.96983 184834 80.5834
519 149057 4.9458e+06 -3.97021 184916 80.6734
520 149073 4.9614e+06 -3.9706 184996 80.7633
521 149087 4.97703e+06 -3.97098 185074 80.8531
