n t PE VE R R2 BS
9000 0 19.2119 16.746 0.772034 5.45215 0.24173
19000 3.53e+06 19.323 17.0804 -0.322322 5.45015 0.281225
29000 3.52e+06 18.1586 16.8919 0.00589784 5.20394 0.2925
39000 3.53e+06 17.7965 17.1818 -0.119734 5.19494 0.311764
49000 3.53e+06 18.7615 16.6529 -0.397125 5.15936 0.264787
59000 3.53e+06 18.5756 17.0038 -0.253509 5.21209 0.285323
69000 3.53e+06 18.2728 16.8108 -0.0274172 5.05827 0.295736
79000 3.52e+06 17.633 17.1993 -0.0104583 5.28918 0.302728
89000 3.53e+06 18.7606 16.6541 -0.18131 5.11759 0.280657
99000 3.53e+06 18.3099 17.2364 -0.0433659 5.2472 0.292068
109000 3.52e+06 18.4304 16.6631 -0.0250848 5.12405 0.278007
119000 3.53e+06 17.8207 16.492 0.0734311 4.81477 0.282434
129000 3.53e+06 18.1917 17.4783 -0.175797 5.27098 0.304457
139000 3.53e+06 17.8841 16.6214 -0.133587 5.15054 0.280617
149000 3.53e+06 18.0457 16.4839 -0.0371909 5.2172 0.267757
159000 3.53e+06 18.9236 16.7727 -0.293737 5.22976 0.284223
169000 3.53e+06 18.8491 16.1823 0.163734 5.18864 0.271003
179000 3.53e+06 18.3223 17.009 -0.0873362 5.20287 0.288484
189000 3.52e+06 18.2351 17.2568 0.125282 5.26251 0.300757
199000 3.53e+06 18.3491 16.9609 -0.0264216 5.2426 0.288542
209000 3.53e+06 18.9476 17.6222 0.101926 5.60375 0.290103
219000 3.53e+06 19.0069 17.0888 0.0444605 5.48222 0.279289
229000 3.53e+06 18.6759 17.4424 -0.0974566 5.27097 0.307907
239000 3.53e+06 19.4122 16.9184 -0.0599177 5.42104 0.274762
249000 3.53e+06 18.1433 15.6774 0.00567331 5.06714 0.250456
259000 3.52e+06 18.3807 16.8953 0.203942 5.06272 0.306724
269000 3.53e+06 18.4402 16.173 -0.0581156 5.03958 0.276028
279000 3.53e+06 18.9399 17.1456 -0.0545274 5.41567 0.284749
289000 3.53e+06 18.6373 16.7357 0.148412 5.21086 0.277062
299000 3.53e+06 18.0378 16.1838 0.0907255 4.85201 0.276277
309000 3.53e+06 18.984 16.7383 -0.113234 5.20018 0.276471
319000 3.53e+06 18.6867 17.2416 0.142503 5.51618 0.289239
329000 3.53e+06 18.059 17.7595 0.151139 5.18433 0.321874
339000 3.52e+06 18.1108 16.6878 0.185138 5.18436 0.279623
349000 3.53e+06 18.495 16.4125 0.143666 4.95647 0.271624
359000 3.53e+06 18.1772 16.8585 -0.254772 5.3805 0.267029
369000 3.53e+06 18.9623 17.3386 -0.32849 5.43896 0.282576
379000 3.53e+06 18.1663 17.2649 0.00757965 5.26617 0.307236
389000 3.53e+06 18.8607 16.7344 0.0794393 5.17846 0.275745
399000 3.53e+06 18.3174 16.3131 -0.158262 5.10075 0.270153
409000 3.52e+06 18.4218 17.5038 0.00913259 5.291 0.305464
419000 3.53e+06 17.9012 16.8402 0.0731815 4.96778 0.308557
429000 3.52e+06 18.0817 16.8253 0.0660442 5.05733 0.281986
439000 3.53e+06 17.9875 16.5808 -0.00438534 5.04364 0.279058
449000 3.52e+06 17.6673 16.3638 -0.0653366 5.0191 0.269918
459000 3.52e+06 18.4605 15.7883 -0.187433 4.82904 0.277103
469000 3.52e+06 17.9615 16.2848 0.155554 4.95894 0.276459
479000 3.53e+06 18.5114 17.3327 0.0564538 5.32186 0.288748
489000 3.52e+06 17.934 16.3561 0.119894 5.02455 0.277091
499000 3.52e+06 18.4695 17.182 -0.187104 5.1451 0.300011
509000 3.53e+06 18.0003 15.976 0.18792 5.08669 0.265566
519000 3.52e+06 17.9429 16.687 -0.14219 5.00053 0.295367
529000 3.52e+06 18.2037 16.1073 5.37982e-05 4.91493 0.275277
539000 3.53e+06 18.293 17.5219 0.0794688 5.34854 0.307333
549000 3.52e+06 18.5457 16.362 0.197569 5.0648 0.272092
559000 3.52e+06 18.7588 15.9746 0.195053 5.07075 0.262948
569000 3.52e+06 18.2277 16.0378 -0.0751016 5.04919 0.268189
579000 3.52e+06 18.2697 15.7365 -0.141837 4.87521 0.274424
589000 3.53e+06 18.6472 17.5298 -0.0324926 5.24507 0.314879
599000 3.52e+06 18.3573 16.1893 -0.0394011 4.87339 0.277399
609000 3.52e+06 18.1091 17.1946 0.0926817 5.11013 0.307598
619000 3.53e+06 18.1716 17.4024 0.0602807 5.15435 0.299877
629000 3.52e+06 18.5257 17.8979 -0.294271 5.18239 0.329543
639000 3.52e+06 18.012 17.502 -0.065693 5.31587 0.311391
649000 3.53e+06 18.3267 16.7123 0.0435208 5.21115 0.275921
659000 3.52e+06 18.2982 15.8248 0.0559551 4.85694 0.269824
669000 3.52e+06 18.2246 17.4744 -0.11987 5.26024 0.29709
679000 3.52e+06 17.2589 16.211 -0.144648 5.06412 0.273869
689000 3.53e+06 18.1694 16.7571 0.111616 5.20625 0.287647
699000 3.52e+06 18.6489 16.1885 0.20347 5.13711 0.265095
709000 3.52e+06 18.6358 16.954 0.166664 5.36541 0.275253
719000 3.53e+06 18.2393 16.8444 0.0736879 4.99826 0.294028
729000 3.52e+06 18.9337 17.4552 -0.234588 5.53661 0.290003
739000 3.52e+06 17.9776 16.528 0.0289165 5.1576 0.276659
749000 3.52e+06 18.8691 17.2894 -0.105796 5.46427 0.2824
759000 3.53e+06 18.393 17.1727 -0.214146 5.31885 0.283568
769000 3.52e+06 18.9753 16.8993 -0.0456288 5.36935 0.28621
779000 3.52e+06 18.1324 16.102 0.259136 4.99437 0.279998
789000 3.52e+06 18.2127 16.1022 0.0876127 5.00248 0.271025
799000 3.53e+06 18.335 17.3629 -0.017427 5.21499 0.307829
809000 3.52e+06 18.3293 17.067 -0.187467 5.31549 0.285738
819000 3.52e+06 18.8054 17.194 0.0920794 5.45357 0.287446
829000 3.53e+06 18.9323 17.1071 0.17503 5.31562 0.291821
839000 3.52e+06 18.605 17.8439 0.0811955 5.40858 0.328136
849000 3.52e+06 18.5434 16.544 -0.19343 5.20108 0.275969
859000 3.52e+06 18.9943 16.901 -0.326582 5.33426 0.277477
869000 3.53e+06 17.5285 16.1802 -0.0437407 5.16112 0.261427
879000 3.52e+06 17.9067 17.1418 -0.0259962 5.10724 0.301851
889000 3.52e+06 19.0139 16.7245 -0.169394 5.18284 0.281475
899000 3.52e+06 18.2911 16.677 -0.196411 5.21622 0.28401
909000 3.53e+06 18.3507 16.7781 0.0650576 5.15042 0.283733
919000 3.52e+06 18.6298 16.6212 -0.0391637 5.17789 0.278244
929000 3.52e+06 18.5283 16.629 0.0941426 5.16545 0.281679
939000 3.52e+06 18.137 16.8698 -0.122253 5.02851 0.29696
949000 3.53e+06 18.1938 16.2639 -0.033906 4.99291 0.272223
959000 3.52e+06 18.6701 17.2527 0.322526 5.12768 0.306093
969000 3.52e+06 18.3872 16.1307 0.185642 4.92085 0.276528
979000 3.53e+06 18.2934 16.6104 -0.052209 5.08241 0.281604
989000 3.52e+06 18.2646 16.928 -0.0191161 5.00249 0.29917
999000 3.52e+06 17.8687 16.6646 0.0395418 4.94017 0.294016
