n t PE VE R R2 BS
0 0 0.00246593 0.000525225 -9.17237e-06 3.92243e-05 0.000168705
1000 450000 -0.0367327 0.785073 -0.57898 0.507857 0.255812
2000 460000 0.923905 1.24084 -1.09265 1.3535 0.277291
3000 460000 3.19209 3.28702 -2.2813 5.4056 0.219434
4000 460000 4.94929 4.98234 -2.94483 8.75316 0.217326
5000 460000 3.50192 3.66548 -2.44579 6.13882 0.230325
6000 460000 3.12652 2.40813 -1.88446 3.69808 0.201925
7000 450000 2.91193 2.82423 -2.10005 4.50079 0.20887
8000 460000 3.01611 2.54227 -1.96561 3.94708 0.20971
9000 460000 2.14774 3.29592 -2.24356 5.20874 0.331951
10000 460000 1.47882 1.28828 -1.10758 1.48367 0.237165
11000 460000 1.65868 1.36165 -1.1895 1.58145 0.278471
12000 460000 1.63999 1.61255 -1.38244 2.10734 0.234215
13000 460000 1.66233 2.32481 -1.84416 3.5057 0.227834
14000 460000 2.52192 2.59682 -1.989 4.05224 0.214232
15000 450000 2.34797 2.42876 -1.888 3.71061 0.227337
16000 460000 1.5776 0.967002 -0.867294 0.870072 0.223367
17000 460000 0.293544 1.14563 -1.00673 1.17791 0.267104
18000 460000 1.33369 1.53712 -1.36833 1.97073 0.231187
19000 460000 1.37887 1.62401 -1.40782 2.12811 0.242946
20000 460000 1.29123 0.692805 -0.353275 0.341729 0.228516
21000 460000 1.06076 0.575047 0.160377 0.114409 0.228173
22000 450000 1.66169 0.926465 0.788253 0.800164 0.21715
23000 460000 0.265691 0.950295 0.82286 0.824865 0.241094
24000 460000 0.868415 0.553242 0.0327906 0.0815068 0.200881
25000 460000 0.695516 0.610734 0.384293 0.201486 0.173705
26000 460000 0.242154 0.659122 0.433081 0.276367 0.227178
27000 460000 1.0924 1.26897 1.13374 1.45695 0.225924
28000 460000 1.99086 1.9341 1.63182 2.74726 0.214413
29000 450000 0.970371 1.21841 1.09689 1.35102 0.229417
30000 460000 0.263557 0.608472 0.257325 0.182519 0.219831
31000 460000 0.680865 0.662106 -0.408251 0.292949 0.19309
32000 460000 1.55829 0.764215 -0.605105 0.476391 0.221025
33000 460000 0.678691 0.793274 -0.62622 0.512111 0.261352
