n t PE VE R R2 BS
0 0 0.000191543 0.00100193 -0.000837256 0.00109374 0.000541445
1000 1.19e+06 0.520868 0.599127 -0.377039 0.565247 0.332771
2000 1.19e+06 1.04588 0.629912 -0.382172 0.650928 0.299067
3000 1.18e+06 0.89178 0.5974 -0.362966 0.592026 0.30141
4000 1.19e+06 1.28083 1.1146 0.76885 1.56563 0.314381
5000 1.19e+06 0.823288 0.519381 0.321562 0.436763 0.312313
6000 1.18e+06 0.675357 0.600199 -0.10671 0.584675 0.31061
7000 1.19e+06 0.669321 0.536934 -0.0566615 0.476439 0.311641
8000 1.19e+06 0.67726 0.830945 -0.581652 1.02001 0.320356
9000 1.19e+06 0.543438 0.685736 -0.406744 0.764624 0.307726
10000 1.18e+06 0.4967 0.578162 -0.125064 0.546835 0.306338
11000 1.19e+06 1.42397 0.765758 -0.448822 0.91629 0.297276
12000 1.19e+06 1.2525 0.783858 -0.363102 0.900589 0.32235
13000 1.19e+06 0.2615 0.711491 0.031763 0.77131 0.328779
14000 1.18e+06 0.545036 0.873854 -0.633075 1.08049 0.316519
15000 1.19e+06 0.535514 0.579614 -0.313667 0.553096 0.312599
16000 1.19e+06 1.50292 0.514651 0.112767 0.437021 0.300238
17000 1.18e+06 0.590595 0.626623 -0.197489 0.611956 0.335555
18000 1.19e+06 0.257353 0.628359 -0.193637 0.605446 0.328241
19000 1.19e+06 0.277253 0.693287 -0.0632897 0.766795 0.315228
20000 1.18e+06 0.600845 0.700961 -0.0870371 0.734944 0.365578
21000 1.19e+06 0.222484 0.514045 -0.0792754 0.429738 0.301223
22000 1.19e+06 0.695591 0.613577 -0.341892 0.629288 0.298293
23000 1.18e+06 0.582044 0.779039 -0.340897 0.903597 0.325902
24000 1.19e+06 0.596589 0.538786 0.0730599 0.458584 0.322165
25000 1.19e+06 0.257113 0.636095 0.129031 0.652967 0.304284
26000 1.18e+06 0.576053 0.686901 -0.492791 0.75474 0.307885
27000 1.19e+06 -0.268782 0.549652 -0.270699 0.5003 0.312572
28000 1.19e+06 1.18629 0.800518 0.536833 0.970298 0.311109
29000 1.18e+06 -0.361106 0.500271 -0.0861463 0.369868 0.342049
30000 1.19e+06 0.954138 0.443507 -0.234915 0.304688 0.283662
31000 1.19e+06 0.599379 1.22831 -0.964819 1.79639 0.319155
32000 1.19e+06 0.74749 0.854709 0.581757 1.06317 0.303511
33000 1.18e+06 0.698362 0.577911 -0.183883 0.5567 0.303291
34000 1.19e+06 0.558298 0.563895 -0.0853255 0.522644 0.306197
35000 1.18e+06 0.396268 0.632296 -0.00561744 0.624272 0.315075
36000 1.19e+06 0.385 0.561744 -0.0435036 0.49147 0.327404
37000 1.19e+06 0.517864 0.633562 0.0602417 0.641212 0.312817
38000 1.18e+06 0.852626 0.62392 0.444276 0.64278 0.304643
39000 1.19e+06 -0.235466 0.683656 0.506141 0.720489 0.34011
40000 1.19e+06 0.114485 0.562966 0.102705 0.505507 0.322738
41000 1.18e+06 0.826079 0.854651 0.643401 1.06574 0.316192
42000 1.19e+06 0.36609 0.663727 -0.448817 0.712719 0.300091
43000 1.19e+06 0.591899 0.567264 0.101585 0.47725 0.333767
44000 1.18e+06 0.404102 0.69174 -0.388579 0.757612 0.316559
45000 1.19e+06 0.673991 0.676219 -0.514275 0.746663 0.311706
46000 1.19e+06 0.935145 0.594036 0.182428 0.567993 0.305101
47000 1.18e+06 0.36527 0.615377 0.236761 0.610825 0.316343
48000 1.19e+06 0.648057 0.763541 0.461224 0.883115 0.325925
49000 1.18e+06 0.366463 0.605544 0.137288 0.554278 0.34377
50000 1.19e+06 0.667635 0.590008 0.102238 0.568541 0.307227
51000 1.19e+06 0.769188 0.483418 -0.103767 0.375946 0.293151
52000 1.18e+06 1.15786 0.755988 0.341613 0.88416 0.300575
53000 1.19e+06 0.640469 0.674807 -0.360571 0.738986 0.293637
54000 1.19e+06 0.720442 0.551804 -0.233097 0.490018 0.309063
55000 1.18e+06 0.518561 0.551966 0.0254617 0.491046 0.307848
56000 1.19e+06 0.608204 0.681643 -0.400819 0.734405 0.312189
57000 1.19e+06 0.796027 0.723205 -0.485397 0.818813 0.319693
58000 1.19e+06 0.708418 0.554628 -0.0857678 0.503456 0.294912
59000 1.18e+06 0.505314 0.524308 0.0512345 0.436402 0.297169
60000 1.19e+06 0.132935 0.629234 0.183229 0.597889 0.357986
61000 1.18e+06 0.390264 0.561003 -0.184453 0.519943 0.30181
62000 1.19e+06 0.890395 0.523546 0.276975 0.450471 0.285449
63000 1.18e+06 0.952995 0.816464 -0.0438463 1.00682 0.289749
64000 1.19e+06 0.0174234 0.602682 0.266433 0.574214 0.326859
