n t PE VE R R2 BS
9000 0 1.41984 1.2986 -0.0619195 0.925984 0.234661
19000 80000 1.75721 1.63946 -0.0776719 1.18688 0.262376
29000 70000 1.60564 1.47581 -0.0069835 1.05056 0.259278
39000 80000 1.64031 1.60582 0.0779833 1.13017 0.270983
49000 70000 1.57138 1.6242 -0.0316459 1.15991 0.274263
59000 80000 1.49772 1.68504 -0.029443 1.12804 0.279729
69000 80000 1.65099 1.76367 0.0821177 1.20785 0.277803
79000 70000 1.73686 1.51598 -0.00687618 1.11233 0.253011
89000 80000 1.64193 1.5263 -0.00306362 1.07336 0.2558
99000 70000 1.66049 1.62531 -0.0569553 1.19054 0.272362
109000 80000 1.73822 1.71622 0.0906515 1.22405 0.266879
119000 80000 1.51562 1.57984 -0.0639855 1.10218 0.276942
129000 70000 1.63013 1.62268 0.0369373 1.17255 0.269512
139000 80000 1.78922 1.57017 0.00160077 1.16276 0.252228
149000 80000 1.63376 1.60944 0.0153953 1.12235 0.265033
159000 70000 1.84188 1.83886 -0.00257299 1.29558 0.269346
169000 80000 1.65144 1.7187 -0.0174473 1.21374 0.281697
179000 70000 1.43959 1.42938 -0.0509451 1.02091 0.267093
189000 80000 1.60874 1.45018 0.0563871 1.07104 0.25744
199000 80000 1.52741 1.6035 0.130079 1.12924 0.280033
209000 70000 1.6995 1.63294 0.044205 1.16141 0.264884
219000 80000 1.59778 1.55472 0.0266884 1.10927 0.274181
229000 80000 1.90148 1.93448 0.0979143 1.3465 0.276969
239000 70000 1.68349 1.70326 -0.0445202 1.23116 0.264836
249000 80000 1.56044 1.66037 0.0615427 1.15889 0.272269
259000 70000 1.69002 1.75072 0.071655 1.22279 0.267813
269000 80000 1.60993 1.65411 -0.051065 1.20402 0.269993
279000 70000 1.86944 1.99457 0.0230957 1.42364 0.281752
289000 80000 1.43026 1.71958 -0.154809 1.17461 0.293987
299000 80000 1.65225 1.63306 0.0269515 1.17925 0.266579
309000 70000 1.64852 1.78245 -0.0182386 1.2514 0.284446
319000 80000 1.67552 1.61803 0.0366946 1.16559 0.256951
329000 70000 1.71511 1.69544 -0.0303149 1.21759 0.26929
