n t PE VE R R2 BS
9999 0 0.480432 0.471182 -0.00184285 0.4684 0.49202
19999 6.76e+06 0.531748 0.507673 0.00818975 0.521982 0.500447
29999 6.76e+06 0.476027 0.488175 -0.00507315 0.492144 0.500169
39999 6.76e+06 0.488189 0.503635 -0.00114351 0.497103 0.504232
49999 6.76e+06 0.554719 0.539595 -0.000788311 0.532236 0.522685
59999 6.76e+06 0.485665 0.519095 0.00535854 0.511234 0.515798
69999 6.76e+06 0.511988 0.489561 -4.10423e-05 0.481567 0.500718
79999 6.76e+06 0.50236 0.509572 -0.013818 0.503588 0.511105
89999 6.77e+06 0.487676 0.489162 0.00727775 0.485006 0.49661
99999 6.76e+06 0.481167 0.506031 -0.00973551 0.50834 0.501117
109999 6.75e+06 0.507991 0.491645 -0.00688197 0.489576 0.498106
119999 6.76e+06 0.474048 0.48717 0.00298995 0.483777 0.495876
129999 6.76e+06 0.495941 0.505664 -0.00424326 0.496827 0.505236
139999 6.76e+06 0.514684 0.530389 0.010816 0.523645 0.51583
149999 6.76e+06 0.493766 0.485043 0.00790504 0.484971 0.499069
159999 6.77e+06 0.490002 0.512525 0.00308018 0.505967 0.508523
169999 6.76e+06 0.482226 0.473849 0.00696688 0.472373 0.491226
179999 6.76e+06 0.503136 0.496373 -0.0043449 0.496379 0.500289
189999 6.76e+06 0.492239 0.499504 0.000374563 0.507786 0.499968
199999 6.76e+06 0.513128 0.491776 0.0116888 0.49367 0.498456
209999 6.76e+06 0.500872 0.498624 0.0113178 0.496527 0.501575
219999 6.77e+06 0.521137 0.507879 0.00430568 0.507365 0.505955
229999 6.76e+06 0.505857 0.506638 0.00245925 0.518961 0.497731
239999 6.75e+06 0.478394 0.506752 -0.00435429 0.501453 0.507562
249999 6.76e+06 0.465932 0.501942 0.00378635 0.496152 0.505315
259999 6.77e+06 0.493326 0.494386 -0.0109599 0.498834 0.497998
269999 6.76e+06 0.518986 0.504245 -0.00553461 0.500865 0.506576
279999 6.75e+06 0.478856 0.499872 0.00231042 0.493036 0.505962
289999 6.77e+06 0.535051 0.522701 0.00616785 0.52692 0.509428
299999 6.76e+06 0.468899 0.477051 -0.00868691 0.474678 0.495928
309999 6.76e+06 0.505589 0.487561 0.00662838 0.487139 0.497828
319999 6.76e+06 0.495932 0.49558 -0.0150107 0.487134 0.501756
329999 6.77e+06 0.478955 0.50224 0.00543709 0.503777 0.503191
339999 6.76e+06 0.517386 0.501672 0.00278037 0.50344 0.503438
349999 6.76e+06 0.484261 0.510316 -0.00472658 0.510814 0.504552
359999 6.76e+06 0.494536 0.482756 0.010336 0.479035 0.497153
369999 6.76e+06 0.498802 0.498958 0.00207368 0.492021 0.50655
379999 6.76e+06 0.483498 0.478974 0.00878251 0.478243 0.497232
389999 6.76e+06 0.507185 0.508054 0.0178037 0.510585 0.50452
399999 6.76e+06 0.500065 0.494456 -0.0124312 0.497921 0.49792
409999 6.76e+06 0.519053 0.520331 0.00172764 0.521355 0.507439
419999 6.76e+06 0.484285 0.492614 -0.00910765 0.48751 0.498547
429999 6.76e+06 0.519504 0.493844 -0.0122349 0.481926 0.506297
439999 6.76e+06 0.490361 0.495353 0.00751978 0.491199 0.504348
449999 6.77e+06 0.46667 0.503704 0.000379709 0.495353 0.505744
459999 6.76e+06 0.474124 0.485437 -0.00939265 0.478921 0.50302
469999 6.76e+06 0.531353 0.507758 -0.00486873 0.502853 0.507212
479999 6.76e+06 0.481471 0.489916 0.0043418 0.49518 0.495781
489999 6.76e+06 0.476591 0.486829 -0.00150138 0.480765 0.501486
499999 6.76e+06 0.512287 0.502742 -0.00820682 0.502431 0.505278
509999 6.76e+06 0.480119 0.485916 -0.00136777 0.487907 0.492728
519999 6.77e+06 0.496398 0.499912 -0.00194646 0.492991 0.50344
529999 6.75e+06 0.519419 0.530659 -0.0146462 0.531876 0.514607
539999 6.77e+06 0.517586 0.518446 -0.00323165 0.531498 0.503924
549999 6.76e+06 0.512491 0.509684 -0.0172161 0.507034 0.504205
559999 6.76e+06 0.457434 0.475172 -0.00626345 0.464714 0.495426
569999 6.76e+06 0.477864 0.480158 -0.0251664 0.484827 0.49066
579999 6.76e+06 0.504864 0.497196 -0.00642103 0.495182 0.501751
589999 6.76e+06 0.488519 0.490386 -0.00648048 0.489809 0.496875
599999 6.76e+06 0.494044 0.500621 -0.00813556 0.490357 0.505412
609999 6.76e+06 0.496179 0.499188 -0.0104662 0.504025 0.500167
619999 6.76e+06 0.506112 0.505581 -0.00599791 0.505023 0.504449
629999 6.76e+06 0.466302 0.488191 0.00772376 0.476815 0.501409
639999 6.76e+06 0.489305 0.539762 0.00657034 0.523438 0.526308
649999 6.76e+06 0.471178 0.506703 -0.00505814 0.508 0.50567
659999 6.76e+06 0.487932 0.513949 0.00791105 0.509895 0.508319
669999 6.76e+06 0.507017 0.473619 -0.00489242 0.484781 0.488047
679999 6.76e+06 0.4908 0.492302 -0.000785262 0.493118 0.501037
689999 6.76e+06 0.497361 0.480199 0.000434031 0.480158 0.494061
699999 6.76e+06 0.489647 0.500077 0.0224977 0.499457 0.502794
709999 6.76e+06 0.472484 0.480825 0.000955819 0.477339 0.497855
719999 6.76e+06 0.502081 0.497949 -0.00465556 0.497828 0.503503
729999 6.76e+06 0.515744 0.508943 -0.00229188 0.511054 0.505562
739999 6.76e+06 0.513633 0.526456 0.000703548 0.514966 0.514506
749999 6.76e+06 0.48473 0.502237 0.00739273 0.490624 0.508436
759999 6.77e+06 0.489939 0.506644 0.000933127 0.496325 0.508352
769999 6.76e+06 0.497795 0.491294 0.00269545 0.49052 0.500397
779999 6.76e+06 0.482097 0.503537 -0.00439897 0.499382 0.506673
789999 6.76e+06 0.507824 0.50852 0.0016173 0.506515 0.50483
799999 6.76e+06 0.528449 0.52278 0.00262773 0.520901 0.512601
809999 6.76e+06 0.492635 0.48247 0.00880346 0.485517 0.494519
819999 6.76e+06 0.499936 0.481967 0.00258723 0.481942 0.497081
829999 6.76e+06 0.479285 0.500403 -0.00531308 0.490942 0.507502
839999 6.77e+06 0.507133 0.515244 0.00200822 0.519759 0.505488
849999 6.76e+06 0.523607 0.516073 -0.00449125 0.51233 0.507931
859999 6.76e+06 0.48192 0.492539 -0.00139241 0.478838 0.505661
869999 6.76e+06 0.489089 0.474773 0.00496155 0.476718 0.488
879999 6.76e+06 0.488096 0.481445 -0.0032573 0.477562 0.497117
889999 6.76e+06 0.54027 0.522365 0.0108313 0.527645 0.50816
899999 6.76e+06 0.512522 0.490912 -0.0085251 0.493791 0.498184
909999 6.76e+06 0.489984 0.498115 -0.00810027 0.494444 0.503613
919999 6.76e+06 0.505522 0.477191 0.0131285 0.475481 0.493032
929999 6.76e+06 0.487935 0.498746 -0.0111845 0.486166 0.504922
939999 6.76e+06 0.475182 0.47429 -0.00515446 0.473313 0.492886
949999 6.76e+06 0.456577 0.487139 -0.00169672 0.495729 0.492375
959999 6.76e+06 0.519257 0.477673 0.00386058 0.484527 0.488265
969999 6.76e+06 0.461263 0.459543 0.0124702 0.46622 0.479231
979999 6.76e+06 0.511629 0.522541 0.00332487 0.520706 0.512124
989999 6.76e+06 0.51039 0.514252 0.00392213 0.51428 0.505119
999999 6.76e+06 0.499714 0.505348 -0.0161791 0.505071 0.503237
