t PE VE R R2
1 1.00169 0.82928 -0.627287 0.559239
2 -0.0603117 0.570462 -0.257592 0.119481
3 -0.342808 0.576638 0.101516 0.107567
4 -1.06315 0.777572 0.45442 0.417161
5 -0.542991 0.99285 0.75912 0.821946
6 2.73005 0.993025 0.852629 0.886818
7 5.04159 0.920034 0.814316 0.756904
8 3.57882 0.861988 0.749408 0.643469
9 2.86307 0.807235 0.704972 0.563597
10 4.96691 0.785864 0.697658 0.539605
11 6.51699 0.879811 0.836423 0.732099
12 4.42024 1.22021 1.15204 1.38286
13 2.1994 1.48542 1.33054 1.85692
14 -0.440009 1.7348 1.45365 2.2498
15 -3.1044 2.07618 1.61155 2.80053
16 -4.80119 1.97934 1.58946 2.69745
17 -4.4084 1.64675 1.42043 2.132
18 -0.488651 1.51353 1.32549 1.8608
19 2.36936 1.37129 1.23391 1.61641
20 3.856 1.08996 1.03545 1.12831
21 2.95128 1.01066 0.949781 0.964828
22 0.524047 0.998215 0.886038 0.904916
23 -2.23575 0.973984 0.81076 0.823958
24 -2.19869 1.03297 0.863632 0.915488
25 -0.360336 1.038 0.878727 0.946567
26 -1.4017 0.86989 0.682767 0.642355
27 -6.21693 0.707767 0.358834 0.319836
28 -9.56298 0.666648 0.161932 0.216484
29 -7.04058 0.615925 -0.0480592 0.149247
30 -0.923178 0.595738 -0.283265 0.160988
31 5.67509 0.566234 -0.269367 0.117098
32 7.36882 0.54631 -0.146316 0.0767771
33 3.92346 0.560196 -0.037679 0.0859673
34 2.24527 0.586464 0.0650636 0.120892
35 4.02851 0.608204 0.104065 0.149709
36 3.92812 0.610738 -0.0130296 0.142387
37 0.82278 0.64542 -0.29348 0.212255
38 -1.64269 0.915674 -0.750419 0.711881
39 -5.10437 1.48925 -1.21143 1.7239
40 -8.00768 1.59141 -1.28198 1.91292
41 -4.7894 1.21791 -1.08139 1.30493
42 3.14399 0.910076 -0.871364 0.790546
43 4.8715 0.862612 -0.753474 0.660436
44 0.0518062 0.840253 -0.636816 0.58062
45 -5.02117 0.811201 -0.503042 0.489634
46 -5.74433 0.762302 -0.3724 0.381747
47 -2.7852 0.74184 -0.296892 0.325301
48 -4.77231 0.747739 -0.432515 0.359191
49 -8.26578 0.826852 -0.682286 0.568593
50 -10.5762 0.924102 -0.78635 0.771473
51 -5.84018 0.946902 -0.772253 0.779073
52 2.34926 0.928425 -0.792609 0.752716
53 7.2747 0.713891 -0.586344 0.396252
54 6.91642 0.567816 -0.309508 0.124692
55 3.6408 0.555986 0.00334533 0.08166
56 -0.489687 0.668711 0.269332 0.247088
57 -0.997355 0.781867 0.383572 0.389851
58 -0.207787 0.700439 0.189371 0.243559
59 -2.08679 0.590042 -0.0868824 0.122573
60 -4.39033 0.593703 -0.285599 0.157586
61 -4.14427 0.579093 -0.260429 0.134363
62 -1.1102 0.545344 -0.0622809 0.0666189
63 4.92271 0.552525 0.218666 0.0917083
64 7.61111 0.651926 0.520106 0.293
65 6.71078 0.760231 0.701986 0.509129
66 3.02833 0.940493 0.900361 0.847018
67 1.60509 1.14654 1.06463 1.20564
68 3.00289 1.16462 1.06643 1.21899
