t PE VE R R2 BS
136 0.0061788 0.721749 -0.116219 0.359231 0.508486
137 -0.0315278 0.737784 -0.0912199 0.365025 0.519019
138 -0.065218 0.743284 -0.0691271 0.36431 0.522085
139 -0.0809201 0.77403 -0.050785 0.375674 0.530124
140 -0.065578 0.834177 -0.0273175 0.400923 0.548251
141 -0.0596889 0.86935 0.0115074 0.414291 0.555439
142 -0.0423107 0.893243 0.0628886 0.424256 0.555815
143 -0.0283632 0.924083 0.10538 0.437849 0.554889
144 0.0153536 0.925067 0.141091 0.439557 0.545858
145 0.0889384 0.931623 0.185129 0.445837 0.532653
146 0.138335 0.913963 0.209149 0.440857 0.518573
147 0.184248 0.89737 0.237178 0.438316 0.504445
148 0.217286 0.833135 0.250548 0.412677 0.477617
149 0.246163 0.763799 0.255129 0.382347 0.446652
150 0.3273 0.722206 0.24425 0.360271 0.422082
151 0.413707 0.675648 0.235998 0.338861 0.403905
152 0.506992 0.63089 0.230787 0.321734 0.390223
153 0.596138 0.58975 0.213781 0.305481 0.377441
154 0.668112 0.542214 0.184783 0.283603 0.361554
155 0.735349 0.512787 0.157779 0.272573 0.35
156 0.769175 0.501353 0.153318 0.273634 0.343137
157 0.817202 0.501692 0.139754 0.278733 0.339471
158 0.867398 0.52943 0.138145 0.301218 0.343871
159 0.91658 0.55667 0.145078 0.322133 0.347038
160 0.958716 0.589768 0.157077 0.342774 0.352878
161 1.00223 0.609543 0.166598 0.355521 0.357708
162 1.0671 0.620034 0.165005 0.362626 0.360293
163 1.12928 0.637423 0.161332 0.372333 0.363579
164 1.17203 0.647435 0.138551 0.374327 0.367263
165 1.22198 0.659308 0.123506 0.382556 0.368137
166 1.26396 0.660896 0.0967644 0.382535 0.369754
167 1.29591 0.645813 0.0584825 0.369934 0.365632
168 1.33285 0.638811 0.0158744 0.360788 0.365938
169 1.37679 0.618936 -0.0225951 0.342567 0.366192
170 1.37743 0.623448 -0.0791558 0.337591 0.373357
171 1.39161 0.6366 -0.131912 0.333862 0.390819
172 1.42249 0.653012 -0.162737 0.332881 0.411192
173 1.44257 0.688795 -0.183535 0.343343 0.431307
174 1.47375 0.7317 -0.205841 0.361262 0.445446
175 1.51598 0.781152 -0.235862 0.386881 0.45675
176 1.57196 0.807349 -0.270217 0.405573 0.455452
177 1.62385 0.826917 -0.299599 0.42288 0.450265
178 1.67073 0.86994 -0.332704 0.453083 0.45015
179 1.70707 0.891237 -0.360807 0.472687 0.445652
180 1.73579 0.924807 -0.385833 0.498624 0.448063
181 1.70989 0.931803 -0.398769 0.508279 0.448067
182 1.64429 0.944697 -0.399897 0.517246 0.452141
183 1.56826 0.965525 -0.396122 0.529202 0.459096
184 1.49336 1.00026 -0.403673 0.549922 0.465403
185 1.4021 1.00739 -0.39636 0.551521 0.468573
186 1.33744 1.01545 -0.407965 0.559056 0.470496
187 1.29467 1.00483 -0.414056 0.553402 0.468413
188 1.24041 0.981338 -0.409561 0.538883 0.46175
189 1.18638 0.945026 -0.398722 0.516162 0.45328
190 1.126 0.915698 -0.380063 0.493378 0.445937
191 1.05324 0.897032 -0.360553 0.475154 0.4427
192 0.98541 0.896917 -0.346279 0.467469 0.443842
193 0.939032 0.92278 -0.337633 0.472031 0.451935
194 0.901831 0.962576 -0.34016 0.486371 0.460696
195 0.896672 1.01879 -0.359496 0.516147 0.468228
196 0.850683 1.08916 -0.359099 0.542885 0.489883
197 0.804062 1.1559 -0.348054 0.564196 0.512764
198 0.798974 1.23379 -0.350604 0.595633 0.530906
199 0.825968 1.28836 -0.354025 0.62021 0.546277
200 0.888553 1.30942 -0.361378 0.635955 0.557748
201 0.905034 1.29638 -0.3484 0.631332 0.565013
202 0.90682 1.27176 -0.324718 0.619379 0.573103
203 0.869902 1.26107 -0.283893 0.605812 0.583136
204 0.828107 1.23402 -0.253555 0.590177 0.587839
205 0.782181 1.23706 -0.227941 0.584848 0.593209
206 0.730299 1.24617 -0.204199 0.581235 0.597661
207 0.710072 1.26738 -0.178387 0.579822 0.59997
208 0.704621 1.2852 -0.138054 0.574984 0.600982
209 0.720872 1.32777 -0.0894177 0.581512 0.602673
210 0.744064 1.37872 -0.0493085 0.593088 0.603896
211 0.774565 1.43246 -0.0163744 0.605918 0.606853
212 0.828284 1.49375 0.0037759 0.624276 0.614224
213 0.90742 1.55984 0.0214827 0.643936 0.62326
214 0.973564 1.63215 0.0364814 0.66687 0.631814
215 1.03374 1.6839 0.0631485 0.684624 0.637415
216 1.08573 1.72895 0.0861624 0.703954 0.647784
217 1.10934 1.74544 0.0902743 0.713017 0.652656
218 1.12084 1.74793 0.0889375 0.71709 0.656043
219 1.12806 1.75429 0.079911 0.722989 0.663235
220 1.13274 1.7695 0.0610963 0.731991 0.674216
221 1.15612 1.761 0.04838 0.73492 0.682056
222 1.17311 1.76973 0.0445826 0.744 0.6928
223 1.20527 1.74133 0.0477441 0.73792 0.693687
224 1.23172 1.71001 0.0472528 0.728248 0.695807
225 1.2333 1.67198 0.0356868 0.712854 0.693055
226 1.22296 1.62811 0.0141816 0.694596 0.68522
227 1.18619 1.57838 0.00235274 0.674029 0.67365
228 1.14672 1.51599 -0.0250223 0.649371 0.658818
229 1.09872 1.48848 -0.0382609 0.639149 0.651367
230 1.04552 1.45323 -0.049239 0.627053 0.648215
231 0.988232 1.40562 -0.0666531 0.611697 0.644769
232 0.929358 1.35773 -0.0721139 0.596711 0.640046
233 0.901752 1.28673 -0.0743247 0.5722 0.625252
234 0.858093 1.23762 -0.0765563 0.555049 0.614159
235 0.803154 1.17884 -0.0946034 0.533868 0.598284
236 0.743259 1.11541 -0.0888208 0.506153 0.578563
237 0.69817 1.06039 -0.0905564 0.482249 0.559241
238 0.679678 1.00622 -0.0880494 0.456568 0.538889
239 0.666444 0.959747 -0.0861166 0.436102 0.520935
240 0.617205 0.940754 -0.0806511 0.426575 0.51222
241 0.56767 0.912504 -0.0777199 0.414756 0.506392
242 0.526077 0.866653 -0.075798 0.396658 0.496121
243 0.470614 0.840259 -0.0618407 0.386959 0.494103
244 0.397048 0.835678 -0.0466323 0.387223 0.492988
245 0.320428 0.838798 -0.0292918 0.391632 0.489671
246 0.248091 0.865429 -0.00358294 0.404582 0.492469
247 0.190238 0.902322 0.0172453 0.418326 0.497427
248 0.169832 0.951432 0.0130163 0.437664 0.511766
249 0.161261 1.00539 0.0131235 0.459301 0.527528
250 0.177478 1.04579 0.0110713 0.477146 0.542096
251 0.202886 1.07239 0.0146644 0.488802 0.556263
252 0.213783 1.09599 0.029038 0.497193 0.559287
253 0.238 1.11036 0.0398782 0.501531 0.555784
254 0.276553 1.13313 0.0579279 0.510917 0.557704
255 0.307107 1.15643 0.0722718 0.520058 0.568184
256 0.291505 1.17062 0.0808802 0.524506 0.569241
257 0.258096 1.18064 0.0863184 0.527756 0.574008
258 0.232603 1.18895 0.0783558 0.531687 0.580203
259 0.237574 1.2156 0.0727931 0.543831 0.591738
260 0.270788 1.21036 0.0774301 0.542074 0.594923
261 0.303084 1.21541 0.0808935 0.542239 0.594514
262 0.357856 1.21919 0.0938172 0.541191 0.587718
263 0.428226 1.24123 0.109231 0.547271 0.585531
264 0.510974 1.24153 0.117141 0.543283 0.575877
265 0.568887 1.21702 0.118757 0.53058 0.5695
266 0.604013 1.16924 0.112555 0.509733 0.560496
267 0.640066 1.11434 0.0923873 0.48618 0.554131
268 0.671596 1.06366 0.0701857 0.466731 0.550424
269 0.705852 1.02449 0.0528239 0.455108 0.550767
270 0.719834 0.989482 0.0381101 0.44298 0.547472
271 0.729989 0.951774 0.0192963 0.429872 0.54189
272 0.730763 0.913097 0.00234352 0.418566 0.537584
273 0.764269 0.883092 -0.0118851 0.411861 0.536489
274 0.770862 0.855366 -0.0136355 0.402781 0.532403
275 0.758965 0.823441 -0.0254407 0.391916 0.525102
276 0.74979 0.796608 -0.0301922 0.381423 0.515917
277 0.729307 0.756131 -0.0350159 0.364632 0.503313
278 0.726293 0.737771 -0.0308257 0.358855 0.496927
279 0.731832 0.742396 -0.0147349 0.363939 0.494264
280 0.777946 0.766602 0.0183406 0.377569 0.498669
281 0.804995 0.8165 0.0265532 0.398608 0.513075
282 0.854229 0.875871 0.0320418 0.422963 0.526663
283 0.901013 0.934123 0.0292287 0.445648 0.535487
284 0.951313 0.971307 0.0255483 0.460395 0.536197
285 0.988291 1.02089 0.0107153 0.477939 0.544104
286 1.02609 1.06895 -0.00526263 0.493878 0.551457
287 1.06077 1.10523 -0.0260712 0.50113 0.555504
288 1.11361 1.14668 -0.0501186 0.511652 0.557978
289 1.15203 1.20147 -0.0656503 0.525809 0.560561
290 1.21472 1.25534 -0.0864477 0.540818 0.567006
291 1.26857 1.27692 -0.0975623 0.546985 0.571234
292 1.3023 1.26644 -0.101789 0.54222 0.572708
293 1.32324 1.21506 -0.0978649 0.523833 0.568272
294 1.34264 1.2029 -0.0845018 0.52033 0.57343
295 1.37882 1.17677 -0.0752912 0.513341 0.574643
296 1.41854 1.13999 -0.053889 0.504371 0.571472
297 1.48449 1.08287 -0.0234133 0.48931 0.557906
298 1.52096 1.04048 -0.00160622 0.484516 0.546798
299 1.54275 0.978353 0.0150126 0.468501 0.532534
300 1.57586 0.943135 0.0254094 0.460765 0.521833
301 1.60415 0.89882 0.0496596 0.444922 0.50165
302 1.62763 0.885404 0.0669836 0.448516 0.485443
303 1.61553 0.875062 0.0886694 0.454515 0.469999
304 1.60496 0.86025 0.107293 0.461809 0.45089
305 1.59054 0.823152 0.118903 0.456655 0.433453
306 1.5466 0.772667 0.112276 0.436027 0.420925
307 1.4862 0.748088 0.0951886 0.425854 0.415605
308 1.43257 0.713707 0.0815019 0.406341 0.411957
309 1.40512 0.678425 0.069647 0.390611 0.401212
310 1.40804 0.65449 0.0663794 0.380693 0.389363
311 1.39791 0.651512 0.0797762 0.380593 0.385216
312 1.39755 0.625456 0.096505 0.368683 0.375435
313 1.39488 0.597918 0.110413 0.357251 0.360671
314 1.41021 0.564916 0.119919 0.339467 0.345672
315 1.41427 0.539924 0.13262 0.322925 0.339221
316 1.41684 0.507561 0.151238 0.300432 0.337664
317 1.41398 0.484227 0.166912 0.280017 0.342518
318 1.43175 0.48354 0.185911 0.273893 0.351494
319 1.45988 0.499565 0.208479 0.274539 0.369454
320 1.48504 0.538307 0.217429 0.289238 0.393108
321 1.52169 0.576806 0.209634 0.301575 0.415206
322 1.55909 0.622897 0.208028 0.320263 0.43589
323 1.60119 0.675691 0.213921 0.343459 0.451848
324 1.62674 0.684496 0.197848 0.34263 0.455099
325 1.66466 0.691579 0.168396 0.340339 0.458798
326 1.70014 0.691818 0.15387 0.339264 0.458371
327 1.72197 0.687508 0.140034 0.336931 0.454718
328 1.70328 0.649019 0.131335 0.318883 0.436775
329 1.67399 0.591053 0.122487 0.291133 0.416472
330 1.65138 0.524448 0.10519 0.257339 0.391073
331 1.63244 0.487423 0.0709978 0.236341 0.377627
332 1.61344 0.46341 0.0423274 0.222377 0.370206
333 1.58853 0.456991 0.0068556 0.217656 0.369705
334 1.55848 0.464898 -0.0346134 0.220416 0.375686
335 1.55018 0.474702 -0.0584785 0.225562 0.380517
336 1.5466 0.494731 -0.0877029 0.236484 0.39251
337 1.53957 0.514979 -0.114029 0.249349 0.402887
338 1.51877 0.532201 -0.135789 0.262876 0.409809
339 1.51202 0.545188 -0.159288 0.276512 0.413382
340 1.51085 0.559883 -0.166297 0.290499 0.418292
341 1.50344 0.571977 -0.158793 0.302042 0.420395
342 1.48153 0.579031 -0.141015 0.30623 0.422338
343 1.43299 0.585586 -0.126955 0.306157 0.422767
344 1.38755 0.59988 -0.117195 0.312399 0.423733
345 1.30811 0.627277 -0.101617 0.320788 0.428587
346 1.20272 0.663511 -0.0742822 0.332335 0.441302
347 1.12506 0.702277 -0.0573981 0.342471 0.453834
348 1.0597 0.724216 -0.0309691 0.345236 0.457678
349 0.999755 0.761909 -0.0168628 0.354822 0.458131
350 0.953351 0.781693 -0.0102385 0.354016 0.455804
351 0.955431 0.805286 -0.00189426 0.355395 0.455651
352 0.941911 0.818099 0.00944264 0.355747 0.455919
353 0.923892 0.839138 0.0174085 0.360658 0.460567
354 0.918019 0.849421 0.0244268 0.362933 0.462566
355 0.892246 0.87415 0.0153761 0.372479 0.472866
356 0.857639 0.887358 -0.00136296 0.379773 0.483689
357 0.798209 0.901514 -0.00966914 0.385773 0.488156
358 0.772823 0.927189 -0.0147078 0.394611 0.490984
359 0.744052 0.95356 -0.0245373 0.403382 0.493331
360 0.72045 1.0064 -0.0356527 0.418055 0.493723
361 0.706467 1.04997 -0.0442053 0.428793 0.492374
362 0.693828 1.04687 -0.0557724 0.424433 0.483973
363 0.667897 1.06505 -0.0566582 0.431063 0.484368
364 0.65975 1.03849 -0.0501613 0.423588 0.482161
365 0.687082 1.00025 -0.0516246 0.415087 0.481842
366 0.728422 0.955933 -0.0642168 0.405121 0.479384
367 0.78929 0.928195 -0.0649138 0.398225 0.475904
368 0.840832 0.885566 -0.0774434 0.387673 0.472631
369 0.879827 0.832102 -0.0827265 0.372766 0.465633
370 0.917036 0.789477 -0.0961143 0.362586 0.454855
371 0.938349 0.774908 -0.104276 0.363584 0.45069
372 0.968286 0.771133 -0.110686 0.369294 0.449276
373 0.955566 0.766869 -0.121691 0.375413 0.444076
374 0.946867 0.784578 -0.143666 0.3901 0.444033
375 0.927284 0.774623 -0.159233 0.388443 0.443801
376 0.94271 0.768992 -0.171174 0.39022 0.446845
377 0.960841 0.755205 -0.162298 0.384367 0.447595
378 0.982608 0.744348 -0.156055 0.377168 0.450736
379 0.998114 0.716527 -0.143143 0.358041 0.452538
380 0.993539 0.700736 -0.105255 0.34315 0.454685
381 0.985552 0.70352 -0.0726593 0.339769 0.456819
382 0.967917 0.715704 -0.063352 0.34176 0.467282
383 0.915447 0.743071 -0.0605796 0.350667 0.481319
384 0.86686 0.754847 -0.0496422 0.353337 0.487177
385 0.817455 0.767064 -0.0337681 0.357101 0.494367
386 0.754932 0.79063 -0.0325189 0.367205 0.501043
387 0.71513 0.786232 -0.0353207 0.365153 0.498923
388 0.649073 0.784153 -0.0334725 0.36493 0.500773
389 0.594297 0.79595 -0.0384924 0.371396 0.507365
390 0.555511 0.78961 -0.027803 0.370879 0.511999
391 0.551246 0.788945 -0.0289773 0.372934 0.516204
392 0.562249 0.775857 -0.0405885 0.370149 0.516334
393 0.54944 0.744894 -0.0580059 0.359404 0.514682
394 0.524816 0.713708 -0.0685122 0.347012 0.509316
395 0.511941 0.698753 -0.0598836 0.340811 0.509115
396 0.471278 0.684804 -0.0526327 0.333855 0.507325
397 0.432119 0.671362 -0.065943 0.327268 0.503428
398 0.382668 0.664678 -0.0829103 0.323779 0.494719
399 0.332789 0.662388 -0.0905703 0.321604 0.484216
400 0.280353 0.662303 -0.0868319 0.319042 0.466753
401 0.231264 0.680463 -0.0761649 0.325847 0.454512
402 0.195324 0.712626 -0.095137 0.342313 0.450271
403 0.143229 0.759699 -0.0981656 0.361962 0.45181
404 0.0915106 0.807764 -0.0928952 0.37798 0.463016
405 0.0194193 0.871826 -0.0688242 0.397616 0.479625
406 -0.0431157 0.930032 -0.0490985 0.414814 0.490974
407 -0.115989 0.98212 -0.0237612 0.430653 0.497823
408 -0.161948 1.00593 -0.00768954 0.439778 0.500123
409 -0.193088 1.02961 0.0267701 0.446323 0.500595
410 -0.228238 1.06342 0.0464482 0.454827 0.502164
411 -0.228496 1.09811 0.0648677 0.465512 0.503525
412 -0.217387 1.09338 0.061863 0.45751 0.492514
413 -0.213988 1.08184 0.0602611 0.449996 0.481498
414 -0.208374 1.06426 0.0517249 0.436858 0.469467
415 -0.18278 1.03315 0.0479815 0.421742 0.460371
416 -0.161729 1.00234 0.0444516 0.408616 0.463121
417 -0.120145 0.965157 0.045249 0.397757 0.466887
418 -0.0612292 0.922917 0.047932 0.385224 0.460566
419 0.00206915 0.891182 0.0544189 0.380607 0.460666
420 0.0578503 0.851668 0.0607906 0.374998 0.460614
421 0.117969 0.835425 0.0793841 0.377123 0.46299
422 0.179524 0.820328 0.0854196 0.376403 0.462709
423 0.250844 0.802349 0.0907366 0.376452 0.459409
424 0.315693 0.790059 0.0957748 0.374497 0.459478
425 0.362173 0.778721 0.0969557 0.369443 0.45979
426 0.380472 0.780336 0.097166 0.366375 0.45868
427 0.387178 0.781083 0.105871 0.359678 0.4523
428 0.381161 0.807015 0.122917 0.365242 0.452679
429 0.362833 0.850982 0.146481 0.380942 0.456863
430 0.355547 0.898127 0.171834 0.399788 0.461962
431 0.372815 0.940139 0.196098 0.419553 0.46993
432 0.414353 0.98333 0.205193 0.436691 0.482206
433 0.485962 1.03404 0.214207 0.459819 0.493457
434 0.54202 1.08655 0.230487 0.486307 0.502725
435 0.603104 1.14097 0.256363 0.516615 0.515586
436 0.631214 1.20129 0.262015 0.545356 0.545074
437 0.666396 1.25837 0.270573 0.576105 0.571095
438 0.72021 1.35807 0.283443 0.624542 0.599557
439 0.769126 1.47568 0.300985 0.680341 0.628395
440 0.831454 1.59564 0.313946 0.735641 0.65685
441 0.858685 1.66394 0.328379 0.770196 0.669863
442 0.850192 1.74535 0.319746 0.798042 0.684745
443 0.811687 1.77008 0.292375 0.794205 0.687043
444 0.797935 1.77537 0.260712 0.780954 0.68205
445 0.767681 1.81971 0.212145 0.780749 0.695158
446 0.762316 1.88346 0.152929 0.78998 0.717425
447 0.807273 1.92745 0.0936119 0.79711 0.733153
448 0.851748 1.94554 0.039452 0.801184 0.744635
449 0.871332 1.93106 0.00496756 0.797943 0.745916
450 0.890561 1.90645 -0.0343244 0.79338 0.742329
451 0.872515 1.85632 -0.0499881 0.778426 0.733737
452 0.855217 1.75058 -0.0705705 0.740508 0.711285
453 0.83906 1.62829 -0.0890485 0.696831 0.687594
454 0.783454 1.51413 -0.115674 0.654716 0.661195
455 0.732129 1.41528 -0.143239 0.622727 0.638368
456 0.66461 1.34029 -0.16535 0.597563 0.619558
457 0.608058 1.25869 -0.189282 0.571421 0.602706
458 0.547811 1.21936 -0.199871 0.556013 0.592138
459 0.494901 1.17325 -0.203707 0.537331 0.581077
460 0.451095 1.11008 -0.208977 0.512868 0.568304
461 0.417077 1.05735 -0.210106 0.4914 0.554869
462 0.408154 1.02413 -0.229766 0.484332 0.541703
463 0.423431 1.01915 -0.255173 0.49086 0.532659
464 0.445555 1.02967 -0.276254 0.503157 0.532599
465 0.472468 1.045 -0.27753 0.511892 0.53983
466 0.511063 1.06595 -0.288733 0.524807 0.541877
467 0.58407 1.06958 -0.314401 0.53386 0.53729
468 0.6432 1.0714 -0.342369 0.546652 0.538994
469 0.717934 1.07925 -0.364373 0.559849 0.54106
470 0.756628 1.08643 -0.376846 0.568865 0.542554
471 0.764627 1.08495 -0.364472 0.564208 0.542459
472 0.775942 1.07408 -0.346116 0.553154 0.535315
473 0.777043 1.08104 -0.326373 0.547764 0.529722
474 0.768249 1.09673 -0.29762 0.543505 0.51735
475 0.761134 1.13112 -0.259806 0.53946 0.504808
476 0.74149 1.18778 -0.223037 0.543803 0.503266
477 0.739181 1.24589 -0.19528 0.550674 0.503291
478 0.765008 1.24272 -0.159211 0.542367 0.497525
479 0.766784 1.20641 -0.133948 0.524691 0.491317
480 0.792597 1.16374 -0.11207 0.510159 0.487101
481 0.831985 1.13737 -0.0989472 0.50233 0.487106
482 0.896678 1.11405 -0.0850845 0.493129 0.491296
483 0.971896 1.09256 -0.0691455 0.488728 0.497285
484 1.03258 1.08829 -0.0459767 0.490049 0.505116
485 1.06753 1.08232 -0.0465063 0.486649 0.503519
486 1.08912 1.049 -0.0573453 0.471494 0.499534
487 1.11751 1.03706 -0.0766284 0.467051 0.498622
488 1.14382 0.996187 -0.0907316 0.453085 0.492405
489 1.15781 0.975299 -0.0978259 0.448354 0.490036
490 1.15222 0.922027 -0.114359 0.425782 0.480896
491 1.1221 0.854192 -0.116856 0.394917 0.465646
492 1.08927 0.806914 -0.119472 0.37332 0.450932
493 1.04589 0.775016 -0.118542 0.358727 0.444709
494 0.998956 0.755711 -0.104538 0.347909 0.44866
495 0.979607 0.736173 -0.0887707 0.337434 0.450003
496 0.966744 0.721439 -0.087254 0.33128 0.451618
497 0.945962 0.707426 -0.103359 0.32706 0.451485
498 0.909478 0.69405 -0.109623 0.321179 0.448185
