t PE VE R R2
1 -17.4749 0.558085 -0.0711696 0.0827269
2 -12.4021 0.592946 0.0213161 0.125376
3 -7.96067 0.595482 -0.0322233 0.129611
4 -12.6802 0.540639 -0.0526469 0.0612332
5 0.173946 0.594241 -0.00912782 0.12078
6 0.204417 0.636872 0.0140709 0.165219
7 -4.53541 0.571282 0.0448471 0.0977715
8 -18.2287 0.714358 0.590182 0.399949
9 -11.0476 0.808224 0.726825 0.57926
10 -0.684133 0.935533 0.797627 0.76088
11 -8.31223 0.798774 0.673956 0.544843
12 -7.92697 0.653486 0.456602 0.279387
13 0.255055 0.632612 0.250772 0.194933
14 7.19516 0.580201 -0.0482709 0.10705
15 -6.37826 0.536061 0.00791487 0.0533023
16 -4.3837 0.540785 0.212534 0.0729405
17 -4.21231 0.587355 0.274077 0.143149
18 -8.29499 0.582315 0.0786676 0.111482
19 -11.7053 0.574423 -0.195358 0.115987
20 -4.52967 0.59354 -0.313894 0.159416
21 2.8518 0.75312 -0.579214 0.432119
22 -1.79207 0.699709 -0.47645 0.33012
23 -10.2459 0.599993 -0.304044 0.165067
24 -1.3194 0.578496 -0.311488 0.142546
25 -1.10251 0.627854 -0.32114 0.199335
26 -4.06818 0.681396 -0.419664 0.281942
27 -3.53608 0.616626 -0.368734 0.205622
28 -13.0471 0.682282 -0.301277 0.256271
29 -3.24168 0.787729 -0.494272 0.416852
30 -4.6905 0.825094 -0.646247 0.55016
31 -7.32703 1.09652 -0.971621 1.06398
32 0.989223 1.25974 -1.16062 1.42501
33 8.57623 1.01766 -0.968252 0.985033
34 -6.36345 0.846494 -0.684097 0.60021
35 -10.0388 0.907087 -0.750454 0.695082
36 -11.8068 1.3278 -1.10634 1.40644
37 -5.38131 1.52588 -1.28055 1.8039
38 -3.53315 0.924924 -0.804629 0.74514
39 -5.46875 0.613336 -0.381888 0.196853
40 -1.95479 0.613289 -0.348592 0.200115
41 1.21696 0.644432 -0.330071 0.226952
42 -8.38712 0.592921 -0.166566 0.136463
43 -6.33435 0.548435 -0.0785774 0.0717733
44 -0.979803 0.546175 -0.204066 0.0802959
45 -5.93002 0.64398 -0.389564 0.242596
46 -23.534 0.659144 -0.339727 0.243997
47 -10.4018 0.568991 -0.0907546 0.0988537
48 5.72477 0.546659 0.17723 0.076524
49 2.72261 0.551775 0.179377 0.082284
50 -1.46225 0.662915 0.473033 0.291569
51 2.74202 0.607546 0.397046 0.19775
52 4.63108 0.57989 0.301651 0.139501
53 -7.02249 0.598867 0.165886 0.14517
54 -13.108 0.662531 0.344338 0.25765
55 -5.20751 0.919625 0.822118 0.756864
56 -5.05217 1.11332 1.00429 1.10114
57 -2.61442 1.18201 1.09748 1.28284
58 6.20153 1.19849 1.14016 1.34526
59 5.82361 1.07779 1.03664 1.11269
60 -2.27816 0.907413 0.768117 0.726988
61 -6.66709 1.05861 0.895676 1.01525
62 -14.6791 1.69873 1.40163 2.14783
63 -23.3436 2.6626 1.90872 3.84688
64 -9.6543 2.4534 1.85599 3.5992
65 2.57913 2.22718 1.77002 3.24829
66 0.525848 1.77703 1.54139 2.4429
67 5.84082 1.07493 1.0288 1.102
68 9.15148 0.783218 0.630255 0.508617
69 -8.00952 0.862665 0.629775 0.60956
70 -17.5942 1.2603 1.0673 1.31097
71 -13.3168 1.76909 1.46296 2.29464
72 -8.16723 1.95985 1.52342 2.58683
73 -1.80662 1.28166 1.09433 1.36627
74 -1.708 0.689606 0.530745 0.346716
75 3.51868 0.587801 0.0114148 0.118552
76 7.07259 0.637237 -0.103235 0.177941
77 -0.026597 0.593484 0.0935294 0.131067
78 -3.03496 0.675702 0.493328 0.307264
79 -5.78379 0.90686 0.759801 0.730437
80 -11.8646 0.733543 0.483953 0.387761
81 -9.17187 0.554408 -0.0390617 0.0739954
82 -8.84908 0.602769 -0.285602 0.168763
