75 -1.1507e+30 4.04355e+55
76 -1.22581e+30 4.5886e+55
77 -1.30581e+30 5.20712e+55
78 -1.39104e+30 5.90901e+55
79 -1.48182e+30 6.70552e+55
80 -1.57854e+30 7.60939e+55
81 -1.68156e+30 8.6351e+55
82 -1.79131e+30 9.79908e+55
83 -1.90823e+30 1.112e+56
84 -2.03277e+30 1.26189e+56
85 -2.16545e+30 1.43199e+56
86 -2.30678e+30 1.62501e+56
87 -2.45733e+30 1.84406e+56
88 -2.61772e+30 2.09263e+56
89 -2.78857e+30 2.37471e+56
90 -2.97057e+30 2.69481e+56
91 -3.16446e+30 3.05806e+56
92 -3.37099e+30 3.47028e+56
93 -3.59101e+30 3.93807e+56
94 -3.82538e+30 4.4689e+56
95 -4.07506e+30 5.0713e+56
96 -4.34103e+30 5.7549e+56
97 -4.62436e+30 6.53064e+56
98 -4.92618e+30 7.41096e+56
99 -5.2477e+30 8.40994e+56
100 -5.59021e+30 9.54358e+56
101 -5.95507e+30 1.083e+57
102 -6.34375e+30 1.22899e+57
103 -6.75779e+30 1.39466e+57
104 -7.19886e+30 1.58265e+57
105 -7.66872e+30 1.79599e+57
106 -8.16925e+30 2.03809e+57
107 -8.70244e+30 2.31282e+57
108 -9.27043e+30 2.62459e+57
109 -9.8755e+30 2.97838e+57
110 -1.05201e+31 3.37986e+57
111 -1.12067e+31 3.83546e+57
112 -1.19381e+31 4.35248e+57
113 -1.27173e+31 4.93919e+57
114 -1.35474e+31 5.60498e+57
115 -1.44316e+31 6.36053e+57
116 -1.53735e+31 7.21793e+57
117 -1.63769e+31 8.1909e+57
118 -1.74458e+31 9.29503e+57
119 -1.85845e+31 1.0548e+58
120 -1.97975e+31 1.19699e+58
121 -2.10897e+31 1.35834e+58
122 -2.24662e+31 1.54145e+58
123 -2.39325e+31 1.74923e+58
124 -2.54946e+31 1.98503e+58
125 -2.71586e+31 2.25261e+58
126 -2.89312e+31 2.55626e+58
127 -3.08196e+31 2.90085e+58
128 -3.28311e+31 3.29189e+58
129 -3.4974e+31 3.73564e+58
130 -3.72568e+31 4.2392e+58
131 -3.96885e+31 4.81065e+58
132 -4.22789e+31 5.45913e+58
133 -4.50385e+31 6.19503e+58
134 -4.79781e+31 7.03012e+58
135 -5.11096e+31 7.97779e+58
136 -5.44456e+31 9.05321e+58
137 -5.79992e+31 1.02736e+59
138 -6.17848e+31 1.16585e+59
139 -6.58175e+31 1.32301e+59
140 -7.01134e+31 1.50135e+59
141 -7.46897e+31 1.70374e+59
142 -7.95648e+31 1.9334e+59
143 -8.4758e+31 2.19403e+59
144 -9.02901e+31 2.48979e+59
145 -9.61834e+31 2.82542e+59
146 -1.02461e+32 3.20629e+59
147 -1.09149e+32 3.6385e+59
148 -1.16273e+32 4.12898e+59
149 -1.23862e+32 4.68558e+59
150 -1.31947e+32 5.31721e+59
151 -1.40559e+32 6.03398e+59
152 -1.49734e+32 6.84738e+59
153 -1.59507e+32 7.77042e+59
154 -1.69918e+32 8.8179e+59
155 -1.81009e+32 1.00066e+60
156 -1.92823e+32 1.13555e+60
157 -2.05409e+32 1.28862e+60
158 -2.18816e+32 1.46234e+60
159 -2.33098e+32 1.65946e+60
160 -2.48313e+32 1.88316e+60
161 -2.6452e+32 2.13702e+60
162 -2.81786e+32 2.4251e+60
163 -3.00178e+32 2.75201e+60
164 -3.19771e+32 3.12299e+60
165 -3.40643e+32 3.54398e+60
166 -3.62877e+32 4.02172e+60
167 -3.86563e+32 4.56387e+60
168 -4.11794e+32 5.17909e+60
169 -4.38672e+32 5.87726e+60
170 -4.67305e+32 6.66953e+60
171 -4.97807e+32 7.56861e+60
172 -5.30299e+32 8.58889e+60
173 -5.64912e+32 9.74671e+60
174 -6.01785e+32 1.10606e+61
175 -6.41064e+32 1.25516e+61
176 -6.82908e+32 1.42436e+61
177 -7.27482e+32 1.61638e+61
178 -7.74966e+32 1.83427e+61
179 -8.25549e+32 2.08154e+61
180 -8.79434e+32 2.36214e+61
181 -9.36836e+32 2.68057e+61
182 -9.97985e+32 3.04192e+61
183 -1.06313e+33 3.45199e+61
184 -1.13252e+33 3.91733e+61
185 -1.20644e+33 4.44541e+61
186 -1.28519e+33 5.04467e+61
187 -1.36907e+33 5.72472e+61
188 -1.45843e+33 6.49644e+61
189 -1.55363e+33 7.37219e+61
190 -1.65504e+33 8.366e+61
191 -1.76306e+33 9.49378e+61
192 -1.87814e+33 1.07736e+62
193 -2.00073e+33 1.22259e+62
194 -2.13132e+33 1.38741e+62
195 -2.27044e+33 1.57444e+62
196 -2.41864e+33 1.78668e+62
197 -2.57651e+33 2.02753e+62
198 -2.74468e+33 2.30086e+62
199 -2.92383e+33 2.61103e+62
200 -3.11468e+33 2.96301e+62
201 -3.31798e+33 3.36244e+62
202 -3.53455e+33 3.81572e+62
203 -3.76526e+33 4.3301e+62
204 -4.01103e+33 4.91382e+62
205 -4.27284e+33 5.57624e+62
206 -4.55174e+33 6.32795e+62
207 -4.84884e+33 7.181e+62
208 -5.16533e+33 8.14904e+62
209 -5.50249e+33 9.24758e+62
210 -5.86165e+33 1.04942e+63
211 -6.24426e+33 1.19089e+63
212 -6.65183e+33 1.35143e+63
213 -7.08602e+33 1.53361e+63
214 -7.54854e+33 1.74035e+63
215 -8.04125e+33 1.97497e+63
216 -8.56613e+33 2.2412e+63
217 -9.12526e+33 2.54333e+63
218 -9.72089e+33 2.88619e+63
219 -1.03554e+34 3.27527e+63
220 -1.10313e+34 3.7168e+63
221 -1.17514e+34 4.21785e+63
222 -1.25184e+34 4.78645e+63
223 -1.33355e+34 5.4317e+63
224 -1.4206e+34 6.16393e+63
225 -1.51333e+34 6.99487e+63
226 -1.6121e+34 7.93783e+63
227 -1.71733e+34 9.00791e+63
228 -1.82943e+34 1.02222e+64
229 -1.94884e+34 1.16003e+64
230 -2.07605e+34 1.31641e+64
231 -2.21156e+34 1.49387e+64
232 -2.35591e+34 1.69526e+64
233 -2.50969e+34 1.92379e+64
234 -2.6735e+34 2.18313e+64
235 -2.84801e+34 2.47743e+64
236 -3.03391e+34 2.81141e+64
237 -3.23194e+34 3.19041e+64
238 -3.4429e+34 3.6205e+64
239 -3.66763e+34 4.10858e+64
240 -3.90703e+34 4.66245e+64
241 -4.16206e+34 5.29098e+64
242 -4.43373e+34 6.00425e+64
243 -4.72313e+34 6.81367e+64
244 -5.03143e+34 7.73221e+64
245 -5.35985e+34 8.77457e+64
246 -5.7097e+34 9.95746e+64
247 -6.0824e+34 1.12998e+65
248 -6.47942e+34 1.28231e+65
249 -6.90235e+34 1.45518e+65
250 -7.35289e+34 1.65135e+65
251 -7.83284e+34 1.87396e+65
252 -8.34412e+34 2.12659e+65
253 -8.88877e+34 2.41327e+65
254 -9.46897e+34 2.7386e+65
255 -1.0087e+35 3.10779e+65
256 -1.07455e+35 3.52675e+65
257 -1.14469e+35 4.00218e+65
258 -1.2194e+35 4.54171e+65
259 -1.299e+35 5.15398e+65
260 -1.38379e+35 5.84878e+65
261 -1.47411e+35 6.63725e+65
262 -1.57034e+35 7.53201e+65
263 -1.67284e+35 8.54739e+65
264 -1.78203e+35 9.69966e+65
265 -1.89835e+35 1.10073e+66
266 -2.02226e+35 1.24911e+66
267 -2.15426e+35 1.41751e+66
268 -2.29488e+35 1.6086e+66
269 -2.44468e+35 1.82545e+66
270 -2.60425e+35 2.07154e+66
271 -2.77424e+35 2.3508e+66
272 -2.95533e+35 2.66771e+66
273 -3.14823e+35 3.02735e+66
274 -3.35373e+35 3.43546e+66
275 -3.57264e+35 3.89859e+66
276 -3.80584e+35 4.42416e+66
277 -4.05427e+35 5.02058e+66
278 -4.31891e+35 5.6974e+66
279 -4.60082e+35 6.46547e+66
280 -4.90113e+35 7.33707e+66
281 -5.22105e+35 8.32618e+66
282 -5.56185e+35 9.44863e+66
283 -5.9249e+35 1.07224e+67
284 -6.31164e+35 1.21679e+67
285 -6.72363e+35 1.38082e+67
286 -7.16251e+35 1.56697e+67
287 -7.63003e+35 1.77822e+67
288 -8.12808e+35 2.01794e+67
289 -8.65864e+35 2.28997e+67
290 -9.22382e+35 2.59869e+67
291 -9.8259e+35 2.94902e+67
292 -1.04673e+36 3.34657e+67
293 -1.11505e+36 3.79772e+67
294 -1.18784e+36 4.3097e+67
295 -1.26537e+36 4.89069e+67
296 -1.34797e+36 5.55e+67
297 -1.43596e+36 6.2982e+67
298 -1.52969e+36 7.14726e+67
299 -1.62954e+36 8.11078e+67
300 -1.73591e+36 9.2042e+67
301 -1.84922e+36 1.0445e+68
302 -1.96992e+36 1.18531e+68
303 -2.09851e+36 1.3451e+68
304 -2.23549e+36 1.52644e+68
305 -2.38141e+36 1.73222e+68
306 -2.53685e+36 1.96574e+68
307 -2.70245e+36 2.23074e+68
308 -2.87885e+36 2.53147e+68
309 -3.06676e+36 2.87274e+68
310 -3.26694e+36 3.26001e+68
311 -3.48019e+36 3.6995e+68
312 -3.70736e+36 4.19823e+68
313 -3.94936e+36 4.7642e+68
314 -4.20715e+36 5.40646e+68
315 -4.48177e+36 6.13531e+68
316 -4.77432e+36 6.96242e+68
317 -5.08596e+36 7.90103e+68
318 -5.41795e+36 8.96617e+68
319 -5.7716e+36 1.01749e+69
320 -6.14834e+36 1.15466e+69
321 -6.54968e+36 1.31032e+69
322 -6.97721e+36 1.48697e+69
323 -7.43264e+36 1.68743e+69
324 -7.91781e+36 1.91491e+69
325 -8.43464e+36 2.17306e+69
326 -8.98521e+36 2.46601e+69
327 -9.57172e+36 2.79846e+69
328 -1.01965e+37 3.17572e+69
329 -1.08621e+37 3.60384e+69
330 -1.15711e+37 4.08968e+69
331 -1.23264e+37 4.64102e+69
332 -1.3131e+37 5.26668e+69
333 -1.39882e+37 5.97669e+69
334 -1.49012e+37 6.78241e+69
335 -1.58739e+37 7.69676e+69
336 -1.69101e+37 8.73437e+69
337 -1.80139e+37 9.91186e+69
338 -1.91897e+37 1.12481e+70
339 -2.04424e+37 1.27645e+70
340 -2.17767e+37 1.44853e+70
341 -2.31982e+37 1.6438e+70
342 -2.47125e+37 1.86541e+70
343 -2.63256e+37 2.11689e+70
344 -2.8044e+37 2.40227e+70
345 -2.98746e+37 2.72612e+70
346 -3.18246e+37 3.09363e+70
347 -3.3902e+37 3.51069e+70
348 -3.6115e+37 3.98397e+70
349 -3.84724e+37 4.52106e+70
350 -4.09837e+37 5.13055e+70
351 -4.36589e+37 5.82221e+70
352 -4.65087e+37 6.60711e+70
353 -4.95446e+37 7.49783e+70
354 -5.27786e+37 8.50862e+70
355 -5.62238e+37 9.65568e+70
356 -5.98938e+37 1.09574e+71
357 -6.38034e+37 1.24346e+71
358 -6.79682e+37 1.41109e+71
359 -7.24048e+37 1.60132e+71
360 -7.7131e+37 1.8172e+71
361 -8.21658e+37 2.06218e+71
362 -8.75292e+37 2.34018e+71
363 -9.32427e+37 2.65567e+71
364 -9.93292e+37 3.01369e+71
365 -1.05813e+38 3.41997e+71
366 -1.1272e+38 3.88102e+71
367 -1.20078e+38 4.40423e+71
368 -1.27916e+38 4.99797e+71
369 -1.36266e+38 5.67176e+71
370 -1.4516e+38 6.43638e+71
371 -1.54636e+38 7.30408e+71
372 -1.6473e+38 8.28876e+71
373 -1.75483e+38 9.40619e+71
374 -1.86937e+38 1.06743e+72
375 -1.9914e+38 1.21133e+72
376 -2.12139e+38 1.37463e+72
377 -2.25986e+38 1.55995e+72
378 -2.40737e+38 1.77025e+72
379 -2.56452e+38 2.0089e+72
380 -2.73192e+38 2.27972e+72
381 -2.91025e+38 2.58706e+72
382 -3.10021e+38 2.93582e+72
383 -3.30258e+38 3.33161e+72
384 -3.51816e+38 3.78075e+72
385 -3.74781e+38 4.29044e+72
386 -3.99245e+38 4.86885e+72
387 -4.25306e+38 5.52523e+72
388 -4.53068e+38 6.2701e+72
389 -4.82642e+38 7.11539e+72
390 -5.14147e+38 8.07463e+72
391 -5.47708e+38 9.16319e+72
392 -5.83461e+38 1.03985e+73
393 -6.21546e+38 1.18004e+73
394 -6.62118e+38 1.33912e+73
395 -7.05338e+38 1.51965e+73
396 -7.5138e+38 1.72452e+73
397 -8.00427e+38 1.957e+73
398 -8.52675e+38 2.22083e+73
399 -9.08334e+38 2.52023e+73
400 -9.67626e+38 2.85999e+73
401 -1.03079e+39 3.24555e+73
402 -1.09807e+39 3.68309e+73
403 -1.16975e+39 4.17962e+73
404 -1.24611e+39 4.74308e+73
405 -1.32745e+39 5.38251e+73
406 -1.4141e+39 6.10814e+73
407 -1.50641e+39 6.9316e+73
408 -1.60474e+39 7.86607e+73
409 -1.70949e+39 8.92652e+73
410 -1.82108e+39 1.01299e+74
411 -1.93995e+39 1.14956e+74
412 -2.06658e+39 1.30453e+74
413 -2.20148e+39 1.4804e+74
414 -2.34518e+39 1.67998e+74
415 -2.49827e+39 1.90646e+74
416 -2.66134e+39 2.16347e+74
417 -2.83506e+39 2.45514e+74
418 -3.02013e+39 2.78612e+74
419 -3.21727e+39 3.16173e+74
420 -3.42728e+39 3.58797e+74
421 -3.651e+39 4.07168e+74
422 -3.88932e+39 4.62059e+74
423 -4.1432e+39 5.24351e+74
424 -4.41365e+39 5.9504e+74
425 -4.70175e+39 6.75259e+74
426 -5.00866e+39 7.66293e+74
427 -5.33561e+39 8.69599e+74
428 -5.6839e+39 9.86833e+74
429 -6.05492e+39 1.11987e+75
430 -6.45016e+39 1.27084e+75
431 -6.8712e+39 1.44217e+75
432 -7.31972e+39 1.63659e+75
433 -7.79753e+39 1.85723e+75
434 -8.30652e+39 2.10761e+75
435 -8.84873e+39 2.39174e+75
436 -9.42634e+39 2.71418e+75
437 -1.00417e+40 3.08009e+75
438 -1.06971e+40 3.49532e+75
439 -1.13954e+40 3.96654e+75
440 -1.21393e+40 4.50128e+75
441 -1.29317e+40 5.10811e+75
442 -1.37758e+40 5.79676e+75
443 -1.4675e+40 6.57824e+75
444 -1.56329e+40 7.46507e+75
445 -1.66534e+40 8.47146e+75
446 -1.77405e+40 9.61353e+75
447 -1.88985e+40 1.09096e+76
448 -2.01321e+40 1.23803e+76
449 -2.14463e+40 1.40493e+76
450 -2.28462e+40 1.59434e+76
451 -2.43375e+40 1.80928e+76
452 -2.59262e+40 2.05319e+76
453 -2.76185e+40 2.32999e+76
454 -2.94213e+40 2.6441e+76
455 -3.13419e+40 3.00056e+76
456 -3.33877e+40 3.40508e+76
457 -3.55672e+40 3.86413e+76
458 -3.78888e+40 4.38507e+76
459 -4.03621e+40 4.97624e+76
460 -4.29968e+40 5.6471e+76
461 -4.58034e+40 6.40841e+76
462 -4.87933e+40 7.27235e+76
463 -5.19783e+40 8.25276e+76
464 -5.53713e+40 9.36534e+76
465 -5.89857e+40 1.06279e+77
466 -6.28361e+40 1.20607e+77
467 -6.69378e+40 1.36867e+77
468 -7.13072e+40 1.55318e+77
469 -7.59619e+40 1.76257e+77
470 -8.09204e+40 2.00019e+77
471 -8.62026e+40 2.26984e+77
472 -9.18296e+40 2.57585e+77
473 -9.78239e+40 2.92311e+77
474 -1.04209e+41 3.31718e+77
475 -1.11012e+41 3.76438e+77
476 -1.18258e+41 4.27187e+77
477 -1.25978e+41 4.84778e+77
478 -1.34201e+41 5.50133e+77
479 -1.42961e+41 6.24298e+77
480 -1.52293e+41 7.08462e+77
481 -1.62234e+41 8.03973e+77
482 -1.72824e+41 9.12359e+77
483 -1.84106e+41 1.03536e+78
484 -1.96124e+41 1.17494e+78
485 -2.08926e+41 1.33334e+78
486 -2.22564e+41 1.51309e+78
487 -2.37092e+41 1.71707e+78
488 -2.52568e+41 1.94856e+78
489 -2.69055e+41 2.21125e+78
490 -2.86618e+41 2.50936e+78
491 -3.05327e+41 2.84766e+78
492 -3.25258e+41 3.23156e+78
493 -3.4649e+41 3.66722e+78
494 -3.69107e+41 4.16161e+78
495 -3.93201e+41 4.72265e+78
496 -4.18868e+41 5.35933e+78
497 -4.4621e+41 6.08184e+78
498 -4.75337e+41 6.90176e+78
499 -5.06365e+41 7.83222e+78
500 -5.39419e+41 8.88811e+78
501 -5.7463e+41 1.00863e+79
502 -6.1214e+41 1.14461e+79
503 -6.52099e+41 1.29892e+79
504 -6.94665e+41 1.47404e+79
505 -7.40011e+41 1.67276e+79
506 -7.88316e+41 1.89827e+79
507 -8.39774e+41 2.15418e+79
508 -8.94592e+41 2.44459e+79
509 -9.52987e+41 2.77416e+79
510 -1.0152e+42 3.14816e+79
511 -1.08146e+42 3.57257e+79
512 -1.15206e+42 4.0542e+79
513 -1.22726e+42 4.60077e+79
514 -1.30737e+42 5.22102e+79
515 -1.39271e+42 5.92488e+79
516 -1.48362e+42 6.72364e+79
517 -1.58047e+42 7.63008e+79
518 -1.68364e+42 8.65872e+79
519 -1.79354e+42 9.82604e+79
520 -1.91061e+42 1.11507e+80
521 -2.03533e+42 1.2654e+80
522 -2.16819e+42 1.43599e+80
523 -2.30972e+42 1.62959e+80
524 -2.46049e+42 1.84928e+80
525 -2.62111e+42 2.09859e+80
526 -2.7922e+42 2.38151e+80
527 -2.97447e+42 2.70257e+80
528 -3.16863e+42 3.06691e+80
529 -3.37547e+42 3.48038e+80
530 -3.59581e+42 3.94958e+80
531 -3.83053e+42 4.48204e+80
532 -4.08057e+42 5.08628e+80
533 -4.34694e+42 5.77199e+80
534 -4.63069e+42 6.55013e+80
535 -4.93297e+42 7.43318e+80
536 -5.25497e+42 8.43528e+80
537 -5.598e+42 9.57248e+80
538 -5.96342e+42 1.0863e+81
539 -6.35269e+42 1.23275e+81
540 -6.76737e+42 1.39894e+81
541 -7.20912e+42 1.58754e+81
542 -7.67971e+42 1.80156e+81
543 -8.18101e+42 2.04443e+81
544 -8.71504e+42 2.32005e+81
545 -9.28393e+42 2.63283e+81
546 -9.88996e+42 2.98777e+81
547 -1.05355e+43 3.39057e+81
548 -1.12233e+43 3.84766e+81
549 -1.19559e+43 4.36638e+81
550 -1.27363e+43 4.95504e+81
551 -1.35677e+43 5.62305e+81
552 -1.44534e+43 6.38111e+81
553 -1.53968e+43 7.24138e+81
554 -1.64019e+43 8.21762e+81
555 -1.74725e+43 9.32547e+81
556 -1.86131e+43 1.05827e+82
557 -1.98281e+43 1.20094e+82
558 -2.11224e+43 1.36284e+82
559 -2.25012e+43 1.54657e+82
560 -2.397e+43 1.75507e+82
561 -2.55347e+43 1.99168e+82
562 -2.72015e+43 2.26019e+82
563 -2.89771e+43 2.5649e+82
564 -3.08686e+43 2.91068e+82
565 -3.28836e+43 3.30308e+82
566 -3.50302e+43 3.74839e+82
567 -3.73168e+43 4.25372e+82
568 -3.97527e+43 4.82719e+82
569 -4.23477e+43 5.47796e+82
570 -4.5112e+43 6.21647e+82
571 -4.80567e+43 7.05454e+82
572 -5.11937e+43 8.00559e+82
573 -5.45355e+43 9.08486e+82
574 -5.80954e+43 1.03096e+83
575 -6.18877e+43 1.16995e+83
576 -6.59275e+43 1.32768e+83
577 -7.0231e+43 1.50667e+83
578 -7.48155e+43 1.70979e+83
579 -7.96992e+43 1.94029e+83
580 -8.49017e+43 2.20187e+83
581 -9.04438e+43 2.49872e+83
582 -9.63476e+43 2.83558e+83
583 -1.02637e+44 3.21786e+83
584 -1.09337e+44 3.65167e+83
585 -1.16474e+44 4.14397e+83
586 -1.24077e+44 4.70264e+83
587 -1.32176e+44 5.33663e+83
588 -1.40804e+44 6.05608e+83
589 -1.49995e+44 6.87253e+83
590 -1.59787e+44 7.79905e+83
591 -1.70217e+44 8.85047e+83
592 -1.81328e+44 1.00436e+84
593 -1.93165e+44 1.13977e+84
594 -2.05774e+44 1.29342e+84
595 -2.19206e+44 1.4678e+84
596 -2.33515e+44 1.66568e+84
597 -2.48758e+44 1.89024e+84
598 -2.64996e+44 2.14507e+84
599 -2.82295e+44 2.43425e+84
600 -3.00722e+44 2.76243e+84
601 -3.20352e+44 3.13484e+84
602 -3.41264e+44 3.55747e+84
603 -3.6354e+44 4.03706e+84
604 -3.87271e+44 4.58132e+84
605 -4.12551e+44 5.19895e+84
606 -4.39481e+44 5.89984e+84
607 -4.68168e+44 6.69523e+84
608 -4.98729e+44 7.59784e+84
609 -5.31284e+44 8.62214e+84
610 -5.65965e+44 9.78454e+84
611 -6.02909e+44 1.11036e+85
612 -6.42265e+44 1.26006e+85
613 -6.8419e+44 1.42993e+85
614 -7.28852e+44 1.62271e+85
615 -7.76429e+44 1.84147e+85
616 -8.27112e+44 2.08973e+85
617 -8.81103e+44 2.37146e+85
618 -9.38619e+44 2.69116e+85
619 -9.99889e+44 3.05397e+85
620 -1.06516e+45 3.46569e+85
621 -1.13469e+45 3.93292e+85
622 -1.20876e+45 4.46313e+85
623 -1.28766e+45 5.06483e+85
624 -1.37172e+45 5.74764e+85
625 -1.46126e+45 6.52251e+85
626 -1.55664e+45 7.40184e+85
627 -1.65826e+45 8.39972e+85
628 -1.7665e+45 9.53212e+85
629 -1.88181e+45 1.08172e+86
630 -2.00465e+45 1.22755e+86
631 -2.13551e+45 1.39304e+86
632 -2.27491e+45 1.58085e+86
633 -2.42341e+45 1.79397e+86
634 -2.5816e+45 2.03582e+86
635 -2.75012e+45 2.31028e+86
636 -2.92964e+45 2.62174e+86
637 -3.12087e+45 2.97519e+86
638 -3.3246e+45 3.37629e+86
639 -3.54161e+45 3.83146e+86
640 -3.7728e+45 4.348e+86
641 -4.01908e+45 4.93417e+86
642 -4.28143e+45 5.59937e+86
643 -4.56091e+45 6.35425e+86
644 -4.85863e+45 7.2109e+86
645 -5.17578e+45 8.18304e+86
646 -5.51364e+45 9.28623e+86
647 -5.87356e+45 1.05382e+87
648 -6.25696e+45 1.19589e+87
649 -6.6654e+45 1.35711e+87
650 -7.1005e+45 1.54007e+87
651 -7.56399e+45 1.74769e+87
652 -8.05775e+45 1.98331e+87
653 -8.58373e+45 2.25068e+87
654 -9.14405e+45 2.55411e+87
655 -9.74095e+45 2.89844e+87
656 -1.03768e+46 3.2892e+87
657 -1.10542e+46 3.73263e+87
658 -1.17758e+46 4.23584e+87
659 -1.25444e+46 4.8069e+87
660 -1.33633e+46 5.45494e+87
661 -1.42356e+46 6.19034e+87
662 -1.51649e+46 7.02489e+87
663 -1.61548e+46 7.97195e+87
664 -1.72093e+46 9.04669e+87
665 -1.83327e+46 1.02663e+88
666 -1.95294e+46 1.16504e+88
667 -2.08042e+46 1.3221e+88
668 -2.21622e+46 1.50034e+88
669 -2.36089e+46 1.70261e+88
670 -2.515e+46 1.93215e+88
671 -2.67918e+46 2.19263e+88
672 -2.85406e+46 2.48823e+88
673 -3.04037e+46 2.82368e+88
674 -3.23883e+46 3.20435e+88
675 -3.45026e+46 3.63635e+88
676 -3.67548e+46 4.12658e+88
677 -3.9154e+46 4.68291e+88
678 -4.17099e+46 5.31423e+88
679 -4.44326e+46 6.03067e+88
680 -4.7333e+46 6.84369e+88
681 -5.04227e+46 7.76633e+88
682 -5.37142e+46 8.81334e+88
683 -5.72205e+46 1.00015e+89
684 -6.09556e+46 1.13499e+89
685 -6.49346e+46 1.288e+89
686 -6.91734e+46 1.46164e+89
687 -7.36888e+46 1.65869e+89
688 -7.8499e+46 1.88231e+89
689 -8.36232e+46 2.13607e+89
690 -8.90818e+46 2.42405e+89
691 -9.48968e+46 2.75085e+89
692 -1.01091e+47 3.1217e+89
693 -1.0769e+47 3.54255e+89
694 -1.1472e+47 4.02014e+89
695 -1.22209e+47 4.56212e+89
696 -1.30186e+47 5.17716e+89
697 -1.38684e+47 5.87512e+89
698 -1.47737e+47 6.66717e+89
699 -1.57381e+47 7.56601e+89
700 -1.67654e+47 8.58602e+89
701 -1.78598e+47 9.74354e+89
702 -1.90256e+47 1.10571e+90
703 -2.02676e+47 1.25478e+90
704 -2.15906e+47 1.42394e+90
705 -2.3e+47 1.61591e+90
706 -2.45013e+47 1.83376e+90
707 -2.61007e+47 2.08098e+90
708 -2.78045e+47 2.36152e+90
709 -2.96195e+47 2.67989e+90
710 -3.15529e+47 3.04118e+90
711 -3.36126e+47 3.45118e+90
712 -3.58067e+47 3.91645e+90
713 -3.81441e+47 4.44445e+90
714 -4.0634e+47 5.04363e+90
715 -4.32865e+47 5.72358e+90
716 -4.61121e+47 6.49521e+90
717 -4.91222e+47 7.37086e+90
718 -5.23287e+47 8.36456e+90
719 -5.57446e+47 9.49223e+90
720 -5.93834e+47 1.07719e+91
721 -6.32598e+47 1.22241e+91
722 -6.73892e+47 1.38721e+91
723 -7.17881e+47 1.57423e+91
724 -7.64742e+47 1.78646e+91
725 -8.14662e+47 2.0273e+91
726 -8.67841e+47 2.30062e+91
727 -9.24491e+47 2.61077e+91
728 -9.84839e+47 2.96274e+91
729 -1.04913e+48 3.36217e+91
730 -1.11761e+48 3.81544e+91
731 -1.19056e+48 4.32982e+91
732 -1.26828e+48 4.91354e+91
733 -1.35107e+48 5.57596e+91
734 -1.43926e+48 6.32768e+91
735 -1.53322e+48 7.18075e+91
736 -1.6333e+48 8.14883e+91
