n t PE VE R R2 BS
9000 0 0.375419 0.359046 0.0268183 0.332948 0.351365
19000 30000 0.463224 0.42793 0.0360842 0.436093 0.349082
29000 30000 0.445828 0.430924 0.0760062 0.438694 0.372294
39000 30000 0.505636 0.415294 -0.0484802 0.451754 0.33546
49000 30000 0.434453 0.417573 -0.232557 0.413168 0.361623
59000 30000 0.468878 0.489031 -0.331032 0.522006 0.388136
69000 30000 0.418999 0.413923 -0.0297541 0.401266 0.38174
79000 40000 0.486929 0.474588 -0.0554745 0.514147 0.376858
89000 30000 0.48287 0.440967 -0.117473 0.471968 0.359145
99000 30000 0.50994 0.498143 -0.174539 0.56424 0.382775
109000 30000 0.483007 0.429429 -0.01288 0.442384 0.35371
119000 30000 0.419072 0.402177 -0.0507152 0.387661 0.390097
129000 30000 0.463024 0.438732 -0.300308 0.461303 0.369657
139000 30000 0.481055 0.433503 -0.0582571 0.459414 0.352258
149000 30000 0.477498 0.467949 -0.0208708 0.503295 0.391811
159000 40000 0.422646 0.411975 -0.0045345 0.384785 0.375447
169000 30000 0.448349 0.490079 0.0527326 0.52254 0.403733
179000 30000 0.531234 0.47915 -0.153179 0.554616 0.353615
189000 30000 0.442157 0.449005 -0.0740388 0.469328 0.386246
199000 30000 0.467977 0.483353 0.150168 0.517689 0.396941
209000 30000 0.486949 0.423331 0.272912 0.453478 0.35144
219000 30000 0.400118 0.474519 -0.162159 0.46727 0.388734
229000 40000 0.644489 0.633874 0.354852 0.822886 0.375892
239000 30000 0.470468 0.4511 0.191988 0.467538 0.383718
249000 30000 0.396311 0.402387 0.0950933 0.388362 0.388087
259000 30000 0.454088 0.470055 -0.0699062 0.490126 0.393368
269000 30000 0.619482 0.554381 -0.343643 0.712672 0.340852
279000 30000 0.476659 0.407049 0.0416902 0.4224 0.346701
289000 30000 0.480067 0.539846 -0.0960859 0.596771 0.424015
299000 40000 0.410996 0.516871 -0.133234 0.520634 0.42808
309000 30000 0.487193 0.502742 -0.0243271 0.557698 0.382828
319000 30000 0.454091 0.449778 0.00785809 0.476089 0.378284
329000 30000 0.459588 0.419616 0.0200985 0.434542 0.369538
339000 30000 0.505159 0.424663 0.0211748 0.467648 0.345581
349000 30000 0.474086 0.388858 0.134504 0.411494 0.336194
359000 30000 0.413995 0.406252 -0.0660392 0.382423 0.379461
369000 40000 0.469372 0.460217 -0.120673 0.486856 0.371989
379000 30000 0.447344 0.429549 -0.0319731 0.416822 0.369807
389000 30000 0.451143 0.472363 -0.123084 0.496068 0.390876
399000 30000 0.532651 0.51675 0.115235 0.597827 0.366023
409000 30000 0.471078 0.447102 0.142197 0.47509 0.387547
419000 30000 0.519292 0.483809 0.179078 0.54997 0.372568
429000 30000 0.539679 0.453951 0.161763 0.523855 0.329671
439000 40000 0.436775 0.441599 0.2324 0.456486 0.376604
449000 30000 0.494395 0.469385 -0.210144 0.507164 0.375631
459000 30000 0.458413 0.394241 -0.0999118 0.39504 0.354255
469000 30000 0.488468 0.496714 0.230205 0.546054 0.385709
479000 30000 0.46417 0.462949 -0.0718181 0.488907 0.393933
489000 30000 0.432167 0.392473 0.11367 0.376126 0.361898
499000 30000 0.473628 0.424579 0.106405 0.453178 0.370576
509000 40000 0.449605 0.424967 0.105647 0.430619 0.365644
519000 30000 0.462653 0.48105 0.158221 0.524342 0.395391
529000 30000 0.508077 0.493282 -0.0237069 0.543499 0.377863
539000 30000 0.509498 0.449742 0.0824191 0.493164 0.341235
549000 30000 0.47847 0.424259 0.0210849 0.449779 0.363651
559000 30000 0.432478 0.519138 0.113857 0.55266 0.431818
569000 30000 0.437302 0.3642 -0.0515822 0.339323 0.358755
579000 40000 0.402752 0.452248 -0.0883171 0.450456 0.395992
589000 30000 0.444881 0.382319 0.0222229 0.3737 0.359018
599000 30000 0.433193 0.446772 -0.19026 0.445473 0.39738
609000 30000 0.362479 0.437387 -0.0158591 0.387114 0.420484
619000 30000 0.460313 0.459219 -0.00265171 0.481486 0.356295
629000 30000 0.407076 0.372253 0.113543 0.349909 0.368206
639000 30000 0.473198 0.415329 0.0617972 0.442915 0.34092
649000 30000 0.399919 0.434585 -0.073607 0.419216 0.400415
659000 40000 0.443002 0.44886 -0.0325165 0.460706 0.370874
669000 30000 0.483508 0.447871 -0.323236 0.486163 0.355827
679000 30000 0.460989 0.388482 0.144255 0.388528 0.340244
689000 30000 0.42741 0.381815 0.0774825 0.362445 0.372346
699000 30000 0.466964 0.421484 -0.0795773 0.426831 0.362974
709000 30000 0.487406 0.45291 -0.220202 0.48982 0.376859
719000 30000 0.500326 0.472455 0.0502928 0.5214 0.381413
729000 40000 0.408212 0.434827 -0.160795 0.41886 0.386954
739000 30000 0.502558 0.418002 -0.210269 0.449407 0.331673
749000 30000 0.4389 0.447237 -0.0511575 0.448313 0.377445
759000 30000 0.49212 0.465992 -0.203582 0.515974 0.370211
769000 30000 0.514955 0.470419 -0.0766871 0.535499 0.356621
779000 30000 0.422399 0.355568 -0.0371226 0.31393 0.338133
789000 30000 0.476524 0.431119 -0.190919 0.461343 0.360202
799000 40000 0.420841 0.448172 0.216358 0.444398 0.411106
809000 30000 0.416281 0.428473 0.0692334 0.41806 0.380809
819000 30000 0.448503 0.362143 0.0655943 0.347467 0.353423
829000 30000 0.439285 0.450231 0.0321145 0.452775 0.376241
839000 30000 0.491829 0.414825 -0.156193 0.430329 0.331976
