n t PE VE R R2 BS
9000 0 1.69894 1.69894 -0.00136791 2.16369 0
19000 70000 1.89014 1.89014 0.0332617 2.41109 0
29000 70000 1.86226 1.86226 0.0324758 2.40099 0
39000 80000 1.88008 1.88008 -0.0356509 2.39982 0
49000 70000 1.8849 1.8849 0.0182775 2.40335 0
59000 80000 1.88474 1.88474 0.0400162 2.40517 0
69000 70000 1.87722 1.87722 0.0354908 2.40069 0
79000 80000 1.88708 1.88708 0.0283935 2.41437 0
89000 70000 1.85912 1.85912 -0.0163483 2.39952 0
99000 70000 1.85777 1.85777 0.00794074 2.39973 0
109000 80000 1.87042 1.87042 0.0159141 2.40044 0
119000 70000 1.89104 1.89104 -0.00271693 2.40627 0
129000 80000 1.85079 1.85079 -0.00774808 2.39429 0
139000 70000 1.85441 1.85441 0.00907445 2.39559 0
149000 70000 1.89363 1.89363 -0.0155255 2.40843 0
159000 80000 1.87156 1.87156 0.0170442 2.4009 0
169000 70000 1.86108 1.86108 0.00101291 2.39831 0
179000 80000 1.87205 1.87205 0.0220858 2.40373 0
189000 70000 1.90316 1.90316 0.0233131 2.41104 0
199000 70000 1.90576 1.90576 0.0180767 2.40985 0
209000 80000 1.86801 1.86801 -0.00645751 2.40269 0
219000 70000 1.90569 1.90569 0.0164481 2.41246 0
229000 80000 1.89618 1.89618 0.00882819 2.40818 0
239000 70000 1.8893 1.8893 -0.0417168 2.40652 0
249000 80000 1.88466 1.88466 -0.0161766 2.40754 0
259000 70000 1.89808 1.89808 0.00835958 2.40592 0
269000 70000 1.89174 1.89174 0.0347682 2.40764 0
279000 80000 1.86345 1.86345 -0.000274875 2.39999 0
289000 70000 1.87381 1.87381 0.0211564 2.40396 0
299000 80000 1.88924 1.88924 0.0098484 2.40702 0
309000 70000 1.87482 1.87482 0.0204271 2.40402 0
319000 70000 1.87835 1.87835 0.0205852 2.40105 0
329000 80000 1.89057 1.89057 0.00332864 2.40657 0
339000 70000 1.89853 1.89853 0.0191408 2.40903 0
349000 80000 1.89151 1.89151 0.000989563 2.40974 0
359000 70000 1.88893 1.88893 0.0179403 2.40516 0
369000 70000 1.88463 1.88463 0.00633113 2.40721 0
379000 80000 1.88837 1.88837 0.0318675 2.40606 0
389000 70000 1.90879 1.90879 -0.00219659 2.41312 0
399000 80000 1.87348 1.87348 -0.00693852 2.40068 0
409000 70000 1.87703 1.87703 -0.00943579 2.4048 0
419000 80000 1.88769 1.88769 -0.00354773 2.40302 0
429000 70000 1.88723 1.88723 0.0141014 2.40871 0
439000 70000 1.88963 1.88963 -0.00030004 2.40633 0
449000 80000 1.89051 1.89051 -0.0130329 2.40735 0
459000 70000 1.8912 1.8912 0.0113542 2.40636 0
469000 80000 1.8932 1.8932 -0.0387027 2.40683 0
479000 70000 1.88803 1.88803 0.0316442 2.41076 0
489000 80000 1.9176 1.9176 0.0196499 2.41558 0
499000 70000 1.84936 1.84936 -0.00744966 2.39546 0
509000 70000 1.8775 1.8775 -0.0263351 2.40562 0
519000 80000 1.91039 1.91039 -0.00460886 2.41102 0
529000 70000 1.888 1.888 0.0322481 2.40265 0
539000 80000 1.88723 1.88723 0.00789399 2.40911 0
549000 70000 1.88042 1.88042 0.0210426 2.40212 0
559000 70000 1.87575 1.87575 -0.0055896 2.40358 0
569000 80000 1.88749 1.88749 0.0272381 2.40735 0
579000 70000 1.89562 1.89562 -0.00500728 2.40883 0
589000 80000 1.83905 1.83905 -0.00532019 2.39751 0
599000 70000 1.85504 1.85504 0.023576 2.39848 0
609000 70000 1.879 1.879 -0.00995063 2.40827 0
619000 80000 1.88801 1.88801 -0.0231214 2.4039 0
629000 70000 1.87708 1.87708 -0.0428 2.40629 0
639000 80000 1.88561 1.88561 0.0133909 2.40425 0
649000 70000 1.88662 1.88662 -0.00802988 2.40578 0
659000 80000 1.89194 1.89194 0.0312552 2.40767 0
669000 70000 1.87446 1.87446 0.0297466 2.40402 0
679000 70000 1.8828 1.8828 0.0025355 2.4028 0
689000 80000 1.87366 1.87366 0.00644039 2.40061 0
699000 70000 1.89415 1.89415 0.00409157 2.40993 0
709000 80000 1.86511 1.86511 -0.00837066 2.40019 0
719000 70000 1.88141 1.88141 -0.00612713 2.40631 0
729000 70000 1.89206 1.89206 -0.000576901 2.4058 0
