n t PE VE R R2 BS
9000 0 21.3503 21.4076 0.0139628 5.90659 0.185083
19000 930000 23.7661 23.1649 0.0255325 6.54685 0.176853
29000 930000 23.8406 23.4171 0.0232361 6.56209 0.187223
39000 930000 23.7744 23.6218 0.0093121 6.56199 0.196081
49000 930000 23.806 23.5094 -0.0202969 6.5588 0.191901
59000 930000 23.6526 23.0951 0.011378 6.53367 0.17925
69000 930000 23.6788 23.2984 0.00730971 6.5361 0.184261
79000 930000 23.8073 23.3577 -0.0139698 6.55584 0.182167
89000 930000 23.8273 23.0394 0.00323499 6.54944 0.172512
99000 930000 23.6302 22.8989 -0.0172267 6.52184 0.176033
109000 930000 23.8299 23.4222 -0.00519596 6.57232 0.188553
119000 930000 23.7407 22.9666 -0.00161319 6.54982 0.173627
129000 930000 23.6658 22.9139 0.0211519 6.52239 0.174222
139000 930000 23.8554 23.1009 -0.00127437 6.56544 0.174878
149000 930000 23.7954 23.3189 -0.00328441 6.55343 0.185139
159000 930000 23.9184 23.1085 0.00474973 6.57161 0.170217
169000 930000 23.6579 22.3256 0.000936754 6.50391 0.152316
179000 930000 23.6308 22.4778 0.0107489 6.51157 0.159614
189000 930000 23.6609 23.19 0.00397408 6.53748 0.183152
199000 930000 23.4892 23.0105 0.0325654 6.50181 0.183963
209000 930000 23.6631 23.577 -0.00509314 6.53696 0.199838
219000 920000 23.6755 23.4353 -0.00838847 6.54913 0.197492
229000 930000 23.7739 23.3462 0.00803141 6.54646 0.188414
239000 930000 23.7497 23.0996 -0.00037768 6.5518 0.17905
249000 930000 23.9306 23.4815 0.00191119 6.58796 0.184181
259000 930000 23.7073 22.8185 -0.0129992 6.52854 0.16797
269000 930000 23.8277 22.9957 -0.0120082 6.5458 0.171123
279000 930000 23.7829 23.005 -0.0194435 6.54831 0.17575
289000 930000 23.856 23.9632 0.0245317 6.57975 0.20078
299000 930000 23.8412 23.5036 0.0147201 6.56955 0.191071
309000 930000 23.7501 22.8588 -0.0335133 6.53381 0.169422
319000 930000 23.7198 22.844 -0.043945 6.53383 0.172102
329000 930000 23.6934 23.5653 0.0189513 6.5516 0.199371
339000 930000 23.9214 23.5942 -0.0106814 6.59379 0.188842
349000 930000 23.7117 23.3763 0.0123165 6.55327 0.186092
359000 930000 23.6803 22.8265 -0.00375183 6.52213 0.167611
369000 930000 23.8144 23.6529 -0.0141868 6.56391 0.194289
379000 930000 23.6374 22.9852 0.0103388 6.52893 0.174099
389000 930000 23.6363 23.2818 -0.0300782 6.53422 0.190557
399000 920000 23.8168 24.1276 0.0295912 6.581 0.207998
409000 930000 23.7263 23.1275 -0.00294395 6.53838 0.179642
419000 930000 23.7856 23.4735 -0.0369139 6.55686 0.192246
429000 930000 23.8782 23.2697 -0.00075038 6.56947 0.175668
439000 930000 23.7758 23.6349 0.00406756 6.57209 0.195187
449000 930000 23.6544 23.2211 0.0207697 6.53525 0.186684
459000 930000 23.7328 23.077 0.00983731 6.53818 0.177013
469000 930000 23.744 23.2586 -0.0198491 6.55158 0.187827
479000 930000 23.762 23.3381 0.0074971 6.55193 0.187623
489000 930000 23.5928 23.4736 -0.0182211 6.53295 0.197364
499000 930000 23.5317 22.9705 0.0100545 6.5076 0.182751
509000 930000 23.7367 23.0913 -0.00792749 6.54542 0.180038
519000 930000 23.7714 23.0732 -0.00858184 6.54492 0.175264
529000 930000 23.8012 23.0601 0.0149374 6.54819 0.172266
539000 930000 23.7009 22.9791 0.00984326 6.53602 0.175314
549000 930000 23.7277 23.4107 -0.00520102 6.55182 0.19299
559000 930000 23.8247 23.3305 -0.0012715 6.56015 0.184796
569000 930000 23.6297 22.6527 -0.00206615 6.50805 0.166906
579000 920000 23.715 22.9938 -0.0103613 6.52679 0.180178
589000 930000 23.7685 23.1472 0.0132445 6.55248 0.179958
599000 930000 23.8571 23.2813 -0.00257984 6.57109 0.179323
609000 930000 23.8122 23.3877 -0.0236156 6.5604 0.182241
619000 930000 23.6522 23.0799 -0.0129788 6.53065 0.183313
629000 930000 23.6836 23.706 0.0116156 6.54612 0.198219
639000 930000 23.8233 23.3015 -0.00875926 6.5702 0.184103
649000 930000 23.8465 23.4136 0.0116292 6.56584 0.188761
659000 930000 23.6428 23.383 -0.0144592 6.53042 0.195778
669000 930000 23.8038 23.6821 -0.0306056 6.57715 0.196154
679000 930000 23.8233 23.5923 0.0132996 6.56599 0.1922
689000 930000 23.8766 23.3737 0.038282 6.56658 0.184224
699000 930000 23.9549 23.516 -0.00700036 6.58814 0.186708
709000 930000 23.9195 23.3169 0.0176306 6.58676 0.183899
719000 930000 23.732 23.4319 0.00410271 6.54661 0.190329
729000 930000 23.5707 22.7789 -0.0371857 6.51606 0.174424
739000 930000 23.5741 23.0976 -0.00758036 6.51493 0.181275
749000 930000 23.8406 23.2401 0.0228463 6.56539 0.179087
759000 930000 23.765 23.0169 -0.0194588 6.54461 0.174724
769000 930000 23.7107 23.0819 0.00910264 6.54294 0.181091
779000 930000 23.828 22.8964 0.00761732 6.5458 0.169164
789000 930000 23.8224 23.4725 0.00355765 6.56514 0.187889
799000 930000 23.7862 23.4048 0.0041271 6.55981 0.190093
809000 930000 23.7066 23.3621 -0.019803 6.54053 0.190177
819000 930000 23.7267 23.2235 -0.00744875 6.54284 0.180205
829000 930000 23.6867 22.4986 0.00530213 6.51722 0.158717
839000 930000 23.69 23.2241 -0.00186824 6.53419 0.186891
849000 920000 23.8346 22.9822 -0.00523539 6.55023 0.170551
859000 930000 23.5579 23.2939 -0.00585782 6.52321 0.194295
869000 930000 23.7297 23.417 0.0141707 6.55255 0.187721
879000 930000 23.7635 23.5782 -0.00833069 6.55604 0.198904
889000 930000 23.7197 22.7331 0.0119455 6.53111 0.164018
899000 930000 23.8358 23.5853 -0.0327454 6.56602 0.19262
909000 930000 23.8668 23.598 0.0023339 6.58354 0.192742
919000 930000 23.7619 23.4344 0.00683429 6.55066 0.189626
929000 930000 23.6885 22.9817 0.0128809 6.52982 0.178372
939000 930000 23.6587 23.0457 -0.0155662 6.53624 0.183449
949000 930000 23.7189 23.373 0.0212477 6.55029 0.188464
959000 930000 23.6559 23.188 -0.0146085 6.52903 0.18462
969000 930000 23.8533 23.8382 0.0633243 6.58646 0.201137
979000 930000 23.6536 23.0182 -0.0268554 6.53515 0.180402
989000 930000 23.8398 23.8227 0.00702677 6.58405 0.200175
