n t PE VE R R2 BS
9000 0 1.97339 1.83574 0.0551633 1.82861 0.149486
19000 650000 2.42279 1.8497 -0.135838 1.66152 0.153722
29000 660000 3.58913 2.00355 -0.36312 1.96257 0.162712
39000 650000 2.72871 1.98675 0.105372 1.92442 0.164243
49000 660000 2.65894 2.20834 0.100317 2.36158 0.164805
59000 660000 0.221287 2.08988 -0.0990169 2.12707 0.170026
69000 650000 2.59837 2.23037 -0.0604119 2.41163 0.160288
79000 660000 2.87247 2.39521 0.327424 2.73624 0.161146
89000 660000 1.56969 2.00907 -0.365507 1.96966 0.163466
99000 650000 0.254864 1.83969 -0.0113208 1.62882 0.170871
109000 660000 2.01583 1.8733 -0.0235136 1.70434 0.156153
119000 660000 2.81519 2.11389 -0.113718 2.17926 0.156754
129000 650000 3.07822 2.68393 0.258334 3.3014 0.165233
139000 660000 2.23624 2.05688 -0.145463 2.06834 0.158122
149000 660000 1.75727 1.83808 0.0671958 1.63239 0.165457
159000 650000 1.22334 1.71476 -0.14177 1.38783 0.168548
169000 660000 2.19984 1.87649 -0.0147298 1.70919 0.16015
179000 650000 0.656645 2.00379 -0.0210037 1.96995 0.150861
189000 660000 1.44174 1.94172 0.0665857 1.83405 0.166625
199000 660000 2.63691 2.19531 -0.326595 2.34393 0.16049
209000 650000 1.45638 2.12239 0.0157045 2.19152 0.168334
219000 660000 1.715 2.39472 0.0213394 2.72394 0.172871
229000 660000 2.52906 1.83344 -0.070267 1.6239 0.159081
239000 650000 2.50795 1.87414 0.165656 1.69997 0.164482
249000 660000 3.85638 2.1392 0.14917 2.23108 0.155534
259000 660000 1.90433 2.16132 0.0804111 2.26908 0.166746
269000 650000 1.49941 1.84213 -0.116981 1.63868 0.163826
279000 660000 2.78065 2.0676 -0.106039 2.09059 0.157933
289000 650000 2.35403 2.25591 -0.00423004 2.45422 0.167604
299000 660000 2.65768 2.18101 0.120526 2.3128 0.162607
309000 660000 1.53915 2.07548 0.393265 2.10491 0.156485
319000 650000 2.71165 2.29874 0.472204 2.54497 0.159613
329000 660000 2.1406 1.76419 0.304549 1.48385 0.165041
339000 660000 1.25704 2.11504 -0.081384 2.18657 0.159118
349000 650000 1.13334 1.83918 0.327407 1.63751 0.156849
359000 660000 2.28107 2.20682 0.0884315 2.36382 0.158838
369000 660000 2.91838 1.95119 -0.0513668 1.8577 0.156651
379000 650000 0.446805 1.83796 -0.165101 1.63118 0.162758
389000 660000 1.0694 2.11848 0.145738 2.19034 0.165964
399000 660000 2.54548 2.0766 -0.176473 2.10563 0.158722
409000 650000 1.58094 1.75932 0.0851283 1.48039 0.158952
419000 660000 1.87501 2.22359 0.204633 2.39692 0.158451
429000 650000 3.57964 2.15816 0.280656 2.26742 0.162928
439000 660000 3.06592 2.13006 -0.0229323 2.2067 0.161696
449000 660000 2.77959 2.41167 0.250594 2.76513 0.165028
459000 650000 1.875 2.0052 0.33054 1.96673 0.160727
469000 660000 0.672387 2.04076 0.33825 2.03393 0.161776
479000 660000 3.09374 1.89434 -0.00661534 1.74814 0.157864
489000 650000 2.60665 2.54447 0.515182 3.03216 0.161286
499000 660000 2.49899 2.15541 0.148789 2.25911 0.162741
509000 660000 2.29775 1.75767 -0.196371 1.47233 0.163351
519000 650000 1.22644 1.64582 -0.00415513 1.25583 0.161298
529000 660000 2.96793 2.32258 -0.255669 2.59034 0.162183
539000 650000 3.10831 2.08866 -0.0267473 2.12891 0.1608
549000 660000 3.00886 1.88408 0.0496576 1.72126 0.163342
559000 660000 2.1009 2.29052 0.125948 2.53051 0.162837
569000 650000 0.165035 1.8197 -0.157179 1.59647 0.158677
579000 660000 1.82325 2.11262 -0.218658 2.17479 0.163817
589000 660000 1.38927 1.78702 -0.0204771 1.53521 0.160389
599000 650000 2.18831 1.75405 0.118788 1.46919 0.158889
609000 660000 2.32301 1.8981 0.0351195 1.75145 0.161735
619000 660000 2.71221 1.80267 0.166707 1.56208 0.163813
629000 650000 1.98584 1.84862 0.0210592 1.64862 0.163901
639000 660000 1.21857 1.6975 0.11454 1.35624 0.1557
649000 660000 1.83743 2.08432 -0.522997 2.12172 0.160801
659000 650000 0.304537 2.05074 0.237044 2.05291 0.16315
669000 660000 1.66879 1.94927 -0.0100363 1.85569 0.166086
679000 650000 1.40928 1.70022 0.05338 1.36457 0.151604
689000 660000 2.03951 1.76711 0.107308 1.49725 0.153459
699000 660000 2.16595 2.32554 0.403361 2.59311 0.163925
709000 650000 3.00142 1.84784 -0.145055 1.6487 0.16249
719000 660000 3.01165 2.4039 -0.381625 2.74852 0.16691
729000 660000 2.85078 1.93121 -0.164387 1.81977 0.160108
739000 650000 2.69133 1.90492 0.166759 1.76346 0.164737
749000 660000 1.79983 2.02749 -0.269679 2.006 0.162276
759000 660000 1.84098 2.64483 -0.151914 3.22517 0.164317
769000 650000 2.11057 1.78959 -0.299728 1.5374 0.159218
779000 660000 2.78389 2.13698 0.162556 2.23123 0.152721
789000 660000 4.39795 2.16332 0.023713 2.28085 0.158387
799000 650000 1.90753 1.81605 -0.0857531 1.58941 0.159533
809000 660000 2.86785 1.74786 -0.049112 1.45449 0.160359
819000 650000 1.71297 1.56272 0.0625367 1.08973 0.161503
829000 660000 1.32773 2.04692 0.23724 2.04316 0.167374
839000 660000 0.669286 1.91122 0.13618 1.77486 0.167955
849000 650000 2.39932 1.71818 -0.136426 1.39627 0.161728
859000 660000 1.48391 1.85016 0.122603 1.66201 0.156849
869000 660000 2.25798 2.14601 -0.212393 2.23562 0.172097
879000 650000 1.92214 1.67766 -0.0421887 1.31772 0.158391
889000 660000 1.1524 1.77066 0.126903 1.49905 0.162116
899000 660000 -0.810463 1.91884 0.162364 1.78687 0.169956
909000 650000 3.0821 2.19258 0.0957897 2.33256 0.16083
919000 660000 3.0325 2.45884 -0.187076 2.85635 0.164148
929000 660000 1.54038 1.82096 -0.0974709 1.59899 0.161059
939000 650000 0.854105 1.82152 -0.138889 1.5946 0.168909
949000 660000 2.41183 2.20443 -0.0745771 2.35325 0.163275
959000 650000 2.23288 2.18372 -0.135575 2.31936 0.160108
969000 660000 1.40783 1.93299 -0.0679555 1.82147 0.166664
979000 660000 2.06946 2.16484 -0.0676782 2.28063 0.155802
989000 660000 1.48609 2.09633 -0.243887 2.14128 0.162953
999000 650000 0.156282 1.8502 -0.191084 1.65411 0.169996
