0.05 0.15 0.25 0.35 0.45 0.55 0.65 0.75 0.85 0.95 
0 0 1 0 1 0 0 0 0 0 
0 0 10 0 10 0 0 0 0 0 
0 0 10 0 10 0 0 0 0 0 
0 0 10 0 10 0 0 0 0 0 
0 0 10 8 2 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 15 5 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 7 3 0 0 0 0 0 
0 8 2 0 10 0 0 0 0 0 
0 10 0 0 6 4 0 0 0 0 
0 10 0 0 0 10 0 0 0 0 
0 10 0 0 0 10 0 0 0 0 
0 10 0 0 0 2 8 0 0 0 
8 2 0 0 0 0 10 0 0 0 
10 0 0 0 0 0 10 0 0 0 
10 0 0 0 0 0 10 0 0 0 
10 0 0 0 0 0 3 7 0 0 
10 0 0 0 0 0 4 6 0 0 
10 0 0 0 0 0 10 0 0 0 
10 0 0 0 0 0 10 0 0 0 
10 0 0 0 0 7 3 0 0 0 
10 0 0 0 2 8 0 0 0 0 
10 0 0 0 10 0 0 0 0 0 
10 0 0 10 0 0 0 0 0 0 
1 11 8 0 0 0 0 0 0 0 
3 17 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
4 16 0 0 0 0 0 0 0 0 
0 14 6 0 0 0 0 0 0 0 
0 10 7 3 0 0 0 0 0 0 
0 10 0 10 0 0 0 0 0 0 
0 10 0 5 5 0 0 0 0 0 
10 0 0 0 10 0 0 0 0 0 
10 0 0 0 9 1 0 0 0 0 
10 0 0 0 0 10 0 0 0 0 
10 0 0 0 0 10 0 0 0 0 
5 5 0 0 0 8 2 0 0 0 
0 10 0 0 0 0 10 0 0 0 
0 10 0 0 0 0 4 6 0 0 
0 10 0 0 0 0 0 10 0 0 
0 10 0 0 0 0 0 5 5 0 
0 10 0 0 0 0 0 0 10 0 
0 10 0 0 0 0 0 0 10 0 
0 10 0 0 0 0 0 0 3 7 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 8 
0 10 0 0 0 0 0 0 0 0 
3 7 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 0 
5 5 0 0 0 0 0 0 0 0 
0 10 0 0 0 0 0 0 0 0 
0 8 2 0 0 0 0 0 0 4 
0 0 10 0 0 0 0 0 0 10 
0 0 10 0 0 0 0 0 0 10 
0 0 4 6 0 0 0 0 0 10 
0 0 0 10 0 0 0 0 0 10 
0 0 0 10 0 0 0 0 0 10 
0 0 9 1 0 0 0 0 0 10 
0 0 10 0 0 0 0 0 0 0 
0 0 10 0 0 0 0 0 0 0 
0 0 10 0 0 0 0 0 0 0 
0 6 4 0 0 0 0 0 0 0 
0 10 0 0 0 0 0 0 0 0 
0 10 0 0 0 0 0 0 0 0 
9 1 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 2 
8 2 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 0 10 
0 10 0 0 0 0 0 0 2 8 
0 10 0 0 0 0 0 0 10 0 
0 10 0 0 0 0 0 0 10 0 
0 10 0 0 0 0 0 7 3 0 
0 10 0 0 0 0 0 10 0 0 
0 10 0 0 0 0 8 2 0 0 
0 10 0 0 0 6 4 0 0 0 
0 10 0 0 2 8 0 0 0 0 
0 3 7 0 10 0 0 0 0 0 
0 0 10 6 4 0 0 0 0 0 
0 0 5 15 0 0 0 0 0 0 
0 0 9 11 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 3 7 3 7 0 0 0 0 0 
0 10 0 0 10 0 0 0 0 0 
0 10 0 0 10 0 0 0 0 0 
0 10 0 0 10 0 0 0 0 0 
0 0 10 0 10 0 0 0 0 0 
0 0 10 0 10 0 0 0 0 0 
0 0 10 0 9 1 0 0 0 0 
0 0 10 0 0 10 0 0 0 0 
0 0 6 4 0 10 0 0 0 0 
0 0 0 10 0 10 0 0 0 0 
0 0 0 10 0 10 0 0 0 0 
0 0 0 10 5 5 0 0 0 0 
0 0 0 10 10 0 0 0 0 0 
0 0 0 10 10 0 0 0 0 0 
0 0 0 10 10 0 0 0 0 0 
0 0 0 10 10 0 0 0 0 0 
0 0 0 13 7 0 0 0 0 0 
0 0 0 20 0 0 0 0 0 0 
0 0 0 20 0 0 0 0 0 0 
0 0 0 20 0 0 0 0 0 0 
0 0 3 17 0 0 0 0 0 0 
0 0 5 15 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 0 10 10 0 0 0 0 0 0 
0 8 2 10 0 0 0 0 0 0 
0 10 8 2 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
3 8 9 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 7 3 0 0 0 0 0 0 0 
10 0 10 0 0 0 0 0 0 0 
4 6 10 0 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
0 13 7 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
0 10 10 0 0 0 0 0 0 0 
4 6 10 0 0 0 0 0 0 0 
10 0 10 0 0 0 0 0 0 0 
10 0 10 0 0 0 0 0 0 0 
10 0 10 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
8 12 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
0 20 0 0 0 0 0 0 0 0 
4 16 0 0 0 0 0 0 0 0 
10 10 0 0 0 0 0 0 0 0 
10 5 5 0 0 0 0 0 0 0 
10 0 10 0 0 0 0 0 0 0 
