t PE VE R R2 BS
217 4.80543 5.29384 -0.147159 4.33707 0.479796
218 4.722 5.30777 -0.144783 4.32369 0.490533
219 4.64486 5.32968 -0.144448 4.31754 0.502397
220 4.59462 5.35676 -0.142563 4.31344 0.515399
221 4.57596 5.37834 -0.141888 4.30832 0.527332
222 4.60389 5.38006 -0.139824 4.29617 0.534554
223 4.6384 5.39105 -0.134232 4.29287 0.541631
224 4.69476 5.4102 -0.12965 4.29671 0.548535
225 4.73965 5.43556 -0.126413 4.3012 0.555592
226 4.80869 5.45956 -0.124543 4.30734 0.560457
227 4.86085 5.48704 -0.125207 4.31708 0.563222
228 4.92772 5.51652 -0.126617 4.32495 0.567128
229 4.99041 5.54458 -0.127747 4.33772 0.570985
230 5.04971 5.58085 -0.130063 4.35364 0.573488
231 5.05688 5.63545 -0.130345 4.37627 0.577827
232 5.03567 5.69294 -0.129799 4.39763 0.583379
233 5.05865 5.73622 -0.128976 4.41177 0.588098
234 5.08309 5.77424 -0.130399 4.42751 0.595062
235 5.09651 5.78352 -0.132193 4.4266 0.600135
236 5.05508 5.78615 -0.131791 4.42056 0.602466
237 5.02103 5.77569 -0.132903 4.40975 0.603089
238 5.02754 5.74659 -0.13411 4.39088 0.599956
239 5.04944 5.73546 -0.136554 4.3841 0.597096
240 5.01867 5.72087 -0.138106 4.36977 0.594564
241 4.99737 5.71223 -0.139775 4.35716 0.593364
242 4.9257 5.71624 -0.142207 4.34782 0.595191
243 4.83361 5.73206 -0.143308 4.33796 0.599802
244 4.77814 5.73892 -0.140155 4.32388 0.601751
245 4.73449 5.74561 -0.1352 4.31481 0.602915
246 4.67192 5.75322 -0.130521 4.30526 0.604197
247 4.57342 5.76041 -0.127282 4.29324 0.607224
248 4.47347 5.75916 -0.127792 4.27888 0.60985
249 4.36457 5.76018 -0.129747 4.26183 0.612257
250 4.21803 5.76394 -0.134639 4.23811 0.613739
251 4.08756 5.7567 -0.139088 4.21467 0.613954
252 3.95789 5.77731 -0.144891 4.20596 0.617267
253 3.80626 5.78984 -0.148348 4.18812 0.619037
254 3.69049 5.78298 -0.152624 4.166 0.619065
255 3.59754 5.7718 -0.158362 4.1392 0.617717
256 3.5332 5.74807 -0.160077 4.1118 0.61579
257 3.47528 5.7163 -0.161193 4.09029 0.616187
258 3.40607 5.68952 -0.163776 4.07639 0.61829
259 3.37421 5.62081 -0.167638 4.06661 0.618945
260 3.34476 5.57406 -0.170964 4.04492 0.619747
261 3.33331 5.61368 -0.175623 4.01895 0.62098
262 3.32726 5.63693 -0.180566 4.00426 0.624176
263 3.35742 5.60206 -0.185857 3.98442 0.631667
264 3.38251 5.57536 -0.188261 3.96953 0.637842
265 3.37266 5.57973 -0.19191 3.95218 0.642067
266 3.42818 5.61852 -0.195517 3.916 0.645306
267 3.50474 5.62236 -0.196816 3.8787 0.648313
268 3.54684 5.63216 -0.200015 3.83535 0.649066
269 3.63909 5.61864 -0.202513 3.7911 0.649307
270 3.7195 5.58398 -0.206422 3.74891 0.647405
271 3.78234 5.55047 -0.209985 3.70939 0.64797
272 3.8176 5.52608 -0.214657 3.67443 0.650057
273 3.81277 5.49305 -0.218981 3.64446 0.653893
274 3.7713 5.41196 -0.219244 3.61675 0.658227
275 3.71497 5.27134 -0.220805 3.59246 0.661173
276 3.59319 5.50654 -0.225356 3.57747 0.665369
277 3.47727 5.98963 -0.22963 3.56882 0.667414
278 3.36203 6.85874 -0.233116 3.56078 0.67104
279 3.26695 8.01095 -0.236151 3.5629 0.6743
280 3.12851 9.15784 -0.23855 3.56396 0.674122
281 3.00259 8.8031 -0.242418 3.55854 0.673421
282 2.88421 8.31684 -0.243624 3.54191 0.673349
283 2.76583 6.97987 -0.241864 3.52212 0.673163
284 2.70225 6.08729 -0.241008 3.5068 0.670463
285 2.66107 5.52032 -0.239211 3.4959 0.66574
286 2.61435 5.43143 -0.237689 3.48274 0.659891
287 2.6429 5.37746 -0.239386 3.46396 0.650647
288 2.68596 5.30299 -0.242588 3.4584 0.640487
289 2.74103 5.21263 -0.245368 3.45201 0.633037
290 2.81943 5.1992 -0.246128 3.43764 0.625677
291 2.85721 5.16599 -0.24871 3.42542 0.624617
292 2.93928 5.08632 -0.252984 3.40869 0.623913
293 3.05633 5.09007 -0.257252 3.38205 0.622424
294 3.16371 5.07014 -0.260862 3.35285 0.6217
295 3.29395 4.99091 -0.263859 3.31093 0.619959
296 3.45684 4.87446 -0.26539 3.27846 0.616172
297 3.63124 4.745 -0.264388 3.23998 0.61309
298 3.76566 4.65589 -0.265262 3.21406 0.611749
299 3.88725 4.6034 -0.263825 3.19121 0.609601
300 3.94439 4.56917 -0.262887 3.1726 0.610958
301 3.9946 4.57623 -0.259818 3.15295 0.609687
302 4.06182 4.59087 -0.257157 3.14355 0.61104
303 4.08794 4.6427 -0.253376 3.12943 0.613585
304 4.06816 4.73869 -0.254204 3.1172 0.614502
305 4.01932 4.88904 -0.254306 3.10189 0.616154
306 3.9383 5.03926 -0.25687 3.09838 0.621439
307 3.84648 5.27406 -0.264054 3.10217 0.627901
308 3.76198 5.47004 -0.27005 3.1045 0.629346
309 3.66527 5.768 -0.274084 3.11367 0.633332
310 3.55503 5.71748 -0.278709 3.11746 0.638425
311 3.46822 5.45836 -0.282575 3.11858 0.640044
312 3.39786 5.229 -0.288121 3.12299 0.640329
313 3.3164 5.04045 -0.290143 3.12606 0.640925
314 3.25085 4.88452 -0.293253 3.12935 0.64307
315 3.17871 4.86778 -0.29574 3.13786 0.644095
316 3.13147 5.0655 -0.298374 3.14169 0.646296
317 3.05764 5.63435 -0.297517 3.14482 0.650224
318 2.94942 6.80395 -0.296636 3.1484 0.655049
319 2.90272 7.88118 -0.296797 3.14427 0.659348
320 2.85096 7.28241 -0.296793 3.12842 0.660757
321 2.84286 6.36606 -0.298947 3.10368 0.662739
322 2.85247 5.50117 -0.300541 3.08746 0.665543
323 2.85761 5.11181 -0.304814 3.07115 0.667987
324 2.90972 5.09799 -0.307441 3.06566 0.671681
325 2.97841 5.16195 -0.310052 3.06863 0.672239
326 3.02153 5.05813 -0.312679 3.05971 0.667646
327 3.07611 4.95546 -0.312779 3.0524 0.665213
328 3.2001 4.84948 -0.31293 3.04795 0.664212
329 3.31491 4.78163 -0.312584 3.03898 0.661745
330 3.39821 4.78023 -0.3138 3.03057 0.657704
331 3.50003 4.77236 -0.314947 3.02347 0.6531
332 3.59122 4.76435 -0.319506 3.01826 0.646326
333 3.63327 4.75951 -0.325795 3.0173 0.641277
334 3.66385 4.73632 -0.329717 3.00572 0.635968
335 3.70322 4.7062 -0.331311 2.99148 0.631032
336 3.72394 4.67315 -0.329331 2.97699 0.627404
337 3.69858 4.6555 -0.325822 2.96559 0.624397
338 3.6598 4.63479 -0.324528 2.95508 0.62087
339 3.63318 4.60075 -0.321244 2.93701 0.618636
340 3.60109 4.58844 -0.319521 2.93494 0.618055
341 3.57516 4.55528 -0.316012 2.9214 0.616691
342 3.5258 4.5223 -0.312409 2.91799 0.617089
343 3.48779 4.47602 -0.310007 2.91581 0.618161
344 3.44142 4.46528 -0.304195 2.91716 0.62059
345 3.38307 4.44554 -0.298413 2.90869 0.618831
346 3.28983 4.45482 -0.292931 2.89001 0.614864
347 3.17782 4.46999 -0.291433 2.86805 0.608879
348 3.1127 4.53904 -0.287439 2.853 0.606282
349 3.12584 4.53103 -0.285759 2.83712 0.604455
350 3.15837 4.48222 -0.284426 2.80756 0.602271
351 3.1434 4.47334 -0.280902 2.78161 0.602646
352 3.13293 4.42249 -0.276631 2.75349 0.603486
353 3.12519 4.34203 -0.274057 2.71884 0.605616
354 3.09913 4.26362 -0.268832 2.68992 0.607132
355 3.08998 4.22947 -0.263682 2.66199 0.610455
356 3.04522 4.19306 -0.255978 2.62912 0.612598
357 2.96432 4.1874 -0.250027 2.59701 0.615729
358 2.89301 4.1348 -0.245147 2.57019 0.618584
359 2.80604 4.0945 -0.241786 2.53779 0.620012
360 2.71914 4.03092 -0.239182 2.51669 0.619787
361 2.6129 3.95509 -0.237964 2.49855 0.619078
362 2.42899 3.99464 -0.237153 2.48183 0.620794
363 2.2302 4.14608 -0.236952 2.46077 0.621346
364 2.10211 4.30954 -0.236964 2.44118 0.618916
365 2.00734 4.55144 -0.23518 2.41394 0.616241
366 1.90149 4.76679 -0.232362 2.381 0.613656
367 1.82181 4.91269 -0.231276 2.34783 0.610966
368 1.79008 4.59411 -0.230962 2.31487 0.607975
369 1.80902 4.27075 -0.235255 2.29274 0.605239
370 1.88986 3.91383 -0.23858 2.2654 0.600963
371 2.02011 3.70569 -0.24171 2.24496 0.596706
372 2.14134 3.62179 -0.241764 2.21811 0.592947
373 2.28362 3.5918 -0.24425 2.19254 0.588174
374 2.39506 3.5261 -0.247725 2.1572 0.579248
375 2.47563 3.45911 -0.25179 2.12471 0.572451
376 2.56763 3.41656 -0.251646 2.10162 0.568319
377 2.65397 3.37644 -0.252651 2.0808 0.566315
378 2.68828 3.34974 -0.252585 2.06514 0.56425
379 2.72441 3.34575 -0.25009 2.04706 0.561721
380 2.76747 3.3252 -0.245154 2.0276 0.558014
381 2.84725 3.33315 -0.237742 2.01257 0.554598
382 2.90459 3.29852 -0.232346 1.9958 0.550768
383 2.93837 3.25806 -0.224799 1.9783 0.545464
384 2.95993 3.2229 -0.219182 1.9638 0.540092
385 3.025 3.15074 -0.214829 1.95283 0.534822
386 3.03463 3.15633 -0.212113 1.9491 0.534839
387 2.98688 3.28624 -0.207957 1.94796 0.539173
388 2.96926 3.43362 -0.203904 1.94324 0.544698
389 2.97625 3.52098 -0.198855 1.93107 0.547781
390 3.00707 3.50443 -0.194792 1.91444 0.54661
391 3.01159 3.66646 -0.190753 1.9072 0.548295
392 3.05463 3.63726 -0.188411 1.89941 0.548993
393 3.1105 3.67434 -0.186629 1.88627 0.548473
394 3.12785 3.56445 -0.185767 1.86952 0.546936
395 3.099 3.49145 -0.185409 1.85334 0.546506
396 3.05882 3.65881 -0.18382 1.83508 0.545621
397 3.00989 3.99238 -0.181525 1.81348 0.542408
398 2.93966 4.48342 -0.183325 1.79905 0.541904
399 2.86401 4.86801 -0.183619 1.78187 0.54009
400 2.76654 4.58379 -0.187146 1.7637 0.534428
401 2.65903 4.15989 -0.195247 1.7423 0.528401
402 2.52252 4.05032 -0.206003 1.73004 0.52662
403 2.358 4.26514 -0.216491 1.72814 0.526046
404 2.2169 4.37725 -0.228378 1.7298 0.525149
405 2.11883 4.29638 -0.241247 1.73377 0.524513
406 2.03657 3.9558 -0.255804 1.73575 0.522171
407 2.03776 3.57585 -0.268623 1.73623 0.516863
408 2.12101 3.23391 -0.278656 1.73331 0.508821
409 2.20882 3.00719 -0.286817 1.72644 0.50118
410 2.30141 2.85714 -0.291993 1.7129 0.494398
411 2.3876 2.74487 -0.296189 1.69432 0.486604
412 2.46733 2.66482 -0.296724 1.67047 0.479276
413 2.54478 2.63263 -0.298632 1.65601 0.474942
414 2.63616 2.58417 -0.297105 1.63047 0.46847
415 2.6843 2.56642 -0.29524 1.60184 0.461124
416 2.73252 2.54872 -0.291026 1.5697 0.453272
417 2.78245 2.53037 -0.285497 1.53512 0.448769
418 2.81178 2.52236 -0.282358 1.49454 0.443183
419 2.8231 2.5334 -0.280569 1.4566 0.438491
420 2.82633 2.74029 -0.280811 1.43014 0.435711
421 2.80913 3.03729 -0.279762 1.40945 0.433683
422 2.79817 3.07252 -0.281258 1.39485 0.433799
423 2.77592 2.97641 -0.282891 1.37453 0.437576
424 2.74063 2.74771 -0.282434 1.35843 0.444526
425 2.70193 2.66596 -0.280696 1.3441 0.450359
426 2.64831 2.54149 -0.279185 1.3364 0.458797
427 2.61675 2.54327 -0.277336 1.32321 0.465229
428 2.59318 2.6866 -0.277493 1.31264 0.469935
429 2.59646 2.84663 -0.27665 1.29559 0.471019
430 2.59712 2.91053 -0.272473 1.27659 0.466869
431 2.60018 2.78989 -0.269699 1.26127 0.461843
432 2.63238 2.59946 -0.269958 1.24449 0.456457
433 2.69258 2.44665 -0.269806 1.22616 0.452754
434 2.73437 2.29035 -0.268852 1.21007 0.450829
435 2.76378 2.24317 -0.268427 1.19358 0.450095
436 2.7638 2.2322 -0.268089 1.18112 0.450439
437 2.75171 2.3556 -0.267159 1.16658 0.45184
438 2.73822 2.54127 -0.265544 1.14827 0.450285
439 2.70473 2.73309 -0.263763 1.12816 0.447293
440 2.65079 2.95753 -0.261344 1.10924 0.443242
441 2.61775 3.00631 -0.25867 1.09467 0.438706
442 2.58685 3.12645 -0.254768 1.08206 0.433501
443 2.57141 3.07726 -0.250796 1.07389 0.42828
444 2.56033 2.82212 -0.245448 1.06347 0.426509
445 2.5482 2.41073 -0.238059 1.05072 0.428175
446 2.51238 2.16102 -0.233222 1.04039 0.429073
447 2.49304 1.98495 -0.227901 1.03234 0.428832
448 2.46267 1.94727 -0.22393 1.02744 0.423105
449 2.43328 2.0456 -0.219807 1.02332 0.417329
450 2.37279 2.29443 -0.215397 1.02438 0.413701
451 2.30946 2.37479 -0.210368 1.02513 0.411712
452 2.24931 2.22061 -0.206819 1.02702 0.410185
453 2.18741 2.08778 -0.205786 1.02474 0.406744
454 2.11931 2.10356 -0.202399 1.01885 0.405786
455 2.09782 2.05633 -0.198613 1.00444 0.401984
456 2.08933 2.04674 -0.193615 0.991077 0.400895
457 2.09678 2.02116 -0.189466 0.982468 0.398119
458 2.09876 1.94742 -0.185059 0.973716 0.394636
459 2.14251 1.87669 -0.180355 0.961685 0.392079
460 2.20801 1.87671 -0.177041 0.94913 0.388385
461 2.28196 1.83981 -0.173458 0.936997 0.382243
462 2.35886 1.94017 -0.170327 0.925904 0.379122
463 2.4631 2.09524 -0.165415 0.914135 0.37435
464 2.58054 2.0916 -0.157537 0.905003 0.370806
465 2.66327 2.10713 -0.150631 0.895888 0.36892
466 2.73853 1.97303 -0.143953 0.892032 0.369232
467 2.76781 1.93466 -0.139616 0.894354 0.368436
468 2.80469 2.03119 -0.134269 0.892149 0.368681
469 2.83643 2.22117 -0.132145 0.888721 0.371022
470 2.86912 2.42448 -0.127723 0.889151 0.374196
471 2.87633 2.69457 -0.122031 0.892622 0.378434
472 2.87348 3.18926 -0.118532 0.894438 0.383005
473 2.87166 4.06099 -0.115895 0.8943 0.384118
474 2.84429 4.70985 -0.114808 0.896319 0.387061
475 2.79036 6.24408 -0.118013 0.901312 0.395337
476 2.74429 6.43647 -0.121804 0.911844 0.402475
477 2.71446 4.33288 -0.127719 0.920521 0.408923
478 2.67826 2.89849 -0.132696 0.932461 0.416395
479 2.60884 2.51741 -0.136442 0.943365 0.4284
480 2.55716 2.53044 -0.142443 0.959954 0.438695
481 2.46775 3.08082 -0.149895 0.975202 0.450714
482 2.36351 3.73066 -0.157814 0.981747 0.458286
483 2.27918 3.86667 -0.164549 0.991805 0.470442
484 2.21797 3.39305 -0.168659 1.00557 0.482387
485 2.14624 3.00611 -0.172893 1.02213 0.494265
486 2.07292 2.68502 -0.178383 1.0443 0.505323
487 2.03907 2.47472 -0.181835 1.06247 0.51609
488 2.01928 2.39249 -0.185639 1.08434 0.525438
489 2.01248 2.51033 -0.189928 1.1031 0.532005
490 2.02872 2.72009 -0.193937 1.12453 0.537239
491 2.03323 2.91346 -0.196861 1.1464 0.541915
492 2.04388 3.0954 -0.198153 1.16528 0.547892
493 2.02687 3.44064 -0.200266 1.18039 0.551714
494 2.04197 3.46084 -0.201435 1.18988 0.554996
495 2.08667 3.45829 -0.200769 1.1906 0.555362
496 2.12353 3.26757 -0.2002 1.18771 0.55773
497 2.19201 3.08108 -0.198374 1.17983 0.555923
498 2.26479 2.82 -0.196079 1.17662 0.555345
