n t PE VE R R2 BS
9000 0 15.7764 14.9658 -0.0540784 4.48008 0.294414
19000 7.32e+06 17.2553 16.5002 -0.0144961 4.99632 0.326113
29000 7.33e+06 17.5454 16.3838 -0.0225011 4.96536 0.324104
39000 7.33e+06 17.3071 16.4844 -0.0171271 4.98969 0.323186
49000 7.32e+06 17.3276 16.7463 -0.0286876 5.01717 0.328841
59000 7.33e+06 17.3306 16.4528 0.0211169 4.9703 0.32276
69000 7.33e+06 17.5244 16.3742 0.0153031 4.95553 0.324254
79000 7.33e+06 17.673 16.7147 -0.0122343 5.00491 0.328796
89000 7.33e+06 17.4154 16.5985 -0.0194962 4.99018 0.329753
99000 7.33e+06 17.441 16.3707 0.00431244 4.95226 0.321626
109000 7.33e+06 17.1702 16.6788 0.00121292 5.01146 0.323421
119000 7.33e+06 17.287 16.6467 -0.0242152 5.01027 0.323337
129000 7.33e+06 17.6146 16.6312 0.00286679 5.00736 0.325013
139000 7.33e+06 17.1155 16.4233 -0.0445607 4.98459 0.320866
149000 7.33e+06 17.3934 16.5771 -0.00408456 5.03641 0.321628
159000 7.33e+06 17.5067 16.6419 -0.00573323 5.02995 0.322305
169000 7.33e+06 17.2622 16.5473 0.00280559 5.02465 0.322911
179000 7.33e+06 17.637 16.4585 -0.00714045 4.98457 0.322774
189000 7.33e+06 17.4134 16.4984 -0.0325104 4.99726 0.320634
199000 7.33e+06 17.4036 16.6028 -0.0270005 4.99741 0.32613
209000 7.33e+06 17.25 16.2441 0.00572259 4.96641 0.316869
219000 7.33e+06 17.3302 16.5207 0.00200435 4.99365 0.326045
229000 7.33e+06 17.3919 16.4406 -0.000738062 4.9886 0.322385
239000 7.33e+06 17.1877 16.5146 0.0205029 4.99837 0.322427
249000 7.32e+06 17.1251 16.4544 0.00667835 4.96796 0.32408
259000 7.33e+06 17.2778 16.5606 0.0122289 5.01576 0.319391
269000 7.33e+06 17.5662 16.447 -0.0105447 4.98653 0.322218
279000 7.33e+06 17.498 16.4572 0.0163702 4.9702 0.323638
289000 7.33e+06 17.2321 16.6786 -0.0126202 5.0529 0.319553
299000 7.33e+06 17.2412 16.551 0.0237863 4.99233 0.324302
309000 7.33e+06 17.2955 16.5587 0.0421647 4.9688 0.331821
319000 7.33e+06 17.2708 16.6669 -0.0175981 5.03928 0.325483
329000 7.33e+06 17.5095 16.5394 -0.0240704 4.96921 0.3289
339000 7.33e+06 17.4899 16.5055 0.0143968 4.97522 0.325284
349000 7.33e+06 17.4934 16.3377 -0.00556887 4.97617 0.321848
359000 7.33e+06 17.5664 16.4623 0.0119501 4.98506 0.324548
369000 7.33e+06 17.3317 16.5247 -0.0312219 4.9878 0.32803
379000 7.33e+06 17.1535 16.4988 0.00509766 4.97717 0.325001
389000 7.33e+06 17.3076 16.3619 -0.00220467 4.94724 0.319712
399000 7.33e+06 17.3848 16.2752 -0.0186698 4.93707 0.321702
409000 7.33e+06 17.1275 16.3321 0.0190916 4.97139 0.320399
419000 7.32e+06 17.3718 16.2867 -0.0055183 4.96125 0.318569
429000 7.33e+06 17.2787 16.3305 0.0119434 4.97221 0.323705
439000 7.33e+06 17.3631 16.598 0.0461516 4.97362 0.328024
449000 7.33e+06 17.2317 16.5037 -0.00416794 5.00399 0.321552
459000 7.33e+06 17.4638 16.6982 0.00417365 5.04477 0.325474
469000 7.33e+06 17.0228 16.4636 0.0242096 4.98154 0.322738
479000 7.33e+06 17.2736 16.3863 0.00932483 4.94401 0.32226
489000 7.33e+06 17.5242 16.278 0.000433363 4.95031 0.316907
499000 7.33e+06 17.2719 16.5485 -0.0254154 5.01174 0.324139
509000 7.33e+06 17.2693 16.3527 -0.00474584 4.96293 0.31751
519000 7.33e+06 17.2388 16.4502 -0.00108211 4.98343 0.319757
529000 7.33e+06 17.2745 16.5235 0.00272412 5.02019 0.322641
539000 7.33e+06 17.1042 16.4966 -0.0048829 4.97944 0.325333
549000 7.33e+06 17.3144 16.8572 -0.0335836 5.03807 0.334416
559000 7.33e+06 17.1895 16.5279 -0.0219298 4.99508 0.321764
569000 7.33e+06 17.5538 16.6292 -0.00168654 5.00758 0.322995
579000 7.33e+06 17.4648 16.5554 -0.0338646 4.98806 0.325629
589000 7.33e+06 17.196 16.4389 -0.00633881 4.99057 0.321885
599000 7.33e+06 17.1579 16.3334 -0.0287047 5.00155 0.316116
