n t PE VE R R2 BS
9000 0 0.0813635 0.15843 0.00282097 0.48773 0.245284
19000 80000 0.225499 0.242767 0.031312 0.59879 0.253184
29000 70000 0.0508041 0.0151533 -0.0284992 0.505984 0.230854
39000 80000 0.230877 0.251635 0.0287724 0.603729 0.260265
49000 70000 0.22813 0.434243 0.0639004 0.642353 0.297081
59000 80000 0.154822 0.293102 -0.0624533 0.588249 0.289331
69000 70000 0.19582 0.158986 0.0030875 0.5575 0.248712
79000 80000 0.265935 0.299049 -0.0191353 0.62406 0.267856
89000 80000 0.270632 0.448495 0.016226 0.65641 0.320124
99000 70000 0.280195 0.475023 0.0154313 0.671593 0.328635
109000 80000 0.265307 0.535174 -0.0400805 0.656785 0.328927
119000 70000 0.195521 0.373372 0.0836257 0.621612 0.297667
129000 80000 0.200566 0.360943 -0.000237262 0.607789 0.284661
139000 80000 0.170639 0.393015 -0.00734577 0.616021 0.31407
149000 70000 0.298135 0.42818 -0.0521414 0.652519 0.288424
159000 80000 0.25435 0.380977 -0.0316996 0.621263 0.276082
169000 70000 0.207689 0.443291 -0.014649 0.637608 0.312915
179000 80000 0.24923 0.515216 -0.0217295 0.645314 0.30822
189000 70000 0.196773 0.39621 -0.0480424 0.62893 0.307807
199000 80000 0.252998 0.424058 -0.0180982 0.652083 0.313046
209000 80000 0.206845 0.506281 -0.0156563 0.641117 0.333341
219000 70000 0.125049 0.116038 0.0104343 0.544453 0.246701
229000 80000 0.196461 0.160404 -0.0207167 0.576529 0.244182
239000 70000 0.354238 0.514603 -0.00538162 0.670674 0.294666
249000 80000 0.208506 0.39597 -0.00279811 0.61421 0.309765
259000 80000 0.18695 0.265856 0.0559373 0.587224 0.264698
269000 70000 0.203203 0.264348 -0.0113189 0.585746 0.269279
279000 80000 0.195731 0.200251 0.0169538 0.582058 0.254782
289000 70000 0.375574 0.540239 -0.0860823 0.70034 0.293748
299000 80000 0.205955 0.331077 -0.0375398 0.613123 0.279362
309000 80000 0.266347 0.27976 0.066077 0.626292 0.266643
319000 70000 0.219592 0.271544 0.0129183 0.604355 0.266349
329000 80000 0.246827 0.471399 0.0575822 0.674863 0.306509
339000 70000 0.270565 0.390261 -0.0540089 0.63898 0.277682
349000 80000 0.226385 0.266341 -0.0202625 0.587588 0.270049
359000 80000 0.299282 0.470778 0.0231729 0.648436 0.296501
369000 70000 0.208136 0.201837 -0.0167022 0.579145 0.230774
379000 80000 0.27028 0.689036 0.0203871 0.714019 0.362354
389000 70000 0.148247 0.304406 -0.0633258 0.582709 0.292796
