n t PE VE R R2 BS
9000 0 5.9271 5.84655 -0.0490587 2.80909 0.191914
19000 230000 6.49299 6.34341 0.0405969 3.06822 0.205886
29000 240000 6.49504 6.40525 0.0998587 3.08659 0.209282
39000 240000 6.46973 6.06491 0.0582501 3.05454 0.197486
49000 240000 6.49428 6.31042 0.0191567 3.07057 0.20843
59000 240000 6.61136 6.23926 -0.0116168 3.08166 0.200489
69000 240000 6.33657 6.01694 -0.00933509 3.00908 0.199212
79000 230000 6.47223 6.33336 0.11471 3.06786 0.20892
89000 240000 6.53195 6.24938 -0.0107787 3.06356 0.198597
99000 240000 6.44831 6.39571 0.0840883 3.08178 0.215618
109000 240000 6.71076 6.53382 0.0492341 3.15622 0.21287
119000 240000 6.4811 6.3433 -0.00454214 3.0781 0.209626
129000 240000 6.40135 6.2238 0.00306464 3.06062 0.208733
139000 240000 6.54478 6.29156 0.0359711 3.10138 0.204281
149000 230000 6.45694 5.94133 -0.0452579 3.05914 0.184342
159000 240000 6.3751 6.04754 -0.0470818 3.03116 0.200053
169000 240000 6.64203 6.33483 -0.0730016 3.10952 0.202445
179000 240000 6.35519 6.04911 -0.0724026 3.03529 0.200812
189000 240000 6.58733 6.40904 0.0247016 3.10515 0.210453
199000 240000 6.39243 5.98041 0.0343344 3.03364 0.187331
209000 230000 6.42344 5.86342 -0.0793685 3.01628 0.184172
219000 240000 6.69447 6.37995 0.0855486 3.12043 0.20144
229000 240000 6.33254 5.91834 0.0663208 3.03487 0.197534
239000 240000 6.47418 6.16257 -0.118608 3.0659 0.195396
249000 240000 6.46624 5.98374 -0.112808 3.05228 0.191033
259000 240000 6.52596 6.41878 -0.0827287 3.09197 0.213141
269000 240000 6.5065 6.13872 -0.0390548 3.07245 0.200905
279000 230000 6.59288 6.37198 -0.00291603 3.09756 0.201766
289000 240000 6.61878 6.26618 0.0664623 3.10273 0.197267
299000 240000 6.52891 6.31052 0.00973171 3.06873 0.206246
309000 240000 6.45792 6.08392 -0.0390799 3.04381 0.196033
319000 240000 6.46888 6.12037 0.0840571 3.062 0.195046
329000 240000 6.59493 6.39352 -0.0256921 3.11564 0.205281
339000 240000 6.15886 6.00156 0.00196393 2.98255 0.213322
349000 230000 6.5081 6.04576 -0.0352673 3.05264 0.191011
359000 240000 6.6291 6.37899 0.0309744 3.1048 0.205173
