t PE VE R R2
1 1.81392 0.48453 -0.166722 0.398883
2 1.73472 0.431346 -0.195737 0.365174
3 1.47937 0.381474 -0.205037 0.329906
4 1.0854 0.336467 -0.186857 0.288298
5 0.602962 0.300671 -0.139772 0.244865
6 0.0655286 0.281002 -0.0679397 0.214481
7 -0.497737 0.284111 0.0194163 0.214745
8 -1.03164 0.315122 0.112493 0.255012
9 -1.45998 0.377045 0.206027 0.334363
10 -1.71702 0.469846 0.298184 0.446342
11 -1.76641 0.587927 0.385489 0.579493
12 -1.61052 0.715511 0.459823 0.713409
13 -1.30609 0.826599 0.510109 0.819283
14 -0.965179 0.893504 0.525683 0.870791
15 -0.690836 0.899807 0.495871 0.857771
16 -0.488912 0.857089 0.412375 0.793222
17 -0.320065 0.796396 0.281886 0.711459
18 -0.218158 0.744513 0.130958 0.64698
19 -0.242711 0.704232 -0.00615846 0.604131
20 -0.384315 0.661262 -0.105006 0.562822
21 -0.57661 0.607193 -0.156066 0.510218
22 -0.736546 0.546457 -0.161963 0.451879
23 -0.775966 0.487828 -0.131426 0.399056
24 -0.629561 0.439085 -0.07083 0.357655
25 -0.294779 0.408905 0.0148987 0.335514
26 0.169362 0.408009 0.115112 0.345563
27 0.679115 0.439999 0.212657 0.392253
28 1.16523 0.494867 0.29176 0.462149
29 1.58258 0.555576 0.344766 0.533134
30 1.90084 0.606645 0.371255 0.586174
31 2.10017 0.635418 0.374607 0.609123
32 2.17133 0.635454 0.360858 0.598239
33 2.11562 0.607309 0.339047 0.55945
34 1.95019 0.558683 0.320052 0.505803
35 1.72289 0.500482 0.313426 0.451361
36 1.5049 0.443743 0.326442 0.407761
37 1.32748 0.400335 0.366 0.38747
38 1.12025 0.38523 0.437142 0.408125
39 0.786919 0.40991 0.536218 0.484765
40 0.352354 0.47094 0.646984 0.611867
41 -0.097683 0.546404 0.74493 0.754849
42 -0.498232 0.606104 0.807746 0.863457
43 -0.798315 0.628049 0.823689 0.899588
44 -0.958808 0.606178 0.789729 0.850701
45 -0.970464 0.549073 0.706256 0.729004
46 -0.839574 0.479572 0.577229 0.572353
47 -0.563719 0.428716 0.410854 0.436321
48 -0.169789 0.428557 0.215513 0.375208
49 0.264607 0.50285 0.00140581 0.424623
50 0.673058 0.63884 -0.20681 0.571899
51 1.01404 0.75771 -0.36577 0.724675
52 1.25322 0.766664 -0.437888 0.762662
53 1.35231 0.6595 -0.415541 0.656021
54 1.26697 0.515746 -0.314322 0.482046
55 0.990801 0.421104 -0.160784 0.349274
56 0.607995 0.412461 0.0107109 0.321692
57 0.248042 0.468363 0.168965 0.38677
58 -0.00752524 0.546685 0.298593 0.493242
59 -0.146629 0.616465 0.395333 0.597144
60 -0.198633 0.656277 0.455766 0.667479
61 -0.207795 0.65329 0.475248 0.68109
62 -0.209772 0.601599 0.450203 0.627214
63 -0.203201 0.5113 0.380312 0.515785
64 -0.144179 0.407955 0.270912 0.379782
65 0.0171859 0.322008 0.134193 0.264136
66 0.302169 0.273271 -0.01385 0.204323
67 0.707357 0.266208 -0.159259 0.211779
68 1.20858 0.294982 -0.292601 0.276901
69 1.73324 0.351278 -0.406164 0.379101
70 2.16337 0.421939 -0.492389 0.49166
71 2.40944 0.488652 -0.548953 0.586662
72 2.45344 0.531384 -0.580479 0.643664
73 2.32212 0.536177 -0.591098 0.652673
74 2.06145 0.502176 -0.580115 0.612422
75 1.7247 0.440041 -0.543865 0.529386
76 1.36257 0.364617 -0.478582 0.41853
77 1.02184 0.294972 -0.384626 0.304346
78 0.742805 0.247422 -0.271372 0.216021
79 0.550715 0.228713 -0.156002 0.172745
80 0.449081 0.235846 -0.0554198 0.172894
81 0.426957 0.2602 0.0213638 0.199937
82 0.483459 0.291565 0.0750726 0.235651
83 0.629382 0.32016 0.112264 0.267268
84 0.838868 0.338433 0.139225 0.288203
85 1.03954 0.343709 0.159505 0.296888
86 1.18058 0.340507 0.178621 0.296912
87 1.22993 0.340134 0.205469 0.298387
88 1.15611 0.352653 0.241579 0.310854
89 0.956647 0.377891 0.274021 0.332426
90 0.654352 0.40951 0.287352 0.354681
91 0.28675 0.444166 0.27752 0.375256
92 -0.0910836 0.481525 0.25091 0.396576
93 -0.423365 0.518812 0.217032 0.419308
94 -0.657465 0.549519 0.182424 0.439872
95 -0.748024 0.564621 0.147173 0.451304
96 -0.673635 0.556025 0.105935 0.445755
97 -0.448627 0.519916 0.0518242 0.418647
98 -0.120693 0.463525 -0.0189821 0.375293
99 0.254021 0.405737 -0.102414 0.332314
100 0.639362 0.363411 -0.185796 0.304957
101 1.00957 0.338693 -0.253648 0.293562
102 1.32154 0.321701 -0.292412 0.285882
103 1.51708 0.302819 -0.292114 0.269463
104 1.5587 0.281342 -0.248198 0.242073
105 1.47012 0.264068 -0.161033 0.213174
106 1.34177 0.260489 -0.0337958 0.201652
107 1.27595 0.282542 0.126359 0.232994
108 1.30372 0.337667 0.305234 0.326381
109 1.38443 0.416383 0.481218 0.473103
110 1.47355 0.494919 0.631723 0.6325
111 1.52019 0.543146 0.737745 0.751066
112 1.44333 0.546584 0.784361 0.785807
113 1.18264 0.516179 0.76624 0.733994
114 0.772653 0.486754 0.694051 0.644862
115 0.326385 0.489764 0.590454 0.585392
116 -0.0618871 0.556217 0.478791 0.598547
117 -0.365483 0.70817 0.375307 0.689403
118 -0.590114 0.924217 0.287168 0.831697
119 -0.736223 1.16244 0.217292 0.986654
120 -0.800822 1.37447 0.173492 1.12
121 -0.786766 1.51952 0.172466 1.2093
122 -0.706213 1.57726 0.233225 1.25196
123 -0.581361 1.55626 0.363759 1.27472
124 -0.417636 1.49126 0.552084 1.32623
125 -0.210658 1.44044 0.769708 1.4499
126 -0.00858547 1.45077 0.981575 1.6511
127 0.108371 1.5174 1.15544 1.88024
128 0.115542 1.56066 1.26726 2.05026
