n t PE VE R R2 BS
9000 0 0.430135 0.418133 0.301483 0.427587 0.354947
19000 5.77e+06 0.498496 0.454604 -0.126691 0.473791 0.38918
29000 5.78e+06 0.596085 0.54272 -0.348658 0.589521 0.408526
39000 5.77e+06 0.31939 0.525281 0.0730515 0.509839 0.43346
49000 5.78e+06 0.585508 0.55636 -0.241486 0.616358 0.407659
59000 5.77e+06 0.534918 0.432545 0.0744585 0.398906 0.410113
69000 5.77e+06 0.63133 0.521464 -0.229266 0.603081 0.379012
79000 5.77e+06 0.571067 0.596902 -0.467551 0.687683 0.419417
89000 5.78e+06 0.480095 0.538451 0.245289 0.575475 0.42966
99000 5.77e+06 0.609669 0.53755 -0.174249 0.611207 0.395992
109000 5.77e+06 0.575126 0.493886 -0.367418 0.514458 0.40483
119000 5.77e+06 0.570357 0.688331 0.441977 0.815955 0.443705
129000 5.78e+06 0.516995 0.598402 -0.57075 0.693821 0.406611
139000 5.77e+06 0.553378 0.611603 0.593097 0.746413 0.410228
149000 5.78e+06 0.576119 0.45604 -0.00808276 0.437341 0.415097
159000 5.77e+06 0.35941 0.547577 0.254883 0.503345 0.466825
169000 5.77e+06 0.511407 0.484409 0.395272 0.520967 0.38505
179000 5.78e+06 0.454805 0.42053 -0.108106 0.407501 0.38468
189000 5.77e+06 0.617708 0.76488 0.407844 0.92851 0.469331
199000 5.77e+06 0.638733 0.436302 0.162212 0.49849 0.32611
209000 5.78e+06 0.539596 0.644917 0.25476 0.709722 0.463981
219000 5.77e+06 0.405889 0.501222 -0.354812 0.520114 0.419629
229000 5.77e+06 0.573049 0.519939 0.182472 0.579729 0.403317
239000 5.78e+06 0.467455 0.508128 -0.274542 0.510672 0.422162
249000 5.77e+06 0.594272 0.473875 0.16213 0.477795 0.395981
259000 5.78e+06 0.442937 0.468646 0.0153053 0.451235 0.403216
269000 5.77e+06 0.540715 0.510771 0.306755 0.527459 0.419104
279000 5.77e+06 0.516825 0.471805 0.0200287 0.436274 0.442585
289000 5.78e+06 0.582323 0.436493 -0.134247 0.425808 0.397994
299000 5.77e+06 0.55465 0.451593 0.0177216 0.452997 0.400656
309000 5.77e+06 0.465562 0.447298 0.194006 0.437376 0.413847
319000 5.77e+06 0.449233 0.482173 -0.167655 0.461768 0.430867
329000 5.78e+06 0.309856 0.504833 0.0692078 0.428973 0.466276
339000 5.77e+06 0.481068 0.458343 -0.17686 0.475793 0.388002
349000 5.77e+06 0.790328 0.695735 0.144121 0.911178 0.393546
359000 5.78e+06 0.484422 0.41655 0.0909674 0.398226 0.381326
369000 5.77e+06 0.44077 0.429708 0.0662401 0.40453 0.407543
379000 5.77e+06 0.457915 0.454856 0.130669 0.418939 0.41352
389000 5.78e+06 0.4466 0.493675 -0.126835 0.476791 0.448288
399000 5.77e+06 0.443593 0.402356 -0.0900738 0.377899 0.364836
409000 5.77e+06 0.453913 0.625463 -0.504345 0.67893 0.4616
419000 5.78e+06 0.470109 0.3731 -0.0617569 0.326076 0.38257
429000 5.77e+06 0.596649 0.465284 0.0846596 0.479865 0.38992
439000 5.77e+06 0.401234 0.473569 0.296588 0.449999 0.425795
449000 5.78e+06 0.484748 0.510565 -0.0786343 0.50069 0.431416
459000 5.77e+06 0.393304 0.412826 -0.0404802 0.354533 0.411585
469000 5.77e+06 0.559588 0.469135 0.220341 0.477776 0.393287
479000 5.78e+06 0.717754 0.700437 -0.0516859 0.927423 0.387895
489000 5.77e+06 0.483217 0.478317 -0.0887507 0.505856 0.391849
499000 5.77e+06 0.530516 0.441076 -0.173982 0.431805 0.39728
509000 5.77e+06 0.562781 0.526999 0.260451 0.539685 0.424974
519000 5.78e+06 0.483874 0.483542 -0.0602285 0.475434 0.405946
529000 5.78e+06 0.698348 0.747651 -0.317334 0.952034 0.428356
539000 5.77e+06 0.56417 0.577652 -0.429132 0.683074 0.388761
549000 5.78e+06 0.680579 0.541245 -0.298828 0.638216 0.383779
559000 5.77e+06 0.433584 0.427618 -0.0237665 0.360005 0.42588
569000 5.77e+06 0.508426 0.38151 -0.141791 0.378719 0.350234
579000 5.78e+06 0.527474 0.446329 0.152137 0.442597 0.397449
589000 5.77e+06 0.494721 0.499773 -0.179187 0.513172 0.416032
599000 5.78e+06 0.422518 0.467683 -0.0488934 0.442746 0.421938
609000 5.77e+06 0.492504 0.416511 0.259268 0.398668 0.377168
619000 5.77e+06 0.568655 0.594194 0.0862571 0.667287 0.445522
629000 5.78e+06 0.375204 0.408893 0.141088 0.379606 0.389496
639000 5.78e+06 0.516106 0.453043 -0.312161 0.466799 0.381217
649000 5.77e+06 0.422115 0.402167 -0.0878304 0.368671 0.384663
659000 5.78e+06 0.554561 0.524962 -0.278315 0.592085 0.402188
669000 5.77e+06 0.542126 0.40559 -0.0571904 0.380159 0.383118
679000 5.77e+06 0.459161 0.471391 -0.0217552 0.48115 0.403937
689000 5.77e+06 0.447623 0.470239 -0.168971 0.46193 0.434413
699000 5.78e+06 0.448092 0.366414 0.1848 0.325137 0.372036
709000 5.77e+06 0.422766 0.608625 -0.316409 0.67359 0.445327
719000 5.77e+06 0.432625 0.591848 0.297247 0.605326 0.461128
729000 5.78e+06 0.551896 0.520747 0.00238756 0.479698 0.467452
739000 5.77e+06 0.379646 0.434696 0.0183179 0.357663 0.436902
749000 5.78e+06 0.588053 0.431045 -0.142065 0.417722 0.389134
759000 5.77e+06 0.563415 0.574462 0.508036 0.684288 0.402893
769000 5.78e+06 0.595715 0.522888 -0.197565 0.545442 0.434873
779000 5.77e+06 0.680144 0.520016 -0.0336438 0.579215 0.402916
789000 5.77e+06 0.410766 0.432176 -0.158629 0.397767 0.398738
