n t PE VE R R2 BS
9000 0 1.83172 1.83172 -0.0233929 2.1808 0
19000 70000 2.03315 2.03315 0.00703019 2.42883 0
29000 70000 2.02686 2.02686 -0.0326644 2.42376 0
39000 80000 2.00514 2.00514 -0.018751 2.41464 0
49000 70000 2.02856 2.02856 -0.00556162 2.42521 0
59000 70000 2.01494 2.01494 0.028717 2.41944 0
69000 80000 2.00284 2.00284 0.0039493 2.4179 0
79000 70000 2.04174 2.04174 0.0199391 2.43146 0
89000 70000 1.99374 1.99374 -0.00286015 2.41429 0
99000 80000 2.02824 2.02824 0.00596598 2.4282 0
109000 70000 2.00394 2.00394 -0.00804246 2.41831 0
119000 70000 2.03675 2.03675 -0.0148765 2.42753 0
129000 80000 1.9985 1.9985 0.00426672 2.41371 0
139000 70000 2.02547 2.02547 -0.00560832 2.41918 0
149000 70000 2.05046 2.05046 -0.0170988 2.42793 0
159000 80000 2.01292 2.01292 -0.0218785 2.42291 0
169000 70000 2.05468 2.05468 0.0112069 2.43101 0
179000 70000 2.03861 2.03861 0.0169669 2.4252 0
189000 80000 2.02904 2.02904 0.00184483 2.42737 0
199000 70000 2.00307 2.00307 -0.00826879 2.41791 0
209000 70000 2.03558 2.03558 -0.0186486 2.42806 0
219000 80000 2.0074 2.0074 0.000376624 2.4162 0
229000 70000 2.04788 2.04788 0.0205633 2.43216 0
239000 70000 2.04183 2.04183 0.00677817 2.42701 0
249000 80000 2.02319 2.02319 -0.0197789 2.4205 0
259000 70000 2.02504 2.02504 0.0121997 2.42468 0
269000 70000 1.99396 1.99396 -0.00578829 2.41693 0
279000 80000 2.00223 2.00223 -0.00140448 2.41379 0
289000 70000 1.99833 1.99833 0.038394 2.41451 0
299000 70000 2.02634 2.02634 0.0297672 2.41532 0
309000 80000 2.06429 2.06429 -0.0357793 2.43363 0
319000 70000 2.04028 2.04028 0.0244922 2.42863 0
329000 70000 1.98514 1.98514 0.0250223 2.41432 0
339000 80000 2.03382 2.03382 -0.0235016 2.42545 0
349000 70000 2.00101 2.00101 -0.00641416 2.4184 0
359000 70000 2.01862 2.01862 0.0259158 2.42191 0
369000 80000 2.02079 2.02079 0.0174578 2.41629 0
379000 70000 2.05434 2.05434 0.00576762 2.43197 0
389000 70000 2.03276 2.03276 0.03844 2.42315 0
399000 80000 2.02945 2.02945 -0.0194392 2.42713 0
409000 70000 2.02009 2.02009 -0.00737999 2.42029 0
419000 70000 2.02909 2.02909 -0.00112828 2.41863 0
429000 80000 2.00058 2.00058 -0.0230507 2.41044 0
439000 70000 2.04656 2.04656 0.00397246 2.4271 0
449000 70000 2.01459 2.01459 0.0161334 2.41617 0
459000 80000 2.02554 2.02554 0.00326387 2.42546 0
469000 70000 2.03389 2.03389 -0.0440362 2.42382 0
479000 70000 2.00595 2.00595 -0.0252362 2.41622 0
489000 80000 2.03082 2.03082 -0.0127408 2.42504 0
499000 70000 2.01513 2.01513 -0.0236799 2.42153 0
509000 70000 2.0022 2.0022 0.00375406 2.41569 0
519000 80000 2.0066 2.0066 -0.0635953 2.42061 0
529000 70000 2.01153 2.01153 -0.0316388 2.42078 0
539000 70000 2.00851 2.00851 -0.00738886 2.41578 0
549000 80000 2.00815 2.00815 0.0333907 2.41316 0
559000 70000 2.03148 2.03148 -0.0347425 2.42462 0
569000 70000 2.00103 2.00103 0.00625639 2.41215 0
579000 80000 2.00951 2.00951 0.0337585 2.41804 0
589000 70000 2.05441 2.05441 0.0225388 2.43484 0
599000 70000 1.98382 1.98382 -0.00561104 2.41126 0
609000 80000 1.98874 1.98874 -0.0251051 2.41202 0
619000 70000 2.04549 2.04549 -0.00668333 2.42905 0
629000 70000 2.04104 2.04104 0.0200556 2.42256 0
639000 80000 2.00634 2.00634 -0.0240252 2.41239 0
649000 70000 2.01008 2.01008 -0.0192808 2.41746 0
659000 70000 2.01861 2.01861 0.00756857 2.41854 0
669000 80000 2.01675 2.01675 0.0233572 2.42073 0
679000 70000 2.01166 2.01166 0.0134357 2.42149 0
689000 70000 2.01951 2.01951 -0.0110762 2.42128 0
699000 80000 1.9984 1.9984 -0.0122429 2.4198 0
709000 70000 2.03811 2.03811 -0.000350013 2.42695 0
719000 70000 2.04654 2.04654 0.000439301 2.42617 0
729000 80000 2.02303 2.02303 -0.00774259 2.42112 0
739000 70000 2.02108 2.02108 -0.0249688 2.42239 0
749000 70000 2.02463 2.02463 -0.0107331 2.42307 0
759000 80000 2.06823 2.06823 -0.0119632 2.43298 0
769000 70000 2.01853 2.01853 0.0168452 2.42262 0
779000 70000 2.01703 2.01703 -0.0263246 2.41646 0
789000 80000 2.05231 2.05231 -0.0189309 2.42758 0
799000 70000 1.9919 1.9919 0.0199041 2.41508 0
809000 70000 1.97293 1.97293 0.00175151 2.40373 0
819000 80000 2.00896 2.00896 0.00320093 2.41782 0
829000 70000 2.00714 2.00714 -0.00723997 2.4164 0
839000 70000 2.03055 2.03055 -0.00943177 2.42234 0
849000 80000 1.99593 1.99593 0.0313533 2.4145 0
859000 70000 2.01873 2.01873 0.0143992 2.42004 0
869000 70000 2.02526 2.02526 0.00595944 2.42631 0
879000 80000 1.98868 1.98868 -0.0228675 2.40947 0
889000 70000 2.0242 2.0242 0.00269973 2.42148 0
899000 70000 2.04102 2.04102 0.0243043 2.42379 0
909000 80000 2.02442 2.02442 -0.00736828 2.42067 0
919000 70000 2.02589 2.02589 -0.0173768 2.42861 0
929000 70000 2.02562 2.02562 -0.0304304 2.4202 0
939000 80000 2.06472 2.06472 0.0263283 2.43835 0
949000 70000 2.00965 2.00965 -0.00233578 2.42041 0
959000 70000 2.08974 2.08974 0.0565439 2.44136 0
969000 80000 2.03235 2.03235 -0.00777316 2.43047 0
979000 70000 2.0469 2.0469 0.00867577 2.43072 0
989000 70000 2.00495 2.00495 -0.0366883 2.41777 0
999000 80000 2.06627 2.06627 -0.0066663 2.4366 0
