t PE VE R R2 BS
238 -836.911 44760.8 0.262298 2021.17 22.8823
239 -793.022 41021 0.231042 1878.73 21.974
240 -811.733 37970.6 0.193117 1698.99 21.109
241 -871.291 35530.2 0.181509 1500.52 20.3632
242 -953.592 33605.2 0.143475 1298.96 19.6353
243 -1037.24 32248.1 0.0945102 1111.71 18.9889
244 -1110.18 31581.9 0.0401941 948.877 18.3808
245 -1158.92 31300.9 0.0225792 819.701 17.8842
246 -1183.15 31272 0.00141291 722.817 17.5488
247 -1181.85 31303.6 -0.00845572 656.303 17.3488
248 -1159.45 31291.9 -0.0321902 614.479 17.2165
249 -1120.11 31105.4 -0.0516152 590.371 17.0638
250 -1070.64 30713.5 -0.0582015 576.256 16.9563
251 -1015.7 30008.8 -0.0490777 565.501 16.7601
252 -959.619 29061.7 -0.0310102 553.991 16.564
253 -905.102 27868 -0.011916 539.205 16.3113
254 -853.026 26408.7 -0.0103406 519.605 15.9803
255 -803.544 24778.9 -0.011598 496.857 15.5981
256 -754.43 23014.9 -0.0195231 472.769 15.1374
257 -704.973 21236.1 -0.00945574 450.465 14.6133
258 -652.989 19425.1 -0.0033761 431.701 14.0229
259 -598.565 17707 0.01315 418.532 13.4143
260 -540.858 16086.4 0.0492046 411.711 12.7822
261 -481.382 14893.9 0.0583078 410.805 12.1562
262 -419.281 13293.1 0.0599379 415.866 11.5426
263 -359.589 12156.3 0.0476452 423.774 10.9735
264 -303.866 31346.8 0.0555637 432.66 10.4728
265 -363.426 12425.4 0.0315378 377.263 11.5186
266 -383.252 13332.7 0.00768605 360.541 12.5284
267 -375.119 14486.8 -0.00775693 369.854 13.6281
268 -349.276 15482.3 -0.00198694 393 14.5608
269 -315.393 16198.4 0.00920021 418.76 15.2529
270 -281.22 16577.1 -0.0216809 439.202 15.7144
271 -252.681 16531.4 -0.0512597 447.997 15.9302
272 -232.1 16065.9 -0.0723452 443.165 15.9244
273 -218.984 15248.3 -0.0689693 426.149 15.7178
274 -211.306 14158.1 -0.0654362 400.224 15.3272
275 -205.99 12840.6 -0.0117656 369.096 14.7683
276 -198.594 11439.6 0.026974 338.534 14.0836
277 -186.121 10049.6 0.036222 312.982 13.32
278 -167.516 8741.81 0.0602545 294.858 12.5111
279 -142.535 7561.98 0.0761188 285.044 11.6861
280 -112.821 6701.61 0.0680835 282.726 10.8764
281 -82.0676 5721.78 0.064336 285.281 10.1414
282 -51.7257 5050.52 0.0497371 290.59 9.45307
283 -24.5812 4517.99 0.0175009 295.861 8.82902
284 -2.05713 4160.6 0.00231417 299.508 8.28545
285 14.2116 3755.26 -0.00750797 300.009 7.82839
286 23.0009 3663.69 -0.021079 295.535 7.46657
287 25.7427 3266.55 -0.0331603 286.768 7.16081
288 21.7258 3078.73 -0.00358115 273.397 6.93196
289 12.275 2921.82 0.00761298 256.334 6.78722
290 -1.35031 2792.29 -0.00663993 236.544 6.70823
291 -17.451 3048.51 -0.00126316 215.58 6.69434
292 -31.9005 2582.26 -0.0142541 196.33 6.66097
293 -46.0587 2588.13 -0.0346311 177.96 6.66699
294 -60.0844 2425.82 -0.0354607 160.488 6.72355
295 -72.1939 2422.03 -0.0452251 145.315 6.78603
296 -81.4178 2311.03 -0.0508956 132.79 6.83481
297 -88.1802 76233.8 -0.0462231 122.466 6.8742
298 13104.4 217748 -0.0385398 13948.9 35.8756
299 44115.3 1.52286e+06 -0.0295921 47474.6 72.3186
300 82880 4.15951e+06 -0.0200226 89769.1 102.751
301 120101 7.63974e+06 0.0141515 130742 126.786
302 148567 1.11332e+07 0.0264818 162556 144.314
303 163896 1.38411e+07 0.0461304 180416 155.419
304 164684 1.52502e+07 0.0380903 182730 160.677
305 152165 1.52235e+07 0.0274794 170745 160.883
306 129504 1.39585e+07 0.0113645 147789 156.348
307 100990 1.18593e+07 -0.0292357 118407 148.622
308 71136 9.38276e+06 -0.0445886 87397.3 138.052
309 43917.8 6.91949e+06 -0.0346038 58997.2 126.409
310 22234.6 4.76657e+06 -0.0274422 36304.7 113.813
311 7679.15 3.37225e+06 -0.0363634 21030.6 101.498
312 526.97 2.4553e+06 -0.0723338 13486.3 90.3606
313 -110.327 1.88851e+06 -0.0599151 12739.3 86.054
314 4074.99 1.61748e+06 -0.0590142 17007.5 85.7185
315 10999.9 1.57607e+06 -0.0674831 24085.8 85.8924
316 18585.6 1.65804e+06 -0.0689779 31775 85.3611
317 25084 1.75518e+06 -0.0890298 38227.9 84.6896
318 29279.2 1.74265e+06 -0.090723 42167.2 82.4149
319 30585.7 1.63164e+06 -0.0916022 42982.1 78.7104
320 28992.4 1.41552e+06 -0.113845 40673.9 73.9148
321 24993.8 1.12805e+06 -0.0956446 35783.8 67.9406
322 19408.6 821402 -0.0908687 29196.5 61.5562
323 13194 559590 -0.0809528 21943.5 54.9687
324 7256.36 352072 -0.0360922 15000.8 48.1293
325 2316.25 210116 -0.0236562 9142.53 41.5786
326 -1165.88 147141 -0.0129048 4864.97 35.4327
327 -3022.53 128975 -0.00917075 2352.79 30.3132
328 -3353.11 137199 0.0109409 1502.24 26.4522
329 -2463.62 153327 0.0492914 1988.13 24.6495
330 -783.26 166207 0.0968651 3354.6 25.7514
331 1225.69 178297 0.117005 5107.85 29.6069
332 3141.33 189506 0.114797 6797.59 33.0707
333 4639.04 192260 0.101403 8075.89 35.2939
334 5525.08 184639 0.0813816 8734.89 36.2716
335 5745.38 166870 0.0523266 8713.8 36.0906
336 5346.11 141157 0.00652268 8058.93 34.8379
337 4476.36 111531 -0.0441702 6928.55 32.8181
338 3332.29 82046.9 -0.0922283 5528.41 30.1913
339 2113.09 55938.5 -0.128118 4068.16 27.2696
340 1000.98 35809.9 -0.156781 2739.68 24.2173
341 127.817 25558.5 -0.135468 1680.56 21.9652
342 -435.091 19734.8 -0.117353 964.944 20.7479
343 -672.461 17025.6 -0.0900232 606.317 20.4471
344 -624.556 16501.6 -0.0843065 559.827 20.8356
345 -366.45 17403.5 -0.0327624 743.46 21.6853
346 8.10628 19547 -0.000695198 1055.74 22.415
347 407.827 21692.8 0.0119573 1397.95 22.9925
348 751.456 23897 0.0700682 1683.41 23.2889
349 988.991 24980.7 0.0835969 1859.12 23.1492
350 1090.46 24807.8 0.0952826 1892.3 22.6077
351 1059.1 22345.6 0.0889832 1785.8 21.7358
352 916.886 19067.3 0.0927427 1564.15 20.4896
353 701.363 14892.9 0.0952862 1266.51 18.9171
354 457.991 10855.6 0.0744787 942.408 17.0944
355 227.57 7380.44 0.0268044 636.274 15.1059
356 43.5761 4617.68 -0.0122189 384.354 13.0443
357 -77.3058 2654.13 -0.0470127 204.576 10.9691
358 -129.271 1394.82 -0.0627029 103.488 8.97469
359 -117.851 664.994 -0.0769636 75.4709 7.11695
360 -56.545 364.41 -0.1074 105.929 5.4069
361 35.234 395.603 -0.139058 174.004 3.91748
362 136.832 495.044 -0.185165 257.362 2.97075
363 228.802 589.537 -0.247628 335.139 2.77295
364 297.883 670.97 -0.313922 392.467 2.85449
365 335.526 719.327 -0.385111 420.122 2.9714
366 340.094 719.711 -0.429661 415.507 3.05307
367 315.073 672.694 -0.435759 382.096 3.0903
368 269.024 592.991 -0.412544 328.525 3.06296
369 210.338 496.761 -0.413376 263.319 3.03472
370 148.018 400.375 -0.389348 195.433 3.07193
371 91.1065 317.563 -0.341511 134.3 3.23251
372 45.0298 251.577 -0.267284 85.2597 3.55493
373 12.9863 221.167 -0.196897 51.5415 3.98489
374 -4.38369 574.125 -0.124321 33.4939 4.39704
375 -3.55931 300.353 -0.048425 37.9456 5.38294
376 29.4908 469.021 0.0156449 75.9945 6.28078
377 79.4505 682.577 0.0630282 131.144 7.08832
378 132.181 1392.04 0.0885109 188.279 7.71698
379 179.092 1123.26 0.0851792 238.086 8.14064
380 210.261 1228.29 0.0871143 270.065 8.33822
381 219.965 1259.89 0.0777925 278.189 8.31031
382 209.212 1178.11 0.0691939 263.643 8.07561
383 181.375 995.018 0.0466503 230.285 7.64854
384 143.851 784.347 0.0291273 186.296 7.09039
385 102.216 692.873 0.0179856 137.547 6.39684
386 62.6651 378.526 -0.000447605 90.8605 5.62278
387 31.5099 270.188 0.0173016 53.151 4.81243
388 10.9252 134.777 0.0166392 27.0245 4.0053
389 1.40149 70.9991 0.00668694 13.0369 3.22087
390 2.24514 43.0063 -0.00775383 10.5179 2.47842
391 10.7222 36.1185 -0.0324208 16.6817 1.85999
392 24.3016 42.5715 -0.0276221 28.7162 1.35906
393 39.3541 53.7527 -0.0144119 42.8638 1.05791
394 52.6845 66.517 -0.0211611 55.6956 0.982135
395 62.7048 77.8989 0.0111754 65.4554 1.04626
396 67.6074 84.2942 0.0471812 70.2383 1.11976
397 66.8652 83.7275 0.0969734 69.4624 1.15522
398 60.8327 76.0825 0.133619 63.4461 1.1191
399 50.9428 63.1041 0.170942 53.5746 1.02008
400 39.2977 48.5273 0.190977 42.0096 0.886991
401 27.6027 34.7982 0.20654 30.4667 0.747479
402 16.8446 23.3301 0.226128 20.0021 0.653132
403 8.07526 15.088 0.242958 11.6925 0.675667
404 1.78709 10.203 0.23588 5.99305 0.774892
405 -1.8201 11.2002 0.251929 3.06128 0.927402
406 -3.18748 9.86177 0.219027 2.35859 1.08212
407 -2.97816 21.8366 0.161157 3.11946 1.22395
408 0.128864 22.9771 0.096832 7.936 1.49172
409 5.7816 40.0638 0.0403677 15.2163 1.72788
410 12.0733 44.0127 -0.034124 23.025 1.92388
411 17.5403 54.5713 -0.104084 29.7338 2.0531
412 20.9461 86.7778 -0.179533 34.0643 2.123
413 21.7977 136.545 -0.215355 35.4414 2.13256
414 20.6668 69.6281 -0.243014 34.5301 2.09649
415 17.4997 61.6445 -0.24636 31.2708 2.00744
416 12.8674 56.3634 -0.201648 26.2473 1.87808
417 7.57442 141.69 -0.132661 20.3177 1.7437
418 3.35087 77.4611 -0.0834576 15.4727 1.60175
419 -0.154496 34.6888 -0.0626042 11.3514 1.50178
420 -2.88128 24.4791 -0.0129163 8.0443 1.43181
421 -4.68401 23.8889 0.0474875 5.68648 1.4284
422 -5.6142 27.2088 0.074033 4.28016 1.46289
423 -5.14432 18.8235 0.086441 4.27276 1.60023
424 -2.88332 24.0137 0.0724401 6.28072 1.7993
425 0.34106 33.2042 0.0568829 9.31437 1.97349
426 4.01216 36.6609 0.0410533 12.8128 2.11349
427 7.11903 41.9825 0.00481769 15.7365 2.20788
428 9.4692 50.4648 -0.0327676 17.8869 2.26486
429 10.4106 98.5726 -0.0912184 18.5921 2.26173
430 9.20044 58.6523 -0.140918 17.1179 2.18586
431 6.89352 38.1939 -0.179909 14.4532 2.0618
432 4.11652 28.9279 -0.181597 11.2918 1.89997
433 1.40693 22.431 -0.164099 8.21406 1.72385
434 -0.751207 18.0594 -0.158386 5.68743 1.55406
435 -2.29693 127.847 -0.154233 3.78917 1.38281
436 -2.16044 70.3081 -0.113789 5.92664 1.27697
437 5.77801 28.6098 -0.0513948 16.9099 1.51738
438 16.9351 55.0133 0.00849546 31.6309 1.83512
439 28.8034 90.6331 0.0572883 47.1895 2.18898
440 38.5654 128.833 0.0956954 60.5276 2.53158
441 44.6949 166.49 0.142186 70.009 2.85161
442 46.6088 200.163 0.178412 74.92 3.14008
443 44.7951 227.186 0.221025 75.5747 3.37366
444 39.5805 246.446 0.239652 72.3671 3.56307
445 32.3318 269.575 0.260107 66.6232 3.722
446 24.2271 307.339 0.323083 59.5763 3.86194
447 16.1962 291.642 0.359222 52.213 3.96805
448 9.0285 177298 0.380325 45.4256 4.09184
449 123340 7.09581e+06 0.409276 136794 122.554
450 425629 4.7458e+07 0.405874 473379 233.525
451 807669 1.29258e+08 0.381043 901013 327.342
452 1.17823e+06 2.40206e+08 0.345995 1.31988e+06 403.036
453 1.46659e+06 3.58097e+08 0.309309 1.65249e+06 460.384
454 1.62922e+06 4.60467e+08 0.253998 1.8508e+06 500.611
455 1.65135e+06 5.31216e+08 0.185725 1.89778e+06 525.427
456 1.54387e+06 5.63367e+08 0.127314 1.80412e+06 536.162
457 1.33669e+06 5.58182e+08 0.0942389 1.60112e+06 536.072
458 1.07051e+06 5.225e+08 0.0231896 1.33179e+06 527.931
459 788337 4.65375e+08 -0.0481764 1.04184e+06 517.012
460 528236 3.9544e+08 -0.107802 771877 502.807
461 318379 3.29733e+08 -0.168212 552094 487.869
462 174343 2.875e+08 -0.2087 399317 474.268
463 98983 2.53869e+08 -0.235311 316908 465.474
464 84316.1 2.2669e+08 -0.254017 296714 459.903
465 114702 2.05066e+08 -0.245617 322431 461.142
466 170760 1.8751e+08 -0.216393 373784 460.439
467 233051 1.72379e+08 -0.16119 430433 454.921
468 285214 1.58177e+08 -0.0871134 475319 447.11
469 315888 1.43139e+08 0.00225859 496687 433.241
470 319584 1.25356e+08 0.111019 489007 412.464
471 296532 1.05126e+08 0.234417 452819 385.618
472 251551 8.36031e+07 0.347299 393509 354.461
473 192509 6.28596e+07 0.419041 319672 318.814
474 128387 4.46643e+07 0.446335 241047 279.85
475 67759.4 3.0141e+07 0.45051 166881 239.275
476 17437.7 1.96192e+07 0.45731 104513 197.719
477 -18279.2 1.27239e+07 0.490905 58548.1 156.3
478 -37886.9 8.68251e+06 0.538908 30584.7 116.522
479 -42386.4 6.39236e+06 0.5567 19515.1 88.5129
480 -34747.5 5.0545e+06 0.512599 22123.5 81.0064
481 -19111.3 4.3924e+06 0.494006 33920.4 84.1915
482 39.5334 4.06202e+06 0.485712 50043.5 90.8283
483 18628.4 3.99736e+06 0.499495 66065.1 99.1157
484 33500.5 4.13138e+06 0.504077 78537 107.249
485 42734 4.31001e+06 0.5177 85343.7 113.37
486 45701.2 4.37935e+06 0.505297 85741.6 117.301
487 42927 4.24391e+06 0.459784 80238.5 119.196
488 35740.7 3.95566e+06 0.407265 70207.7 118.737
489 25975.1 3.59678e+06 0.35408 57559.8 117.137
490 15519.1 3.17808e+06 0.306846 44287.6 114.455
491 6060.71 2.70554e+06 0.265862 32173.5 111.676
492 -1164.36 2.29112e+06 0.203871 22520.7 107.917
493 -5510.73 1.9762e+06 0.160266 16017.9 104.108
494 -6899.23 1.73895e+06 0.0860796 12745.3 100.524
495 -5722.05 1.56164e+06 -0.00193098 12285 98.3739
496 -2699.96 1.43154e+06 -0.0860469 13865.9 95.9271
497 1278.17 1.33487e+06 -0.113706 16547.2 92.7466
498 5334.52 1.26154e+06 -0.134329 19396.5 89.7499
499 8741.6 1.23257e+06 -0.151734 21639.7 86.0407
500 11002.9 1.18258e+06 -0.136754 22750.9 81.617
501 11898 1.06428e+06 -0.0954002 22497.6 76.5708
502 11450.5 901055 -0.0189638 20906.5 70.9899
503 9899.47 718368 0.0649122 18231.5 64.9893
504 7619.62 539337 0.146641 14870.7 58.6854
505 5040.23 381162 0.226863 11280.5 52.1885
506 2553.57 253183 0.285273 7874.6 45.8646
507 482.023 157780 0.309715 4993.76 39.8129
508 -966.204 92563.3 0.332141 2855.05 34.2619
