n t PE VE R R2 BS
9000 0 20.8111 20.1658 -0.0153184 5.83592 0.131865
19000 510000 23.1697 23.3754 -0.0202343 6.51941 0.188046
29000 520000 23.102 22.8075 0.0138061 6.49591 0.166049
39000 510000 23.2426 22.6777 -0.0435155 6.50885 0.152266
49000 520000 23.1656 22.8088 -0.00900442 6.49847 0.164376
59000 510000 23.1694 22.5046 -0.0291804 6.48828 0.15046
69000 520000 23.0097 22.3966 -0.0443357 6.46117 0.153849
79000 510000 22.8175 21.8365 -0.00468828 6.4147 0.13562
89000 520000 22.8702 22.1513 0.0368029 6.44068 0.154049
99000 510000 22.8809 21.952 -0.00723753 6.42526 0.137884
109000 520000 23.1986 22.6059 -0.017073 6.50299 0.148233
119000 510000 23.2041 22.6715 0.0268405 6.51384 0.161231
129000 520000 23.0688 22.1866 -0.0263826 6.47407 0.141024
139000 510000 23.344 22.7741 0.0112537 6.5157 0.151711
149000 520000 22.8882 22.3036 0.0121071 6.44959 0.155689
159000 510000 23.104 22.4141 0.0285098 6.47843 0.148893
169000 510000 22.914 22.57 -0.0310637 6.45492 0.168847
179000 520000 22.8529 22.6195 0.00281835 6.44496 0.174187
189000 510000 22.9507 22.098 0.0161616 6.44713 0.143542
199000 520000 23.0071 22.6827 -0.0276207 6.47832 0.16819
209000 510000 22.9684 22.4464 0.00106625 6.45636 0.161323
219000 520000 23.2201 22.8258 -0.00923883 6.51091 0.164398
229000 510000 22.9973 22.9918 -0.0147402 6.47808 0.176368
239000 520000 23.1336 22.6917 -0.0126262 6.49659 0.164009
249000 510000 23.1426 22.076 0.0148506 6.48357 0.132028
259000 520000 23.0288 22.7546 0.0208488 6.47288 0.169365
269000 510000 23.0601 22.3155 -0.0331941 6.46573 0.147687
279000 520000 22.7744 22.0496 -0.0287031 6.41824 0.153838
289000 510000 23.2197 22.8079 0.00502319 6.50307 0.160643
299000 520000 22.9797 22.4231 -0.00233052 6.46264 0.16034
309000 510000 23.1804 22.3779 -0.00260352 6.49544 0.146458
319000 520000 23.0203 23.0733 0.0191594 6.49096 0.180224
329000 510000 22.9723 22.4284 0.0399296 6.45693 0.161088
339000 520000 23.3281 22.7258 -0.00524637 6.52877 0.155653
349000 510000 23.2447 22.8521 -0.000581241 6.51642 0.162009
359000 520000 22.9705 22.2013 -0.000377681 6.44622 0.138767
369000 510000 23.1266 22.3384 -0.0318797 6.48568 0.143755
379000 520000 23.1409 22.9262 -0.029023 6.49748 0.169973
389000 510000 23.0167 22.3684 0.00942641 6.4643 0.152686
399000 510000 22.9409 22.2395 0.0303533 6.45341 0.152928
409000 520000 22.9677 22.9506 0.020696 6.47996 0.17847
419000 510000 22.8857 22.4736 -0.00995948 6.44014 0.162302
429000 520000 22.7705 22.1503 -0.0346489 6.41301 0.157208
439000 510000 23.0578 22.2205 -0.00405474 6.47793 0.144661
449000 520000 22.94 22.3439 0.0104884 6.46417 0.158324
459000 510000 23.0922 22.0943 0.011972 6.48256 0.138992
469000 520000 22.9502 22.0792 -0.00508708 6.45328 0.14138
479000 510000 23.2409 23.0502 -0.0531641 6.52607 0.171857
489000 520000 22.9628 22.6219 -0.00382514 6.46852 0.16724
499000 510000 22.8503 22.07 0.0232206 6.43233 0.147864
509000 520000 23.0275 22.0678 -0.00315029 6.45819 0.138886
519000 510000 23.1019 22.522 0.00879912 6.48379 0.157058
529000 520000 23.2496 22.6833 0.00524682 6.51077 0.155041
539000 510000 23.1373 22.6759 -0.0172959 6.48352 0.158561
549000 520000 23.1071 22.8534 -0.0244209 6.48721 0.165644
559000 510000 23.1953 22.4338 0.00752875 6.49745 0.146694
569000 520000 23.2118 22.2548 0.000422712 6.49459 0.137651
579000 510000 23.0862 22.4882 0.0492674 6.48376 0.156641
589000 520000 23.0345 22.0921 -0.002485 6.45338 0.139291
599000 510000 23.0726 22.8331 -0.0418922 6.49069 0.171213
609000 520000 23.1128 22.4634 -0.00920103 6.48554 0.152714
619000 510000 23.2112 22.4043 -0.0274377 6.49765 0.145706
629000 520000 23.0281 22.5531 0.0106025 6.46993 0.156346
639000 510000 22.9445 22.2846 -0.00316338 6.44818 0.154131
649000 520000 23.0302 22.4133 0.0263951 6.47119 0.150388
659000 510000 23.1677 22.5911 0.00435635 6.49571 0.153028
