n t PE VE R R2 BS
9000 0 0.46891 0.501592 -0.175558 0.539842 0.451868
19000 6.73e+06 0.44586 0.472607 0.0492984 0.454451 0.491217
29000 6.74e+06 0.478639 0.477702 0.0215386 0.466144 0.491595
39000 6.74e+06 0.593913 0.567378 -0.193824 0.571734 0.501058
49000 6.74e+06 0.597528 0.478851 0.00618343 0.505962 0.465466
59000 6.74e+06 0.483183 0.548243 0.017092 0.508151 0.513035
69000 6.74e+06 0.548253 0.546865 -0.0299152 0.517002 0.521002
79000 6.74e+06 0.46375 0.434998 -0.127189 0.46497 0.442697
89000 6.73e+06 0.428388 0.460822 0.121361 0.426883 0.492514
99000 6.74e+06 0.447672 0.45634 0.0244645 0.445662 0.473362
109000 6.74e+06 0.499783 0.453807 -0.12404 0.449112 0.482769
119000 6.74e+06 0.48254 0.411171 0.153306 0.426728 0.434069
129000 6.74e+06 0.465844 0.428692 0.138688 0.465632 0.439227
139000 6.74e+06 0.474432 0.423951 0.119207 0.413319 0.463954
149000 6.73e+06 0.39778 0.560881 0.217033 0.54412 0.530523
159000 6.74e+06 0.472542 0.46908 0.0296096 0.46232 0.479395
169000 6.74e+06 0.457545 0.540547 0.210746 0.513303 0.528189
179000 6.74e+06 0.563065 0.564609 -0.00348353 0.530035 0.540164
189000 6.74e+06 0.502645 0.606676 0.169739 0.596003 0.548397
199000 6.74e+06 0.542663 0.474171 -0.0614782 0.443327 0.496899
209000 6.74e+06 0.52008 0.556497 -0.00646784 0.536466 0.517597
219000 6.73e+06 0.543242 0.584648 -0.215343 0.555397 0.542718
229000 6.74e+06 0.511702 0.535674 -0.173627 0.540535 0.500042
239000 6.74e+06 0.690007 0.616153 0.116958 0.703348 0.502948
249000 6.74e+06 0.454245 0.504019 0.0172589 0.495764 0.495944
259000 6.74e+06 0.478541 0.490417 -0.0920019 0.464585 0.494966
269000 6.74e+06 0.562481 0.496099 0.109011 0.459205 0.510173
279000 6.74e+06 0.534617 0.694236 0.0262824 0.661443 0.582227
289000 6.74e+06 0.560912 0.469024 -0.116963 0.538952 0.441266
299000 6.74e+06 0.537148 0.458057 0.0918531 0.419498 0.499046
309000 6.74e+06 0.544464 0.525363 0.146877 0.495983 0.524236
319000 6.73e+06 0.457975 0.602951 -0.0364109 0.551608 0.539002
329000 6.74e+06 0.612303 0.563675 0.118819 0.598995 0.517572
339000 6.74e+06 0.55223 0.614388 0.0399355 0.549908 0.567574
349000 6.74e+06 0.545402 0.548868 -0.154337 0.541059 0.520679
359000 6.74e+06 0.430828 0.577324 -0.060974 0.525067 0.540383
369000 6.74e+06 0.520482 0.526739 0.027431 0.533381 0.501637
379000 6.74e+06 0.463508 0.451179 0.130289 0.45466 0.477584
389000 6.73e+06 0.449063 0.43045 -0.0494397 0.439938 0.45968
399000 6.74e+06 0.449871 0.441575 0.00566135 0.422934 0.476655
409000 6.74e+06 0.455196 0.511909 0.197326 0.49419 0.498386
419000 6.74e+06 0.512084 0.541093 -0.123124 0.599805 0.478132
429000 6.74e+06 0.494823 0.4121 0.0432161 0.42128 0.448955
439000 6.74e+06 0.504563 0.370682 0.0386375 0.35277 0.426341
449000 6.74e+06 0.364031 0.466436 -0.191237 0.469417 0.47843
459000 6.73e+06 0.563223 0.613569 -0.0953429 0.631555 0.532202
469000 6.74e+06 0.502802 0.589857 -0.251004 0.581944 0.533701
479000 6.74e+06 0.499172 0.359278 -0.0705243 0.355518 0.4257
489000 6.74e+06 0.505665 0.579618 -0.199526 0.607215 0.513993
499000 6.74e+06 0.464082 0.45707 0.0414313 0.428205 0.497147
509000 6.74e+06 0.594795 0.4438 0.12164 0.483223 0.454373
519000 6.74e+06 0.487414 0.51242 0.0240946 0.512727 0.484969
529000 6.74e+06 0.404638 0.396082 0.19204 0.38847 0.445112
539000 6.74e+06 0.490907 0.563258 0.0780067 0.523686 0.525639
549000 6.74e+06 0.47391 0.475741 0.0485062 0.506014 0.478216
559000 6.74e+06 0.513012 0.401303 -0.0189788 0.410557 0.450571
569000 6.74e+06 0.571763 0.477383 -0.0528426 0.510781 0.47407
579000 6.74e+06 0.459318 0.450207 -0.0796659 0.433886 0.471365
589000 6.74e+06 0.447088 0.529277 0.0137049 0.507068 0.511978
599000 6.74e+06 0.523198 0.43001 -0.186049 0.46195 0.443023
609000 6.74e+06 0.467046 0.512857 0.182725 0.518538 0.478953
619000 6.73e+06 0.401693 0.506607 0.00970026 0.464429 0.516361
629000 6.74e+06 0.482736 0.525864 0.122705 0.544175 0.496297
639000 6.74e+06 0.496665 0.528538 0.0853991 0.542777 0.498183
649000 6.74e+06 0.525712 0.561871 0.118666 0.55171 0.521694
659000 6.74e+06 0.558518 0.559163 0.0844987 0.572833 0.502989
669000 6.74e+06 0.511756 0.512202 0.125977 0.530797 0.485578
679000 6.74e+06 0.534591 0.394752 0.102216 0.403186 0.440454
689000 6.73e+06 0.39601 0.407265 -0.0274184 0.37225 0.475356
699000 6.75e+06 0.588932 0.66999 -0.0469149 0.629952 0.589708
709000 6.74e+06 0.549989 0.650434 0.0817717 0.69864 0.529179
719000 6.73e+06 0.551057 0.496614 -0.171686 0.52815 0.471556
729000 6.74e+06 0.606187 0.571155 0.0119303 0.582508 0.524413
739000 6.73e+06 0.456754 0.473015 -0.170183 0.473985 0.477625
749000 6.74e+06 0.409108 0.464621 -0.083342 0.470733 0.467898
759000 6.74e+06 0.416805 0.447834 -0.144431 0.440255 0.470285
769000 6.74e+06 0.507539 0.539583 0.180308 0.530683 0.516762
779000 6.74e+06 0.539579 0.401432 0.219159 0.410396 0.436174
789000 6.74e+06 0.469853 0.655742 0.0715052 0.655507 0.538858
799000 6.74e+06 0.499578 0.400155 -0.00205964 0.381368 0.457056
809000 6.74e+06 0.471832 0.503538 0.0284416 0.498987 0.501785
819000 6.73e+06 0.434733 0.400855 0.134433 0.385924 0.456641
829000 6.74e+06 0.512735 0.717534 0.000914193 0.626053 0.574609
839000 6.74e+06 0.479428 0.458857 -0.0626887 0.467192 0.45538
849000 6.74e+06 0.386647 0.426975 -0.00660922 0.398046 0.471043
859000 6.74e+06 0.428104 0.456395 0.101999 0.438427 0.480471
869000 6.74e+06 0.386055 0.448799 0.0746528 0.427103 0.483035
879000 6.74e+06 0.508154 0.560841 0.0193859 0.58411 0.508893
889000 6.74e+06 0.416857 0.484975 -0.117481 0.480874 0.49026
899000 6.73e+06 0.382513 0.46384 0.0610138 0.433885 0.493501
909000 6.74e+06 0.531568 0.460801 0.0522646 0.479433 0.474272
919000 6.74e+06 0.530057 0.520806 0.0168483 0.533303 0.509383
929000 6.74e+06 0.420109 0.456236 -0.0870675 0.447844 0.472803
939000 6.74e+06 0.535355 0.551813 -0.15328 0.56004 0.513373
949000 6.74e+06 0.550848 0.420406 -0.025807 0.414275 0.464755
959000 6.74e+06 0.566895 0.603144 0.123584 0.593866 0.531107
969000 6.74e+06 0.559468 0.502264 -0.0647653 0.543112 0.486582
979000 6.73e+06 0.538436 0.581028 -0.0470018 0.55194 0.539208
989000 6.74e+06 0.507394 0.476171 0.0943318 0.464457 0.491617
999000 6.74e+06 0.52348 0.487151 -0.0453079 0.468921 0.487101
