t PE VE R R2 BS
95 1.13851 0.681536 -0.176337 0.329914 0.417721
96 1.20843 0.708967 -0.254346 0.359175 0.426074
97 1.27475 0.708592 -0.288211 0.370353 0.428192
98 1.31374 0.684857 -0.286451 0.362239 0.428918
99 1.33193 0.629889 -0.244964 0.329991 0.422251
100 1.32135 0.597467 -0.205002 0.313165 0.416598
101 1.30731 0.608371 -0.193996 0.327331 0.418864
102 1.28599 0.617302 -0.181544 0.33986 0.417549
103 1.23711 0.638673 -0.151503 0.358565 0.416135
104 1.17676 0.664924 -0.0804216 0.376968 0.415947
105 1.10276 0.698337 -0.0138595 0.397583 0.421942
106 1.02965 0.743208 0.0636728 0.430415 0.428003
107 0.957936 0.760591 0.129123 0.438506 0.43184
108 0.930899 0.802733 0.190518 0.46718 0.435977
109 0.902271 0.806215 0.229262 0.468669 0.441261
110 0.85011 0.829157 0.27655 0.478272 0.461711
111 0.797445 0.854837 0.317003 0.489201 0.477844
112 0.71384 0.887917 0.322043 0.499578 0.498009
113 0.605812 0.924556 0.31384 0.505187 0.517365
114 0.536617 0.969079 0.319406 0.51993 0.526634
115 0.479287 1.00737 0.311307 0.527499 0.536587
116 0.435376 1.04922 0.309923 0.53839 0.543086
117 0.3992 1.1058 0.305928 0.557193 0.555364
118 0.34356 1.15587 0.294575 0.572031 0.56945
119 0.293646 1.19419 0.249026 0.573712 0.5916
120 0.235629 1.21402 0.204063 0.569533 0.602551
121 0.21222 1.25122 0.170836 0.575843 0.610941
122 0.203419 1.25684 0.143307 0.572219 0.613605
123 0.182649 1.22219 0.0905202 0.551811 0.612009
124 0.181945 1.18387 0.0309983 0.532188 0.605207
125 0.176098 1.15447 -0.0333171 0.520372 0.591978
126 0.182254 1.1645 -0.0568781 0.526146 0.590651
127 0.168973 1.16302 -0.0770643 0.532279 0.585948
128 0.179186 1.15891 -0.0903558 0.54308 0.578636
129 0.195286 1.16112 -0.0787327 0.554768 0.57155
130 0.219007 1.16866 -0.0851552 0.565675 0.565821
131 0.272552 1.16656 -0.0911083 0.56703 0.560873
132 0.328256 1.14717 -0.0901702 0.568089 0.552338
133 0.421339 1.10614 -0.0678899 0.567465 0.540279
134 0.491489 1.0658 -0.0218943 0.552539 0.536833
135 0.570543 1.07084 0.00717425 0.554823 0.540479
136 0.659542 1.04674 0.0486499 0.54078 0.534279
137 0.725529 1.01729 0.0715844 0.518042 0.525885
138 0.76268 0.992638 0.0735298 0.496815 0.515695
139 0.803404 0.98063 0.0716311 0.476009 0.507986
140 0.835405 0.939798 0.0516956 0.442135 0.491813
141 0.855221 0.941915 0.0323633 0.429027 0.489373
142 0.894156 0.910418 0.0278376 0.411386 0.479353
143 0.923102 0.872826 0.0369075 0.387153 0.463774
144 0.967124 0.833352 0.0434496 0.366671 0.450793
145 1.02282 0.807982 0.0416263 0.355174 0.447853
146 1.08222 0.774868 0.0622151 0.344312 0.443182
147 1.13326 0.733189 0.102609 0.332648 0.432557
148 1.18022 0.697495 0.136192 0.324266 0.422892
149 1.21049 0.684975 0.150603 0.32243 0.419211
150 1.25545 0.656231 0.179819 0.316736 0.408099
151 1.30801 0.643395 0.194009 0.314802 0.40199
152 1.36279 0.628177 0.207009 0.312098 0.397221
153 1.40718 0.607683 0.190237 0.299833 0.395256
154 1.44511 0.602636 0.166606 0.292997 0.397407
155 1.46208 0.588345 0.129421 0.280444 0.399961
156 1.47695 0.588922 0.105064 0.277915 0.405984
157 1.46901 0.574811 0.0855302 0.26902 0.404834
158 1.46742 0.592873 0.100988 0.27992 0.409255
159 1.47393 0.604744 0.13663 0.289666 0.410399
160 1.47733 0.617421 0.171675 0.300191 0.409549
161 1.49782 0.648118 0.194054 0.318401 0.410401
162 1.48692 0.648568 0.194895 0.317722 0.408864
163 1.47566 0.653094 0.168678 0.311989 0.411617
164 1.4388 0.668515 0.121446 0.30736 0.418284
165 1.41249 0.704138 0.0653584 0.31404 0.429662
166 1.38492 0.755945 -0.00308158 0.329426 0.444119
167 1.3681 0.822638 -0.0418527 0.353882 0.467873
168 1.34978 0.915295 -0.063917 0.389326 0.495784
169 1.34707 0.987107 -0.0806122 0.417158 0.512463
170 1.36207 1.0346 -0.0362031 0.43494 0.525556
171 1.39853 1.14047 0.00243708 0.481913 0.543489
172 1.43283 1.2738 0.0101982 0.543223 0.563597
173 1.44072 1.41692 0.0143946 0.609748 0.586921
174 1.41852 1.5677 0.0347227 0.674401 0.613012
175 1.39622 1.73219 0.0306994 0.749797 0.641911
176 1.3675 1.81735 0.0207499 0.797961 0.656229
177 1.35834 1.92647 -0.0104288 0.854308 0.675832
178 1.37895 2.00923 -0.0214831 0.91189 0.690317
179 1.41218 2.09817 -0.0625255 0.970347 0.708989
180 1.42622 2.16469 -0.0618937 1.00924 0.72169
181 1.42854 2.21211 -0.0609213 1.03551 0.732105
182 1.3905 2.18206 -0.0593495 1.01275 0.733104
183 1.36536 2.10973 -0.0418178 0.975938 0.722578
184 1.35001 2.04211 -0.0226546 0.938957 0.711062
185 1.33535 1.98038 -0.00210974 0.903122 0.699269
186 1.33751 1.88942 -0.0185005 0.860302 0.683012
187 1.3373 1.8137 -0.0333382 0.82365 0.671084
188 1.31013 1.70898 -0.0632472 0.765209 0.660978
189 1.28379 1.5921 -0.0950057 0.719703 0.643965
190 1.26355 1.52623 -0.125506 0.700876 0.639221
191 1.21191 1.42813 -0.12554 0.668294 0.624427
192 1.17129 1.3222 -0.116649 0.629804 0.600627
193 1.10997 1.21962 -0.111425 0.596141 0.574955
194 1.07374 1.11437 -0.0889626 0.560824 0.556816
195 1.04804 1.02854 -0.0693687 0.532826 0.544429
196 1.03382 0.999298 -0.0338758 0.521974 0.548553
197 1.00782 1.00708 -0.0241913 0.519976 0.568933
198 1.00928 1.05036 -0.000716741 0.530018 0.590095
199 1.03147 1.11873 0.0444145 0.556514 0.609259
200 1.05011 1.21248 0.078737 0.589228 0.634391
201 1.04824 1.28275 0.070974 0.609231 0.656304
202 1.03334 1.33374 0.05594 0.617837 0.669792
203 0.99992 1.35703 0.0245641 0.617024 0.673694
204 0.994951 1.35528 0.00793598 0.60923 0.667957
205 0.970223 1.28453 -0.0310474 0.581018 0.647587
206 0.958244 1.22235 -0.0772293 0.562579 0.628099
207 0.952406 1.13646 -0.121006 0.535171 0.601736
208 0.965277 1.01625 -0.151892 0.489674 0.565588
209 0.969802 0.895993 -0.185245 0.441154 0.527842
210 0.990823 0.823478 -0.214076 0.414064 0.50508
211 0.995649 0.760619 -0.242197 0.391114 0.481231
212 0.9965 0.746288 -0.23107 0.382389 0.47442
213 0.989417 0.73974 -0.217703 0.377378 0.471334
214 0.96584 0.750887 -0.208651 0.38329 0.478964
215 0.919798 0.750149 -0.169807 0.378651 0.481194
216 0.900026 0.758562 -0.129769 0.374632 0.485053
217 0.882063 0.763588 -0.109434 0.371392 0.486662
218 0.857625 0.749021 -0.095792 0.360056 0.478354
219 0.842776 0.718174 -0.102141 0.346564 0.469075
220 0.854667 0.694298 -0.133961 0.342941 0.461585
221 0.871774 0.678685 -0.162592 0.341085 0.454363
222 0.889006 0.664384 -0.207804 0.344982 0.445208
223 0.884223 0.651736 -0.224734 0.342156 0.443383
224 0.889518 0.649783 -0.218297 0.337554 0.445818
225 0.89764 0.669135 -0.213618 0.344894 0.456918
226 0.920076 0.710782 -0.200091 0.359289 0.474083
227 0.935631 0.782774 -0.177759 0.38629 0.495159
228 0.97537 0.870919 -0.17527 0.424969 0.514862
229 0.995211 0.933262 -0.160371 0.44727 0.525502
230 0.997236 0.993501 -0.149823 0.467883 0.534475
231 1.00507 1.06697 -0.12932 0.493916 0.54815
232 0.993368 1.10927 -0.0997925 0.504513 0.558363
233 0.992269 1.17478 -0.117251 0.531349 0.568856
234 0.993843 1.23545 -0.127664 0.550753 0.579972
235 1.00995 1.28707 -0.159756 0.572569 0.592886
236 0.987812 1.29107 -0.188812 0.58125 0.596637
237 0.992254 1.30736 -0.216587 0.599093 0.601547
238 1.02185 1.32698 -0.263523 0.627604 0.601576
239 1.0167 1.30972 -0.270651 0.631663 0.596404
240 1.02048 1.26859 -0.278252 0.626584 0.589054
241 1.02141 1.25505 -0.261378 0.627724 0.587544
242 1.00152 1.24492 -0.255019 0.627599 0.590466
243 0.933052 1.23199 -0.220471 0.615708 0.594019
244 0.866708 1.20243 -0.199642 0.602506 0.592093
245 0.788304 1.16101 -0.16963 0.58859 0.583897
246 0.70443 1.12251 -0.128947 0.568327 0.577658
247 0.612247 1.10697 -0.10888 0.558937 0.576085
248 0.510893 1.08373 -0.0891928 0.54213 0.573812
249 0.452054 1.07371 -0.0739225 0.53025 0.574586
250 0.373088 1.03169 -0.0472516 0.505202 0.567855
251 0.305362 1.00506 -0.0243867 0.488794 0.565276
252 0.264247 0.978047 0.00332387 0.473877 0.555718
253 0.204748 0.955734 0.0264929 0.456449 0.551776
254 0.16713 0.914972 0.0234186 0.438531 0.540355
255 0.111384 0.874694 0.0356064 0.41699 0.530684
256 0.0662749 0.851334 0.0882469 0.404652 0.522684
257 0.0157921 0.833832 0.115398 0.396805 0.517492
258 0.000659245 0.824097 0.137282 0.394635 0.515427
259 0.0216372 0.81543 0.149418 0.393553 0.509843
260 0.0517271 0.79635 0.149736 0.387936 0.503053
261 0.0830092 0.795616 0.121185 0.384725 0.503063
262 0.109532 0.798408 0.0850819 0.385023 0.506134
263 0.151885 0.806129 0.0380478 0.396272 0.503222
264 0.185688 0.822576 -0.0228044 0.408003 0.501457
265 0.228697 0.836764 -0.0656193 0.421986 0.499546
266 0.273008 0.837829 -0.112686 0.430404 0.492222
267 0.314986 0.831092 -0.151428 0.434364 0.48562
268 0.383713 0.804946 -0.19976 0.429595 0.476313
269 0.472567 0.798395 -0.257091 0.441785 0.465722
270 0.567102 0.823094 -0.31123 0.47297 0.458134
271 0.671398 0.860756 -0.358591 0.505643 0.457354
272 0.766318 0.887958 -0.419663 0.53691 0.453449
273 0.821163 0.891735 -0.443248 0.541707 0.452414
274 0.817727 0.861052 -0.418366 0.511096 0.453366
275 0.790007 0.842785 -0.392687 0.489532 0.456088
276 0.784383 0.838236 -0.38523 0.484284 0.456684
277 0.76006 0.841456 -0.367728 0.482214 0.461785
278 0.752501 0.856874 -0.36999 0.487714 0.472011
279 0.754649 0.895279 -0.395868 0.513734 0.478138
280 0.769448 0.939601 -0.410857 0.536404 0.493001
281 0.776893 0.975861 -0.415747 0.551672 0.511005
282 0.808161 0.980552 -0.405097 0.547026 0.520945
283 0.8312 1.00117 -0.378297 0.54078 0.534953
284 0.84119 1.0121 -0.330749 0.525532 0.548672
285 0.864286 1.01987 -0.288819 0.517922 0.55377
286 0.878579 1.01456 -0.221886 0.502866 0.555282
287 0.894781 0.991701 -0.114475 0.47424 0.54975
288 0.885628 0.993893 -0.0179139 0.464238 0.544012
289 0.856562 0.994527 0.0671479 0.464889 0.540459
290 0.832148 0.989282 0.135445 0.472014 0.533481
291 0.878881 0.969827 0.161968 0.467092 0.520871
292 0.92 0.942158 0.182462 0.457508 0.508751
293 0.935514 0.903138 0.190324 0.440691 0.495236
294 0.954393 0.848557 0.160571 0.407562 0.479275
295 0.957897 0.80709 0.141282 0.380019 0.46858
296 0.961387 0.765482 0.0865623 0.351579 0.46148
297 0.980556 0.737552 0.0295242 0.332277 0.455402
298 1.03013 0.749882 0.0156716 0.33532 0.454901
299 1.0919 0.795114 -0.014528 0.356961 0.460621
300 1.17946 0.875571 -0.0505793 0.403325 0.471405
301 1.29178 0.965291 -0.0881178 0.465372 0.477884
302 1.37788 1.03821 -0.130634 0.523343 0.484284
303 1.45705 1.14473 -0.183665 0.601993 0.502637
304 1.52919 1.30138 -0.201942 0.698475 0.529602
305 1.5892 1.46904 -0.242149 0.805914 0.550819
306 1.67434 1.6602 -0.277211 0.935346 0.576708
307 1.70388 1.76536 -0.288392 1.01063 0.587838
308 1.70381 1.81145 -0.294518 1.03867 0.594736
309 1.64211 1.84482 -0.284049 1.0499 0.606616
310 1.52119 1.76875 -0.265953 0.991826 0.610772
311 1.34158 1.62634 -0.228643 0.891902 0.608846
312 1.12995 1.43253 -0.174856 0.753046 0.608093
313 0.951795 1.3088 -0.117935 0.64751 0.609579
314 0.815233 1.20581 -0.0515606 0.569548 0.60875
315 0.751419 1.16351 -0.00313601 0.540263 0.612741
316 0.734203 1.13097 0.0613228 0.522587 0.609935
317 0.710596 1.15786 0.111395 0.535433 0.616858
318 0.69325 1.19248 0.180621 0.558247 0.617914
319 0.689399 1.19404 0.223962 0.568239 0.610332
320 0.699732 1.20054 0.256428 0.578855 0.604784
321 0.722549 1.18865 0.275804 0.57997 0.593096
322 0.731567 1.178 0.282263 0.579573 0.586224
323 0.715944 1.12277 0.276209 0.556271 0.575894
324 0.698285 1.04504 0.230358 0.511557 0.561704
325 0.674893 0.990436 0.200475 0.48291 0.552626
326 0.681993 0.946649 0.167145 0.457484 0.543136
327 0.708188 0.90056 0.110054 0.426506 0.530413
328 0.748203 0.884256 0.0771382 0.415371 0.519964
329 0.777726 0.882568 0.0635164 0.418026 0.515944
330 0.811135 0.89704 0.0660172 0.428156 0.515362
331 0.825404 0.929568 0.0908053 0.449708 0.517665
332 0.814194 0.974205 0.105746 0.475004 0.525401
333 0.81309 1.05188 0.127895 0.514604 0.540034
334 0.839263 1.13856 0.139839 0.557702 0.558071
335 0.850843 1.22835 0.16631 0.590603 0.583503
336 0.838796 1.30866 0.160417 0.61694 0.604146
337 0.821338 1.36898 0.115085 0.628715 0.622404
338 0.779 1.41996 0.0485066 0.641052 0.635012
339 0.720072 1.47189 0.00887324 0.654863 0.644788
340 0.678779 1.52275 -0.00206996 0.668523 0.652931
341 0.652997 1.51825 -0.0344289 0.662138 0.648207
342 0.651168 1.49313 -0.0792311 0.651931 0.641546
343 0.619825 1.44293 -0.103376 0.634739 0.633398
344 0.585305 1.42142 -0.135961 0.628332 0.632595
345 0.564974 1.39818 -0.145958 0.62482 0.632525
346 0.555337 1.38179 -0.160346 0.629424 0.63412
347 0.564874 1.40412 -0.196618 0.658201 0.638549
348 0.571304 1.42771 -0.202336 0.67469 0.645625
349 0.562756 1.43837 -0.160338 0.674989 0.65806
350 0.581475 1.43526 -0.126086 0.671227 0.661715
351 0.614036 1.43005 -0.0708405 0.670589 0.664026
352 0.665903 1.43784 0.0182327 0.691105 0.663582
353 0.7179 1.44829 0.0961992 0.724705 0.658743
354 0.7786 1.44194 0.183389 0.74922 0.647573
355 0.817797 1.42757 0.221632 0.761429 0.635398
356 0.844582 1.38248 0.240084 0.749252 0.619629
357 0.866324 1.35952 0.2495 0.734193 0.610768
358 0.907331 1.31644 0.236618 0.700417 0.603434
359 0.929627 1.22336 0.163876 0.63847 0.584236
360 0.922906 1.16421 0.118303 0.594279 0.571305
361 0.940805 1.10969 0.0887792 0.557457 0.557514
362 0.951244 1.07188 0.0419159 0.517282 0.547918
363 0.970864 1.03669 -0.000363575 0.485454 0.536255
364 1.00488 1.02104 -0.0592747 0.467041 0.525239
365 1.06542 1.04184 -0.127515 0.469279 0.518822
366 1.11154 1.07342 -0.167812 0.479349 0.516508
367 1.16486 1.10946 -0.204175 0.499988 0.519832
368 1.1957 1.1721 -0.205334 0.528913 0.538825
369 1.23875 1.21855 -0.215549 0.560126 0.560987
370 1.31184 1.30412 -0.253499 0.61599 0.594945
371 1.34478 1.39425 -0.249551 0.66136 0.629602
372 1.37593 1.46087 -0.250621 0.696186 0.655407
373 1.36451 1.50802 -0.239236 0.712164 0.674816
374 1.31919 1.56243 -0.215163 0.727256 0.693334
375 1.2631 1.64719 -0.163398 0.748986 0.716472
376 1.18914 1.68394 -0.100261 0.746317 0.724627
377 1.13324 1.63955 -0.00447645 0.712182 0.712301
378 1.10974 1.63561 0.118908 0.70866 0.696688
379 1.09297 1.73299 0.232749 0.766778 0.69315
380 1.10503 1.84279 0.321826 0.844859 0.685235
381 1.09376 1.95831 0.39334 0.927965 0.676437
382 1.08107 2.11554 0.443255 1.01418 0.683578
383 1.00196 2.20955 0.465925 1.05293 0.690901
384 0.940904 2.33072 0.477729 1.1 0.707363
385 0.869683 2.42613 0.46951 1.11667 0.729063
386 0.824391 2.44392 0.4391 1.0966 0.747372
387 0.731851 2.45232 0.367694 1.05022 0.764037
388 0.675228 2.45674 0.264419 1.00457 0.782807
389 0.625935 2.45292 0.140921 0.975996 0.80743
390 0.600565 2.48262 0.0288385 0.985731 0.829515
391 0.599544 2.48339 -0.0971467 1.0028 0.839024
392 0.629102 2.47713 -0.205943 1.03263 0.846206
393 0.634341 2.44023 -0.280978 1.05138 0.843572
394 0.691143 2.4198 -0.34593 1.07453 0.839449
395 0.737194 2.35929 -0.392293 1.07667 0.827974
396 0.744793 2.28286 -0.425456 1.07114 0.810126
397 0.703799 2.16869 -0.426938 1.0316 0.781619
398 0.645564 1.99837 -0.423147 0.964947 0.743858
399 0.569183 1.79715 -0.407181 0.883765 0.706033
400 0.430244 1.56507 -0.351165 0.7701 0.663612
401 0.254356 1.30005 -0.227999 0.620702 0.614971
402 0.123101 1.1063 -0.114813 0.519187 0.571164
403 0.00759881 0.961654 0.00640142 0.451131 0.534675
404 -0.0432319 0.894418 0.1051 0.427158 0.522477
405 -0.0598045 0.886562 0.214679 0.439959 0.517537
406 -0.0539386 0.900861 0.299951 0.464224 0.509946
407 -0.0426166 0.950044 0.356793 0.503173 0.512044
408 0.00598568 1.04949 0.442264 0.57847 0.515246
409 0.0734017 1.15673 0.502817 0.649192 0.519869
410 0.12577 1.2084 0.507495 0.668731 0.524502
411 0.198645 1.25324 0.530188 0.694307 0.526339
412 0.231816 1.23362 0.516597 0.677185 0.52657
413 0.209594 1.16142 0.455208 0.616248 0.527342
414 0.184846 1.11548 0.40365 0.575254 0.530909
415 0.149706 1.0379 0.331346 0.51819 0.528483
416 0.139353 0.943141 0.212516 0.447346 0.520091
417 0.187988 0.912891 0.121493 0.417421 0.515655
418 0.23048 0.927045 0.0420555 0.416371 0.516141
419 0.28061 0.97762 -0.0175101 0.439157 0.524158
420 0.347913 1.02915 -0.0907166 0.467335 0.528563
421 0.424989 1.03302 -0.113113 0.476276 0.523966
422 0.449469 1.03536 -0.127755 0.482804 0.518287
423 0.451916 1.00309 -0.0983875 0.467005 0.507646
424 0.459509 0.960478 -0.0880175 0.447377 0.497615
425 0.429091 0.888309 -0.0303569 0.407652 0.489457
426 0.41047 0.811004 -0.00305806 0.37045 0.477594
427 0.385752 0.744673 0.0480744 0.342691 0.467599
428 0.361433 0.705886 0.0755155 0.327962 0.4609
429 0.350442 0.674975 0.0894848 0.317203 0.453259
430 0.369649 0.639575 0.142784 0.311254 0.441692
431 0.407645 0.619084 0.162271 0.311009 0.43364
432 0.439881 0.609272 0.179428 0.315737 0.426105
433 0.464511 0.603411 0.199959 0.318158 0.417642
434 0.458369 0.613488 0.22139 0.333164 0.408597
435 0.429888 0.624505 0.213902 0.3393 0.402149
436 0.424824 0.640513 0.200473 0.343386 0.404497
437 0.406301 0.648775 0.142749 0.339802 0.412284
438 0.406258 0.658754 0.0749949 0.33538 0.418428
439 0.41477 0.654 0.00724438 0.329872 0.418182
440 0.454828 0.660055 -0.0874306 0.335166 0.419797
441 0.542038 0.680264 -0.188259 0.361696 0.41928
442 0.66738 0.715759 -0.275848 0.408063 0.414352
443 0.819225 0.77778 -0.356081 0.474099 0.417147
444 0.982682 0.870457 -0.44794 0.560598 0.421307
445 1.11964 0.938621 -0.523002 0.615215 0.424996
446 1.21433 0.988641 -0.565909 0.654845 0.428217
447 1.27502 1.00865 -0.579556 0.663698 0.435057
448 1.2775 0.972794 -0.560016 0.63184 0.433873
449 1.27533 0.931606 -0.530555 0.593488 0.434884
450 1.2845 0.924566 -0.523229 0.58304 0.436674
451 1.20976 0.846375 -0.466887 0.514388 0.431846
452 1.13615 0.780207 -0.412831 0.453538 0.423645
453 1.07313 0.715137 -0.348895 0.395486 0.417384
454 1.03357 0.686031 -0.298587 0.364346 0.418573
455 1.00532 0.663329 -0.202238 0.329535 0.428394
456 0.993888 0.705201 -0.118824 0.34067 0.44421
457 0.997052 0.808899 -0.0418712 0.390201 0.468448
458 1.02121 0.935938 0.0428211 0.460918 0.490697
459 1.06609 1.05455 0.10694 0.524584 0.510604
460 1.11447 1.1384 0.130918 0.570959 0.529935
461 1.17099 1.21464 0.147722 0.615037 0.54928
462 1.17594 1.25205 0.160794 0.633863 0.555771
463 1.15266 1.2464 0.152855 0.623175 0.556351
464 1.15032 1.16642 0.118129 0.570965 0.545381
465 1.1223 1.07213 0.0974607 0.501867 0.531269
466 1.11913 0.956992 0.0877004 0.430426 0.504692
467 1.14586 0.893281 0.0901758 0.393627 0.48455
468 1.18711 0.848186 0.086003 0.378193 0.463475
469 1.27288 0.840671 0.0685705 0.390522 0.448629
470 1.34034 0.868671 0.0472311 0.422344 0.442232
471 1.40593 0.898714 0.0361606 0.447057 0.44223
472 1.49524 0.950015 0.0254749 0.498539 0.444183
473 1.59026 0.971099 -0.016976 0.53656 0.441294
474 1.68796 0.981225 -0.0778555 0.569442 0.433976
475 1.7819 1.01001 -0.191756 0.62137 0.421373
476 1.8344 1.04016 -0.27141 0.647442 0.42577
477 1.85582 1.05118 -0.323254 0.656126 0.430159
478 1.8778 1.07249 -0.351634 0.669191 0.43953
479 1.89503 1.09766 -0.410924 0.692732 0.444755
480 1.8533 1.08742 -0.449537 0.683353 0.450271
481 1.81631 1.10063 -0.483803 0.692867 0.455044
482 1.70762 1.07575 -0.462019 0.65253 0.463897
483 1.55265 1.0201 -0.391459 0.575056 0.469103
484 1.40261 0.971446 -0.311107 0.507186 0.471723
485 1.28976 0.940528 -0.250681 0.45906 0.470414
486 1.1777 0.928247 -0.17424 0.422562 0.467753
487 1.11724 0.906691 -0.113545 0.396862 0.459485
488 1.05918 0.914105 -0.0691036 0.39149 0.45856
489 1.03014 0.905768 -0.0550841 0.387201 0.456087
490 0.992258 0.895595 -0.0422158 0.38284 0.452897
491 0.979777 0.90549 -0.0282026 0.386906 0.457509
492 0.968515 0.869862 -0.026479 0.373829 0.454195
493 0.964087 0.873109 -0.00578588 0.373511 0.456699
494 0.955164 0.84929 -0.0254341 0.36501 0.45713
495 0.96847 0.794597 -0.0588654 0.347569 0.452333
496 0.986152 0.742836 -0.0759849 0.32974 0.442026
497 0.997932 0.705788 -0.0935815 0.318839 0.43213
498 1.04253 0.651481 -0.0872333 0.300422 0.416367
499 1.08635 0.60924 -0.0812278 0.290978 0.404346
500 1.10436 0.587567 -0.0604446 0.289141 0.39831
