t PE VE R R2
1353 7.56505 1.35428 -0.451267 1.06442
1354 7.56736 1.35407 -0.451366 1.06438
1355 7.57117 1.35384 -0.451465 1.06433
1356 7.57648 1.35361 -0.451563 1.06428
1357 7.58329 1.35336 -0.451661 1.06422
1358 7.59158 1.35309 -0.451758 1.06416
1359 7.60134 1.35282 -0.451855 1.06409
1360 7.61258 1.35253 -0.451952 1.06402
1361 7.62526 1.35223 -0.452048 1.06394
1362 7.63938 1.35191 -0.452143 1.06386
1363 7.65491 1.35158 -0.452239 1.06377
1364 7.67184 1.35124 -0.452333 1.06368
1365 7.69014 1.35089 -0.452427 1.06358
1366 7.70979 1.35053 -0.452521 1.06347
1367 7.73075 1.35016 -0.452614 1.06337
1368 7.75301 1.34977 -0.452707 1.06325
1369 7.77652 1.34937 -0.4528 1.06313
1370 7.80126 1.34897 -0.452892 1.06301
1371 7.82718 1.34855 -0.452983 1.06288
1372 7.85426 1.34812 -0.453074 1.06275
1373 7.88244 1.34768 -0.453165 1.06261
1374 7.9117 1.34723 -0.453255 1.06246
1375 7.94199 1.34678 -0.453344 1.06231
1376 7.97326 1.34631 -0.453434 1.06216
1377 8.00546 1.34584 -0.453522 1.062
1378 8.03856 1.34536 -0.453611 1.06184
1379 8.0725 1.34487 -0.453699 1.06167
1380 8.10723 1.34437 -0.453786 1.06149
1381 8.1427 1.34386 -0.453873 1.06131
1382 8.17885 1.34335 -0.453959 1.06113
1383 8.21564 1.34283 -0.454045 1.06094
1384 8.25301 1.34231 -0.454131 1.06074
1385 8.2909 1.34178 -0.454216 1.06055
1386 8.32925 1.34125 -0.454301 1.06034
1387 8.36802 1.34071 -0.454385 1.06014
1388 8.40713 1.34017 -0.454469 1.05993
1389 8.44654 1.33962 -0.454552 1.05971
1390 8.48618 1.33907 -0.454635 1.05949
1391 8.52599 1.33852 -0.454717 1.05927
1392 8.56592 1.33796 -0.454799 1.05904
1393 8.6059 1.33741 -0.454881 1.05881
1394 8.64588 1.33685 -0.454962 1.05858
1395 8.68579 1.33629 -0.455043 1.05834
1396 8.72557 1.33572 -0.455123 1.0581
1397 8.76517 1.33516 -0.455202 1.05786
1398 8.80452 1.3346 -0.455282 1.05761
1399 8.84356 1.33404 -0.45536 1.05736
1400 8.88225 1.33348 -0.455439 1.05711
1401 8.92051 1.33292 -0.455517 1.05686
1402 8.95829 1.33236 -0.455594 1.0566
1403 8.99553 1.33181 -0.455671 1.05634
1404 9.03218 1.33125 -0.455747 1.05608
1405 9.06818 1.3307 -0.455823 1.05582
1406 9.10348 1.33016 -0.455899 1.05556
1407 9.13803 1.32961 -0.455974 1.0553
1408 9.17176 1.32907 -0.456049 1.05503
1409 9.20464 1.32854 -0.456123 1.05476
1410 9.2366 1.32801 -0.456197 1.0545
1411 9.26761 1.32748 -0.45627 1.05423
1412 9.29762 1.32696 -0.456343 1.05396
1413 9.32658 1.32644 -0.456415 1.0537
1414 9.35444 1.32593 -0.456487 1.05343
1415 9.38117 1.32543 -0.456559 1.05316
1416 9.40672 1.32493 -0.45663 1.0529
1417 9.43106 1.32444 -0.4567 1.05263
1418 9.45414 1.32395 -0.45677 1.05237
1419 9.47594 1.32348 -0.45684 1.0521
1420 9.49642 1.32301 -0.456909 1.05184
1421 9.51555 1.32254 -0.456978 1.05158
1422 9.5333 1.32209 -0.457046 1.05132
1423 9.54965 1.32164 -0.457114 1.05106
1424 9.56456 1.3212 -0.457181 1.0508
1425 9.57802 1.32076 -0.457248 1.05055
1426 9.59001 1.32034 -0.457315 1.0503
1427 9.6005 1.31992 -0.457381 1.05004
1428 9.60949 1.31951 -0.457446 1.0498
1429 9.61695 1.31911 -0.457511 1.04955
1430 9.62288 1.31872 -0.457576 1.0493
1431 9.62726 1.31833 -0.45764 1.04906
1432 9.6301 1.31796 -0.457704 1.04882
1433 9.63138 1.31759 -0.457767 1.04859
1434 9.63111 1.31723 -0.45783 1.04835
1435 9.62927 1.31688 -0.457892 1.04812
1436 9.62589 1.31653 -0.457954 1.04789
1437 9.62095 1.31619 -0.458015 1.04767
1438 9.61448 1.31586 -0.458076 1.04744
1439 9.60646 1.31554 -0.458137 1.04722
1440 9.59693 1.31523 -0.458197 1.04701
1441 9.58589 1.31492 -0.458256 1.04679
1442 9.57336 1.31462 -0.458316 1.04658
1443 9.55935 1.31433 -0.458374 1.04637
1444 9.5439 1.31404 -0.458432 1.04617
1445 9.52701 1.31376 -0.45849 1.04597
1446 9.50871 1.31349 -0.458547 1.04577
1447 9.48904 1.31322 -0.458604 1.04557
1448 9.46801 1.31296 -0.458661 1.04538
1449 9.44567 1.3127 -0.458717 1.04519
1450 9.42204 1.31245 -0.458772 1.04501
1451 9.39716 1.3122 -0.458827 1.04483
1452 9.37106 1.31196 -0.458882 1.04465
1453 9.34378 1.31172 -0.458936 1.04448
1454 9.31537 1.31149 -0.458989 1.04431
1455 9.28586 1.31126 -0.459042 1.04415
1456 9.25529 1.31103 -0.459095 1.04399
1457 9.22372 1.31081 -0.459147 1.04383
1458 9.19118 1.31059 -0.459199 1.04368
1459 9.15773 1.31037 -0.45925 1.04354
1460 9.12341 1.31016 -0.459301 1.04339
1461 9.08827 1.30995 -0.459352 1.04326
1462 9.05237 1.30973 -0.459402 1.04313
1463 9.01575 1.30952 -0.459451 1.043
1464 8.97847 1.30931 -0.4595 1.04288
1465 8.94058 1.30911 -0.459549 1.04276
1466 8.90214 1.3089 -0.459597 1.04265
1467 8.8632 1.30869 -0.459645 1.04255
1468 8.82382 1.30848 -0.459692 1.04245
1469 8.78405 1.30827 -0.459738 1.04236
1470 8.74395 1.30805 -0.459785 1.04227
1471 8.70359 1.30784 -0.45983 1.04218
1472 8.66301 1.30762 -0.459876 1.0421
1473 8.62227 1.3074 -0.459921 1.04203
1474 8.58144 1.30718 -0.459965 1.04195
1475 8.54056 1.30695 -0.460009 1.04189
1476 8.49971 1.30672 -0.460053 1.04182
1477 8.45893 1.30649 -0.460096 1.04176
1478 8.41829 1.30625 -0.460138 1.04171
1479 8.37783 1.306 -0.46018 1.04166
1480 8.33762 1.30575 -0.460222 1.04161
1481 8.29772 1.30549 -0.460263 1.04156
1482 8.25817 1.30523 -0.460304 1.04151
1483 8.21904 1.30496 -0.460344 1.04147
1484 8.18038 1.30468 -0.460384 1.04143
1485 8.14224 1.30439 -0.460424 1.04139
1486 8.10468 1.3041 -0.460462 1.04136
1487 8.06774 1.30379 -0.460501 1.04132
1488 8.03148 1.30348 -0.460539 1.04129
1489 7.99594 1.30316 -0.460576 1.04126
1490 7.96118 1.30283 -0.460613 1.04123
1491 7.92723 1.30248 -0.46065 1.0412
1492 7.89416 1.30213 -0.460686 1.04117
1493 7.86199 1.30177 -0.460722 1.04114
1494 7.83078 1.30139 -0.460757 1.04112
1495 7.80056 1.30101 -0.460792 1.04109
1496 7.77137 1.30061 -0.460826 1.04106
1497 7.74325 1.3002 -0.46086 1.04104
1498 7.71624 1.29978 -0.460893 1.04101
1499 7.69037 1.29934 -0.460926 1.04098
1500 7.66568 1.2989 -0.460959 1.04095
1501 7.64218 1.29844 -0.460991 1.04093
1502 7.61992 1.29796 -0.461022 1.0409
1503 7.59892 1.29748 -0.461053 1.04087
1504 7.57921 1.29698 -0.461084 1.04084
1505 7.5608 1.29646 -0.461114 1.0408
1506 7.54372 1.29593 -0.461144 1.04077
1507 7.52798 1.29539 -0.461173 1.04074
1508 7.51361 1.29484 -0.461202 1.0407
1509 7.50062 1.29426 -0.46123 1.04066
1510 7.48901 1.29368 -0.461258 1.04062
1511 7.4788 1.29308 -0.461285 1.04058
1512 7.47001 1.29247 -0.461312 1.04053
1513 7.46263 1.29184 -0.461339 1.04049
1514 7.45666 1.29119 -0.461365 1.04044
1515 7.45212 1.29054 -0.46139 1.04039
1516 7.44899 1.28986 -0.461415 1.04034
1517 7.44728 1.28918 -0.46144 1.04028
1518 7.44698 1.28848 -0.461464 1.04022
1519 7.44809 1.28776 -0.461488 1.04016
1520 7.45059 1.28703 -0.461511 1.0401
1521 7.45448 1.28629 -0.461534 1.04003
1522 7.45974 1.28553 -0.461556 1.03997
1523 7.46636 1.28476 -0.461578 1.0399
1524 7.47432 1.28398 -0.461599 1.03982
1525 7.48359 1.28318 -0.46162 1.03975
1526 7.49417 1.28237 -0.461641 1.03967
1527 7.50603 1.28154 -0.461661 1.03959
1528 7.51913 1.2807 -0.46168 1.03951
1529 7.53346 1.27985 -0.461699 1.03943
1530 7.549 1.27899 -0.461718 1.03935
1531 7.56569 1.27812 -0.461736 1.03926
1532 7.58353 1.27723 -0.461754 1.03917
1533 7.60246 1.27634 -0.461771 1.03908
1534 7.62247 1.27543 -0.461788 1.03899
1535 7.64351 1.27451 -0.461804 1.0389
1536 7.66554 1.27358 -0.46182 1.03881
1537 7.68853 1.27265 -0.461835 1.03872
1538 7.71243 1.2717 -0.46185 1.03863
1539 7.73721 1.27074 -0.461865 1.03853
1540 7.76282 1.26978 -0.461879 1.03844
1541 7.78922 1.26881 -0.461892 1.03835
1542 7.81636 1.26783 -0.461905 1.03825
1543 7.84419 1.26684 -0.461918 1.03815
1544 7.87268 1.26584 -0.46193 1.03806
1545 7.90177 1.26484 -0.461942 1.03796
1546 7.93142 1.26383 -0.461953 1.03786
1547 7.96158 1.26282 -0.461964 1.03776
1548 7.99219 1.2618 -0.461974 1.03766
1549 8.02322 1.26078 -0.461984 1.03755
1550 8.0546 1.25975 -0.461993 1.03745
1551 8.08629 1.25871 -0.462002 1.03734
1552 8.11824 1.25767 -0.462011 1.03723
1553 8.1504 1.25663 -0.462019 1.03711
1554 8.18272 1.25559 -0.462026 1.037
1555 8.21514 1.25454 -0.462033 1.03688
1556 8.24762 1.25349 -0.46204 1.03676
1557 8.2801 1.25244 -0.462046 1.03663
1558 8.31254 1.25138 -0.462052 1.0365
1559 8.34488 1.25033 -0.462057 1.03637
1560 8.37708 1.24927 -0.462062 1.03624
1561 8.40909 1.24822 -0.462066 1.0361
1562 8.44086 1.24716 -0.46207 1.03596
1563 8.47234 1.2461 -0.462073 1.03581
1564 8.50349 1.24505 -0.462076 1.03567
1565 8.53425 1.24399 -0.462078 1.03551
1566 8.56459 1.24294 -0.46208 1.03536
1567 8.59446 1.24188 -0.462082 1.0352
1568 8.62381 1.24083 -0.462083 1.03504
1569 8.65261 1.23978 -0.462084 1.03487
1570 8.68081 1.23874 -0.462084 1.0347
1571 8.70837 1.2377 -0.462083 1.03453
1572 8.73525 1.23666 -0.462083 1.03435
1573 8.76142 1.23562 -0.462081 1.03417
1574 8.78685 1.23459 -0.46208 1.03399
1575 8.81148 1.23356 -0.462078 1.0338
1576 8.8353 1.23254 -0.462075 1.03361
1577 8.85828 1.23152 -0.462072 1.03342
1578 8.88037 1.23051 -0.462068 1.03322
1579 8.90155 1.2295 -0.462064 1.03302
1580 8.9218 1.22849 -0.46206 1.03282
1581 8.94109 1.2275 -0.462055 1.03262
1582 8.9594 1.22651 -0.462049 1.03241
1583 8.9767 1.22552 -0.462044 1.0322
