n t PE VE R R2 BS
9000 0 1.96632 1.96632 0.0027498 2.24556 0
19000 250000 2.0502 2.0502 -0.00217333 2.44157 0
29000 240000 2.2424 2.2424 0.000994379 2.4953 0
39000 240000 2.05089 2.05089 -0.00125847 2.432 0
49000 240000 2.11816 2.11816 0.00130564 2.44858 0
59000 240000 2.13084 2.13084 0.000933409 2.45216 0
69000 240000 2.16019 2.16019 0.00183354 2.46268 0
79000 250000 2.05177 2.05177 0.00103371 2.4355 0
89000 240000 2.12397 2.12397 0.000715899 2.45663 0
99000 240000 2.08887 2.08887 0.000192131 2.44175 0
109000 240000 2.11911 2.11911 -0.000269138 2.45206 0
119000 240000 2.07272 2.07272 -0.000857927 2.43777 0
129000 240000 2.13704 2.13704 -0.00147053 2.45689 0
139000 250000 2.09023 2.09023 -0.00143533 2.43974 0
149000 240000 2.15135 2.15135 -0.00144918 2.45934 0
159000 240000 2.05282 2.05282 9.45744e-05 2.42956 0
169000 240000 2.09646 2.09646 0.000373679 2.44071 0
179000 240000 2.05911 2.05911 0.000957323 2.42908 0
189000 240000 2.08421 2.08421 0.000596009 2.43445 0
199000 240000 2.08084 2.08084 0.00105221 2.43379 0
209000 240000 2.13639 2.13639 0.00147451 2.44837 0
219000 250000 2.10106 2.10106 -0.000112372 2.43719 0
229000 240000 2.09435 2.09435 0.000598956 2.43609 0
239000 240000 2.12031 2.12031 0.000328457 2.4381 0
249000 240000 2.10692 2.10692 -0.00197698 2.43846 0
259000 240000 2.1497 2.1497 -0.00115592 2.44672 0
269000 240000 2.11136 2.11136 -0.000599772 2.42757 0
279000 240000 2.0734 2.0734 -0.000212162 2.4194 0
289000 240000 2.10664 2.10664 -8.50204e-05 2.4257 0
299000 250000 2.10653 2.10653 0.000268265 2.43053 0
309000 240000 1.99783 1.99783 0.000492559 2.40541 0
319000 240000 2.08239 2.08239 0.000922973 2.42198 0
329000 240000 2.06588 2.06588 0.000797508 2.42081 0
339000 240000 2.07035 2.07035 0.000697737 2.42558 0
