n t PE VE R R2 BS
0 0 0.00159657 8.65827e-05 0.00011779 5.98218e-05 0.000182084
1000 580000 1.36384 0.32942 0.0740788 0.352583 0.386362
2000 590000 0.692186 0.406589 -0.129251 0.419933 0.409928
3000 580000 0.638539 0.502642 -0.0537267 0.511662 0.488635
4000 590000 0.473838 0.498222 0.138115 0.488877 0.489886
5000 580000 0.611702 0.539859 -0.0214634 0.544134 0.51942
6000 590000 0.61167 0.493636 0.0714699 0.547388 0.477044
7000 590000 0.463122 0.535659 0.0720455 0.564934 0.528888
8000 580000 0.784231 0.427147 -0.0898488 0.436848 0.463587
9000 590000 0.641283 0.560741 0.0784124 0.571645 0.518903
10000 580000 0.555569 0.568688 -0.027834 0.540802 0.538888
11000 580000 0.487445 0.418466 -0.0408488 0.402683 0.472853
12000 590000 0.358506 0.569679 0.0688401 0.559524 0.550532
13000 590000 0.643832 0.587046 -0.0803478 0.564543 0.548852
14000 580000 0.573254 0.35154 0.0259728 0.34634 0.450288
15000 590000 0.38913 0.310407 0.0285664 0.315683 0.3913
16000 580000 0.547207 0.475935 0.00495078 0.490307 0.507153
17000 590000 0.659892 0.435683 -0.00253018 0.457291 0.49311
18000 580000 0.417568 0.411344 -0.0475025 0.398337 0.476629
19000 590000 0.460697 0.371574 0.0383916 0.376151 0.447006
20000 580000 0.603636 0.379896 -0.0720131 0.389426 0.441692
21000 590000 0.469647 0.441002 0.0651746 0.422956 0.475698
22000 580000 0.3592 0.531386 -0.0832551 0.4768 0.514154
23000 590000 0.250386 0.481357 0.00448919 0.466511 0.47609
24000 580000 0.507952 0.525703 0.0386714 0.523349 0.539252
25000 590000 0.491959 0.442576 -0.064604 0.449091 0.484836
26000 580000 0.426002 0.433065 0.0999181 0.423232 0.443874
27000 590000 0.321898 0.564118 -0.0413671 0.560083 0.501213
28000 580000 0.657149 0.530775 0.112605 0.524529 0.532573
29000 590000 0.495373 0.508153 0.0198074 0.490803 0.540399
30000 580000 0.556774 0.452259 -0.00572147 0.457906 0.481455
31000 590000 0.61055 0.647645 -0.28483 0.716984 0.523002
32000 580000 0.544922 0.510374 0.0848427 0.529444 0.507127
33000 590000 0.661491 0.386967 0.0355698 0.421653 0.438831
34000 580000 0.314775 0.513625 -0.0809912 0.494245 0.532367
35000 590000 0.38547 0.481934 0.117196 0.453019 0.518463
