n t PE VE R R2 BS
9000 0 -0.171602 -0.122724 -0.029461 0.446896 0.180218
19000 40000 -0.213841 -0.219925 0.0454337 0.476314 0.16843
29000 40000 -0.200294 0.0523613 0.0398285 0.536183 0.267013
39000 50000 -0.211305 -0.121638 0.0161623 0.501038 0.224353
49000 40000 -0.250897 -0.224281 -0.0418121 0.448029 0.191958
59000 40000 -0.239699 -0.222247 0.023694 0.479814 0.178181
69000 50000 -0.163054 -0.160976 0.0315693 0.497338 0.149825
79000 40000 -0.258207 -0.308 -0.0103768 0.429889 0.13985
89000 40000 -0.259989 -0.306383 0.0260342 0.439011 0.133189
99000 50000 -0.199398 -0.210146 0.00718133 0.472244 0.156745
109000 40000 -0.207881 -0.152772 0.00991611 0.481334 0.202903
119000 50000 -0.239368 -0.2543 -0.0106513 0.4669 0.158549
129000 40000 -0.116243 0.131477 0.0471042 0.559922 0.242804
139000 40000 -0.20847 -0.124024 -0.0156031 0.490378 0.224941
149000 50000 -0.285548 -0.315819 -0.0251211 0.425637 0.152635
159000 40000 -0.148775 0.0468032 0.0207907 0.548209 0.259566
169000 40000 -0.227503 -0.21552 0.00899683 0.479026 0.155273
179000 50000 -0.217196 -0.238742 0.0180274 0.470415 0.168708
189000 40000 -0.164534 -0.0186942 0.0533233 0.547474 0.243349
199000 50000 -0.23602 -0.203724 0.0281235 0.472663 0.174725
209000 40000 -0.206663 -0.24486 0.0417722 0.46588 0.15231
219000 40000 -0.22854 -0.251895 0.0277147 0.441269 0.150679
229000 50000 -0.178991 -0.21232 -0.0170783 0.472548 0.145184
239000 40000 -0.260684 -0.290774 -0.00674365 0.449635 0.152239
249000 40000 -0.282192 -0.256536 0.0329023 0.448638 0.179933
259000 50000 -0.17861 -0.1815 -0.0599894 0.476769 0.168682
269000 40000 -0.218889 -0.200036 -0.00240493 0.470991 0.177604
279000 50000 -0.143103 -0.136109 -0.0360936 0.509465 0.171043
289000 40000 -0.290332 -0.314251 0.00321776 0.429427 0.159998
299000 40000 -0.214287 -0.0550851 -0.0205576 0.519673 0.265654
309000 50000 -0.181646 -0.174647 0.00886106 0.491516 0.189558
319000 40000 -0.289418 -0.283637 0.0191053 0.441297 0.182516
329000 40000 -0.235627 -0.239501 0.0649633 0.462545 0.177431
339000 50000 -0.25963 -0.263055 0.00200447 0.445697 0.180238
349000 40000 -0.195302 -0.152815 -0.0477065 0.488825 0.187391
359000 40000 -0.21486 -0.249609 -0.0114458 0.446975 0.143678
369000 50000 -0.184062 -0.206441 -0.00394343 0.482417 0.156984
379000 40000 -0.218242 -0.125778 0.00740685 0.49619 0.19348
389000 40000 -0.269839 -0.299513 -0.0229228 0.450498 0.155031
399000 50000 -0.17526 -0.12659 -0.0756797 0.500009 0.187671
409000 40000 -0.222053 -0.167229 0.0160938 0.484411 0.197036
419000 40000 -0.119185 -0.00900064 -0.0513586 0.526221 0.219725
429000 50000 -0.198929 -0.0948194 -0.0400019 0.478528 0.217815
439000 40000 -0.20315 -0.234564 0.0520941 0.476463 0.147157
449000 40000 -0.242524 -0.164095 0.0295194 0.467765 0.203335
459000 50000 -0.249474 -0.304468 -0.0320618 0.457 0.128824
469000 40000 -0.163252 -0.0762489 -0.0336005 0.505828 0.21052
479000 50000 -0.195093 -0.145605 -0.0276649 0.500853 0.210649
489000 40000 -0.179961 -0.217167 0.0134975 0.481522 0.14391
499000 40000 -0.204311 -0.125948 -0.0136498 0.485426 0.213911
509000 50000 -0.246924 -0.213979 -0.0404323 0.46735 0.190922
519000 40000 -0.212491 -0.156482 -0.0269787 0.476259 0.19803
529000 40000 -0.248225 -0.195566 -0.0450738 0.474409 0.199833
539000 50000 -0.147067 0.0462532 0.0453728 0.549444 0.273276
549000 40000 -0.201693 -0.193861 0.0486758 0.47493 0.167139
559000 50000 -0.241754 -0.238877 -0.0350849 0.46565 0.18244
569000 40000 -0.198195 -0.0146099 -0.00489924 0.531247 0.271698
579000 40000 -0.252054 -0.284763 0.0121035 0.453484 0.146871
589000 50000 -0.214582 -0.153592 -0.0262972 0.49691 0.227323
599000 40000 -0.168444 -0.122432 0.0192905 0.501242 0.200709
609000 40000 -0.236766 -0.0813685 0.0173222 0.514391 0.249701
619000 50000 -0.255517 -0.137746 -0.0221473 0.493451 0.241635
629000 40000 -0.249235 -0.215886 0.0230915 0.45038 0.198855
639000 40000 -0.267341 -0.264825 0.0243606 0.449522 0.175808
649000 50000 -0.27179 -0.228767 0.00305023 0.469669 0.208328
659000 40000 -0.25673 -0.314176 -0.0626023 0.447797 0.119254
