n t PE VE R R2 BS
9000 0 4.41285 4.47277 0.00458398 2.54844 0.150622
19000 130000 5.08247 4.86876 0.0502121 2.8504 0.135585
29000 130000 4.98817 4.65902 -0.0189926 2.83873 0.127447
39000 130000 5.32363 5.08416 0.0695769 2.92731 0.13535
49000 140000 4.82156 4.51697 0.0223816 2.78079 0.12428
59000 130000 5.09597 4.82487 -0.101112 2.86345 0.126107
69000 130000 4.97389 4.82095 0.0692712 2.82601 0.142875
79000 130000 4.73799 4.51195 -0.0849309 2.77202 0.139896
89000 130000 5.07605 4.94567 0.0271999 2.8619 0.147959
99000 130000 5.04288 4.91575 -0.046558 2.84565 0.145508
109000 130000 4.65598 4.44189 -0.0171855 2.73795 0.138915
119000 130000 4.9631 5.08754 0.0123346 2.8414 0.16472
129000 130000 4.90744 4.67471 0.0841503 2.80299 0.139355
139000 130000 5.02219 4.83029 0.0429759 2.84435 0.136319
149000 130000 5.12432 5.07247 -0.106954 2.8741 0.15418
159000 140000 4.94964 4.82167 -0.0273405 2.8413 0.149473
169000 130000 5.07509 4.77343 -0.00735994 2.85671 0.127886
179000 130000 5.01796 4.80121 -0.0016196 2.85032 0.130867
189000 130000 4.88847 4.72924 0.0710485 2.8092 0.142737
199000 130000 4.901 4.84878 0.0291155 2.82134 0.151463
209000 130000 4.93186 4.74056 -0.0237819 2.80842 0.140424
219000 130000 5.0064 4.79488 0.0234127 2.83202 0.137521
229000 130000 4.89955 4.74006 0.0776024 2.81739 0.141379
239000 140000 4.91847 4.58409 0.0249665 2.79996 0.125756
249000 130000 4.75656 4.71852 -0.0715684 2.78265 0.156692
259000 130000 5.0721 4.88482 0.0345411 2.86353 0.139869
269000 130000 5.12719 4.93326 0.0100193 2.86496 0.140154
279000 130000 4.86801 4.70057 -0.0176359 2.79517 0.14056
289000 130000 4.87661 4.88 0.0228138 2.81355 0.150543
299000 130000 4.83658 4.59733 0.0341025 2.77781 0.136895
309000 130000 4.88086 4.61276 -0.0499352 2.79303 0.127546
319000 130000 4.90522 4.69923 -0.0520309 2.81298 0.134406
329000 140000 4.96666 4.72405 0.0606637 2.81948 0.134553
339000 130000 4.86347 4.57557 0.0877567 2.79217 0.126656
349000 130000 4.841 4.62918 -0.0359004 2.79648 0.138568
359000 130000 4.87886 4.64265 -0.052521 2.79942 0.138721
369000 130000 4.96787 4.87662 0.00247994 2.84094 0.147998
379000 130000 4.82319 4.52722 -0.0498157 2.77725 0.131056
389000 130000 5.0271 4.72438 0.0781505 2.83138 0.127778
399000 130000 4.98324 4.79866 0.0189005 2.82671 0.140201
409000 130000 4.88909 4.61682 0.0798414 2.80316 0.128027
419000 130000 5.01462 4.72817 -0.0395619 2.82581 0.129069
429000 130000 5.06162 4.96607 -0.0735526 2.86396 0.153824
439000 130000 5.18321 4.99394 -0.00828426 2.89181 0.142358
449000 140000 4.9986 4.91748 0.123186 2.85273 0.149968
459000 130000 4.77536 4.55001 -0.0131469 2.76551 0.133158
469000 130000 4.85952 4.64732 0.0471879 2.79447 0.131779
