n t PE VE R R2 BS
9000 0 35.5585 32.3024 0.0376844 7.49373 0.176088
19000 1.1e+06 40.4167 36.7426 -0.000711455 8.49087 0.1931
29000 1.11e+06 40.1633 36.5206 0.0520938 8.46669 0.192202
39000 1.11e+06 39.976 36.0033 -0.012539 8.40189 0.186275
49000 1.1e+06 40.0551 35.9811 0.0261539 8.39477 0.188561
59000 1.1e+06 40.2356 36.5932 0.0010465 8.47483 0.194029
69000 1.11e+06 40.2804 36.6116 0.00588314 8.48595 0.193272
79000 1.1e+06 39.8602 36.2488 -0.0422758 8.40747 0.194047
89000 1.1e+06 40.3302 36.7391 0.0491789 8.50469 0.191722
99000 1.11e+06 40.1849 36.1334 -0.0211423 8.4387 0.186652
109000 1.1e+06 39.6474 35.7235 0.0374961 8.31268 0.188195
119000 1.11e+06 39.836 35.8036 0.0388219 8.35412 0.18561
129000 1.1e+06 40.1519 36.2222 -0.000818136 8.42243 0.187542
139000 1.11e+06 40.3686 36.307 0.0232055 8.44772 0.187388
149000 1.1e+06 39.7014 36.2406 -0.0727806 8.40188 0.196481
159000 1.1e+06 40.1847 35.9718 -0.00463827 8.38587 0.183662
169000 1.11e+06 40.1123 36.6958 0.0423356 8.4913 0.194105
179000 1.1e+06 40.2233 36.7181 0.0244049 8.50016 0.192143
189000 1.11e+06 40.1907 35.9268 0.0315194 8.40547 0.185645
199000 1.1e+06 39.8361 36.15 -0.0337185 8.40185 0.193175
209000 1.1e+06 40.2562 36.3726 -0.0524419 8.444 0.191798
219000 1.11e+06 40.0543 36.0564 -0.0407541 8.39306 0.189734
229000 1.1e+06 39.9908 36.2741 0.00904163 8.41992 0.188997
239000 1.1e+06 39.7818 36.1023 0.0211169 8.35366 0.194479
249000 1.11e+06 40.1776 36.2823 0.028194 8.44501 0.190243
259000 1.1e+06 40.6022 36.7654 -0.00641793 8.53265 0.190366
269000 1.11e+06 39.8602 36.3159 -0.00513664 8.39752 0.193936
279000 1.1e+06 39.8775 36.2735 0.0856756 8.38598 0.194819
289000 1.11e+06 39.8668 36.3285 0.0102712 8.41678 0.190907
299000 1.1e+06 40.1767 36.4305 -0.0672125 8.43591 0.192125
309000 1.1e+06 39.9913 36.1572 0.0534149 8.3788 0.193061
319000 1.11e+06 40.0444 35.6019 0.0470511 8.36366 0.185442
329000 1.1e+06 39.9013 36.4582 0.0106354 8.40257 0.196608
339000 1.11e+06 40.0141 36.1425 0.00276152 8.42205 0.190699
349000 1.1e+06 40.0425 36.6692 -0.0305926 8.45141 0.196353
359000 1.1e+06 39.5647 36.2489 0.0229177 8.38841 0.193662
369000 1.11e+06 40.2418 36.373 -0.0373651 8.44308 0.191731
379000 1.1e+06 40.1609 36.3503 0.0100347 8.48925 0.191524
389000 1.1e+06 39.9866 36.5624 -0.0334534 8.4528 0.193587
399000 1.11e+06 39.7386 35.8875 0.0238691 8.38521 0.189718
409000 1.1e+06 40.0568 36.6203 -0.0473859 8.4633 0.192779
419000 1.11e+06 40.4831 36.8464 0.0223884 8.52716 0.190935
429000 1.1e+06 40.081 36.5685 0.027209 8.48622 0.1923
439000 1.11e+06 39.9614 35.9186 -0.0090132 8.38967 0.190503
449000 1.1e+06 40.3744 36.5133 0.063092 8.4996 0.187887
459000 1.1e+06 39.9274 36.2365 0.0510392 8.41781 0.189634
469000 1.11e+06 39.8802 36.5525 0.0350357 8.45104 0.192441
479000 1.1e+06 39.6416 35.8833 0.0416216 8.37766 0.191348
489000 1.11e+06 40.1266 36.5967 -0.0155779 8.48262 0.192788
499000 1.1e+06 40.6246 36.5525 0.0374304 8.51483 0.185205
509000 1.1e+06 40.3557 36.4325 -0.0586047 8.49337 0.19122
519000 1.11e+06 40.1026 36.5918 0.0133105 8.4842 0.191358
529000 1.1e+06 40.3376 36.1377 -0.0147767 8.42916 0.185621
539000 1.11e+06 39.777 36.5019 -0.016895 8.45502 0.196312
549000 1.1e+06 40.2401 36.6584 -0.00939671 8.48426 0.190708
559000 1.1e+06 40.0941 36.3797 0.00628009 8.44716 0.190583
569000 1.11e+06 40.6748 36.9248 -0.0074803 8.5825 0.191459
579000 1.1e+06 40.205 36.5882 0.00322728 8.49469 0.192688
589000 1.11e+06 40.5605 36.3588 0.00663166 8.4517 0.185624
599000 1.1e+06 40.2856 36.5079 0.000276894 8.47667 0.190679
609000 1.11e+06 39.9172 35.9767 0.00202569 8.38129 0.190969
619000 1.1e+06 40.0927 36.8891 -0.0315706 8.4917 0.196752
629000 1.1e+06 40.2057 36.3843 -0.0191675 8.42973 0.191461
639000 1.11e+06 40.1763 36.0111 -0.0183522 8.40803 0.187921
649000 1.1e+06 39.7023 36.2813 -0.0161218 8.38561 0.198098
659000 1.11e+06 39.8107 36.37 0.0024738 8.43527 0.192961
669000 1.1e+06 40.0096 36.0205 0.0604259 8.39628 0.187609
679000 1.1e+06 40.0104 36.4408 -0.0597522 8.45774 0.193251
689000 1.11e+06 39.8206 35.8673 0.0412324 8.37024 0.189803
699000 1.1e+06 39.9145 35.7651 0.0055515 8.37309 0.188518
709000 1.1e+06 39.976 36.0111 0.00522637 8.39514 0.187776
719000 1.11e+06 39.7328 35.1455 -0.006701 8.27321 0.183813
729000 1.1e+06 40.2179 37.1866 0.040619 8.52615 0.200828
739000 1.11e+06 39.9775 36.3375 0.0168448 8.43053 0.188668
749000 1.1e+06 39.9813 36.8131 0.0360003 8.45854 0.196769
759000 1.11e+06 40.4629 36.5956 -0.0667357 8.49932 0.18811
769000 1.1e+06 40.2656 36.5147 -0.0261742 8.48517 0.191202
779000 1.1e+06 40.0573 36.5459 0.012357 8.47488 0.192915
789000 1.11e+06 39.8462 36.5225 0.0234002 8.43453 0.194924
799000 1.1e+06 40.3424 36.7166 0.028115 8.499 0.192648
809000 1.11e+06 40.2006 36.3064 0.012113 8.43186 0.191716
819000 1.1e+06 40.3258 36.6554 0.000455794 8.49845 0.19082
829000 1.11e+06 40.0529 35.7797 -0.0294822 8.37314 0.186424
839000 1.1e+06 40.2319 36.7005 -0.0122145 8.50194 0.194108
849000 1.1e+06 39.8041 36.279 0.0299471 8.39249 0.192946
859000 1.1e+06 40.39 36.4535 -0.0146715 8.47505 0.187333
869000 1.11e+06 40.0478 35.9442 0.0190837 8.39228 0.188659
879000 1.1e+06 39.8692 36.5135 -0.0268554 8.45317 0.194608
889000 1.1e+06 39.834 35.9993 -0.02408 8.37827 0.190744
899000 1.1e+06 39.8422 36.1093 -0.0487783 8.39652 0.191153
909000 1.11e+06 39.9811 36.0585 0.00520744 8.40339 0.189094
919000 1.1e+06 39.9285 35.7214 -0.0268697 8.34483 0.186099
929000 1.1e+06 40.0657 36.0748 -0.0112671 8.39798 0.189382
939000 1.11e+06 40.589 37.4639 0.0882647 8.61859 0.199019
949000 1.1e+06 40.1052 36.7153 0.0307564 8.47662 0.19586
959000 1.1e+06 39.8747 36.8933 0.00697936 8.45257 0.200608
969000 1.1e+06 39.6887 36.0114 -0.0244366 8.34853 0.192441
979000 1.1e+06 40.3892 36.1842 0.058547 8.45947 0.184926
989000 1.11e+06 40.062 36.3566 -0.0394166 8.43007 0.191817
999000 1.1e+06 40.1901 36.6616 -0.0481705 8.45745 0.19252
