n t PE VE R R2 BS
9000 0 0.483262 0.375962 -0.0259597 0.375936 0.392606
19000 220000 0.52929 0.538958 0.0916835 0.568913 0.487498
29000 220000 0.514836 0.459944 -0.00971082 0.443091 0.47421
39000 220000 0.510919 0.555098 0.0211901 0.55979 0.520863
49000 210000 0.546133 0.43923 -0.0109435 0.453398 0.472453
59000 220000 0.5175 0.487921 0.0529786 0.489773 0.484997
69000 220000 0.560454 0.433874 -0.0121859 0.447101 0.445956
79000 220000 0.488299 0.448629 -0.036901 0.451338 0.46471
89000 220000 0.495377 0.477438 0.0645461 0.497911 0.479131
99000 210000 0.519439 0.438618 -0.0010469 0.432396 0.457437
109000 220000 0.598655 0.418827 0.0599675 0.442623 0.427438
119000 220000 0.516277 0.541977 0.0249178 0.547957 0.502293
129000 220000 0.415954 0.53871 -0.0360129 0.520675 0.508766
139000 220000 0.49558 0.508258 -0.024694 0.529812 0.475674
149000 210000 0.500959 0.457846 0.0476862 0.470423 0.469703
159000 220000 0.476302 0.434734 -0.0616614 0.430666 0.465971
169000 220000 0.522375 0.54936 -0.00446526 0.547754 0.515866
179000 220000 0.393849 0.559697 0.0138503 0.545475 0.519946
189000 220000 0.538968 0.436381 0.0434871 0.44129 0.463628
199000 210000 0.432825 0.577121 0.107897 0.581436 0.519539
209000 220000 0.482207 0.440004 -0.0094802 0.454719 0.456545
219000 220000 0.464144 0.451635 0.00315815 0.460413 0.464027
229000 220000 0.520472 0.430588 -0.091112 0.438762 0.457823
239000 220000 0.577004 0.459117 0.114622 0.465365 0.469981
249000 210000 0.420152 0.525336 -0.05171 0.519112 0.507537
259000 220000 0.431308 0.507265 -0.0282189 0.525462 0.501968
269000 220000 0.432847 0.527538 -0.0385838 0.518898 0.500801
279000 220000 0.4537 0.521822 -0.0245916 0.510667 0.496058
289000 220000 0.483571 0.576936 0.0631436 0.590218 0.513943
299000 220000 0.451217 0.533851 0.0612287 0.546512 0.508115
309000 210000 0.599124 0.526764 -0.0198661 0.536632 0.484857
319000 220000 0.412535 0.490569 0.0164697 0.51059 0.488328
329000 220000 0.453667 0.501642 0.00148283 0.52262 0.490277
339000 220000 0.490851 0.505302 0.0130024 0.509751 0.477538
349000 210000 0.587074 0.397809 0.0364979 0.415196 0.43406
359000 220000 0.510633 0.457271 0.00712267 0.45944 0.465318
369000 220000 0.452722 0.475448 -0.0189175 0.471392 0.491269
379000 220000 0.47403 0.541001 0.0796628 0.549714 0.507273
389000 220000 0.507856 0.4358 0.08646 0.436783 0.459612
399000 210000 0.473227 0.489832 0.030881 0.486458 0.493975
409000 220000 0.516602 0.476771 -0.0280931 0.484781 0.487672
419000 220000 0.573815 0.508201 0.00898469 0.501002 0.494896
429000 220000 0.440722 0.443809 0.0600501 0.439719 0.456944
439000 220000 0.51797 0.461218 -0.0499438 0.473881 0.470058
449000 220000 0.560713 0.547819 -0.0235119 0.572232 0.512254
459000 210000 0.454295 0.48227 0.025721 0.504965 0.481559
469000 220000 0.518507 0.420444 -0.0130164 0.422649 0.446773
479000 220000 0.475106 0.440798 0.063645 0.452627 0.464389
489000 220000 0.522016 0.482533 -0.0572497 0.502091 0.473756
499000 210000 0.532703 0.470699 -0.0460245 0.502296 0.467832
509000 220000 0.465083 0.418746 0.00541248 0.427966 0.450159
519000 220000 0.519872 0.452697 0.0409457 0.454256 0.464619
529000 220000 0.487669 0.462488 -0.0112218 0.47052 0.463051
539000 220000 0.486395 0.414791 0.0123801 0.411586 0.438297
549000 220000 0.447946 0.486228 0.041931 0.47641 0.488405
559000 210000 0.48841 0.456174 0.00662416 0.449286 0.487044
569000 220000 0.450556 0.525944 0.0427765 0.520742 0.507259
579000 220000 0.55744 0.407273 0.0878864 0.428789 0.435098
589000 220000 0.47624 0.502272 -0.0610605 0.495489 0.487857
599000 220000 0.395465 0.567949 -0.0256092 0.551201 0.516952
609000 210000 0.445613 0.541345 0.0951197 0.542004 0.498775
619000 220000 0.430127 0.530034 -0.11809 0.552809 0.501002
629000 220000 0.475246 0.548035 -0.0313837 0.536332 0.506198
639000 220000 0.521847 0.481884 -0.0343922 0.502607 0.469507
649000 220000 0.457159 0.463275 -0.0387444 0.459968 0.480481
659000 210000 0.483331 0.484986 -0.0562379 0.475724 0.482677
669000 220000 0.482642 0.475901 0.0564615 0.470845 0.485513
679000 220000 0.470365 0.44981 -0.0148243 0.471811 0.47194
689000 220000 0.468734 0.492801 -0.0445328 0.491122 0.478702
699000 210000 0.446876 0.525623 -0.0214312 0.526125 0.500745
709000 220000 0.480607 0.476023 -0.0368057 0.498214 0.470274
719000 220000 0.467519 0.483118 -0.0180271 0.483489 0.479198
729000 220000 0.55265 0.541492 -0.0616134 0.537773 0.499483
739000 220000 0.531156 0.427227 -0.021885 0.439991 0.460354
749000 220000 0.555674 0.493131 0.025268 0.518218 0.493611
759000 210000 0.479649 0.464178 0.0873334 0.467602 0.472113
769000 220000 0.59397 0.431123 -0.0758134 0.464031 0.430637
779000 220000 0.515995 0.427189 -0.034904 0.427815 0.472864
789000 220000 0.456481 0.565868 0.0468604 0.565059 0.532294
799000 220000 0.502677 0.453769 0.0526599 0.470159 0.463935
809000 210000 0.512765 0.446806 0.0884522 0.44995 0.465774
819000 220000 0.581131 0.536827 -0.0215643 0.574835 0.500627
829000 220000 0.481876 0.495222 -0.0806149 0.499806 0.491804
839000 220000 0.546806 0.521681 0.00825989 0.536637 0.500828
849000 220000 0.458798 0.491737 0.0356593 0.524555 0.47737
859000 210000 0.509747 0.484139 0.0162818 0.489047 0.483148
869000 220000 0.484997 0.48432 -0.00279999 0.495721 0.473222
879000 220000 0.444888 0.513332 -0.00158888 0.505487 0.493088
889000 220000 0.49692 0.443921 -0.0345745 0.451519 0.469901
899000 220000 0.401125 0.510135 -0.0701897 0.509667 0.499925
909000 210000 0.527709 0.462954 0.00694896 0.489988 0.456247
919000 220000 0.529652 0.462495 -0.00597847 0.45533 0.486888
929000 220000 0.485572 0.458777 0.00746375 0.455996 0.475351
939000 220000 0.516451 0.425497 -0.0178785 0.426769 0.450687
949000 220000 0.342162 0.444778 -0.00586136 0.438715 0.466611
959000 210000 0.474961 0.439593 -0.034857 0.454277 0.461076
969000 220000 0.406223 0.492194 -0.096003 0.501672 0.480485
979000 220000 0.462878 0.515876 0.0487885 0.539507 0.478319
989000 220000 0.422805 0.48494 -0.0310345 0.491099 0.486829
999000 210000 0.425261 0.516704 0.0597809 0.513189 0.496041
