t PE VE R R2
1 0.867057 0.221422 -0.101442 0.0853596
2 0.768682 0.244967 -0.054508 0.114173
3 0.658146 0.281274 -0.00568519 0.156915
4 0.53974 0.330614 0.0430238 0.212459
5 0.41797 0.391832 0.0897113 0.278397
6 0.2971 0.462476 0.13265 0.351356
7 0.180857 0.539098 0.170352 0.427383
8 0.0723299 0.617742 0.20161 0.502352
9 -0.0259447 0.69416 0.22551 0.572304
10 -0.111763 0.76403 0.241395 0.633681
11 -0.182963 0.823612 0.248782 0.683408
12 -0.237152 0.869485 0.247218 0.718847
13 -0.271569 0.898561 0.236146 0.737739
14 -0.283186 0.908078 0.214801 0.738245
15 -0.269165 0.895922 0.182202 0.719261
16 -0.227835 0.861546 0.137287 0.681107
17 -0.160261 0.80716 0.0793149 0.626652
18 -0.0719953 0.738936 0.00859504 0.562457
19 0.0264545 0.666885 -0.0726154 0.498774
20 0.122434 0.602091 -0.159734 0.446995
21 0.207144 0.552165 -0.246814 0.4151
22 0.280664 0.519366 -0.328602 0.404559
23 0.351411 0.499373 -0.402114 0.411211
24 0.430446 0.487309 -0.4666 0.428592
25 0.525063 0.477103 -0.52247 0.4507
26 0.635258 0.46721 -0.570317 0.473241
27 0.753956 0.459206 -0.610576 0.493845
28 0.870226 0.454509 -0.643614 0.51178
29 0.97389 0.452616 -0.669877 0.527317
30 1.05912 0.453945 -0.689873 0.540922
31 1.12502 0.458088 -0.704049 0.552731
32 1.17359 0.464167 -0.712693 0.562515
33 1.20715 0.471267 -0.71594 0.569944
34 1.22683 0.478666 -0.713811 0.574821
35 1.23235 0.485816 -0.706244 0.577113
36 1.22252 0.492218 -0.693091 0.576822
37 1.19597 0.497311 -0.674114 0.573835
38 1.15181 0.500438 -0.649005 0.567873
39 1.09007 0.500911 -0.617447 0.558576
40 1.01204 0.502126 -0.579198 0.545686
41 0.920243 0.503226 -0.534174 0.52924
42 0.818311 0.503561 -0.482519 0.509702
43 0.710719 0.506044 -0.424642 0.487985
44 0.602437 0.507063 -0.36124 0.465355
45 0.498567 0.507099 -0.293295 0.443237
46 0.403991 0.506319 -0.222073 0.422973
47 0.323057 0.503803 -0.149109 0.405543
48 0.259328 0.499105 -0.0761854 0.391306
49 0.215439 0.491616 -0.00529075 0.37981
50 0.193073 0.480548 0.0614322 0.369692
51 0.193076 0.464992 0.121751 0.358741
52 0.215645 0.444026 0.173404 0.344128
53 0.260433 0.416943 0.214159 0.322856
54 0.326251 0.384053 0.241921 0.292514
55 0.409998 0.345672 0.255015 0.252435
56 0.504858 0.304518 0.252797 0.205149
57 0.599163 0.265984 0.236596 0.157217
58 0.678604 0.236609 0.210422 0.117811
59 0.732417 0.222305 0.180501 0.0946274
60 0.758564 0.223156 0.153355 0.0901899
61 0.762529 0.236055 0.133779 0.102054
62 0.751903 0.257497 0.12418 0.125932
63 0.732544 0.284342 0.12522 0.158278
64 0.708021 0.31507 0.136741 0.197026
65 0.680567 0.34933 0.158312 0.241272
66 0.651887 0.386914 0.189333 0.290786
67 0.623398 0.427659 0.228917 0.345606
68 0.59615 0.471212 0.275747 0.405661
69 0.570739 0.516819 0.328024 0.470373
70 0.547354 0.563172 0.383575 0.538331
71 0.525943 0.608389 0.440062 0.607184
72 0.506362 0.650208 0.49525 0.673865
73 0.48847 0.686353 0.547232 0.735055
74 0.472149 0.714901 0.594536 0.787701
75 0.457296 0.736837 0.63608 0.829343
76 0.443766 0.749397 0.670968 0.858093
77 0.431234 0.750556 0.698141 0.872237
78 0.41897 0.7431 0.715966 0.869608
79 0.405633 0.721977 0.721887 0.847079
80 0.389361 0.686017 0.712385 0.800791
81 0.368498 0.634691 0.6835 0.727689
82 0.342905 0.569205 0.631914 0.628246
83 0.315222 0.493646 0.556264 0.509062
84 0.291098 0.415186 0.458295 0.383508
85 0.277708 0.3429 0.343491 0.269103
86 0.280702 0.289504 0.220753 0.181842
87 0.301081 0.258223 0.100718 0.130102
88 0.334218 0.247704 -0.00688975 0.112175
89 0.371987 0.253324 -0.0955925 0.119102
90 0.40648 0.269123 -0.16297 0.140114
91 0.432874 0.290013 -0.209965 0.166677
92 0.450285 0.31262 -0.239525 0.193682
93 0.46097 0.333892 -0.255374 0.218757
94 0.468872 0.35301 -0.261268 0.241081
95 0.47831 0.369448 -0.260661 0.260469
96 0.493118 0.38273 -0.256655 0.276849
97 0.516184 0.392699 -0.252036 0.290073
98 0.549159 0.398741 -0.249312 0.299935
99 0.592177 0.400458 -0.250649 0.306355
100 0.643566 0.397965 -0.257706 0.309648
101 0.699757 0.392135 -0.271371 0.310749
102 0.75575 0.384386 -0.291525 0.311188
103 0.80631 0.376664 -0.316993 0.312681
104 0.847565 0.370758 -0.345792 0.316477
105 0.878178 0.367653 -0.375638 0.322845
106 0.899449 0.367426 -0.404477 0.331042
107 0.914427 0.370663 -0.430816 0.339708
108 0.926737 0.373595 -0.453776 0.347369
109 0.939665 0.375447 -0.472966 0.352794
110 0.955666 0.375295 -0.488294 0.355148
111 0.976113 0.37265 -0.499802 0.354022
112 1.00108 0.367545 -0.507512 0.349393
113 1.02907 0.360351 -0.511271 0.341528
114 1.05685 0.351703 -0.510559 0.330807
115 1.07971 0.342309 -0.504306 0.317438
116 1.09245 0.33264 -0.490818 0.301188
117 1.09108 0.322674 -0.467934 0.2814
118 1.07437 0.311943 -0.433478 0.25756
119 1.0443 0.301337 -0.385884 0.230364
120 1.00503 0.293071 -0.324742 0.202693
121 0.961205 0.288182 -0.25108 0.179778
122 0.916386 0.290912 -0.167342 0.168242
123 0.872353 0.304694 -0.0770984 0.174342
124 0.829053 0.33154 0.0154492 0.202125
125 0.785015 0.372271 0.10606 0.252281
126 0.737929 0.425682 0.191025 0.322098
127 0.685224 0.489312 0.267558 0.406388
128 0.624547 0.558961 0.333938 0.49883
129 0.554113 0.63059 0.389407 0.593141
130 0.472889 0.701042 0.433901 0.683775
131 0.380628 0.767444 0.467737 0.766119
132 0.277799 0.827119 0.491318 0.836386
133 0.165475 0.877474 0.504925 0.891386
134 0.0452032 0.915923 0.508587 0.928326
135 -0.0811728 0.939912 0.50201 0.944735
136 -0.211841 0.947131 0.484576 0.938618
137 -0.345514 0.936017 0.455452 0.90897
138 -0.481865 0.906575 0.413923 0.856723
139 -0.621307 0.861237 0.360051 0.785917
140 -0.763409 0.804997 0.295546 0.704185
141 -0.904138 0.744033 0.224304 0.621327
142 -1.03407 0.6833 0.151863 0.545951
143 -1.14027 0.62531 0.0837333 0.482543
144 -1.21121 0.572669 0.0236418 0.431393
145 -1.24065 0.527093 -0.0270981 0.390772
146 -1.22774 0.489431 -0.0690022 0.358899
147 -1.17436 0.459936 -0.103312 0.334485
148 -1.08253 0.438328 -0.131056 0.316358
149 -0.953618 0.423583 -0.152582 0.303102
150 -0.789701 0.414556 -0.167569 0.293195
151 -0.596326 0.410295 -0.175436 0.285553
152 -0.385077 0.410086 -0.175933 0.280086
153 -0.173266 0.41375 -0.169665 0.277634
154 0.0210466 0.419802 -0.158234 0.279064
155 0.186204 0.42625 -0.143875 0.284143
156 0.320161 0.431081 -0.128808 0.29128
157 0.427461 0.433819 -0.114736 0.29833
158 0.513947 0.434118 -0.102686 0.303567
159 0.583532 0.432088 -0.0930774 0.306109
160 0.637816 0.428227 -0.0858147 0.305798
161 0.6773 0.423181 -0.0804043 0.302851
162 0.702854 0.417366 -0.0761301 0.297535
163 0.716643 0.410782 -0.0723307 0.289993
164 0.722194 0.403072 -0.0686977 0.280251
165 0.723765 0.393753 -0.0654651 0.268333
166 0.725485 0.382476 -0.0633852 0.254398
167 0.730662 0.369199 -0.0634935 0.23881
168 0.741438 0.35422 -0.0667948 0.222176
169 0.758732 0.338182 -0.0740541 0.205351
170 0.782319 0.322028 -0.0857693 0.189442
171 0.810939 0.306919 -0.102226 0.175784
172 0.842429 0.294161 -0.123489 0.165873
173 0.873953 0.285068 -0.149307 0.161195
174 0.902412 0.28103 -0.178994 0.162947
175 0.925058 0.282814 -0.211397 0.171684
176 0.940147 0.290423 -0.244993 0.187025
177 0.947357 0.302492 -0.278106 0.2076
178 0.947743 0.317901 -0.309176 0.231314
179 0.943257 0.334747 -0.336987 0.255839
180 0.936108 0.35126 -0.360783 0.279121
181 0.928254 0.365651 -0.380275 0.299712
182 0.921159 0.37721 -0.395561 0.316874
183 0.915801 0.385753 -0.407024 0.330489
184 0.912804 0.39148 -0.415214 0.340872
185 0.912601 0.394816 -0.420759 0.348563
186 0.915547 0.396265 -0.424281 0.354154
187 0.921952 0.39631 -0.426341 0.358159
188 0.932054 0.395474 -0.427397 0.360958
189 0.945925 0.395074 -0.427785 0.362781
190 0.963368 0.3944 -0.427722 0.363741
191 0.983817 0.39349 -0.427317 0.363885
192 1.0063 0.392384 -0.4266 0.363245
193 1.02944 0.391173 -0.425561 0.361888
194 1.05159 0.390011 -0.424178 0.35993
195 1.07098 0.389099 -0.42245 0.35754
196 1.08593 0.388644 -0.420417 0.354903
197 1.09508 0.388803 -0.418167 0.35219
198 1.09747 0.389628 -0.415825 0.349496
199 1.0926 0.391029 -0.413519 0.346804
200 1.08026 0.392749 -0.411319 0.343942
201 1.06033 0.394374 -0.409151 0.340574
202 1.03251 0.395489 -0.406684 0.336199
203 0.996047 0.395934 -0.403221 0.33018
204 0.949829 0.393762 -0.39761 0.321769
205 0.89265 0.388696 -0.388253 0.310175
206 0.823866 0.379679 -0.373252 0.294703
207 0.744125 0.366273 -0.350718 0.275022
208 0.655865 0.349147 -0.319204 0.251526
209 0.563287 0.33143 -0.27809 0.225643
210 0.471781 0.313941 -0.227795 0.199838
211 0.386992 0.298589 -0.169705 0.17724
212 0.313934 0.287896 -0.1059 0.160992
213 0.25642 0.283365 -0.038808 0.153602
214 0.216871 0.286017 0.0290822 0.156496
215 0.196348 0.296035 0.0954645 0.169874
216 0.19466 0.312882 0.158413 0.192879
217 0.210463 0.335158 0.216528 0.223986
218 0.241381 0.361677 0.268987 0.261461
219 0.284162 0.390026 0.315497 0.303707
220 0.334964 0.418951 0.356148 0.349387
221 0.38978 0.448619 0.39124 0.397318
222 0.444964 0.479233 0.421113 0.446236
223 0.497703 0.510659 0.446024 0.494534
224 0.546271 0.542096 0.466084 0.540115
225 0.590026 0.571917 0.481237 0.580394
226 0.629197 0.597755 0.491287 0.612471
227 0.6645 0.616854 0.495928 0.633462
228 0.696588 0.627279 0.494793 0.640936
229 0.725313 0.627674 0.48749 0.633403
230 0.748937 0.616925 0.473658 0.610818
231 0.763505 0.596195 0.453128 0.575085
232 0.762959 0.56824 0.42624 0.53043
233 0.740843 0.5373 0.394262 0.483145
234 0.693884 0.506232 0.359592 0.440117
235 0.625477 0.481349 0.325359 0.406422
236 0.545686 0.464867 0.294494 0.383666
237 0.467105 0.456043 0.268902 0.370364
238 0.400088 0.452651 0.249256 0.363687
239 0.350548 0.452432 0.235326 0.361001
240 0.320337 0.453868 0.226397 0.360494
241 0.308532 0.456189 0.221491 0.361106
242 0.312567 0.459076 0.219334 0.362179
243 0.329038 0.462319 0.218212 0.363069
244 0.354451 0.465422 0.21588 0.362806
245 0.386023 0.467066 0.20965 0.359953
246 0.422411 0.465644 0.196708 0.352777
247 0.464102 0.459342 0.174638 0.339783
248 0.513251 0.44685 0.142027 0.320416
