n t PE VE R R2 BS
0 0 0.00256983 0.00237429 -0.000156202 0.000931739 0.000320505
1000 240000 3.50269 2.43947 0.0137414 1.00145 0.298117
2000 250000 1.15242 1.80463 0.0422945 0.568111 0.340457
3000 250000 0.593446 1.65108 -0.0605333 0.477248 0.318287
4000 240000 2.85183 2.33629 -0.116036 0.927885 0.317297
5000 250000 3.12511 1.48568 0.0450566 0.385954 0.31415
6000 250000 2.17212 1.55137 0.050806 0.432949 0.303949
7000 240000 3.8839 1.85719 -0.0234429 0.633603 0.293019
8000 250000 0.380358 1.69596 0.0330903 0.52054 0.306073
9000 240000 1.96727 1.92208 -0.112705 0.668459 0.302509
10000 250000 2.81728 1.57549 0.0684531 0.461991 0.285376
11000 250000 2.06377 1.70442 -0.0239412 0.519284 0.319077
12000 240000 0.430321 1.88834 -0.14469 0.642424 0.310544
13000 250000 1.86563 2.42138 -0.313311 0.96146 0.328611
14000 250000 2.98179 2.0273 0.188423 0.710212 0.326684
15000 240000 2.2958 1.79866 0.216493 0.581828 0.31785
16000 250000 2.5452 1.85919 -0.0820491 0.608644 0.331841
17000 250000 2.68308 2.06617 -0.00814365 0.760559 0.307076
18000 240000 2.94185 1.95341 0.114015 0.709499 0.271923
19000 250000 -0.620894 1.9789 -0.105219 0.683455 0.340952
20000 240000 1.59943 1.9922 -0.017566 0.70696 0.296561
21000 250000 1.08199 1.47731 0.153003 0.380807 0.310221
22000 250000 2.09136 2.06338 0.0243123 0.711521 0.351263
23000 240000 1.45571 2.05337 0.0651234 0.739808 0.312936
24000 250000 -0.206143 1.71669 -0.0464179 0.53237 0.309414
25000 250000 1.80809 1.66412 -0.124185 0.505938 0.29932
26000 240000 0.25252 1.37519 0.129742 0.336167 0.286288
27000 250000 3.80346 1.72714 0.0643943 0.538636 0.317083
28000 250000 1.14886 1.49889 -0.0929088 0.394062 0.313473
29000 240000 3.56776 2.18586 -0.274239 0.822016 0.31791
30000 250000 0.442222 1.77729 0.0279168 0.566439 0.322618
31000 250000 1.64126 1.82427 0.0350398 0.596909 0.316636
32000 240000 1.42939 1.77103 -0.10189 0.557295 0.320265
33000 250000 1.21067 1.75872 0.374911 0.569829 0.296518
34000 240000 3.30176 1.68274 0.152714 0.525873 0.288235
35000 250000 2.77854 2.00873 0.29034 0.73362 0.289139
36000 250000 1.39793 1.90114 -0.0134515 0.650872 0.309124
37000 240000 4.45797 2.28408 0.0825995 0.887683 0.304636
38000 250000 2.81893 2.07593 0.232891 0.75685 0.313634
39000 250000 -1.2454 1.46699 -0.115142 0.382755 0.304107
40000 240000 0.798865 1.59029 -0.0289383 0.438908 0.309732
41000 250000 3.1878 1.64342 -0.0584944 0.481859 0.311055
42000 250000 2.50383 1.81951 0.193822 0.593957 0.315322
43000 240000 3.1359 1.83168 0.229353 0.61326 0.29599
44000 250000 1.98948 1.66278 0.135188 0.507918 0.298519
45000 240000 2.1313 1.60464 -0.1227 0.439842 0.332833
46000 250000 0.103869 1.56265 -0.0205755 0.440084 0.297444
47000 250000 0.0120817 1.61026 0.038881 0.428772 0.344334
48000 240000 3.74613 2.48052 -0.354659 1.02129 0.293864
